team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,3.0,10.0,3.0,3.3,1.0,3.3,1.0,10.0,3.0,3.0,0,65.0,13.0,70.0,40.9,306.4,327.8,154.9,17.6,239.0,65.0,265.0,187.0,21.7,4.3,21.7,4.3,23.3,13.6,23.3,13.6,102.1,109.3,102.1,109.3,51.6,5.9,51.6,5.9,79.7,21.7,79.7,21.7,88.3,62.3,88.3,62.3
12,3.0,6.0,3.0,2.0,1.0,2.0,1.0,6.0,3.0,3.0,0,61.0,32.0,80.0,46.8,300.8,271.6,270.8,45.4,228.0,156.0,222.0,164.0,20.3,10.7,20.3,10.7,26.7,15.6,26.7,15.6,100.3,90.5,100.3,90.5,90.3,15.1,90.3,15.1,76.0,52.0,76.0,52.0,74.0,54.7,74.0,54.7
13,3.0,2.0,4.0,0.7,1.3,0.7,1.3,2.0,4.0,3.0,0,73.0,64.0,135.0,41.9,395.8,270.0,476.4,108.2,480.0,42.0,329.0,303.0,24.3,21.3,24.3,21.3,45.0,14.0,45.0,14.0,131.9,90.0,131.9,90.0,158.8,36.1,158.8,36.1,160.0,14.0,160.0,14.0,109.7,101.0,109.7,101.0
14,3.0,6.0,8.0,2.0,2.7,2.0,2.7,6.0,8.0,3.0,0,92.0,34.0,132.5,74.3,466.8,362.6,399.9,190.3,457.0,189.0,407.0,255.0,30.7,11.3,30.7,11.3,44.2,24.8,44.2,24.8,155.6,120.9,155.6,120.9,133.3,63.4,133.3,63.4,152.3,63.0,152.3,63.0,135.7,85.0,135.7,85.0
15,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0,56.0,43.0,77.2,58.4,255.6,357.4,241.8,96.5,275.0,128.0,219.0,235.0,18.7,14.3,18.7,14.3,25.7,19.5,25.7,19.5,85.2,119.1,85.2,119.1,80.6,32.2,80.6,32.2,91.7,42.7,91.7,42.7,73.0,78.3,73.0,78.3
16,3.0,3.0,5.0,1.0,1.7,1.0,1.7,3.0,5.0,3.0,0,83.0,54.0,115.4,52.6,406.6,316.6,323.7,116.3,430.0,92.0,313.0,265.0,27.7,18.0,27.7,18.0,38.5,17.5,38.5,17.5,135.5,105.5,135.5,105.5,107.9,38.8,107.9,38.8,143.3,30.7,143.3,30.7,104.3,88.3,104.3,88.3
17,3.0,5.0,4.0,1.7,1.3,1.7,1.3,5.0,4.0,3.0,0,76.0,55.0,142.3,57.3,420.6,372.2,398.1,104.4,607.0,98.0,276.0,313.0,25.3,18.3,25.3,18.3,47.4,19.1,47.4,19.1,140.2,124.1,140.2,124.1,132.7,34.8,132.7,34.8,202.3,32.7,202.3,32.7,92.0,104.3,92.0,104.3
18,3.0,1.0,7.0,0.3,2.3,0.3,2.3,1.0,7.0,3.0,0,101.0,84.0,118.6,48.0,436.0,338.4,318.2,78.0,434.0,64.0,379.0,345.0,33.7,28.0,33.7,28.0,39.5,16.0,39.5,16.0,145.3,112.8,145.3,112.8,106.1,26.0,106.1,26.0,144.7,21.3,144.7,21.3,126.3,115.0,126.3,115.0
19,3.0,4.0,7.0,1.3,2.3,1.3,2.3,4.0,7.0,3.0,0,105.0,50.0,163.6,57.0,519.4,309.0,496.9,188.9,620.0,71.0,412.0,290.0,35.0,16.7,35.0,16.7,54.5,19.0,54.5,19.0,173.1,103.0,173.1,103.0,165.6,63.0,165.6,63.0,206.7,23.7,206.7,23.7,137.3,96.7,137.3,96.7
20,3.0,2.0,2.0,0.7,0.7,0.7,0.7,2.0,2.0,3.0,0,64.0,52.0,87.2,47.9,256.0,285.4,287.5,128.3,328.0,66.0,242.0,280.0,21.3,17.3,21.3,17.3,29.1,16.0,29.1,16.0,85.3,95.1,85.3,95.1,95.8,42.8,95.8,42.8,109.3,22.0,109.3,22.0,80.7,93.3,80.7,93.3
