team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,30,75.0,20.0,2.5,0.7,2.8,0.2,14.0,1.0,5,0,457.0,204.0,669.7,397.8,2313.8,2959.6,1879.4,575.4,2500.0,440.0,1766.0,1822.0,15.2,6.8,7.4,3.0,22.3,13.3,10.2,6.5,77.1,98.6,35.2,51.1,62.6,19.2,24.9,12.1,83.3,14.7,41.6,1.2,58.9,60.7,27.8,26.4
12,MCI,30,68.0,18.0,2.3,0.6,1.4,0.8,7.0,4.0,5,0,507.0,306.0,610.4,414.5,2233.4,3174.0,1744.9,511.2,2144.0,451.0,1849.0,2217.0,16.9,10.2,10.0,10.2,20.4,13.8,12.2,7.9,74.4,105.8,48.5,65.9,58.2,17.0,30.4,5.7,71.5,15.0,42.6,7.0,61.6,73.9,34.0,52.4
13,MUN,30,48.0,40.0,1.6,1.3,1.6,1.6,8.0,8.0,5,0,701.0,465.0,1079.8,544.1,3528.6,3357.2,3205.2,1036.3,4066.0,1035.0,2667.0,2733.0,23.4,15.5,20.6,8.4,36.0,18.1,32.5,11.0,117.6,111.9,116.0,80.0,106.8,34.5,87.5,19.8,135.5,34.5,121.6,10.0,88.9,91.1,81.8,65.6
14,NEW,30,32.0,49.0,1.1,1.6,1.4,1.0,7.0,5.0,5,0,707.0,535.0,1109.2,560.1,3423.4,3127.6,3361.2,1393.8,4310.0,1083.0,2689.0,2617.0,23.6,17.8,19.6,23.4,37.0,18.7,30.3,22.2,114.1,104.2,88.0,127.8,112.0,46.5,109.1,37.0,143.7,36.1,106.8,57.2,89.6,87.2,71.2,106.4
15,NOR,30,18.0,63.0,0.6,2.1,0.8,2.6,4.0,13.0,5,0,887.0,781.0,1347.0,563.9,4219.2,2987.6,3976.1,1335.8,5290.0,1316.0,3305.0,3268.0,29.6,26.0,36.0,26.0,44.9,18.8,57.5,24.0,140.6,99.6,179.4,124.8,132.5,44.5,164.5,56.8,176.3,43.9,231.4,58.2,110.2,108.9,142.4,111.6
16,SOU,30,36.0,45.0,1.2,1.5,1.2,1.6,6.0,8.0,5,0,602.0,485.0,901.2,518.9,2912.2,3239.8,2568.5,1030.2,3526.0,914.0,2273.0,2493.0,20.1,16.2,10.8,5.2,30.0,17.3,15.2,9.4,97.1,108.0,50.4,79.9,85.6,34.3,44.4,8.4,117.5,30.5,57.2,5.6,75.8,83.1,44.2,47.0
17,TOT,30,47.0,36.0,1.6,1.2,3.8,1.4,19.0,7.0,5,0,607.0,458.0,1002.2,516.7,3060.8,3107.4,3028.6,1217.0,3948.0,835.0,2444.0,2726.0,20.2,15.3,25.0,6.4,33.4,17.2,43.0,22.0,102.0,103.6,124.4,125.8,101.0,40.6,144.3,62.0,131.6,27.8,163.4,31.8,81.5,90.9,111.8,101.0
18,WAT,30,29.0,55.0,1.0,1.8,1.2,2.4,6.0,12.0,5,0,856.0,667.0,1205.9,588.0,3993.4,3250.4,3635.7,1426.5,4445.0,1194.0,3224.0,3154.0,28.5,22.2,41.2,27.2,40.2,19.6,57.7,32.8,133.1,108.4,192.4,164.4,121.2,47.6,194.3,98.8,148.2,39.8,192.4,63.4,107.5,105.1,164.0,151.2
19,WHU,30,49.0,39.0,1.6,1.3,1.0,1.2,5.0,6.0,5,0,718.0,424.0,1132.1,545.8,3431.8,3130.2,3405.3,1404.7,4493.0,920.0,2872.0,2590.0,23.9,14.1,23.8,15.8,37.7,18.2,39.9,19.9,114.4,104.3,104.0,93.7,113.5,46.8,120.3,68.9,149.8,30.7,174.8,36.4,95.7,86.3,93.8,93.0
20,WOL,30,31.0,26.0,1.0,0.9,2.0,1.8,10.0,9.0,5,0,652.0,582.0,1097.4,480.7,3052.2,2742.8,3392.7,1125.6,4552.0,937.0,2459.0,2887.0,21.7,19.4,41.2,24.4,36.6,16.0,72.3,25.0,101.7,91.4,202.9,145.3,113.1,37.5,206.8,55.9,151.7,31.2,315.4,49.2,82.0,96.2,153.0,142.4
