team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,13,13.0,18.0,1.0,1.4,0.6,1.6,3.0,8.0,5,0,316.0,188.0,407.9,158.6,1475.0,1032.8,1165.6,291.4,1439.0,260.0,1139.0,887.0,24.3,14.5,32.0,23.2,31.4,12.2,37.9,13.1,113.5,79.4,132.9,88.6,89.7,22.4,109.9,21.9,110.7,20.0,136.6,20.0,87.6,68.2,106.0,92.8,248.0,141.0,19.1,10.8,394.3,161.5,30.3,12.4,1200.6,1020.2,92.4,78.5,1269.1,282.2,97.6,21.7,1498.0,308.0,115.2,23.7,843.0,846.0,64.8,65.1
12,LIV,13,22.0,13.0,1.7,1.0,1.4,1.4,7.0,7.0,5,0,272.0,123.0,368.9,159.9,1355.2,1259.6,911.0,220.9,1425.0,114.0,999.0,879.0,20.9,9.5,26.8,13.6,28.4,12.3,40.0,13.3,104.2,96.9,140.1,100.0,70.1,17.0,91.5,20.5,109.6,8.8,168.4,11.6,76.8,67.6,97.2,86.2,304.0,220.0,23.4,16.9,523.4,236.9,40.3,18.2,1485.4,1161.2,114.3,89.3,1461.3,752.8,112.4,57.9,2293.0,454.0,176.4,34.9,1139.0,1104.0,87.6,84.9
13,MCI,13,36.0,11.0,2.8,0.8,2.6,1.0,13.0,5.0,5,0,213.0,75.0,238.3,130.2,912.8,991.0,661.3,195.0,819.0,115.0,786.0,726.0,16.4,5.8,18.6,7.8,18.3,10.0,23.1,9.4,70.2,76.2,86.1,76.0,50.9,15.0,67.6,11.2,63.0,8.8,77.6,7.2,60.5,55.8,70.2,60.2,445.0,245.0,34.2,18.8,656.1,177.1,50.5,13.6,2238.8,971.2,172.2,74.7,1976.4,414.7,152.0,31.9,2341.0,384.0,180.1,29.5,1812.0,1170.0,139.4,90.0
14,MUN,13,16.0,16.0,1.2,1.2,1.6,1.6,8.0,8.0,5,0,288.0,158.0,427.5,166.8,1281.4,1012.4,1266.5,354.9,1728.0,298.0,1087.0,899.0,22.2,12.2,27.6,14.2,32.9,12.8,34.1,17.0,98.6,77.9,115.4,100.6,97.4,27.3,82.4,44.6,132.9,22.9,142.6,24.2,83.6,69.2,96.4,90.0,293.0,175.0,22.5,13.5,440.3,179.1,33.9,13.8,1377.2,1023.2,105.9,78.7,1423.4,464.5,109.5,35.7,1618.0,300.0,124.5,23.1,1043.0,967.0,80.2,74.4
15,NEW,13,20.0,10.0,1.5,0.8,2.4,0.6,12.0,3.0,5,0,242.0,168.0,404.8,186.9,1252.4,1154.4,1194.8,406.6,1603.0,303.0,925.0,974.0,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4,331.0,280.0,25.5,21.5,493.1,256.8,37.9,19.8,1485.2,1261.6,114.2,97.0,1272.8,820.9,97.9,63.2,2165.0,486.0,166.5,37.4,1124.0,1251.0,86.5,96.2
16,NFO,13,8.0,23.0,0.6,1.8,0.4,1.2,2.0,6.0,5,0,332.0,302.0,547.6,201.4,1618.8,1149.2,1768.0,503.3,2086.0,358.0,1268.0,1240.0,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6,231.0,181.0,17.8,13.9,267.6,201.5,20.6,15.5,873.6,1284.4,67.2,98.8,793.0,440.0,61.0,33.8,1021.0,292.0,78.5,22.5,783.0,1037.0,60.2,79.8
17,SOU,13,11.0,19.0,0.8,1.5,0.8,1.6,4.0,8.0,5,0,310.0,261.0,492.4,225.4,1536.8,1382.0,1407.0,469.6,1993.0,399.0,1099.0,1233.0,23.8,20.1,26.6,20.4,37.9,17.3,45.9,21.3,118.2,106.3,129.8,126.4,108.2,36.1,136.7,55.7,153.3,30.7,192.8,30.4,84.5,94.8,93.4,100.4,245.0,142.0,18.8,10.9,358.4,184.4,27.6,14.2,1173.6,1178.6,90.3,90.7,1149.1,299.5,88.4,23.0,1274.0,365.0,98.0,28.1,970.0,793.0,74.6,61.0
18,TOT,13,23.0,14.0,1.8,1.1,1.0,1.4,5.0,7.0,5,0,260.0,137.0,458.4,236.4,1229.6,1421.4,1685.5,573.9,1672.0,366.0,1074.0,1015.0,20.0,10.5,26.4,14.2,35.3,18.2,45.3,17.9,94.6,109.3,123.8,104.2,129.6,44.2,159.3,45.1,128.6,28.2,170.2,29.2,82.6,78.1,104.4,86.4,291.0,287.0,22.4,22.1,447.5,287.7,34.4,22.1,1552.0,1407.6,119.4,108.3,1245.5,671.9,95.8,51.7,1682.0,799.0,129.4,61.5,1142.0,1342.0,87.8,103.2
19,WHU,13,11.0,12.0,0.8,0.9,1.6,0.6,8.0,3.0,5,0,253.0,270.0,359.1,209.3,1065.2,1336.2,1125.5,456.4,1406.0,300.0,984.0,1188.0,19.5,20.8,16.2,16.0,27.6,16.1,31.7,15.7,81.9,102.8,87.1,111.0,86.6,35.1,93.5,30.5,108.2,23.1,137.0,15.0,75.7,91.4,68.2,82.2,262.0,209.0,20.2,16.1,402.0,187.4,30.9,14.4,1237.0,1021.6,95.2,78.6,1049.7,575.2,80.8,44.2,1743.0,271.0,134.1,20.8,946.0,1013.0,72.8,77.9
20,WOL,13,5.0,18.0,0.4,1.4,0.4,2.2,2.0,11.0,5,0,334.0,300.0,455.6,179.3,1553.6,1110.0,1337.5,391.0,1675.0,286.0,1161.0,1254.0,25.7,23.1,34.6,24.8,35.0,13.8,41.6,15.4,119.5,85.4,165.6,90.9,102.9,30.1,115.1,33.1,128.8,22.0,136.4,29.4,89.3,96.5,122.6,99.0,219.0,196.0,16.8,15.1,374.1,172.5,28.8,13.3,962.4,1126.0,74.0,86.6,1363.3,352.6,104.9,27.1,1419.0,243.0,109.2,18.7,766.0,1050.0,58.9,80.8
