team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,14.0,20.0,21.0,1.4,1.5,1.4,1.8,7.0,9.0,5.0,0,349.0,187.0,592.5,258.0,1865.2,1412.0,1763.7,631.5,2304.0,532.0,1356.0,1115.0,24.9,13.4,29.4,12.4,42.3,18.4,50.4,17.7,133.2,100.9,157.9,101.5,126.0,45.1,145.6,34.1,164.6,38.0,200.4,41.4,96.9,79.6,109.6,79.6
2,14.0,21.0,22.0,1.5,1.6,1.2,1.8,6.0,9.0,5.0,0,321.0,215.0,651.0,285.4,1661.4,1486.0,2151.2,705.8,2703.0,670.0,1267.0,1152.0,22.9,15.4,26.4,15.2,46.5,20.4,52.2,20.9,118.7,106.1,136.2,104.0,153.7,50.4,174.1,43.5,193.1,47.9,211.8,61.8,90.5,82.3,96.6,77.0
3,14.0,18.0,20.0,1.3,1.4,1.0,1.4,5.0,7.0,5.0,0,340.0,232.0,588.3,257.8,1785.8,1466.0,1829.6,612.7,2268.0,497.0,1403.0,1216.0,24.3,16.6,21.8,20.6,42.0,18.4,36.8,19.8,127.6,104.7,117.7,123.6,130.7,43.8,122.4,28.6,162.0,35.5,128.6,45.6,100.2,86.9,87.8,96.0
4,14.0,16.0,21.0,1.1,1.5,1.4,1.8,7.0,9.0,5.0,0,369.0,260.0,558.3,202.6,1726.4,1330.8,1608.3,440.3,2255.0,252.0,1349.0,1268.0,26.4,18.6,25.2,17.0,39.9,14.5,39.9,15.7,123.3,95.1,111.8,99.6,114.9,31.4,105.4,36.0,161.1,18.0,181.8,21.4,96.4,90.6,96.8,86.4
5,14.0,20.0,20.0,1.4,1.4,1.6,1.8,8.0,9.0,5.0,0,351.0,232.0,511.5,244.1,1612.0,1442.8,1578.8,585.6,1933.0,411.0,1298.0,1289.0,25.1,16.6,26.4,22.4,36.5,17.4,34.6,20.2,115.1,103.1,122.3,119.8,112.8,41.8,102.5,37.3,138.1,29.4,121.4,44.8,92.7,92.1,91.6,111.8
6,14.0,28.0,20.0,2.0,1.4,1.8,1.2,9.0,6.0,5.0,0,314.0,182.0,399.4,234.5,1515.6,1653.0,1154.8,395.7,1332.0,289.0,1180.0,1185.0,22.4,13.0,21.6,13.0,28.5,16.8,30.9,15.9,108.3,118.1,113.6,110.3,82.5,28.3,91.6,28.5,95.1,20.6,104.4,19.8,84.3,84.6,89.6,82.8
7,14.0,13.0,18.0,0.9,1.3,1.0,1.6,5.0,8.0,5.0,0,315.0,301.0,520.5,275.1,1485.0,1460.6,1716.6,639.8,2010.0,653.0,1155.0,1348.0,22.5,21.5,25.8,21.8,37.2,19.6,39.5,19.7,106.1,104.3,111.0,105.3,122.6,45.7,143.3,31.9,143.6,46.6,141.0,60.6,82.5,96.3,93.8,92.4
8,14.0,14.0,22.0,1.0,1.6,1.2,1.8,6.0,9.0,5.0,0,355.0,275.0,433.8,229.6,1604.0,1596.8,1114.6,396.6,1619.0,302.0,1300.0,1310.0,25.4,19.6,27.2,15.8,31.0,16.4,31.1,14.8,114.6,114.1,120.2,105.5,79.6,28.3,79.8,25.2,115.6,21.6,110.6,16.8,92.9,93.6,102.2,84.2
9,14.0,33.0,9.0,2.4,0.6,3.4,0.2,17.0,1.0,5.0,0,247.0,136.0,363.8,227.9,1225.2,1384.2,1166.2,509.4,1258.0,384.0,948.0,1114.0,17.6,9.7,13.2,3.0,26.0,16.3,20.7,17.4,87.5,98.9,62.7,109.7,83.3,36.4,69.7,34.2,89.9,27.4,74.6,30.0,67.7,79.6,56.0,68.0
10,14.0,32.0,12.0,2.3,0.9,2.2,1.0,11.0,5.0,5.0,0,256.0,118.0,366.2,252.9,1274.8,1629.4,1121.7,547.2,1283.0,350.0,974.0,1043.0,18.3,8.4,20.8,9.2,26.2,18.1,32.6,18.7,91.1,116.4,109.8,121.9,80.1,39.1,95.2,42.2,91.6,25.0,122.6,23.0,69.6,74.5,84.6,79.6
