team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,36.0,53.0,45.0,1.5,1.2,2.0,0.8,10.0,4.0,5.0,0,886.0,518.0,1458.7,624.5,4504.2,3379.8,4563.3,1516.3,5544.0,1342.0,3441.0,2942.0,24.6,14.4,18.4,9.2,40.5,17.4,35.4,16.8,125.1,93.9,99.6,88.5,126.8,42.1,127.8,47.0,154.0,37.3,128.0,32.8,95.6,81.7,80.0,69.4
2,36.0,39.0,66.0,1.1,1.8,0.6,1.4,3.0,7.0,5.0,0,965.0,623.0,1628.8,652.8,4813.0,3501.6,5008.9,1627.4,6501.0,1410.0,3774.0,3107.0,26.8,17.3,28.2,24.6,45.2,18.1,33.5,12.8,133.7,97.3,114.2,83.5,139.1,45.2,109.4,29.1,180.6,39.2,113.0,15.6,104.8,86.3,99.8,109.0
3,36.0,37.0,62.0,1.0,1.7,1.6,2.4,8.0,12.0,5.0,0,1020.0,695.0,1538.8,626.6,5043.2,3467.2,4546.0,1522.2,5819.0,1269.0,3971.0,3383.0,28.3,19.3,35.2,12.6,42.7,17.4,44.7,12.2,140.1,96.3,178.3,78.4,126.3,42.3,120.3,24.9,161.6,35.2,148.4,19.0,110.3,94.0,143.2,83.4
4,36.0,37.0,53.0,1.0,1.5,0.6,2.4,3.0,12.0,5.0,0,894.0,690.0,1363.0,568.7,4288.8,3587.0,3880.8,1280.5,5478.0,814.0,3369.0,3330.0,24.8,19.2,37.0,19.2,37.9,15.8,55.3,17.9,119.1,99.6,175.8,88.7,107.8,35.6,153.6,63.4,152.2,22.6,225.6,26.8,93.6,92.5,147.4,102.2
5,36.0,40.0,48.0,1.1,1.3,1.0,0.6,5.0,3.0,5.0,0,818.0,632.0,1304.8,606.9,3834.4,3317.6,4174.2,1477.2,5050.0,1268.0,3157.0,3165.0,22.7,17.6,16.6,17.2,36.2,16.9,40.9,18.5,106.5,92.2,83.0,93.2,116.0,41.0,143.6,37.5,140.3,35.2,182.4,54.8,87.7,87.9,73.2,78.8
6,36.0,64.0,49.0,1.8,1.4,1.8,1.6,9.0,8.0,5.0,0,806.0,578.0,1053.2,638.4,3945.0,4422.6,2996.5,951.5,3618.0,1003.0,3092.0,3264.0,22.4,16.1,24.8,15.6,29.3,17.7,28.9,16.9,109.6,122.8,122.2,110.0,83.2,26.4,67.9,21.7,100.5,27.9,98.6,37.6,85.9,90.7,98.2,84.8
7,36.0,30.0,47.0,0.8,1.3,0.4,2.2,2.0,11.0,5.0,0,861.0,736.0,1370.1,645.3,4195.2,3553.2,4282.0,1526.1,5225.0,1369.0,3279.0,3317.0,23.9,20.4,34.6,27.6,38.1,17.9,42.6,16.2,116.5,98.7,165.8,107.1,118.9,42.4,116.6,28.3,145.1,38.0,142.6,26.4,91.1,92.1,129.8,114.4
8,36.0,42.0,53.0,1.2,1.5,0.8,1.4,4.0,7.0,5.0,0,905.0,622.0,1200.9,600.9,4148.6,3822.4,3457.9,1250.2,4412.0,931.0,3442.0,3131.0,25.1,17.3,25.8,19.4,33.4,16.7,38.0,14.1,115.2,106.2,108.2,81.6,96.0,34.7,115.6,42.3,122.6,25.9,157.4,17.0,95.6,87.0,102.0,90.4
9,36.0,67.0,36.0,1.9,1.0,1.6,1.4,8.0,7.0,5.0,0,725.0,512.0,1067.4,614.5,3499.4,3849.6,3294.3,1225.0,3911.0,1065.0,2741.0,3065.0,20.1,14.2,21.8,10.6,29.6,17.1,24.8,15.1,97.2,106.9,98.2,96.7,91.5,34.0,70.3,25.0,108.6,29.6,81.6,28.6,76.1,85.1,76.4,68.2
10,36.0,77.0,29.0,2.1,0.8,1.4,1.6,7.0,8.0,5.0,0,661.0,352.0,878.5,556.1,3097.8,3954.0,2641.2,957.0,3064.0,640.0,2489.0,2795.0,18.4,9.8,25.6,14.8,24.4,15.4,28.6,15.5,86.0,109.8,114.4,121.9,73.4,26.6,77.2,17.6,85.1,17.8,94.8,14.8,69.1,77.6,88.2,87.6
