team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,19,50.0,15.0,2.6,0.8,1.4,0.6,7.0,3.0,5,0,314.0,118.0,485.7,289.9,1631.6,2128.8,1414.8,379.5,1805.0,387.0,1209.0,1249.0,16.5,6.2,13.4,9.0,25.6,15.3,16.1,11.7,85.9,112.0,71.8,92.0,74.5,20.0,39.9,11.7,95.0,20.4,49.2,13.6,63.6,65.7,49.2,61.8
12,MCI,19,50.0,12.0,2.6,0.6,4.2,0.8,21.0,4.0,5,0,347.0,187.0,421.4,261.1,1565.6,2062.8,1192.1,344.0,1469.0,201.0,1298.0,1459.0,18.3,9.8,18.4,3.0,22.2,13.7,24.1,13.2,82.4,108.6,89.2,109.7,62.7,18.1,69.7,14.1,77.3,10.6,83.2,8.0,68.3,76.8,69.4,63.8
13,MUN,19,27.0,25.0,1.4,1.3,0.6,0.2,3.0,1.0,5,0,401.0,266.0,615.2,295.8,1941.6,1831.4,1849.5,568.0,2361.0,551.0,1494.0,1514.0,21.1,14.0,10.0,6.0,32.4,15.6,16.3,10.3,102.2,96.4,47.0,62.5,97.3,29.9,46.5,15.5,124.3,29.0,69.0,24.4,78.6,79.7,33.8,42.8
14,NEW,19,19.0,42.0,1.0,2.2,0.6,2.4,3.0,12.0,5,0,555.0,376.0,840.0,378.4,2677.0,2083.4,2437.7,1049.7,3284.0,651.0,2109.0,1819.0,29.2,19.8,30.2,24.4,44.2,19.9,44.4,19.8,140.9,109.6,144.8,115.0,128.3,55.2,119.5,49.4,172.8,34.3,179.4,33.0,111.0,95.7,115.6,101.6
15,NOR,19,8.0,39.0,0.4,2.0,0.0,2.2,0.0,11.0,5,0,563.0,520.0,792.9,344.5,2571.2,1814.2,2444.7,780.8,2923.0,851.0,2030.0,2065.0,29.6,27.4,29.4,31.4,41.7,18.1,37.8,15.8,135.3,95.5,132.8,90.7,128.7,41.1,111.3,25.5,153.8,44.8,133.8,41.6,106.8,108.7,105.8,112.0
16,SOU,19,19.0,28.0,1.0,1.5,1.2,1.6,6.0,8.0,5,0,427.0,366.0,625.8,331.7,2035.4,2050.6,1731.2,700.7,2489.0,564.0,1551.0,1708.0,22.5,19.3,21.2,14.6,32.9,17.5,30.1,16.2,107.1,107.9,105.2,93.3,91.1,36.9,80.2,27.4,131.0,29.7,115.6,40.8,81.6,89.9,80.6,75.2
17,TOT,19,21.0,19.0,1.1,1.0,1.6,0.4,8.0,2.0,5,0,318.0,310.0,562.9,308.7,1644.2,1754.0,1719.3,748.9,2271.0,579.0,1254.0,1678.0,16.7,16.3,6.6,7.2,29.6,16.2,13.6,13.7,86.5,92.3,33.8,74.6,90.5,39.4,51.3,34.1,119.5,30.5,50.8,28.6,66.0,88.3,28.0,59.2
18,WAT,19,21.0,31.0,1.1,1.6,0.4,1.0,2.0,5.0,5,0,466.0,324.0,687.3,294.6,2250.4,1659.2,1990.1,627.7,2631.0,655.0,1788.0,1605.0,24.5,17.0,13.8,5.8,36.2,15.5,24.1,8.5,118.4,87.3,67.4,39.6,104.7,33.0,68.9,18.0,138.5,34.5,105.0,27.2,94.1,84.5,57.0,26.6
19,WHU,19,30.0,24.0,1.6,1.3,1.0,1.4,5.0,7.0,5,0,426.0,268.0,657.8,343.4,2099.0,2002.0,1911.0,825.9,2574.0,605.0,1694.0,1576.0,22.4,14.1,21.8,18.0,34.6,18.1,32.2,15.9,110.5,105.4,102.5,91.4,100.6,43.5,94.7,36.0,135.5,31.8,125.2,31.2,89.2,83.0,76.0,80.0
20,WOL,19,13.0,14.0,0.7,0.7,0.2,0.4,1.0,2.0,5,0,362.0,392.0,572.1,265.4,1612.6,1533.8,1814.4,675.9,2306.0,442.0,1335.0,1780.0,19.0,20.6,17.0,22.8,30.1,14.0,31.0,15.6,84.9,80.7,63.8,70.2,95.5,35.6,99.4,59.3,121.4,23.3,147.2,25.8,70.3,93.7,61.4,98.4
