team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,37.0,53.0,46.0,1.4,1.2,1.2,1.0,6.0,5.0,5.0,0,913.0,555.0,1479.8,640.8,4586.6,3474.4,4628.1,1553.3,5608.0,1372.0,3521.0,3063.0,24.7,15.0,21.4,16.4,40.0,17.3,36.1,18.5,124.0,93.9,103.3,95.0,125.1,42.0,127.0,51.3,151.6,37.1,131.4,38.4,95.2,82.8,83.2,85.0
2,37.0,40.0,66.0,1.1,1.8,0.8,1.2,4.0,6.0,5.0,0,975.0,632.0,1647.2,662.6,4843.2,3567.4,5085.7,1650.1,6583.0,1420.0,3804.0,3164.0,26.4,17.1,26.2,17.8,44.5,17.9,32.6,12.4,130.9,96.4,107.6,82.2,137.4,44.6,106.6,26.1,177.9,38.4,113.8,16.0,102.8,85.5,93.0,91.2
3,37.0,37.0,64.0,1.0,1.7,1.4,2.0,7.0,10.0,5.0,0,1052.0,727.0,1594.1,643.7,5245.6,3589.2,4694.4,1537.8,6022.0,1302.0,4087.0,3519.0,28.4,19.6,30.8,16.0,43.1,17.4,45.2,14.0,141.8,97.0,166.5,88.3,126.9,41.6,124.7,26.9,162.8,35.2,161.2,24.4,110.5,95.1,128.4,97.0
4,37.0,37.0,53.0,1.0,1.4,0.6,1.8,3.0,9.0,5.0,0,911.0,725.0,1389.2,587.5,4331.2,3693.2,3953.9,1348.9,5629.0,828.0,3410.0,3469.0,24.6,19.6,31.4,19.4,37.6,15.9,52.1,18.1,117.1,99.8,145.8,91.8,106.9,36.5,148.8,65.3,152.1,22.4,229.6,23.6,92.2,93.8,122.8,102.2
5,37.0,42.0,48.0,1.1,1.3,1.2,0.6,6.0,3.0,5.0,0,825.0,638.0,1317.7,623.6,3864.8,3444.8,4229.8,1490.8,5097.0,1293.0,3187.0,3229.0,22.3,17.2,15.6,16.2,35.6,16.8,37.4,18.5,104.4,93.1,77.6,103.8,114.3,40.3,134.1,35.6,137.8,35.0,163.4,45.6,86.1,87.3,69.2,78.6
6,37.0,67.0,54.0,1.8,1.5,2.0,2.0,10.0,10.0,5.0,0,850.0,598.0,1091.5,662.6,4144.4,4578.8,3041.9,1021.1,3756.0,1019.0,3270.0,3372.0,23.0,16.2,25.8,18.2,29.5,17.9,27.0,19.3,112.0,123.8,120.0,123.1,82.2,27.6,58.3,33.4,101.5,27.5,91.0,36.2,88.4,91.1,106.8,94.6
7,37.0,30.0,49.0,0.8,1.3,0.4,2.4,2.0,12.0,5.0,0,889.0,779.0,1406.2,662.1,4327.4,3656.0,4386.1,1545.3,5349.0,1416.0,3387.0,3458.0,24.0,21.0,36.8,26.4,38.0,17.9,46.3,15.0,117.0,98.8,178.2,96.0,118.5,41.8,128.3,25.9,144.6,38.3,156.2,28.6,91.5,93.5,140.0,109.8
8,37.0,43.0,53.0,1.2,1.4,0.6,1.2,3.0,6.0,5.0,0,915.0,635.0,1215.5,621.1,4172.8,3907.2,3503.9,1317.3,4488.0,980.0,3481.0,3215.0,24.7,17.2,24.0,21.0,32.8,16.8,33.0,15.0,112.8,105.6,92.7,85.4,94.7,35.6,100.0,44.0,121.3,26.5,138.6,20.8,94.1,86.9,90.8,94.6
9,37.0,67.0,39.0,1.8,1.0,1.4,1.6,7.0,8.0,5.0,0,767.0,545.0,1104.7,626.9,3669.4,3966.8,3399.4,1226.7,4008.0,1069.0,2889.0,3190.0,20.7,14.7,24.2,14.6,29.9,16.9,27.1,14.1,99.2,107.2,105.1,95.6,91.9,33.2,80.5,19.7,108.3,28.9,87.4,25.6,78.1,86.2,85.8,79.8
10,37.0,82.0,32.0,2.2,0.9,2.4,1.4,12.0,7.0,5.0,0,693.0,353.0,913.8,572.5,3267.0,4040.2,2690.2,1027.0,3201.0,647.0,2607.0,2889.0,18.7,9.5,21.8,8.8,24.7,15.5,26.6,16.4,88.3,109.2,112.3,120.0,72.7,27.8,63.0,27.1,86.5,17.5,91.4,16.2,70.5,78.1,80.8,78.6
11,37.0,97.0,35.0,2.6,1.0,3.2,0.4,16.0,2.0,5.0,0,786.0,376.0,937.0,596.3,3632.2,4444.4,2271.7,890.6,3484.0,621.0,2939.0,3100.0,21.2,10.2,18.0,10.2,25.3,16.1,18.2,15.7,98.2,120.1,72.5,116.6,61.4,24.1,44.6,23.7,94.2,16.8,66.0,16.2,79.4,83.8,61.2,82.6
12,37.0,64.0,36.0,1.7,1.0,2.6,1.0,13.0,5.0,5.0,0,712.0,608.0,1063.0,586.2,3499.2,3836.8,3236.0,958.4,3910.0,1073.0,2835.0,3117.0,19.2,16.4,20.8,6.8,28.7,15.8,30.2,11.9,94.6,103.7,99.0,81.4,87.5,25.9,88.3,21.0,105.7,29.0,115.4,17.0,76.6,84.2,87.4,60.0
13,37.0,37.0,55.0,1.0,1.5,0.8,2.4,4.0,12.0,5.0,0,962.0,773.0,1557.8,729.1,4604.8,3806.4,5094.1,1848.4,5900.0,1627.0,3714.0,3704.0,26.0,20.9,34.0,18.4,42.1,19.7,49.4,16.1,124.4,102.9,158.1,83.2,137.7,50.0,150.2,36.6,159.5,44.0,185.6,40.8,100.4,100.1,127.8,88.8
14,37.0,26.0,70.0,0.7,1.9,0.2,2.0,1.0,10.0,5.0,0,1023.0,933.0,1633.6,720.9,5131.0,3797.2,4717.4,1820.4,6492.0,1585.0,4002.0,3963.0,27.6,25.2,30.6,33.0,44.2,19.5,45.7,18.8,138.7,102.6,134.1,87.4,127.5,49.2,146.0,58.4,175.5,42.8,176.6,41.8,108.2,107.1,110.6,122.4
15,37.0,38.0,36.0,1.0,1.0,1.0,0.8,5.0,4.0,5.0,0,781.0,654.0,1094.8,554.9,3362.4,3484.8,3623.7,1166.6,3980.0,881.0,3042.0,3298.0,21.1,17.7,18.8,21.8,29.6,15.0,25.8,16.7,90.9,94.2,75.9,106.1,97.9,31.5,87.1,39.7,107.6,23.8,95.0,21.6,82.2,89.1,66.0,102.8
16,37.0,48.0,59.0,1.3,1.6,1.4,0.8,7.0,4.0,5.0,0,942.0,562.0,1397.2,619.3,4735.8,3969.6,3798.7,1196.6,5456.0,1012.0,3547.0,3017.0,25.5,15.2,19.8,12.2,37.8,16.7,34.0,17.8,128.0,107.3,91.4,110.6,102.7,32.3,89.3,40.8,147.5,27.4,160.8,26.0,95.9,81.5,65.0,77.0
17,37.0,60.0,46.0,1.6,1.2,1.8,0.4,9.0,2.0,5.0,0,791.0,544.0,1446.2,700.8,4146.2,4151.0,4302.3,1689.9,6034.0,1160.0,3144.0,3188.0,21.4,14.7,14.2,13.2,39.1,18.9,31.8,18.0,112.1,112.2,65.8,98.8,116.3,45.7,102.1,54.8,163.1,31.4,150.4,26.8,85.0,86.2,54.6,84.0
