team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,7.0,17.0,15.0,2.4,2.1,2.2,2.4,11.0,12.0,5.0,0,184.0,55.0,219.6,118.4,992.0,876.6,487.9,171.5,717.0,131.0,729.0,540.0,26.3,7.9,27.2,9.8,31.4,16.9,33.9,18.1,141.7,125.2,141.7,129.4,69.7,24.5,80.4,29.7,102.4,18.7,117.4,21.6,104.1,77.1,105.4,79.0
12,7.0,9.0,8.0,1.3,1.1,1.2,1.4,6.0,7.0,5.0,0,123.0,78.0,159.0,93.2,609.2,666.8,436.7,121.0,546.0,141.0,503.0,442.0,17.6,11.1,20.4,14.0,22.7,13.3,25.3,16.3,87.0,95.3,98.4,114.0,62.4,17.3,63.4,21.6,78.0,20.1,92.0,27.0,71.9,63.1,81.8,76.0
13,7.0,9.0,13.0,1.3,1.9,1.6,2.0,8.0,10.0,5.0,0,174.0,131.0,223.0,105.0,863.0,679.6,590.0,208.2,772.0,164.0,689.0,655.0,24.9,18.7,25.8,24.0,31.9,15.0,34.1,19.3,123.3,97.1,123.2,121.6,84.3,29.7,95.6,39.0,110.3,23.4,121.0,32.8,98.4,93.6,107.0,121.0
14,7.0,10.0,11.0,1.4,1.6,1.6,1.6,8.0,8.0,5.0,0,175.0,92.0,316.2,108.8,896.4,566.0,1004.0,255.9,1270.0,260.0,717.0,494.0,25.0,13.1,24.6,11.6,45.2,15.5,48.6,16.6,128.1,80.9,133.2,84.6,143.4,36.6,164.2,34.4,181.4,37.1,190.2,46.2,102.4,70.6,105.2,65.0
15,7.0,3.0,10.0,0.4,1.4,0.6,1.4,3.0,7.0,5.0,0,175.0,202.0,281.8,131.4,800.2,799.6,972.2,302.9,1050.0,207.0,687.0,801.0,25.0,28.9,25.6,23.6,40.3,18.8,41.6,18.2,114.3,114.2,123.7,110.0,138.9,43.3,128.9,48.8,150.0,29.6,164.2,22.4,98.1,114.4,104.8,105.2
16,7.0,14.0,12.0,2.0,1.7,2.4,1.2,12.0,6.0,5.0,0,189.0,61.0,236.8,93.9,875.2,584.8,600.2,167.9,894.0,186.0,687.0,428.0,27.0,8.7,20.8,6.8,33.8,13.4,31.8,15.8,125.0,83.5,100.4,87.8,85.7,24.0,85.1,32.6,127.7,26.6,133.0,37.2,98.1,61.1,83.0,62.4
17,7.0,18.0,9.0,2.6,1.3,2.6,1.2,13.0,6.0,5.0,0,123.0,86.0,173.2,109.7,513.0,741.0,511.8,179.8,709.0,173.0,466.0,566.0,17.6,12.3,16.6,9.4,24.7,15.7,23.1,16.1,73.3,105.9,68.1,102.9,73.1,25.7,80.7,25.9,101.3,24.7,82.6,32.2,66.6,80.9,61.6,68.6
18,7.0,6.0,16.0,0.9,2.3,0.8,1.6,4.0,8.0,5.0,0,207.0,157.0,278.1,109.5,972.4,623.0,693.4,289.0,1123.0,181.0,765.0,691.0,29.6,22.4,25.0,25.0,39.7,15.6,35.5,15.0,138.9,89.0,114.1,90.6,99.1,41.3,101.5,36.4,160.4,25.9,140.6,22.4,109.3,98.7,85.8,103.2
19,7.0,13.0,10.0,1.9,1.4,2.4,1.2,12.0,6.0,5.0,0,164.0,71.0,230.5,99.0,797.6,652.6,666.7,252.4,840.0,82.0,647.0,566.0,23.4,10.1,22.6,7.2,32.9,14.1,32.6,15.4,113.9,93.2,111.1,96.0,95.2,36.1,92.8,43.8,120.0,11.7,121.6,14.0,92.4,80.9,90.0,78.8
20,7.0,8.0,8.0,1.1,1.1,1.0,1.0,5.0,5.0,5.0,0,152.0,90.0,216.0,114.2,712.6,649.8,605.7,314.1,842.0,175.0,575.0,549.0,21.7,12.9,21.2,14.8,30.9,16.3,27.6,17.5,101.8,92.8,89.4,98.2,86.5,44.9,68.2,54.2,120.3,25.0,118.4,22.2,82.1,78.4,79.0,82.8
