team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,25,29.0,40.0,1.2,1.6,0.8,1.8,3.0,7.0,4,0,651.0,492.0,848.2,387.3,3083.0,2409.4,2508.5,803.9,2904.0,656.0,2276.0,2194.0,26.0,19.7,27.0,43.8,33.9,15.5,34.5,22.0,123.3,96.4,127.2,153.4,100.3,32.2,136.7,30.0,116.2,26.2,81.8,37.2,91.0,87.8,99.8,157.0,556.0,347.0,22.2,13.9,821.8,403.4,32.9,16.1,2586.6,2519.8,103.5,100.8,2753.4,677.7,110.1,27.1,2903.0,831.0,116.1,33.2,1889.0,2000.0,75.6,80.0
12,LIV,25,47.0,28.0,1.9,1.1,3.2,0.8,13.0,3.0,4,0,571.0,320.0,750.9,402.5,2705.2,2713.8,2082.3,775.8,2726.0,525.0,2066.0,2075.0,22.8,12.8,22.0,20.5,30.0,16.1,25.5,21.0,108.2,108.6,88.3,131.8,83.3,31.0,93.8,51.4,109.0,21.0,74.0,25.2,82.6,83.0,80.2,117.8,684.0,536.0,27.4,21.4,1063.3,538.2,42.5,21.5,3231.2,2713.6,129.2,108.5,2916.4,1782.9,116.7,71.3,4497.0,885.0,179.9,35.4,2521.0,2685.0,100.8,107.4
13,MCI,26,66.0,25.0,2.5,1.0,2.6,1.0,13.0,5.0,5,0,467.0,213.0,553.7,317.4,1968.0,2299.8,1670.7,512.9,1910.0,363.0,1677.0,1669.0,18.0,8.2,29.6,14.4,21.3,12.2,36.7,19.7,75.7,88.4,121.7,121.6,64.3,19.7,123.1,47.9,73.5,14.0,123.4,27.6,64.5,64.2,103.6,101.8,917.0,470.0,35.3,18.1,1383.4,392.9,53.2,15.1,4499.4,2069.8,173.0,79.6,4455.9,996.0,171.4,38.3,4884.0,869.0,187.8,33.4,3720.0,2364.0,143.1,90.9
14,MUN,25,41.0,35.0,1.6,1.4,2.2,2.5,9.0,10.0,4,0,604.0,301.0,873.9,383.6,2794.4,2366.4,2545.4,813.2,3404.0,649.0,2251.0,1880.0,24.2,12.0,41.5,16.0,35.0,15.3,51.7,26.5,111.8,94.7,192.5,158.1,101.8,32.5,154.0,58.4,136.2,26.0,172.0,48.5,90.0,75.2,144.0,116.2,697.0,476.0,27.9,19.0,1026.4,425.3,41.1,17.0,3350.0,2581.8,134.0,103.3,3156.8,1075.0,126.3,43.0,3783.0,586.0,151.3,23.4,2400.0,2467.0,96.0,98.7
15,NEW,24,35.0,17.0,1.5,0.7,0.7,2.0,2.0,6.0,3,0,474.0,403.0,732.9,363.8,2257.0,2387.0,2354.8,700.8,2724.0,545.0,1740.0,2132.0,19.8,16.8,36.3,33.0,30.5,15.2,44.4,22.4,94.0,99.5,166.3,151.8,98.1,29.2,137.7,52.5,113.5,22.7,140.7,19.7,72.5,88.8,136.0,146.3,661.0,576.0,27.5,24.0,923.6,484.7,38.5,20.2,2889.2,2334.0,120.4,97.2,2333.9,1696.6,97.2,70.7,4003.0,811.0,166.8,33.8,2167.0,2540.0,90.3,105.8
16,NFO,25,20.0,44.0,0.8,1.8,1.0,2.2,4.0,9.0,4,0,702.0,498.0,1031.6,372.8,3201.2,2186.8,3367.6,912.5,3757.0,621.0,2497.0,2266.0,28.1,19.9,35.5,19.8,41.3,14.9,46.4,16.2,128.0,87.5,160.0,85.9,134.7,36.5,160.7,49.7,150.3,24.8,143.5,26.5,99.9,90.6,128.8,93.5,548.0,394.0,21.9,15.8,621.8,386.8,24.9,15.5,2116.0,2574.8,84.6,103.0,1875.2,749.7,75.0,30.0,2256.0,541.0,90.2,21.6,1900.0,2168.0,76.0,86.7
17,SOU,25,20.0,41.0,0.8,1.6,0.8,1.5,3.0,6.0,4,0,642.0,583.0,907.4,440.5,3036.0,2827.8,2716.2,910.9,3350.0,655.0,2263.0,2594.0,25.7,23.3,25.2,31.5,36.3,17.6,37.7,20.7,121.4,113.1,118.8,138.2,108.6,36.4,147.2,32.4,134.0,26.2,114.5,36.0,90.5,103.8,90.0,130.0,506.0,294.0,20.2,11.8,723.9,372.3,29.0,14.9,2372.8,2349.2,94.9,94.0,2500.1,634.0,100.0,25.4,2399.0,739.0,96.0,29.6,1901.0,1737.0,76.0,69.5
18,TOT,26,46.0,36.0,1.8,1.4,1.2,1.0,6.0,5.0,5,0,638.0,343.0,971.3,465.0,3107.0,2940.6,3218.3,1062.6,3406.0,647.0,2466.0,2352.0,24.5,13.2,20.8,15.4,37.4,17.9,28.1,14.7,119.5,113.1,103.3,99.7,123.8,40.9,96.6,28.3,131.0,24.9,84.2,18.6,94.8,90.5,78.4,90.8,589.0,614.0,22.6,23.6,870.3,604.4,33.5,23.2,3033.2,3076.2,116.7,118.3,2506.2,1448.5,96.4,55.7,3160.0,1521.0,121.5,58.5,2308.0,2926.0,88.8,112.5
19,WHU,25,23.0,33.0,0.9,1.3,1.5,2.0,6.0,8.0,4,0,631.0,562.0,834.7,442.7,2792.6,2735.8,2646.5,951.4,2914.0,735.0,2428.0,2579.0,25.2,22.5,35.0,27.5,33.4,17.7,42.4,23.4,111.7,109.4,160.0,131.5,105.9,38.1,139.0,58.8,116.6,29.4,124.8,43.0,97.1,103.2,135.0,135.5,592.0,360.0,23.7,14.4,865.0,361.1,34.6,14.4,2796.4,2091.2,111.9,83.6,2430.5,999.1,97.2,40.0,3437.0,512.0,137.5,20.5,2120.0,1938.0,84.8,77.5
20,WOL,26,19.0,35.0,0.7,1.4,1.4,1.0,7.0,5.0,5,0,679.0,631.0,959.0,434.8,3077.0,2487.4,2991.9,1062.7,3530.0,786.0,2407.0,2705.0,26.1,24.3,26.4,31.0,36.9,16.7,37.0,24.9,118.4,95.7,107.8,123.4,115.1,40.9,143.1,70.5,135.8,30.2,119.0,54.6,92.6,104.0,94.2,136.6,491.0,445.0,18.9,17.1,744.0,402.0,28.6,15.5,2221.0,2745.2,85.4,105.6,2613.2,704.4,100.5,27.1,2625.0,558.0,101.0,21.5,1788.0,2335.0,68.8,89.8
