team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,ARS,23,33.0,25.0,1.4,1.1,1.2,0.4,6.0,2.0,5,0,470.0,320.0,706.2,341.3,2242.8,2008.2,2090.8,836.5,2733.0,571.0,1769.0,1820.0,20.4,13.9,8.8,2.8,30.7,14.8,11.8,4.6,97.5,87.3,37.8,26.1,90.9,36.4,41.7,8.1,118.8,24.8,38.4,11.2,76.9,79.1,31.0,25.0
2,AVL,23,28.0,32.0,1.2,1.4,1.0,1.4,5.0,7.0,5,0,521.0,305.0,790.2,384.1,2496.2,2290.6,2325.3,837.9,3093.0,713.0,1919.0,1773.0,22.6,13.3,24.8,8.0,34.4,16.7,32.5,14.1,108.5,99.6,123.7,88.6,101.1,36.4,86.1,27.9,134.5,31.0,115.6,24.2,83.4,77.1,92.6,61.4
3,BRE,23,26.0,38.0,1.1,1.6,1.0,3.2,5.0,16.0,5,0,527.0,389.0,747.3,379.6,2570.0,2187.0,2439.5,828.4,2467.0,782.0,1945.0,1909.0,22.9,16.9,39.0,28.8,32.5,16.5,50.3,22.5,111.7,95.1,181.4,120.5,106.1,36.0,159.9,46.1,107.3,34.0,160.4,58.4,84.6,83.0,145.6,122.4
4,BHA,23,23.0,23.0,1.0,1.0,1.8,1.2,9.0,6.0,5,0,484.0,360.0,693.0,332.6,2206.8,2019.0,2029.9,677.8,2698.0,625.0,1725.0,1770.0,21.0,15.6,21.6,10.4,30.1,14.5,35.9,17.6,96.0,87.8,114.9,109.5,88.3,29.5,97.5,29.9,117.3,27.2,146.8,35.8,75.0,77.0,79.0,73.6
5,BUR,23,16.0,27.0,0.7,1.2,0.4,1.2,2.0,6.0,5,0,475.0,413.0,787.3,363.6,2119.2,1866.8,2561.7,842.2,3193.0,926.0,1772.0,1889.0,20.6,18.0,18.8,11.4,34.2,15.8,31.2,9.4,92.1,81.2,84.1,49.7,111.4,36.6,105.5,27.8,138.8,40.3,122.4,16.2,77.0,82.1,66.0,53.0
6,CHE,23,48.0,18.0,2.1,0.8,1.8,1.2,9.0,6.0,5,0,441.0,300.0,655.9,414.4,2040.4,2556.8,1972.9,873.8,2562.0,709.0,1637.0,1969.0,19.2,13.0,26.4,20.8,28.5,18.0,43.0,24.1,88.7,111.2,122.3,142.9,85.8,38.0,143.4,58.0,111.4,30.8,165.6,40.2,71.2,85.6,102.2,116.2
7,CRY,23,31.0,34.0,1.4,1.5,1.4,2.0,7.0,10.0,5,0,545.0,409.0,766.6,406.1,2534.8,2399.6,2147.6,907.4,2987.0,756.0,1970.0,2024.0,23.7,17.8,30.8,23.4,33.3,17.7,39.3,22.5,110.2,104.3,142.8,120.1,93.4,39.4,106.3,64.1,129.9,32.9,143.4,41.2,85.6,88.0,111.8,107.4
8,EVE,23,24.0,35.0,1.0,1.5,0.6,1.2,3.0,6.0,5,0,498.0,422.0,729.6,370.7,2521.8,2261.4,2117.5,816.9,2661.0,628.0,1931.0,1981.0,21.6,18.4,15.8,13.6,31.7,16.1,18.5,10.6,109.6,98.3,78.4,77.0,92.1,35.5,46.1,15.4,115.7,27.3,60.6,14.0,84.0,86.1,54.0,56.4
9,LEI,23,34.0,37.0,1.5,1.6,1.4,2.0,7.0,10.0,5,0,506.0,303.0,847.2,405.2,2577.4,2084.4,2689.8,899.9,3212.0,1064.0,2009.0,1712.0,22.0,13.2,23.2,10.0,36.8,17.6,40.9,21.0,112.1,90.6,129.7,90.3,117.0,39.1,106.9,62.4,139.6,46.3,172.0,57.2,87.4,74.4,98.8,69.4
10,LEE,23,24.0,40.0,1.0,1.7,1.2,0.8,6.0,4.0,5,0,577.0,394.0,848.2,386.4,2804.4,2245.4,2396.3,916.0,3288.0,698.0,1956.0,1882.0,25.1,17.1,12.8,11.0,36.9,16.8,18.9,12.4,121.9,97.6,60.6,74.6,104.2,39.8,52.2,30.1,143.0,30.4,76.6,18.6,85.0,81.8,38.4,62.0
11,LIV,23,58.0,19.0,2.5,0.8,1.6,0.8,8.0,4.0,5,0,391.0,171.0,578.9,337.0,1991.2,2470.0,1624.9,473.7,2170.0,424.0,1503.0,1547.0,17.0,7.4,15.4,10.6,25.2,14.6,18.6,9.4,86.6,107.4,71.9,68.2,70.6,20.6,42.0,18.8,94.4,18.4,73.0,7.4,65.4,67.3,58.8,59.6
12,MCI,23,55.0,14.0,2.4,0.6,2.2,1.0,11.0,5.0,5,0,430.0,241.0,513.7,343.4,1896.0,2620.8,1450.1,450.9,1809.0,355.0,1575.0,1817.0,18.7,10.5,24.6,9.8,22.3,14.9,28.4,18.4,82.4,114.0,107.2,128.1,63.0,19.6,76.6,23.6,78.6,15.4,103.2,31.2,68.5,79.0,86.6,81.8
13,MUN,23,36.0,30.0,1.6,1.3,2.0,1.2,10.0,6.0,5,0,520.0,345.0,806.8,404.9,2536.0,2440.6,2432.4,795.3,3101.0,802.0,1946.0,2027.0,22.6,15.0,28.4,17.4,35.1,17.6,45.4,24.3,110.3,106.1,144.5,140.7,105.8,34.6,131.5,50.1,134.8,34.9,178.4,51.8,84.6,88.1,106.4,113.6
14,NEW,23,21.0,43.0,0.9,1.9,0.6,0.4,3.0,2.0,5,0,587.0,398.0,911.9,417.1,2851.6,2317.2,2632.5,1135.8,3631.0,717.0,2230.0,1966.0,25.5,17.3,9.4,7.2,39.6,18.1,22.1,11.9,124.0,100.8,56.8,67.7,114.5,49.4,56.8,33.4,157.9,31.2,106.8,18.0,97.0,85.5,40.2,45.8
15,NOR,23,13.0,45.0,0.6,2.0,1.0,2.2,5.0,11.0,5,0,644.0,602.0,955.8,405.6,3027.4,2163.6,2897.6,932.8,3645.0,960.0,2367.0,2482.0,28.0,26.2,27.0,23.8,41.6,17.6,43.8,15.5,131.6,94.1,137.2,92.6,126.0,40.6,121.5,32.3,158.5,41.7,180.2,29.6,102.9,107.9,105.4,111.8
16,SOU,23,26.0,34.0,1.1,1.5,2.0,1.6,10.0,8.0,5,0,525.0,453.0,800.9,445.9,2561.4,2686.6,2273.2,948.9,3173.0,819.0,1964.0,2167.0,22.8,19.7,24.2,19.2,34.8,19.4,43.6,26.4,111.4,116.8,132.5,146.5,98.8,41.3,131.2,57.5,138.0,35.6,172.8,59.2,85.4,94.2,104.2,107.6
17,TOT,23,26.0,24.0,1.1,1.0,1.6,1.0,8.0,5.0,5,0,411.0,382.0,690.6,369.6,2114.0,2241.0,2088.3,820.5,2711.0,629.0,1623.0,2007.0,17.9,16.6,20.2,15.8,30.0,16.1,28.3,14.4,91.9,97.4,100.6,116.0,90.8,35.7,87.3,16.7,117.9,27.4,96.0,11.2,70.6,87.3,79.4,83.0
