team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,21.0,26.0,20.0,1.2,1.0,2.0,0.2,10.0,1.0,5.0,0,427.0,391.0,600.1,326.2,1730.6,1935.0,1975.7,785.8,2320.0,538.0,1597.0,1876.0,20.3,18.6,14.6,13.8,28.6,15.5,23.3,11.9,82.4,92.1,68.6,73.7,94.1,37.4,78.4,34.3,110.5,25.6,86.8,11.4,76.0,89.3,60.0,70.2
2,21.0,34.0,21.0,1.6,1.0,1.2,1.4,6.0,7.0,5.0,0,453.0,307.0,712.2,346.3,2178.8,2208.4,2220.4,591.1,2754.0,664.0,1708.0,1676.0,21.6,14.6,35.2,27.6,33.9,16.5,56.0,24.9,103.8,105.2,157.3,142.0,105.7,28.2,177.3,40.9,131.1,31.6,227.2,66.4,81.3,79.8,130.4,124.8
3,21.0,23.0,29.0,1.1,1.4,1.0,0.8,5.0,4.0,5.0,0,490.0,405.0,603.8,321.3,2068.2,2205.4,1843.9,516.2,2141.0,489.0,1785.0,1940.0,23.3,19.3,20.4,20.2,28.8,15.3,31.9,15.8,98.5,105.0,86.3,107.4,87.8,24.6,108.9,26.1,102.0,23.3,123.2,25.2,85.0,92.4,79.6,99.0
4,21.0,13.0,26.0,0.6,1.2,0.8,1.2,4.0,6.0,5.0,0,545.0,533.0,929.1,389.5,2583.4,1981.8,2982.9,1016.6,3732.0,895.0,2153.0,2262.0,26.0,25.4,35.6,33.0,44.2,18.6,66.8,25.9,123.0,94.4,171.0,119.4,142.0,48.4,219.7,72.9,177.7,42.6,278.8,66.8,102.5,107.7,144.0,136.0
5,21.0,35.0,23.0,1.7,1.1,0.8,1.0,4.0,5.0,5.0,0,542.0,372.0,641.7,337.9,2283.6,2362.4,1973.6,516.9,2169.0,492.0,1901.0,1994.0,25.8,17.7,36.8,26.6,30.6,16.1,41.5,21.3,108.7,112.5,149.1,159.0,94.0,24.6,124.7,28.2,103.3,23.4,141.2,25.8,90.5,95.0,117.8,132.2
6,21.0,25.0,36.0,1.2,1.7,1.0,1.4,5.0,7.0,5.0,0,496.0,389.0,699.3,374.0,2414.2,2070.6,2035.9,1027.1,2544.0,635.0,1921.0,1924.0,23.6,18.5,15.0,12.8,33.3,17.8,24.5,13.2,115.0,98.6,80.0,73.1,97.0,48.9,74.7,32.5,121.1,30.2,90.8,25.8,91.5,91.6,65.2,71.8
7,21.0,29.0,24.0,1.4,1.1,0.6,1.0,3.0,5.0,5.0,0,453.0,254.0,685.4,297.1,2252.0,1733.2,2027.5,729.0,2575.0,502.0,1772.0,1537.0,21.6,12.1,20.0,17.2,32.6,14.2,29.8,11.4,107.2,82.5,97.0,69.7,96.6,34.7,88.9,24.5,122.6,23.9,111.8,18.6,84.4,73.2,79.6,81.8
8,21.0,17.0,29.0,0.8,1.4,0.8,1.2,4.0,6.0,5.0,0,469.0,398.0,625.2,304.4,2205.4,1831.6,1608.9,701.4,2434.0,509.0,1732.0,1803.0,22.3,19.0,11.6,12.6,29.8,14.5,18.6,12.7,105.0,87.2,55.6,68.2,76.6,33.4,48.8,38.1,115.9,24.2,81.8,20.6,82.5,85.9,45.4,59.2
9,21.0,37.0,25.0,1.8,1.2,1.6,1.0,8.0,5.0,5.0,0,489.0,319.0,677.6,368.0,2251.8,2144.4,2098.8,795.2,2429.0,743.0,1706.0,1798.0,23.3,15.2,25.2,15.8,32.3,17.5,35.4,23.1,107.2,102.1,113.4,132.0,99.9,37.9,117.2,40.3,115.7,35.4,123.6,58.4,81.2,85.6,92.2,98.8
10,21.0,35.0,36.0,1.7,1.7,1.0,1.2,5.0,6.0,5.0,0,528.0,330.0,824.3,358.9,2627.4,2162.2,2511.4,593.3,3107.0,832.0,1916.0,1645.0,25.1,15.7,23.0,16.6,39.2,17.1,30.4,14.4,125.1,103.0,100.6,74.0,119.6,28.2,105.4,22.0,148.0,39.6,98.6,48.6,91.2,78.3,78.8,75.4
