team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,28.0,37.0,29.0,1.3,1.0,2.0,1.2,10.0,6.0,5.0,0,575.0,491.0,792.9,411.9,2363.6,2506.6,2586.1,909.2,3008.0,698.0,2134.0,2421.0,20.5,17.5,17.0,11.6,28.3,14.7,22.6,11.6,84.4,89.5,72.0,72.2,92.4,32.5,68.3,16.4,107.4,24.9,85.6,27.2,76.2,86.5,65.4,72.6
2,28.0,39.0,28.0,1.4,1.0,0.6,0.8,3.0,4.0,5.0,0,603.0,445.0,970.4,484.9,2849.6,2883.8,3112.8,952.9,3779.0,1008.0,2269.0,2306.0,21.5,15.9,19.4,22.8,34.7,17.3,34.1,19.9,101.8,103.0,81.6,98.5,111.2,34.0,127.6,45.3,135.0,36.0,132.4,54.4,81.0,82.4,72.6,96.4
3,28.0,29.0,36.0,1.0,1.3,0.8,1.2,4.0,6.0,5.0,0,650.0,565.0,811.2,460.1,2766.8,3123.6,2440.0,734.6,2924.0,738.0,2398.0,2674.0,23.2,20.2,25.2,27.2,29.0,16.4,27.0,21.1,98.8,111.6,107.0,153.6,87.1,26.2,69.6,28.2,104.4,26.4,94.4,29.6,85.6,95.5,88.2,119.8
4,28.0,22.0,37.0,0.8,1.3,1.6,1.6,8.0,8.0,5.0,0,711.0,656.0,1192.3,506.8,3309.2,2661.4,3813.6,1323.3,4810.0,1079.0,2789.0,2928.0,25.4,23.4,22.6,14.0,42.6,18.1,38.8,17.2,118.2,95.0,103.4,95.4,136.2,47.3,117.4,50.8,171.8,38.5,167.4,25.6,99.6,104.6,85.6,91.2
5,28.0,44.0,25.0,1.6,0.9,1.2,0.2,6.0,1.0,5.0,0,694.0,496.0,839.7,460.1,2886.6,3156.8,2652.4,747.5,2878.0,693.0,2450.0,2666.0,24.8,17.7,24.6,22.0,30.0,16.4,32.4,20.3,103.1,112.7,98.8,126.0,94.7,26.7,111.3,40.7,102.8,24.8,114.8,36.8,87.5,95.2,86.0,113.8
6,28.0,31.0,47.0,1.1,1.7,0.8,1.6,4.0,8.0,5.0,0,743.0,630.0,1087.6,588.5,3498.6,3112.6,3382.1,1632.1,4011.0,1132.0,2860.0,2986.0,26.5,22.5,39.2,37.8,38.8,21.0,59.6,33.3,125.0,111.2,168.5,166.9,120.8,58.3,207.8,91.7,143.2,40.4,222.2,74.2,102.1,106.6,145.2,167.6
7,28.0,40.0,37.0,1.4,1.3,1.2,1.8,6.0,9.0,5.0,0,639.0,396.0,956.3,442.5,3093.0,2486.8,2887.1,1101.7,3580.0,828.0,2527.0,2244.0,22.8,14.1,26.4,25.2,34.2,15.8,37.6,20.4,110.5,88.8,114.8,109.8,103.1,39.4,120.5,49.1,127.9,29.6,140.4,44.6,90.2,80.1,106.4,108.2
8,28.0,22.0,36.0,0.8,1.3,1.0,1.0,5.0,5.0,5.0,0,669.0,683.0,854.4,447.5,3078.8,2698.2,2318.5,969.3,3147.0,800.0,2450.0,2877.0,23.9,24.4,31.8,42.2,30.5,16.0,36.2,21.0,110.0,96.4,140.4,129.3,82.8,34.6,111.0,38.3,112.4,28.6,111.2,42.0,87.5,102.8,117.2,160.8
9,28.0,53.0,32.0,1.9,1.1,2.8,1.4,14.0,7.0,5.0,0,673.0,394.0,930.8,513.0,3006.4,2991.0,2888.1,1113.8,3430.0,1026.0,2425.0,2439.0,24.0,14.1,31.2,7.8,33.2,18.3,39.0,22.8,107.4,106.8,118.9,131.8,103.2,39.8,108.5,54.8,122.5,36.6,164.0,41.2,86.6,87.1,116.2,92.6
10,28.0,43.0,46.0,1.5,1.6,1.0,1.6,5.0,8.0,5.0,0,716.0,523.0,1102.5,505.2,3436.2,3048.6,3413.5,864.1,4173.0,1136.0,2595.0,2444.0,25.6,18.7,29.8,34.2,39.4,18.0,43.7,23.6,122.7,108.9,124.1,131.4,121.9,30.9,142.6,46.8,149.0,40.6,169.6,58.0,92.7,87.3,103.0,134.6
