team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
1,ARS,11,24.0,10.0,2.2,0.9,2.0,0.6,10.0,3.0,5,0,200.0,66.0,270.5,138.8,931.8,1004.2,785.9,253.1,989.0,125.0,707.0,656.0,18.2,6.0,14.8,6.2,24.6,12.6,21.1,10.9,84.7,91.3,66.7,73.1,71.4,23.0,60.0,20.8,89.9,11.4,84.8,14.2,64.3,59.6,53.4,54.6,332.0,228.0,30.2,20.7,507.9,157.2,46.2,14.3,1524.6,989.6,138.6,90.0,1437.6,276.5,130.7,25.1,2121.0,308.0,192.8,28.0,1232.0,1044.0,112.0,94.9
2,AVL,11,7.0,13.0,0.6,1.2,0.4,0.6,2.0,3.0,5,0,232.0,208.0,304.6,157.3,1013.6,990.6,812.3,307.2,1227.0,272.0,775.0,974.0,21.1,18.9,15.6,16.8,27.7,14.3,17.2,10.2,92.2,90.0,65.0,81.6,73.8,27.9,45.4,15.3,111.6,24.7,62.8,4.4,70.4,88.6,45.8,77.2,203.0,139.0,18.4,12.6,321.9,153.9,29.3,14.0,943.8,926.8,85.8,84.2,953.8,426.1,86.7,38.7,1321.0,182.0,120.1,16.6,766.0,773.0,69.6,70.3
3,BOU,11,10.0,22.0,0.9,2.0,1.0,0.8,5.0,4.0,5,0,285.0,245.0,449.3,188.4,1327.4,983.8,1437.4,496.2,1726.0,404.0,1082.0,1116.0,25.9,22.3,15.8,13.4,40.8,17.1,31.8,14.6,120.7,89.4,77.7,76.9,130.7,45.1,103.9,36.3,156.9,36.7,136.6,33.0,98.4,101.4,69.4,76.2,228.0,144.0,20.7,13.1,240.6,134.1,21.9,12.2,992.4,1001.4,90.2,91.0,617.9,224.5,56.2,20.4,795.0,110.0,72.3,10.0,810.0,834.0,73.6,75.8
4,BRE,11,18.0,17.0,1.6,1.6,0.6,1.6,3.0,8.0,5,0,251.0,162.0,406.7,180.9,1244.4,1035.0,1244.5,503.1,1586.0,268.0,933.0,912.0,22.8,14.7,23.0,19.6,37.0,16.4,34.7,13.6,113.1,94.1,103.1,76.2,113.1,45.7,108.7,36.9,144.2,24.4,135.2,22.6,84.8,82.9,80.0,83.4,277.0,168.0,25.2,15.3,337.7,140.3,30.7,12.8,1214.2,952.0,110.4,86.6,950.4,174.9,86.4,15.9,1214.0,269.0,110.4,24.4,1018.0,860.0,92.6,78.2
5,BHA,11,14.0,11.0,1.3,1.0,0.6,1.2,3.0,6.0,5,0,201.0,146.0,259.1,135.1,934.6,805.2,723.7,282.8,939.0,262.0,747.0,756.0,18.3,13.3,16.8,16.8,23.6,12.3,19.6,8.9,85.0,73.2,81.4,60.2,65.8,25.7,48.5,13.1,85.4,23.8,66.2,16.2,67.9,68.7,62.0,68.8,273.0,136.0,24.8,12.4,417.0,105.9,37.9,9.6,1256.0,667.8,114.2,60.7,1330.2,223.7,120.9,20.3,1581.0,164.0,143.7,14.9,984.0,694.0,89.4,63.1
6,CHE,11,15.0,10.0,1.4,0.9,1.4,0.2,7.0,1.0,5,0,200.0,101.0,279.2,139.6,986.2,846.0,767.3,307.1,1038.0,240.0,725.0,648.0,18.2,9.2,9.8,3.6,25.4,12.7,17.5,6.7,89.6,76.9,45.9,44.2,69.8,27.9,57.2,19.2,94.4,21.8,72.2,3.4,65.9,58.9,37.6,37.6,219.0,199.0,19.9,18.1,318.3,209.7,28.9,19.1,1019.2,1181.2,92.6,107.4,960.5,520.4,87.3,47.3,1199.0,392.0,109.0,35.6,778.0,1031.0,70.7,93.7
7,CRY,11,10.0,12.0,0.9,1.1,0.6,0.6,3.0,3.0,5,0,227.0,176.0,364.0,180.2,988.2,948.4,1148.7,484.6,1515.0,369.0,826.0,866.0,20.6,16.0,13.4,10.8,33.1,16.4,21.2,9.3,89.8,86.2,50.8,58.1,104.4,44.0,73.8,18.6,137.7,33.6,87.6,16.2,75.1,78.7,43.2,51.0,205.0,126.0,18.6,11.4,285.0,126.5,25.9,11.5,976.6,943.8,88.8,85.8,874.3,196.7,79.5,17.9,994.0,119.0,90.4,10.8,745.0,727.0,67.7,66.1
8,EVE,11,8.0,11.0,0.7,1.0,0.8,1.0,4.0,5.0,5,0,243.0,180.0,413.3,206.8,1147.2,992.6,1293.2,605.7,1701.0,466.0,867.0,900.0,22.1,16.4,19.6,13.6,37.6,18.8,34.4,16.0,104.3,90.2,97.9,67.5,117.6,55.1,109.2,44.4,154.6,42.4,137.6,47.6,78.8,81.8,78.4,66.4,185.0,167.0,16.8,15.2,288.1,194.3,26.2,17.7,845.8,1277.2,76.9,116.1,860.6,323.3,78.2,29.4,1178.0,338.0,107.1,30.7,668.0,894.0,60.7,81.3
9,FUL,11,16.0,20.0,1.4,1.8,1.4,2.2,7.0,11.0,5,0,295.0,153.0,448.4,164.5,1459.8,885.2,1158.8,367.0,1870.0,394.0,1062.0,823.0,26.8,13.9,28.8,11.0,40.8,15.0,39.7,13.2,132.7,80.5,149.2,65.9,105.4,33.4,88.9,39.6,170.0,35.8,159.0,27.0,96.6,74.8,104.8,65.4,239.0,109.0,21.7,9.9,350.5,145.1,31.9,13.2,1103.2,1105.2,100.3,100.5,1007.0,235.5,91.6,21.4,1394.0,106.0,126.7,9.6,866.0,756.0,78.7,68.7
10,LEI,11,15.0,24.0,1.4,2.2,1.4,1.6,7.0,8.0,5,0,323.0,141.0,385.1,138.9,1519.4,896.0,1017.2,267.0,1313.0,222.0,1185.0,820.0,29.4,12.8,23.6,11.6,35.0,12.6,27.0,13.2,138.1,81.4,106.2,88.4,92.5,24.3,69.2,19.1,119.4,20.2,94.8,23.8,107.7,74.6,80.6,71.2,243.0,112.0,22.1,10.2,345.3,139.9,31.4,12.7,1226.4,886.0,111.5,80.6,1056.8,320.0,96.1,29.1,1180.0,192.0,107.3,17.4,985.0,833.0,89.6,75.7
