team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,4,9,1,2.2,0.2,2.2,0.2,9,1,4,0,55.0,28.0,111.5,80.5,328.2,571.2,384.0,90.3,400.0,142.0,241.0,279.0,13.8,7.0,13.8,7.0,27.9,20.1,27.9,20.1,82.0,142.8,82.0,142.8,96.0,22.6,96.0,22.6,100.0,35.5,100.0,35.5,60.2,69.8,60.2,69.8
12,MCI,4,11,1,2.8,0.2,2.8,0.2,11,1,4,0,62.0,50.0,67.4,54.5,245.6,459.2,211.3,57.9,218.0,27.0,207.0,322.0,15.5,12.5,15.5,12.5,16.8,13.6,16.8,13.6,61.4,114.8,61.4,114.8,52.8,14.5,52.8,14.5,54.5,6.8,54.5,6.8,51.8,80.5,51.8,80.5
13,MUN,4,11,3,2.8,0.8,2.8,0.8,11,3,4,0,58.0,37.0,91.8,62.8,277.6,438.2,332.6,81.6,314.0,106.0,237.0,309.0,14.5,9.2,14.5,9.2,23.0,15.7,23.0,15.7,69.4,109.6,69.4,109.6,83.2,20.4,83.2,20.4,78.5,26.5,78.5,26.5,59.2,77.2,59.2,77.2
14,NEW,4,5,12,1.2,3.0,1.2,3.0,5,12,4,0,147.0,69.0,209.5,82.2,693.6,406.8,573.4,247.9,826.0,168.0,552.0,388.0,36.8,17.2,36.8,17.2,52.4,20.6,52.4,20.6,173.4,101.7,173.4,101.7,143.4,62.0,143.4,62.0,206.5,42.0,206.5,42.0,138.0,97.0,138.0,97.0
15,NOR,4,1,11,0.2,2.8,0.2,2.8,1,11,4,0,145.0,123.0,207.6,75.9,653.4,359.2,587.1,243.1,838.0,156.0,513.0,463.0,36.2,30.8,36.2,30.8,51.9,19.0,51.9,19.0,163.4,89.8,163.4,89.8,146.8,60.8,146.8,60.8,209.5,39.0,209.5,39.0,128.2,115.8,128.2,115.8
16,SOU,4,4,6,1.0,1.5,1.0,1.5,4,6,4,0,107.0,62.0,160.2,57.3,572.8,328.0,397.6,169.4,630.0,74.0,397.0,293.0,26.8,15.5,26.8,15.5,40.0,14.3,40.0,14.3,143.2,82.0,143.2,82.0,99.4,42.4,99.4,42.4,157.5,18.5,157.5,18.5,99.2,73.2,99.2,73.2
17,TOT,4,3,3,0.8,0.8,0.8,0.8,3,3,4,0,76.0,75.0,177.3,67.6,388.4,427.0,590.7,180.7,796.0,67.0,315.0,420.0,19.0,18.8,19.0,18.8,44.3,16.9,44.3,16.9,97.1,106.8,97.1,106.8,147.7,45.2,147.7,45.2,199.0,16.8,199.0,16.8,78.8,105.0,78.8,105.0
18,WAT,4,3,7,0.8,1.8,0.8,1.8,3,7,4,0,110.0,112.0,137.8,73.2,459.6,373.6,441.1,126.7,479.0,232.0,415.0,461.0,27.5,28.0,27.5,28.0,34.4,18.3,34.4,18.3,114.9,93.4,114.9,93.4,110.3,31.7,110.3,31.7,119.8,58.0,119.8,58.0,103.8,115.2,103.8,115.2
19,WHU,4,10,5,2.5,1.2,2.5,1.2,10,5,4,0,90.0,46.0,119.9,71.1,420.6,464.2,295.4,154.4,488.0,91.0,344.0,370.0,22.5,11.5,22.5,11.5,30.0,17.8,30.0,17.8,105.2,116.0,105.2,116.0,73.8,38.6,73.8,38.6,122.0,22.8,122.0,22.8,86.0,92.5,86.0,92.5
20,WOL,4,2,3,0.5,0.8,0.5,0.8,2,3,4,0,76.0,120.0,102.0,64.0,343.8,491.2,296.6,88.4,384.0,59.0,250.0,484.0,19.0,30.0,19.0,30.0,25.5,16.0,25.5,16.0,86.0,122.8,86.0,122.8,74.2,22.1,74.2,22.1,96.0,14.8,96.0,14.8,62.5,121.0,62.5,121.0
