team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,26,70.0,20.0,2.7,0.8,3.6,0.4,18.0,2.0,5,0,443.0,194.0,638.9,383.7,2245.8,2845.8,1798.6,549.9,2342.0,438.0,1705.0,1761.0,17.0,7.5,14.6,5.6,24.6,14.8,17.5,11.2,86.4,109.4,69.4,90.2,69.2,21.2,46.5,18.2,90.1,16.8,59.2,3.0,65.6,67.7,57.6,56.2
12,MCI,26,63.0,17.0,2.4,0.6,2.0,0.8,10.0,4.0,5,0,457.0,255.0,549.6,375.2,1991.0,2844.6,1592.9,482.9,1931.0,416.0,1679.0,1955.0,17.6,9.8,16.0,10.4,21.1,14.4,19.2,18.7,76.6,109.4,62.9,126.3,61.3,18.6,70.0,20.1,74.3,16.0,60.4,40.2,64.6,75.2,59.4,78.4
13,MUN,26,44.0,34.0,1.7,1.3,2.8,1.4,14.0,7.0,5,0,635.0,420.0,973.8,518.0,3169.6,3178.8,2906.9,1000.9,3664.0,987.0,2409.0,2535.0,24.4,16.2,38.2,22.2,37.4,19.9,58.6,37.1,121.9,122.3,209.1,234.8,111.8,38.5,163.4,68.4,140.9,38.0,213.8,67.0,92.6,97.5,154.4,161.2
14,NEW,26,26.0,45.0,1.0,1.7,1.4,0.6,7.0,3.0,5,0,620.0,440.0,987.4,472.0,3051.4,2631.2,2915.9,1239.1,3904.0,852.0,2387.0,2173.0,23.8,16.9,13.0,12.8,38.0,18.2,29.5,18.7,117.4,101.2,74.9,109.6,112.2,47.7,95.6,37.9,150.2,32.8,124.0,40.2,91.8,83.6,55.6,70.8
15,NOR,26,15.0,53.0,0.6,2.0,1.4,1.8,7.0,9.0,5,0,801.0,716.0,1203.4,503.0,3764.8,2645.6,3564.0,1233.8,4718.0,1150.0,2938.0,2991.0,30.8,27.5,40.0,31.2,46.3,19.4,70.1,28.2,144.8,101.8,198.8,143.7,137.1,47.4,194.4,86.5,181.5,44.2,308.8,51.2,113.0,115.0,153.8,154.2
16,SOU,26,32.0,37.0,1.2,1.4,1.6,1.4,8.0,7.0,5,0,560.0,467.0,841.1,488.6,2696.8,2978.6,2395.3,1012.9,3315.0,891.0,2091.0,2341.0,21.5,18.0,14.8,13.2,32.4,18.8,23.1,18.9,103.7,114.6,70.0,120.0,92.1,39.0,72.3,34.5,127.5,34.3,88.2,34.8,80.4,90.0,60.6,80.0
17,TOT,26,31.0,32.0,1.2,1.2,1.6,2.4,8.0,12.0,5,0,508.0,431.0,838.1,429.1,2560.4,2560.6,2465.5,1001.3,3362.0,724.0,2001.0,2300.0,19.5,16.6,31.4,19.0,32.2,16.5,47.1,17.7,98.5,98.5,151.8,105.5,94.8,38.5,127.4,44.6,129.3,27.8,192.0,26.4,77.0,88.5,126.0,99.0
18,WAT,26,25.0,47.0,1.0,1.8,0.6,2.2,3.0,11.0,5,0,722.0,572.0,1008.0,481.0,3343.0,2747.4,2962.9,1104.6,3781.0,952.0,2696.0,2659.0,27.8,22.0,36.8,37.6,38.8,18.5,43.5,26.8,128.6,105.7,151.4,166.4,114.0,42.5,136.3,64.1,145.4,36.6,149.0,37.4,103.7,102.3,129.0,161.2
19,WHU,26,45.0,34.0,1.7,1.3,1.2,1.4,6.0,7.0,5,0,620.0,353.0,969.7,465.8,3005.2,2754.8,2894.0,1126.4,3806.0,773.0,2479.0,2190.0,23.8,13.6,25.2,14.8,37.3,17.9,38.8,15.9,115.6,106.0,116.9,99.2,111.3,43.3,122.3,37.9,146.4,29.7,149.2,21.8,95.4,84.2,98.8,82.6
20,WOL,26,24.0,20.0,0.9,0.8,2.0,1.2,10.0,6.0,5,0,532.0,483.0,910.8,404.8,2438.4,2249.0,2881.5,999.0,3802.0,796.0,2014.0,2377.0,20.5,18.6,31.4,16.2,35.0,15.6,62.6,24.9,93.8,86.5,150.1,120.2,110.8,38.4,195.9,58.3,146.2,30.6,280.8,70.4,77.5,91.4,122.8,104.2
