team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0,14.0,3.0,14.1,6.7,53.6,62.0,61.2,5.7,32.0,0.0,54.0,51.0,14.0,3.0,14.0,3.0,14.1,6.7,14.1,6.7,53.6,62.0,53.6,62.0,61.2,5.7,61.2,5.7,32.0,0.0,32.0,0.0,54.0,51.0,54.0,51.0
2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0,25.0,29.0,29.7,24.5,101.4,175.0,80.7,35.4,116.0,34.0,87.0,112.0,25.0,29.0,25.0,29.0,29.7,24.5,29.7,24.5,101.4,175.0,101.4,175.0,80.7,35.4,80.7,35.4,116.0,34.0,116.0,34.0,87.0,112.0,87.0,112.0
4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,0,20.0,7.0,28.9,16.5,93.0,94.8,103.1,41.1,95.0,28.0,82.0,80.0,20.0,7.0,20.0,7.0,28.9,16.5,28.9,16.5,93.0,94.8,93.0,94.8,103.1,41.1,103.1,41.1,95.0,28.0,95.0,28.0,82.0,80.0,82.0,80.0
6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,14.0,9.0,22.0,18.6,53.0,108.2,56.6,49.9,110.0,27.0,49.0,86.0,14.0,9.0,14.0,9.0,22.0,18.6,22.0,18.6,53.0,108.2,53.0,108.2,56.6,49.9,56.6,49.9,110.0,27.0,110.0,27.0,49.0,86.0,49.0,86.0
7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,12.0,11.0,27.5,21.9,57.2,94.6,103.2,50.9,114.0,73.0,44.0,61.0,12.0,11.0,12.0,11.0,27.5,21.9,27.5,21.9,57.2,94.6,57.2,94.6,103.2,50.9,103.2,50.9,114.0,73.0,114.0,73.0,44.0,61.0,44.0,61.0
8,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0,33.0,30.0,38.8,11.0,122.6,67.4,98.5,32.9,167.0,10.0,100.0,126.0,33.0,30.0,33.0,30.0,38.8,11.0,38.8,11.0,122.6,67.4,122.6,67.4,98.5,32.9,98.5,32.9,167.0,10.0,167.0,10.0,100.0,126.0,100.0,126.0
9,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0,12.0,7.0,13.1,9.4,30.6,67.4,44.1,14.6,58.0,12.0,33.0,55.0,12.0,7.0,12.0,7.0,13.1,9.4,13.1,9.4,30.6,67.4,30.6,67.4,44.1,14.6,44.1,14.6,58.0,12.0,58.0,12.0,33.0,55.0,33.0,55.0
10,1.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,0,33.0,15.0,67.0,18.4,179.2,91.8,146.7,51.8,344.0,41.0,138.0,73.0,33.0,15.0,33.0,15.0,67.0,18.4,67.0,18.4,179.2,91.8,179.2,91.8,146.7,51.8,146.7,51.8,344.0,41.0,344.0,41.0,138.0,73.0,138.0,73.0
11,1.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.0,0,37.0,4.0,35.2,12.6,218.2,117.6,54.6,5.7,78.0,2.0,145.0,75.0,37.0,4.0,37.0,4.0,35.2,12.6,35.2,12.6,218.2,117.6,218.2,117.6,54.6,5.7,54.6,5.7,78.0,2.0,78.0,2.0,145.0,75.0,145.0,75.0
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0,14.0,4.0,33.6,17.4,57.8,89.4,77.2,75.5,201.0,8.0,49.0,63.0,14.0,4.0,14.0,4.0,33.6,17.4,33.6,17.4,57.8,89.4,57.8,89.4,77.2,75.5,77.2,75.5,201.0,8.0,201.0,8.0,49.0,63.0,49.0,63.0
15,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0,30.0,36.0,33.3,15.8,139.0,118.8,119.2,0.9,73.0,38.0,107.0,113.0,30.0,36.0,30.0,36.0,33.3,15.8,33.3,15.8,139.0,118.8,139.0,118.8,119.2,0.9,119.2,0.9,73.0,38.0,73.0,38.0,107.0,113.0,107.0,113.0
16,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,29.0,22.0,24.9,7.3,100.2,72.2,83.8,1.4,65.0,0.0,68.0,76.0,29.0,22.0,29.0,22.0,24.9,7.3,24.9,7.3,100.2,72.2,100.2,72.2,83.8,1.4,83.8,1.4,65.0,0.0,65.0,0.0,68.0,76.0,68.0,76.0
17,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,16.0,38.0,22.9,19.4,72.8,152.4,31.1,32.5,125.0,8.0,71.0,154.0,16.0,38.0,16.0,38.0,22.9,19.4,22.9,19.4,72.8,152.4,72.8,152.4,31.1,32.5,31.1,32.5,125.0,8.0,125.0,8.0,71.0,154.0,71.0,154.0
18,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,0,33.0,21.0,39.8,7.0,161.2,47.8,68.4,14.4,168.0,8.0,129.0,82.0,33.0,21.0,33.0,21.0,39.8,7.0,39.8,7.0,161.2,47.8,161.2,47.8,68.4,14.4,68.4,14.4,168.0,8.0,168.0,8.0,129.0,82.0,129.0,82.0
