team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,10.0,10.0,12.0,1.0,1.2,0.4,1.2,2.0,6.0,5.0,0,225.0,205.0,319.1,161.3,863.2,932.8,1004.0,432.5,1336.0,246.0,839.0,977.0,22.5,20.5,24.2,25.6,31.9,16.1,35.4,15.0,86.3,93.3,95.7,85.7,100.4,43.2,113.1,37.7,133.6,24.6,145.6,27.0,83.9,97.7,89.2,105.4
2,10.0,20.0,13.0,2.0,1.3,1.6,2.2,8.0,11.0,5.0,0,209.0,99.0,301.0,151.2,1015.0,978.8,876.9,293.5,1134.0,237.0,766.0,677.0,20.9,9.9,30.0,16.6,30.1,15.1,35.7,17.4,101.5,97.9,137.2,117.8,87.7,29.4,100.8,29.7,113.4,23.7,120.4,26.0,76.6,67.7,106.8,85.4
3,10.0,14.0,16.0,1.4,1.6,1.0,1.0,5.0,5.0,5.0,0,249.0,143.0,262.6,132.1,1053.8,939.4,765.8,182.5,816.0,196.0,916.0,753.0,24.9,14.3,22.4,16.4,26.3,13.2,24.4,12.9,105.4,93.9,84.5,90.1,76.6,18.2,81.3,20.0,81.6,19.6,78.2,18.4,91.6,75.3,82.4,76.8
4,10.0,4.0,17.0,0.4,1.7,0.2,1.8,1.0,9.0,5.0,0,267.0,263.0,366.5,163.0,1206.8,869.2,1133.2,371.9,1323.0,388.0,993.0,1036.0,26.7,26.3,30.2,33.0,36.6,16.3,47.2,17.0,120.7,86.9,139.9,91.4,113.3,37.2,153.7,39.5,132.3,38.8,177.2,39.2,99.3,103.6,115.6,126.8
5,10.0,22.0,10.0,2.2,1.0,1.8,0.2,9.0,1.0,5.0,0,204.0,144.0,255.5,139.8,850.2,913.2,878.5,244.4,835.0,235.0,782.0,817.0,20.4,14.4,14.8,15.2,25.6,14.0,18.8,11.9,85.0,91.3,53.3,80.3,87.8,24.4,74.6,22.3,83.5,23.5,61.8,15.8,78.2,81.7,53.8,85.2
6,10.0,12.0,15.0,1.2,1.5,1.2,1.4,6.0,7.0,5.0,0,239.0,207.0,345.3,194.8,1102.4,1062.6,1087.0,518.5,1270.0,364.0,891.0,1020.0,23.9,20.7,24.4,24.2,34.5,19.5,33.5,18.3,110.2,106.3,114.8,112.4,108.7,51.8,107.7,45.7,127.0,36.4,113.8,25.0,89.1,102.0,90.8,116.6
7,10.0,19.0,17.0,1.9,1.7,1.0,2.0,5.0,10.0,5.0,0,269.0,126.0,396.0,156.5,1375.0,915.0,1077.6,420.9,1509.0,225.0,995.0,804.0,26.9,12.6,30.8,20.6,39.6,15.6,43.0,16.9,137.5,91.5,151.9,102.5,107.8,42.1,122.4,49.4,150.9,22.5,156.8,17.2,99.5,80.4,111.2,101.6
8,10.0,11.0,19.0,1.1,1.9,1.4,1.4,7.0,7.0,5.0,0,287.0,218.0,383.2,171.9,1372.2,1052.8,934.5,395.0,1522.0,269.0,1018.0,1041.0,28.7,21.8,25.6,16.6,38.3,17.2,40.8,17.4,137.2,105.3,138.1,107.4,93.4,39.5,90.5,47.6,152.2,26.9,179.2,19.2,101.8,104.1,97.4,90.2
9,10.0,19.0,14.0,1.9,1.4,1.4,1.2,7.0,6.0,5.0,0,232.0,167.0,330.6,171.7,1020.8,955.8,1000.2,455.0,1289.0,308.0,775.0,877.0,23.2,16.7,23.4,14.8,33.1,17.2,35.7,17.3,102.1,95.6,105.2,94.1,100.0,45.5,106.0,50.7,128.9,30.8,145.4,28.0,77.5,87.7,77.4,82.2
10,10.0,15.0,17.0,1.5,1.7,1.2,1.6,6.0,8.0,5.0,0,250.0,172.0,398.2,157.6,1263.2,1051.8,1220.9,223.0,1497.0,303.0,938.0,832.0,25.0,17.2,25.8,16.2,39.8,15.8,35.5,14.7,126.3,105.2,127.6,105.2,122.1,22.3,108.5,12.1,149.7,30.3,118.8,29.2,93.8,83.2,93.8,75.4
11,10.0,22.0,17.0,2.2,1.7,1.8,0.8,9.0,4.0,5.0,0,241.0,79.0,308.2,151.0,1279.4,1126.6,743.9,239.0,1063.0,144.0,939.0,721.0,24.1,7.9,19.0,7.4,30.8,15.1,26.7,13.6,127.9,112.7,87.0,94.0,74.4,23.9,76.0,27.2,106.3,14.4,105.0,15.0,93.9,72.1,69.2,62.8
12,10.0,15.0,11.0,1.5,1.1,1.6,0.8,8.0,4.0,5.0,0,194.0,124.0,223.3,128.3,869.6,917.2,608.9,177.4,757.0,185.0,756.0,674.0,19.4,12.4,19.8,16.6,22.3,12.8,18.3,13.5,87.0,91.7,72.2,102.0,60.9,17.7,50.6,21.9,75.7,18.5,61.0,11.4,75.6,67.4,69.6,82.0
13,10.0,16.0,16.0,1.6,1.6,1.4,0.8,7.0,4.0,5.0,0,233.0,162.0,292.7,150.9,1151.2,992.2,822.5,254.2,949.0,265.0,935.0,880.0,23.3,16.2,19.6,22.6,29.3,15.1,20.4,16.1,115.1,99.2,81.2,109.9,82.2,25.4,63.5,25.2,94.9,26.5,59.0,25.8,93.5,88.0,77.6,111.2
14,10.0,12.0,15.0,1.2,1.5,1.0,1.2,5.0,6.0,5.0,0,255.0,165.0,436.3,154.7,1265.4,821.0,1435.8,363.7,1670.0,355.0,1002.0,838.0,25.5,16.5,24.4,19.2,43.6,15.5,39.6,14.3,126.5,82.1,116.2,83.6,143.6,36.4,143.1,34.5,167.0,35.5,137.6,24.8,100.2,83.8,94.6,97.0
15,10.0,4.0,16.0,0.4,1.6,0.4,1.8,2.0,9.0,5.0,0,263.0,306.0,416.6,203.5,1184.6,1162.0,1434.9,461.4,1550.0,406.0,1016.0,1191.0,26.3,30.6,29.4,31.0,41.7,20.4,44.5,22.7,118.5,116.2,125.7,115.4,143.5,46.1,135.7,60.8,155.0,40.6,183.0,50.6,101.6,119.1,110.8,120.8
16,10.0,19.0,16.0,1.9,1.6,2.2,1.4,11.0,7.0,5.0,0,260.0,82.0,340.5,143.7,1230.6,856.8,865.8,309.7,1311.0,268.0,943.0,644.0,26.0,8.2,23.0,6.0,34.0,14.4,37.3,16.0,123.1,85.7,119.2,85.9,86.6,31.0,100.1,40.4,131.1,26.8,154.0,33.4,94.3,64.4,88.6,66.8
17,10.0,21.0,9.0,2.1,0.9,1.2,0.2,6.0,1.0,5.0,0,166.0,133.0,277.4,166.2,677.8,1001.4,920.7,369.9,1183.0,287.0,650.0,822.0,16.6,13.3,14.4,13.8,27.7,16.6,30.0,17.1,67.8,100.1,52.9,87.4,92.1,37.0,124.6,43.4,118.3,28.7,123.4,40.2,65.0,82.2,60.0,76.4
18,10.0,7.0,18.0,0.7,1.8,0.4,1.0,2.0,5.0,5.0,0,274.0,237.0,422.1,167.0,1293.6,922.6,1178.0,421.1,1757.0,323.0,1031.0,1021.0,27.4,23.7,21.6,26.2,42.2,16.7,40.4,16.3,129.4,92.3,101.1,97.3,117.8,42.1,130.4,32.1,175.7,32.3,172.4,33.6,103.1,102.1,81.6,104.0
19,10.0,17.0,11.0,1.7,1.1,1.2,0.8,6.0,4.0,5.0,0,206.0,104.0,321.7,151.1,1016.2,967.2,986.4,402.6,1218.0,140.0,837.0,794.0,20.6,10.4,18.2,11.4,32.2,15.1,32.9,17.5,101.6,96.7,91.5,99.2,98.6,40.3,105.7,53.0,121.8,14.0,133.0,22.4,83.7,79.4,76.8,76.6
20,10.0,11.0,11.0,1.1,1.1,1.2,0.8,6.0,4.0,5.0,0,214.0,149.0,300.0,162.5,977.0,969.4,863.9,396.3,1159.0,255.0,829.0,812.0,21.4,14.9,20.2,14.8,30.0,16.2,26.8,14.8,97.7,96.9,90.2,94.3,86.4,39.6,76.9,25.2,115.9,25.5,100.4,27.8,82.9,81.2,82.6,75.4
