team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,19.0,25.0,28.0,1.3,1.5,1.0,1.4,5.0,7.0,5.0,0,468.0,295.0,773.3,342.0,2451.8,1911.4,2296.5,790.0,2995.0,714.0,1797.0,1592.0,24.6,15.5,23.8,21.6,40.7,18.0,36.2,16.8,129.0,100.6,117.3,99.9,120.9,41.6,106.6,31.7,157.6,37.6,138.2,36.4,94.6,83.8,88.2,95.4
2,19.0,25.0,33.0,1.3,1.7,0.8,2.2,4.0,11.0,5.0,0,462.0,323.0,898.6,406.6,2407.4,2040.4,2819.0,1012.1,3768.0,1020.0,1867.0,1646.0,24.3,17.0,28.2,21.6,47.3,21.4,49.5,24.2,126.7,107.4,149.2,110.9,148.4,53.3,133.6,61.3,198.3,53.7,213.0,70.0,98.3,86.6,120.0,98.8
3,19.0,20.0,26.0,1.0,1.4,0.4,1.2,2.0,6.0,5.0,0,478.0,327.0,795.9,331.7,2406.4,1872.0,2418.1,779.5,3139.0,663.0,1892.0,1651.0,25.2,17.2,27.6,19.0,41.9,17.5,41.5,14.8,126.6,98.5,124.1,81.2,127.3,41.0,117.7,33.4,165.2,34.9,174.2,33.2,99.6,86.9,97.8,87.0
4,19.0,22.0,28.0,1.2,1.5,1.2,1.4,6.0,7.0,5.0,0,477.0,352.0,723.8,288.1,2309.8,1877.8,2032.9,639.3,2904.0,360.0,1809.0,1737.0,25.1,18.5,21.6,18.4,38.1,15.2,33.1,17.1,121.6,98.8,116.7,109.4,107.0,33.6,84.9,39.8,152.8,19.0,129.8,21.6,95.2,91.4,92.0,93.8
5,19.0,23.0,30.0,1.2,1.6,0.6,2.0,3.0,10.0,5.0,0,508.0,348.0,700.5,324.5,2331.0,1853.4,2153.5,809.0,2530.0,579.0,1886.0,1797.0,26.7,18.3,31.4,23.2,36.9,17.1,37.8,16.1,122.7,97.6,143.8,82.1,113.3,42.6,114.9,44.7,133.2,30.5,119.4,33.6,99.3,94.6,117.6,101.6
6,19.0,33.0,27.0,1.7,1.4,1.0,1.4,5.0,7.0,5.0,0,430.0,282.0,561.0,327.9,2118.6,2344.4,1483.0,547.1,2024.0,379.0,1609.0,1679.0,22.6,14.8,23.2,20.0,29.5,17.3,32.3,18.7,111.5,123.4,120.6,138.3,78.0,28.8,65.6,30.3,106.5,20.0,138.4,18.0,84.7,88.4,85.8,98.8
7,19.0,17.0,21.0,0.9,1.1,0.8,0.6,4.0,3.0,5.0,0,410.0,403.0,675.4,358.8,1959.2,1925.4,2202.6,842.1,2600.0,822.0,1527.0,1821.0,21.6,21.2,19.0,20.4,35.6,18.9,31.0,16.7,103.1,101.3,94.8,93.0,115.9,44.3,97.2,40.5,136.8,43.3,118.0,33.8,80.4,95.8,74.4,94.6
8,19.0,21.0,29.0,1.1,1.5,1.4,1.4,7.0,7.0,5.0,0,486.0,343.0,611.3,311.8,2224.2,2120.6,1711.7,566.2,2178.0,430.0,1780.0,1729.0,25.6,18.0,26.2,13.6,32.2,16.4,35.5,16.4,117.1,111.6,124.0,104.8,90.1,29.8,119.4,33.9,114.6,22.6,111.8,25.6,93.7,91.0,96.0,83.8
9,19.0,41.0,18.0,2.2,1.0,1.6,1.8,8.0,9.0,5.0,0,372.0,213.0,573.4,327.5,1858.0,1950.0,1764.3,822.7,2127.0,499.0,1464.0,1567.0,19.6,11.2,25.0,15.4,30.2,17.2,41.9,19.9,97.8,102.6,126.6,113.2,92.9,43.3,119.6,62.7,112.0,26.3,173.8,23.0,77.0,82.5,103.2,90.6
10,19.0,46.0,14.0,2.4,0.7,2.8,0.4,14.0,2.0,5.0,0,313.0,137.0,434.0,311.1,1505.6,2083.8,1355.0,601.1,1500.0,422.0,1188.0,1355.0,16.5,7.2,11.4,3.8,22.8,16.4,13.6,11.6,79.2,109.7,46.2,90.9,71.3,31.6,46.7,10.8,79.0,22.2,43.4,14.4,62.5,71.3,42.8,62.4
11,19.0,52.0,23.0,2.7,1.2,2.6,1.4,13.0,7.0,5.0,0,438.0,153.0,535.8,306.8,2202.8,2325.8,1317.1,385.8,1839.0,353.0,1721.0,1499.0,23.0,8.0,24.6,9.0,28.2,16.2,33.3,14.8,115.9,122.4,123.4,112.8,69.3,20.3,98.2,21.7,96.8,18.6,112.0,13.4,90.6,78.9,99.2,72.8
12,19.0,30.0,23.0,1.6,1.2,1.8,1.2,9.0,6.0,5.0,0,387.0,347.0,564.6,325.1,1921.6,2172.2,1664.6,517.4,2075.0,563.0,1477.0,1662.0,20.4,18.3,19.6,16.0,29.7,17.1,34.7,17.4,101.1,114.3,97.4,117.7,87.6,27.2,100.1,27.7,109.2,29.6,150.0,29.0,77.7,87.5,78.0,87.6
13,19.0,19.0,28.0,1.0,1.5,1.2,1.2,6.0,6.0,5.0,0,472.0,362.0,818.4,375.7,2345.6,1927.4,2726.9,1016.9,3114.0,810.0,1898.0,1800.0,24.8,19.0,21.8,13.8,43.1,19.8,38.4,18.7,123.4,101.4,116.0,92.1,143.5,53.5,120.4,50.7,163.9,42.6,148.4,44.2,99.9,94.7,90.6,85.0
14,19.0,19.0,38.0,1.0,2.0,0.8,1.6,4.0,8.0,5.0,0,522.0,410.0,877.3,383.5,2713.8,2073.2,2553.3,886.6,3508.0,875.0,2128.0,1901.0,27.5,21.6,19.8,22.4,46.2,20.2,36.1,21.5,142.8,109.1,100.8,128.2,134.4,46.7,125.9,35.8,184.6,46.0,133.6,51.0,112.0,100.0,86.0,95.8
15,19.0,23.0,17.0,1.2,0.9,1.2,0.8,6.0,4.0,5.0,0,383.0,299.0,562.5,302.6,1717.8,1918.2,1865.9,629.6,2060.0,468.0,1495.0,1612.0,20.2,15.7,19.2,15.8,29.6,15.9,26.3,13.2,90.4,101.0,86.5,96.6,98.2,33.1,89.9,23.6,108.4,24.6,87.6,11.2,78.7,84.8,71.0,85.2
16,19.0,23.0,37.0,1.2,2.0,1.6,1.0,8.0,5.0,5.0,0,512.0,312.0,805.6,355.6,2675.0,2149.2,2294.5,772.3,3093.0,626.0,2026.0,1625.0,27.0,16.4,20.8,13.6,42.4,18.7,35.7,17.8,140.8,113.1,105.7,109.0,120.8,40.6,129.6,27.5,162.8,33.0,121.6,40.6,106.6,85.5,79.6,80.8
