team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,29.0,68.0,31.0,2.3,1.1,0.6,0.8,3.0,4.0,5.0,0,603.0,302.0,721.7,457.9,2935.2,3443.6,1764.2,664.3,2529.0,466.0,2320.0,2377.0,20.8,10.4,18.0,22.2,24.9,15.8,18.0,13.8,101.2,118.7,77.8,111.3,60.8,22.9,38.3,21.8,87.2,16.1,65.6,5.0,80.0,82.0,60.4,93.2
12,29.0,44.0,30.0,1.5,1.0,1.6,0.2,8.0,1.0,5.0,0,560.0,545.0,854.7,491.1,2806.0,3164.6,2603.4,805.2,3152.0,944.0,2213.0,2609.0,19.3,18.8,13.8,13.4,29.5,16.9,29.4,17.1,96.8,109.1,78.2,87.0,89.8,27.8,102.7,28.5,108.7,32.6,113.2,55.4,76.3,90.0,66.8,75.0
13,29.0,25.0,41.0,0.9,1.4,0.2,1.0,1.0,5.0,5.0,0,729.0,608.0,1222.3,572.8,3603.8,2959.4,3984.0,1479.1,4647.0,1286.0,2861.0,2865.0,25.1,21.0,24.0,30.6,42.2,19.8,35.3,20.3,124.3,102.0,114.6,105.7,137.4,51.0,107.9,45.4,160.2,44.3,131.4,51.4,98.7,98.8,88.4,115.8
14,29.0,25.0,52.0,0.9,1.8,0.2,1.0,1.0,5.0,5.0,0,771.0,652.0,1261.1,577.8,3948.4,3047.0,3603.1,1421.6,5059.0,1303.0,3081.0,2924.0,26.6,22.5,20.6,35.4,43.5,19.9,32.8,25.8,136.2,105.1,97.1,120.0,124.2,49.0,90.9,74.3,174.4,44.9,140.0,62.6,106.2,100.8,78.4,135.0
15,29.0,30.0,25.0,1.0,0.9,1.0,0.4,5.0,2.0,5.0,0,582.0,457.0,833.9,425.4,2517.8,2677.6,2809.8,855.0,3031.0,706.0,2321.0,2420.0,20.1,15.8,13.6,8.2,28.8,14.7,22.7,14.8,86.8,92.3,64.4,92.5,96.9,29.5,78.1,21.6,104.5,24.3,84.2,33.8,80.0,83.4,56.2,56.2
16,29.0,35.0,52.0,1.2,1.8,0.8,2.0,4.0,10.0,5.0,0,784.0,449.0,1158.6,492.0,4073.2,3148.2,3157.0,943.3,4364.0,816.0,3022.0,2388.0,27.0,15.5,33.0,18.0,40.0,17.0,43.2,13.8,140.5,108.6,165.7,97.1,108.9,32.5,100.7,23.3,150.5,28.1,166.2,16.4,104.2,82.3,114.2,83.4
17,29.0,47.0,40.0,1.6,1.4,1.8,1.6,9.0,8.0,5.0,0,654.0,442.0,1192.0,564.7,3473.0,3374.6,3528.4,1275.3,4936.0,992.0,2597.0,2541.0,22.6,15.2,21.6,12.2,41.1,19.5,45.7,19.7,119.8,116.4,107.2,122.8,121.7,44.0,136.0,37.1,170.2,34.2,213.8,37.4,89.6,87.6,85.8,76.8
18,29.0,27.0,44.0,0.9,1.5,1.2,1.6,6.0,8.0,5.0,0,703.0,644.0,1064.4,520.4,3395.0,3058.2,3267.9,1031.6,3987.0,1110.0,2757.0,2977.0,24.2,22.2,24.4,20.0,36.7,17.9,34.7,16.6,117.1,105.5,117.1,92.8,112.7,35.6,114.1,30.4,137.5,38.3,115.4,43.0,95.1,102.7,92.4,95.0
19,29.0,35.0,50.0,1.2,1.7,1.6,2.0,8.0,10.0,5.0,0,755.0,521.0,1153.3,570.5,3796.2,3250.0,3284.2,1398.2,4455.0,1049.0,3002.0,2717.0,26.0,18.0,29.4,18.8,39.8,19.7,52.8,19.3,130.9,112.1,165.0,102.4,113.2,48.2,156.0,58.5,153.6,36.2,206.6,31.4,103.5,93.7,128.0,97.6
20,29.0,41.0,34.0,1.4,1.2,1.2,0.4,6.0,2.0,5.0,0,665.0,427.0,976.5,514.7,3293.0,3248.6,2943.2,1090.2,3520.0,810.0,2686.0,2490.0,22.9,14.7,17.6,22.0,33.7,17.8,26.1,18.0,113.6,112.0,81.3,101.8,101.5,37.6,82.9,44.4,121.4,27.9,95.8,34.2,92.6,85.9,67.4,103.0
