team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,38.0,55.0,39.0,1.4,1.0,2.2,0.4,11.0,2.0,5.0,0,811.0,650.0,1094.2,576.7,3363.6,3462.2,3462.0,1323.5,4162.0,973.0,3046.0,3359.0,21.3,17.1,20.0,13.4,28.8,15.2,30.1,18.0,88.5,91.1,81.8,94.3,91.1,34.8,113.4,45.4,109.5,25.6,108.4,40.0,80.2,88.4,85.2,95.8
2,38.0,55.0,46.0,1.4,1.2,1.8,1.8,9.0,9.0,5.0,0,806.0,570.0,1283.6,632.7,3777.6,3729.2,3965.2,1327.3,5132.0,1267.0,3063.0,3042.0,21.2,15.0,16.4,9.4,33.8,16.6,25.6,12.2,99.4,98.1,72.7,68.4,104.4,34.9,63.0,34.1,135.0,33.3,120.0,19.2,80.6,80.0,66.2,64.8
3,38.0,40.0,46.0,1.0,1.2,1.4,1.4,7.0,7.0,5.0,0,874.0,764.0,1053.6,608.3,3605.2,3999.4,3135.8,1123.9,3815.0,957.0,3223.0,3637.0,23.0,20.1,25.4,13.2,27.7,16.0,25.9,14.0,94.9,105.2,85.2,71.4,82.5,29.6,73.5,39.0,100.4,25.2,100.2,30.0,84.8,95.7,97.4,79.4
4,38.0,33.0,55.0,0.9,1.4,0.6,2.0,3.0,10.0,5.0,0,986.0,833.0,1585.3,674.9,4556.0,3617.4,4859.7,1841.2,6448.0,1284.0,3824.0,3873.0,26.0,21.9,28.4,30.2,41.7,17.8,38.0,19.9,119.9,95.2,113.5,113.7,127.9,48.4,119.9,56.9,169.7,33.8,145.6,28.2,100.6,101.9,109.2,130.6
5,38.0,58.0,36.0,1.5,1.0,1.4,1.0,7.0,5.0,5.0,0,870.0,591.0,1037.4,562.1,3636.2,3899.6,3208.7,933.4,3555.0,783.0,3142.0,3295.0,22.9,15.6,16.0,6.4,27.3,14.8,17.3,9.1,95.7,102.6,54.8,58.1,84.4,24.6,54.6,20.5,93.6,20.6,64.2,12.0,82.7,86.7,59.4,57.4
6,38.0,41.0,66.0,1.1,1.7,1.4,2.4,7.0,12.0,5.0,0,963.0,798.0,1369.6,745.7,4450.8,3961.8,4242.4,2058.5,5029.0,1427.0,3710.0,3797.0,25.3,21.0,27.0,21.0,36.0,19.6,27.9,17.0,117.1,104.3,98.6,102.3,111.6,54.2,74.5,44.6,132.3,37.6,108.8,22.6,97.6,99.9,100.4,105.4
7,38.0,47.0,48.0,1.2,1.3,0.6,1.6,3.0,8.0,5.0,0,816.0,567.0,1210.7,535.6,3751.8,3097.0,3698.2,1281.2,4652.0,969.0,3309.0,3029.0,21.5,14.9,23.0,25.0,31.9,14.1,24.2,12.2,98.7,81.5,72.9,81.6,97.3,33.7,70.7,24.4,122.4,25.5,98.6,16.2,87.1,79.7,99.8,114.4
8,38.0,27.0,53.0,0.7,1.4,0.4,2.0,2.0,10.0,5.0,0,960.0,890.0,1197.1,590.6,4388.6,3611.8,3242.3,1259.8,4340.0,1024.0,3439.0,3753.0,25.3,23.4,33.8,26.6,31.5,15.5,37.4,14.8,115.5,95.0,147.2,103.3,85.3,33.2,91.6,28.8,114.2,27.0,135.0,15.4,90.5,98.8,103.8,109.8
9,38.0,68.0,50.0,1.8,1.3,1.6,2.4,8.0,12.0,5.0,0,977.0,531.0,1289.8,701.7,4371.4,4212.4,3767.4,1483.7,4778.0,1322.0,3560.0,3328.0,25.7,14.0,41.8,14.6,33.9,18.5,52.6,28.5,115.0,110.8,192.8,172.5,99.1,39.0,122.8,61.2,125.7,34.8,210.6,51.0,93.7,87.6,158.6,112.0
10,38.0,62.0,54.0,1.6,1.4,2.4,0.8,12.0,4.0,5.0,0,914.0,657.0,1448.7,709.9,4301.4,4111.8,4569.1,1441.0,5624.0,1543.0,3282.0,3297.0,24.0,17.3,19.8,11.4,38.1,18.7,32.8,17.7,113.2,108.2,85.2,104.1,120.2,37.9,116.8,36.0,148.0,40.6,127.6,37.4,86.4,86.8,68.0,82.6
