team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,12,35,11,2.9,0.9,3.6,1.0,18,5,5,0,217.0,73.0,357.2,206.5,1122.6,1500.2,1111.5,269.5,1334.0,290.0,847.0,827.0,18.1,6.1,18.8,4.0,29.8,17.2,26.5,15.8,93.6,125.0,88.5,113.8,92.6,22.5,83.6,25.0,111.2,24.2,92.2,18.4,70.6,68.9,70.6,69.4
12,MCI,12,25,6,2.1,0.5,2.2,0.6,11,3,5,0,215.0,154.0,250.0,164.0,907.8,1285.4,690.5,234.3,908.0,119.0,772.0,999.0,17.9,12.8,18.2,12.2,20.8,13.7,20.9,14.0,75.6,107.1,76.6,107.1,57.5,19.5,63.0,18.4,75.7,9.9,70.8,14.8,64.3,83.2,66.0,85.4
13,MUN,12,20,21,1.7,1.8,1.2,3.0,6,15,5,0,301.0,212.0,443.5,204.4,1465.2,1343.8,1343.3,367.2,1627.0,328.0,1142.0,1133.0,25.1,17.7,35.2,21.8,37.0,17.0,52.9,17.3,122.1,112.0,179.6,103.8,111.9,30.6,146.2,38.2,135.6,27.3,202.4,31.0,95.2,94.4,138.4,106.8
14,NEW,12,15,27,1.2,2.2,1.4,2.2,7,11,5,0,356.0,195.0,523.8,234.8,1716.0,1289.2,1525.9,640.0,1995.0,421.0,1332.0,1075.0,29.7,16.2,26.0,19.0,43.6,19.6,37.8,21.7,143.0,107.4,122.9,112.9,127.2,53.3,111.8,56.4,166.2,35.1,143.6,48.0,111.0,89.6,96.8,93.0
15,NOR,12,7,27,0.6,2.2,1.0,2.2,5,11,5,0,381.0,309.0,570.1,236.6,1790.8,1152.0,1737.6,621.1,2177.0,592.0,1391.0,1300.0,31.8,25.8,29.0,22.2,47.5,19.7,48.5,21.5,149.2,96.0,149.4,107.0,144.8,51.8,163.2,45.2,181.4,49.3,172.2,62.8,115.9,108.3,114.8,101.6
16,SOU,12,11,14,0.9,1.2,1.2,0.8,6,4,5,0,261.0,229.0,384.7,201.9,1244.6,1250.6,1102.7,453.9,1500.0,314.0,947.0,1058.0,21.8,19.1,18.2,10.6,32.1,16.8,24.9,13.4,103.7,104.2,83.7,100.2,91.9,37.8,81.3,22.7,125.0,26.2,84.6,11.6,78.9,88.2,62.0,66.0
17,TOT,12,11,17,0.9,1.4,1.0,1.4,5,7,5,0,273.0,268.0,478.0,227.0,1427.0,1289.2,1407.0,558.7,1947.0,418.0,1065.0,1310.0,22.8,22.3,23.8,22.8,39.8,18.9,36.6,14.3,118.9,107.4,128.7,93.9,117.2,46.6,102.7,34.2,162.2,34.8,134.4,14.6,88.8,109.2,94.4,106.0
18,WAT,12,16,20,1.3,1.7,1.8,2.0,9,10,5,0,323.0,273.0,471.3,216.1,1533.8,1204.4,1430.0,457.8,1748.0,495.0,1237.0,1294.0,26.9,22.8,28.6,22.2,39.3,18.0,43.4,18.6,127.8,100.4,151.2,109.8,119.2,38.2,120.0,45.6,145.7,41.2,162.2,30.2,103.1,107.8,111.8,116.6
19,WHU,12,23,14,1.9,1.2,1.8,0.8,9,4,5,0,262.0,154.0,413.0,227.0,1324.8,1346.0,1160.7,566.4,1650.0,356.0,1093.0,1015.0,21.8,12.8,18.2,15.0,34.4,18.9,31.4,20.8,110.4,112.2,95.7,115.4,96.7,47.2,101.4,55.3,137.5,29.7,117.4,37.0,91.1,84.6,84.6,90.4
20,WOL,12,12,12,1.0,1.0,1.4,1.2,7,6,5,0,261.0,247.0,381.5,175.8,1224.4,1119.0,1170.4,361.3,1428.0,276.0,957.0,1163.0,21.8,20.6,24.2,15.6,31.8,14.6,37.7,14.8,102.0,93.2,117.8,86.6,97.5,30.1,121.7,30.7,119.0,23.0,137.4,30.8,79.8,96.9,95.2,84.4
