team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,12,11.0,15.0,0.9,1.2,0.2,1.0,1.0,5.0,5,0,269.0,183.0,352.8,148.2,1255.8,953.8,1022.5,271.7,1251.0,254.0,966.0,834.0,22.4,15.2,22.6,22.2,29.4,12.4,26.9,11.0,104.6,79.5,89.0,72.8,85.2,22.6,81.3,18.0,104.2,21.2,99.0,18.8,80.5,69.5,71.4,82.2,216.0,137.0,18.0,11.4,347.0,149.8,28.9,12.5,1041.2,951.2,86.8,79.3,1124.5,266.0,93.7,22.2,1330.0,275.0,110.8,22.9,712.0,794.0,59.3,66.2
12,LIV,12,22.0,12.0,1.8,1.0,1.4,1.2,7.0,6.0,5,0,247.0,86.0,336.5,144.2,1245.4,1136.0,833.6,195.9,1288.0,106.0,917.0,742.0,20.6,7.2,21.8,6.2,28.0,12.0,33.5,10.1,103.8,94.7,118.2,75.3,69.5,16.3,76.0,15.5,107.3,8.8,141.0,10.0,76.4,61.8,80.8,58.8,288.0,210.0,24.0,17.5,486.6,212.5,40.6,17.7,1416.8,1059.4,118.1,88.3,1325.2,664.5,110.4,55.4,2129.0,401.0,177.4,33.4,1063.0,1037.0,88.6,86.4
13,MCI,12,33.0,10.0,2.8,0.8,2.6,0.8,13.0,4.0,5,0,191.0,70.0,208.9,123.6,814.2,933.8,568.2,187.0,716.0,113.0,701.0,681.0,15.9,5.8,16.6,7.4,17.4,10.3,20.2,10.0,67.8,77.8,76.7,78.9,47.4,15.6,58.9,12.9,59.7,9.4,67.2,8.0,58.4,56.8,64.2,62.6,406.0,232.0,33.8,19.3,613.6,165.9,51.1,13.8,2075.0,893.8,172.9,74.5,1872.2,389.9,156.0,32.5,2185.0,374.0,182.1,31.2,1678.0,1093.0,139.8,91.1
14,MUN,12,15.0,15.0,1.2,1.2,1.4,1.4,7.0,7.0,5,0,263.0,146.0,407.4,156.8,1200.4,941.8,1208.8,340.8,1666.0,283.0,1018.0,833.0,21.9,12.2,22.6,11.8,34.0,13.1,30.0,15.0,100.0,78.5,99.2,86.5,100.7,28.4,70.9,41.8,138.8,23.6,130.2,21.2,84.8,69.4,82.6,76.8,271.0,163.0,22.6,13.6,406.8,165.4,33.9,13.8,1280.0,937.2,106.7,78.1,1301.7,419.5,108.5,35.0,1498.0,293.0,124.8,24.4,975.0,908.0,81.2,75.7
15,NEW,12,18.0,9.0,1.5,0.8,2.2,0.6,11.0,3.0,5,0,227.0,156.0,368.9,155.4,1166.0,1026.6,1076.7,318.9,1449.0,204.0,857.0,884.0,18.9,13.0,15.8,13.2,30.7,13.0,23.3,11.2,97.2,85.6,83.2,83.4,89.7,26.6,70.0,22.0,120.8,17.0,81.2,6.4,71.4,73.7,59.8,75.0,302.0,270.0,25.2,22.5,457.1,235.4,38.1,19.6,1359.2,1135.6,113.3,94.6,1200.0,770.8,100.0,64.2,2005.0,448.0,167.1,37.3,1013.0,1178.0,84.4,98.2
16,NFO,12,7.0,23.0,0.6,1.9,0.6,1.8,3.0,9.0,5,0,316.0,292.0,510.8,177.0,1550.2,1047.4,1631.9,415.0,1922.0,305.0,1192.0,1173.0,26.3,24.3,28.8,26.4,42.6,14.8,43.0,14.1,129.2,87.3,122.4,87.3,136.0,34.6,147.4,26.6,160.2,25.4,159.2,26.8,99.3,97.8,98.6,100.6,206.0,144.0,17.2,12.0,235.2,185.8,19.6,15.5,763.8,1160.8,63.6,96.7,715.6,415.0,59.6,34.6,884.0,284.0,73.7,23.7,701.0,900.0,58.4,75.0
17,SOU,12,10.0,18.0,0.8,1.5,0.6,1.6,3.0,8.0,5,0,289.0,246.0,456.1,207.6,1434.8,1257.0,1291.1,429.0,1848.0,387.0,1027.0,1136.0,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4,221.0,133.0,18.4,11.1,328.8,171.4,27.4,14.3,1070.4,1094.0,89.2,91.2,1065.2,276.6,88.8,23.0,1164.0,342.0,97.0,28.5,873.0,740.0,72.8,61.7
18,TOT,12,22.0,12.0,1.8,1.0,2.0,1.4,10.0,7.0,5,0,231.0,127.0,422.4,215.0,1103.6,1295.4,1612.7,523.8,1512.0,328.0,963.0,942.0,19.2,10.6,25.2,12.6,35.2,17.9,47.5,17.4,92.0,108.0,125.8,104.9,134.4,43.6,177.4,46.2,126.0,27.3,173.0,22.4,80.2,78.5,104.6,91.8,276.0,275.0,23.0,22.9,411.6,256.2,34.3,21.4,1465.6,1279.8,122.1,106.6,1127.4,584.2,94.0,48.7,1528.0,700.0,127.3,58.3,1074.0,1252.0,89.5,104.3
19,WHU,12,9.0,12.0,0.8,1.0,1.2,0.8,6.0,4.0,5,0,242.0,264.0,337.2,198.9,993.6,1245.8,1061.7,446.6,1324.0,294.0,924.0,1133.0,20.2,22.0,19.6,21.6,28.1,16.6,32.9,16.8,82.8,103.8,96.3,119.0,88.5,37.2,97.7,33.8,110.3,24.5,135.8,14.4,77.0,94.4,74.4,98.8,235.0,161.0,19.6,13.4,363.3,161.0,30.3,13.4,1128.6,901.8,94.0,75.2,935.5,492.0,78.0,41.0,1578.0,211.0,131.5,17.6,862.0,852.0,71.8,71.0
20,WOL,12,5.0,14.0,0.4,1.2,0.4,2.0,2.0,10.0,5,0,286.0,262.0,418.7,162.0,1333.6,960.8,1277.7,373.5,1585.0,280.0,1010.0,1116.0,23.8,21.8,34.2,24.0,34.9,13.5,45.1,15.4,111.1,80.1,164.4,80.4,106.5,31.1,137.3,38.0,132.1,23.3,150.2,35.0,84.2,93.0,125.8,99.2,204.0,196.0,17.0,16.3,318.2,156.9,26.5,13.1,905.0,1067.2,75.4,88.9,1165.1,299.5,97.1,25.0,1117.0,200.0,93.1,16.7,710.0,986.0,59.2,82.2
