team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,7,17,6,2.4,0.9,2.4,1.2,12,6,5,0,123.0,53.0,224.9,127.6,680.0,931.4,693.4,144.6,873.0,198.0,494.0,480.0,17.6,7.6,19.2,7.8,32.1,18.2,33.7,17.1,97.1,133.1,106.0,133.6,99.1,20.7,94.5,18.6,124.7,28.3,136.4,18.4,70.6,68.6,74.2,67.2
12,MCI,7,14,3,2.0,0.4,1.8,0.4,9,2,5,0,124.0,93.0,145.3,93.9,524.6,750.0,375.7,142.2,554.0,45.0,442.0,572.0,17.7,13.3,16.6,11.6,20.8,13.4,20.6,14.5,74.9,107.1,69.7,118.2,53.7,20.3,51.3,20.5,79.1,6.4,85.4,6.2,63.1,81.7,61.2,79.8
13,MUN,7,14,6,2.0,0.9,1.6,0.8,8,4,5,0,125.0,103.0,179.1,117.8,567.2,824.6,612.4,176.4,615.0,173.0,450.0,599.0,17.9,14.7,19.2,17.2,25.6,16.8,27.8,18.0,81.0,117.8,89.1,117.8,87.5,25.2,90.8,30.2,87.9,24.7,98.8,31.0,64.3,85.6,69.2,88.8
14,NEW,7,8,16,1.1,2.3,1.2,2.0,6,10,5,0,226.0,100.0,334.8,126.2,1101.6,724.8,967.0,357.8,1277.0,181.0,848.0,610.0,32.3,14.3,30.8,9.6,47.8,18.0,48.7,18.0,157.4,103.5,150.7,104.3,138.1,51.1,147.6,57.7,182.4,25.9,188.4,17.8,121.1,87.1,116.2,76.2
15,NOR,7,2,16,0.3,2.3,0.4,1.6,2,8,5,0,236.0,198.0,327.7,129.0,1044.0,616.8,921.6,395.2,1316.0,278.0,817.0,792.0,33.7,28.3,29.6,24.6,46.8,18.4,44.4,17.1,149.1,88.1,136.8,85.1,131.7,56.5,123.9,53.2,188.0,39.7,183.8,32.8,116.7,113.1,104.8,106.4
16,SOU,7,5,10,0.7,1.4,0.6,1.2,3,6,5,0,170.0,176.0,260.2,134.9,826.2,749.4,696.1,340.6,1077.0,256.0,637.0,728.0,24.3,25.1,21.8,30.6,37.2,19.3,33.6,20.5,118.0,107.1,102.0,117.7,99.4,48.7,96.4,43.6,153.9,36.6,137.0,43.2,91.0,104.0,85.4,122.0
17,TOT,7,6,10,0.9,1.4,0.8,2.0,4,10,5,0,154.0,154.0,294.9,155.7,783.6,819.8,893.5,387.9,1275.0,345.0,593.0,780.0,22.0,22.0,26.0,25.6,42.1,22.2,39.1,23.0,111.9,117.1,123.0,120.5,127.6,55.4,104.6,49.4,182.1,49.3,164.8,58.8,84.7,111.4,93.8,118.4
18,WAT,7,7,10,1.0,1.4,0.8,1.2,4,6,5,0,180.0,162.0,254.3,123.1,778.0,655.4,830.0,230.0,937.0,344.0,678.0,711.0,25.7,23.1,23.8,25.2,36.3,17.6,37.6,18.0,111.1,93.6,105.9,91.3,118.6,32.9,128.3,32.8,133.9,49.1,141.8,56.0,96.9,101.6,90.4,104.2
19,WHU,7,14,10,2.0,1.4,1.2,1.4,6,7,5,0,171.0,79.0,255.8,123.1,846.2,769.2,653.5,290.1,1063.0,171.0,670.0,563.0,24.4,11.3,25.6,14.0,36.5,17.6,39.8,17.4,120.9,109.9,124.9,107.0,93.4,41.4,100.7,43.5,151.9,24.4,172.2,23.4,95.7,80.4,96.6,80.6
20,WOL,7,5,6,0.7,0.9,1.0,0.8,5,4,5,0,140.0,169.0,193.0,101.7,635.2,686.0,561.7,207.8,741.0,122.0,481.0,741.0,20.0,24.1,18.8,18.4,27.6,14.5,26.1,13.5,90.7,98.0,82.3,84.3,80.2,29.7,78.8,33.6,105.9,17.4,101.4,17.4,68.7,105.9,64.6,93.0
