team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,37.0,53.0,39.0,1.4,1.0,1.8,0.6,9.0,3.0,5.0,0,798.0,644.0,1094.2,576.7,3363.6,3462.2,3462.0,1323.5,4162.0,973.0,2980.0,3276.0,21.6,17.4,21.2,19.6,29.6,15.6,33.2,21.2,90.9,93.6,93.1,116.1,93.6,35.8,117.8,52.8,112.5,26.3,123.6,42.6,80.5,88.5,86.6,105.8
2,37.0,53.0,45.0,1.4,1.2,1.8,2.0,9.0,10.0,5.0,0,795.0,560.0,1283.6,632.7,3777.6,3729.2,3965.2,1327.3,5132.0,1267.0,3024.0,2951.0,21.5,15.1,18.2,10.6,34.7,17.1,29.4,15.8,102.1,100.8,86.2,94.9,107.2,35.9,77.1,36.6,138.7,34.2,130.8,26.6,81.7,79.8,69.4,63.0
3,37.0,40.0,44.0,1.1,1.2,1.4,1.2,7.0,6.0,5.0,0,837.0,727.0,1053.6,608.3,3605.2,3999.4,3135.8,1123.9,3815.0,957.0,3095.0,3509.0,22.6,19.6,22.2,13.4,28.5,16.4,30.2,17.4,97.4,108.1,104.6,94.4,84.8,30.4,82.5,44.8,103.1,25.9,115.4,35.4,83.6,94.8,88.2,79.4
4,37.0,33.0,54.0,0.9,1.5,1.4,1.8,7.0,9.0,5.0,0,966.0,790.0,1585.3,674.9,4556.0,3617.4,4859.7,1841.2,6448.0,1284.0,3749.0,3719.0,26.1,21.4,26.8,21.8,42.8,18.2,42.2,22.6,123.1,97.8,124.7,128.8,131.3,49.8,133.0,68.3,174.3,34.7,164.4,29.2,101.3,100.5,104.0,114.6
5,37.0,57.0,34.0,1.5,0.9,1.4,0.6,7.0,3.0,5.0,0,840.0,577.0,1037.4,562.1,3636.2,3899.6,3208.7,933.4,3555.0,783.0,3048.0,3218.0,22.7,15.6,12.4,5.8,28.0,15.2,20.7,12.3,98.3,105.4,64.5,80.8,86.7,25.2,68.4,26.0,96.1,21.2,75.4,15.6,82.4,87.0,49.2,55.6
6,37.0,41.0,64.0,1.1,1.7,1.6,2.4,8.0,12.0,5.0,0,925.0,765.0,1369.6,745.7,4450.8,3961.8,4242.4,2058.5,5029.0,1427.0,3573.0,3682.0,25.0,20.7,23.8,18.8,37.0,20.2,34.9,21.2,120.3,107.1,120.9,125.6,114.7,55.6,98.9,56.4,135.9,38.6,132.2,29.2,96.6,99.5,92.6,101.0
7,37.0,47.0,43.0,1.3,1.2,0.8,0.6,4.0,3.0,5.0,0,768.0,517.0,1210.7,535.6,3751.8,3097.0,3698.2,1281.2,4652.0,969.0,3085.0,2830.0,20.8,14.0,16.8,16.2,32.7,14.5,33.5,14.1,101.4,83.7,91.5,90.9,100.0,34.6,106.7,28.7,125.7,26.2,136.4,21.0,83.4,76.5,71.6,83.8
8,37.0,27.0,51.0,0.7,1.4,0.4,1.6,2.0,8.0,5.0,0,926.0,856.0,1168.9,578.8,4270.6,3522.6,3169.3,1248.9,4248.0,1007.0,3352.0,3649.0,25.0,23.1,27.0,19.8,31.6,15.6,31.7,12.4,115.4,95.2,123.6,85.5,85.7,33.8,77.0,26.7,114.8,27.2,116.6,12.0,90.6,98.6,86.4,89.0
9,37.0,66.0,46.0,1.8,1.2,1.6,1.8,8.0,9.0,5.0,0,942.0,524.0,1246.1,683.3,4200.2,4111.8,3655.2,1454.6,4624.0,1268.0,3427.0,3247.0,25.5,14.2,40.0,14.2,33.7,18.5,48.1,26.0,113.5,111.1,179.0,163.8,98.8,39.3,112.8,56.0,125.0,34.3,189.8,40.6,92.6,87.8,150.0,104.8
10,37.0,59.0,53.0,1.6,1.4,1.8,0.6,9.0,3.0,5.0,0,897.0,649.0,1426.4,687.2,4235.6,3983.4,4491.6,1404.2,5543.0,1482.0,3227.0,3225.0,24.2,17.5,20.6,16.8,38.6,18.6,34.8,17.2,114.5,107.7,85.4,96.3,121.4,38.0,123.1,48.4,149.8,40.0,140.4,27.2,87.2,87.2,71.0,96.0
11,37.0,66.0,42.0,1.8,1.1,2.4,0.8,12.0,4.0,5.0,0,870.0,554.0,1110.7,604.4,4284.4,4393.0,3005.2,857.4,3827.0,785.0,3316.0,3206.0,23.5,15.0,22.2,8.8,30.0,16.3,34.4,15.1,115.8,118.7,117.9,104.3,81.2,23.2,111.9,16.2,103.4,21.2,114.6,30.6,89.6,86.6,93.6,61.0
12,37.0,78.0,32.0,2.1,0.9,1.8,1.6,9.0,8.0,5.0,0,682.0,446.0,856.7,528.1,3040.0,3874.2,2535.7,699.5,3004.0,689.0,2688.0,2820.0,18.4,12.0,12.6,5.0,23.2,14.3,22.0,8.9,82.2,104.7,72.3,57.1,68.5,18.9,66.4,4.8,81.2,18.6,81.6,27.2,72.6,76.2,49.4,35.0
13,37.0,71.0,43.0,1.9,1.2,1.4,1.6,7.0,8.0,5.0,0,887.0,617.0,1277.8,669.6,4303.8,4169.6,3735.2,1375.1,4748.0,1151.0,3411.0,3602.0,24.0,16.7,38.8,34.8,34.5,18.1,60.2,30.7,116.3,112.7,188.4,175.6,101.0,37.2,174.9,73.1,128.3,31.1,238.8,57.8,92.2,97.4,147.0,168.8
14,37.0,44.0,62.0,1.2,1.7,1.8,1.8,9.0,9.0,5.0,0,900.0,602.0,1407.3,627.4,4411.4,3283.4,4548.9,1544.5,5127.0,1433.0,3501.0,3041.0,24.3,16.3,22.4,13.0,38.0,17.0,38.2,15.0,119.2,88.7,121.6,77.6,122.9,41.7,147.6,42.4,138.6,38.7,112.4,29.6,94.6,82.2,92.2,68.0
15,37.0,19.0,63.0,0.5,1.7,0.4,1.4,2.0,7.0,5.0,0,1059.0,935.0,1504.1,641.3,4734.8,3783.8,4668.0,1344.6,5640.0,1278.0,3968.0,3990.0,28.6,25.3,33.4,24.0,40.6,17.3,56.2,17.7,128.0,102.3,164.4,103.6,126.2,36.3,177.6,42.3,152.4,34.5,220.8,30.6,107.2,107.8,131.8,110.2
16,37.0,47.0,65.0,1.3,1.8,1.4,1.4,7.0,7.0,5.0,0,833.0,492.0,1098.9,494.5,4026.0,2964.8,2948.0,1057.9,4017.0,918.0,3033.0,2555.0,22.5,13.3,13.2,12.0,29.7,13.4,24.2,12.2,108.8,80.1,69.5,68.4,79.7,28.6,83.6,25.6,108.6,24.8,88.8,27.8,82.0,69.0,53.8,55.4
17,37.0,64.0,43.0,1.7,1.2,1.6,1.0,8.0,5.0,5.0,0,800.0,467.0,1322.8,589.4,3775.2,3468.8,4110.2,1360.1,5356.0,1055.0,3212.0,2919.0,21.6,12.6,16.2,9.0,35.8,15.9,32.1,16.3,102.0,93.8,78.8,101.2,111.1,36.8,112.3,28.7,144.8,28.5,130.4,32.8,86.8,78.9,74.8,67.4
18,37.0,34.0,73.0,0.9,2.0,1.2,2.2,6.0,11.0,5.0,0,1073.0,866.0,1639.0,728.2,5254.6,3751.2,4852.9,1942.1,6293.0,1585.0,4159.0,3819.0,29.0,23.4,35.0,22.2,44.3,19.7,54.9,29.6,142.0,101.4,173.4,137.9,131.2,52.5,166.8,84.7,170.1,42.8,207.2,73.4,112.4,103.2,141.2,106.0
19,37.0,59.0,47.0,1.6,1.3,1.2,1.0,6.0,5.0,5.0,0,850.0,548.0,1260.1,608.4,3935.0,3749.6,4014.7,1461.5,4664.0,866.0,3431.0,3264.0,23.0,14.8,23.4,29.4,34.1,16.4,34.8,20.8,106.4,101.3,105.3,121.1,108.5,39.5,99.3,50.9,126.0,23.4,145.4,35.0,92.7,88.2,92.4,130.6
20,37.0,35.0,50.0,1.0,1.4,0.6,1.8,3.0,9.0,5.0,0,902.0,790.0,1281.3,657.6,4118.2,4007.6,3866.0,1399.1,4833.0,1174.0,3394.0,3609.0,24.4,21.4,28.8,26.0,34.6,17.8,40.4,19.1,111.3,108.3,148.2,113.3,104.5,37.8,117.7,35.4,130.6,31.7,138.2,42.0,91.7,97.5,116.6,107.4
