team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,24.0,31.0,25.0,1.3,1.0,1.6,1.2,8.0,6.0,5.0,0,512.0,437.0,708.3,371.2,2101.8,2247.2,2339.8,846.0,2670.0,615.0,1893.0,2135.0,21.3,18.2,24.8,16.6,29.5,15.5,34.1,15.8,87.6,93.6,111.0,98.6,97.5,35.2,112.4,35.9,111.2,25.6,119.2,23.6,78.9,89.0,89.2,88.4
2,24.0,36.0,24.0,1.5,1.0,1.0,1.2,5.0,6.0,5.0,0,523.0,364.0,848.1,408.8,2508.8,2469.6,2657.5,795.7,3350.0,820.0,1965.0,1951.0,21.8,15.2,23.6,16.2,35.3,17.0,43.2,20.3,104.5,102.9,113.8,100.0,110.7,33.2,135.5,47.8,139.6,34.2,184.2,54.6,81.9,81.3,86.2,82.4
3,24.0,25.0,30.0,1.0,1.2,0.6,0.2,3.0,1.0,5.0,0,540.0,466.0,689.8,369.8,2284.4,2498.0,2140.1,598.7,2491.0,596.0,2000.0,2222.0,22.5,19.4,16.6,20.8,28.7,15.4,29.0,14.9,95.2,104.1,75.0,98.5,89.2,25.0,101.6,24.1,103.8,24.8,113.4,26.0,83.3,92.6,68.6,93.6
4,24.0,18.0,30.0,0.8,1.2,1.6,1.6,8.0,8.0,5.0,0,614.0,590.0,1035.8,431.2,2879.4,2241.0,3334.9,1102.5,4151.0,965.0,2432.0,2517.0,25.6,24.6,24.2,22.8,43.2,18.0,41.9,17.8,120.0,93.4,112.7,99.2,139.0,45.9,145.0,35.5,173.0,40.2,162.2,42.8,101.3,104.9,97.4,94.2
5,24.0,40.0,24.0,1.7,1.0,1.4,0.2,7.0,1.0,5.0,0,586.0,392.0,705.6,370.2,2473.2,2607.8,2195.5,568.5,2402.0,519.0,2077.0,2149.0,24.4,16.3,14.6,12.4,29.4,15.4,16.0,11.2,103.0,108.7,51.0,93.6,91.5,23.7,56.7,11.0,100.1,21.6,53.4,7.2,86.5,89.5,50.0,71.6
6,24.0,27.0,42.0,1.1,1.8,1.0,1.8,5.0,9.0,5.0,0,604.0,494.0,856.3,454.6,2894.0,2483.4,2530.1,1255.5,3146.0,799.0,2324.0,2347.0,25.2,20.6,30.8,26.6,35.7,18.9,47.7,22.5,120.6,103.5,148.1,121.4,105.4,52.3,146.5,58.6,131.1,33.3,183.2,44.4,96.8,97.8,121.2,118.8
7,24.0,35.0,33.0,1.5,1.4,1.4,2.4,7.0,12.0,5.0,0,552.0,329.0,827.0,375.1,2700.8,2146.6,2499.3,908.5,3067.0,687.0,2180.0,1919.0,23.0,13.7,30.8,23.2,34.5,15.6,45.5,21.9,112.5,89.4,145.9,117.9,104.1,37.8,143.2,50.1,127.8,28.6,164.6,50.8,90.8,80.0,124.0,113.8
8,24.0,20.0,32.0,0.8,1.3,1.0,1.0,5.0,5.0,5.0,0,510.0,472.0,673.2,342.3,2377.0,2051.6,1763.3,777.7,2591.0,590.0,1864.0,2073.0,21.2,19.7,16.0,24.0,28.0,14.3,21.3,15.3,99.0,85.5,68.3,85.3,73.5,32.4,65.4,34.9,108.0,24.6,80.0,32.4,77.7,86.4,55.4,94.4
9,24.0,42.0,26.0,1.8,1.1,1.4,1.0,7.0,5.0,5.0,0,542.0,359.0,783.1,417.9,2535.2,2419.4,2457.1,892.3,2850.0,870.0,1965.0,2028.0,22.6,15.0,21.2,14.4,32.6,17.4,32.5,19.8,105.6,100.8,106.2,117.9,102.4,37.2,97.3,31.3,118.8,36.2,122.8,49.0,81.9,84.5,87.8,80.4
10,24.0,40.0,42.0,1.7,1.8,2.0,1.6,10.0,8.0,5.0,0,611.0,367.0,929.8,407.1,2997.2,2504.4,2812.8,665.5,3488.0,897.0,2230.0,1856.0,25.5,15.3,26.0,9.2,38.7,17.0,37.4,16.3,124.9,104.4,119.5,99.9,117.2,27.7,125.4,26.2,145.3,37.4,128.8,35.8,92.9,77.3,97.0,64.4
11,24.0,45.0,32.0,1.9,1.3,1.6,2.0,8.0,10.0,5.0,0,610.0,342.0,740.8,385.0,3013.2,2884.6,1921.5,517.2,2480.0,443.0,2316.0,2112.0,25.4,14.2,30.6,14.8,30.9,16.0,34.0,12.6,125.6,120.2,155.8,95.8,80.1,21.6,82.3,6.0,103.3,18.5,101.2,24.2,96.5,88.0,118.8,81.2
12,24.0,49.0,15.0,2.0,0.6,3.6,0.4,18.0,2.0,5.0,0,452.0,301.0,536.8,349.6,1940.6,2589.2,1610.5,489.3,1829.0,406.0,1773.0,1948.0,18.8,12.5,19.4,7.6,22.4,14.6,20.0,16.8,80.9,107.9,76.7,125.2,67.1,20.4,51.0,26.9,76.2,16.9,73.4,15.6,73.9,81.2,80.4,84.8
13,24.0,50.0,31.0,2.1,1.3,2.8,1.2,14.0,6.0,5.0,0,490.0,315.0,662.3,368.4,2346.0,2352.2,1900.6,686.1,2379.0,648.0,1875.0,1951.0,20.4,13.1,20.8,11.4,27.6,15.4,23.7,14.4,97.8,98.0,101.0,101.9,79.2,28.6,61.7,21.8,99.1,27.0,73.8,20.4,78.1,81.3,77.8,74.4
14,24.0,25.0,40.0,1.0,1.7,1.4,1.6,7.0,8.0,5.0,0,601.0,420.0,938.9,396.2,2919.2,2118.6,3021.2,890.9,3458.0,941.0,2301.0,2075.0,25.0,17.5,24.6,15.0,39.1,16.5,33.8,17.8,121.6,88.3,121.5,98.8,125.9,37.1,111.6,25.6,144.1,39.2,106.2,53.4,95.9,86.5,90.6,81.4
15,24.0,15.0,40.0,0.6,1.7,1.0,1.6,5.0,8.0,5.0,0,654.0,636.0,918.4,442.5,2868.8,2646.6,2944.1,910.4,3370.0,862.0,2413.0,2627.0,27.2,26.5,25.4,26.6,38.3,18.4,31.4,22.0,119.5,110.3,99.7,121.6,122.7,37.9,89.6,51.2,140.4,35.9,123.8,47.4,100.5,109.5,89.6,114.8
