team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,4.0,8.0,5.0,2.0,1.2,2.0,1.2,8.0,5.0,4.0,0,76.0,44.0,102.3,70.7,299.6,407.8,311.9,193.2,421.0,105.0,302.0,325.0,19.0,11.0,19.0,11.0,25.6,17.7,25.6,17.7,74.9,102.0,74.9,102.0,78.0,48.3,78.0,48.3,105.2,26.2,105.2,26.2,75.5,81.2,75.5,81.2
2,4.0,11.0,2.0,2.8,0.5,2.8,0.5,11.0,2.0,4.0,0,45.0,7.0,96.2,49.5,259.0,286.0,294.7,130.8,416.0,78.0,186.0,189.0,11.2,1.8,11.2,1.8,24.0,12.4,24.0,12.4,64.8,71.5,64.8,71.5,73.7,32.7,73.7,32.7,104.0,19.5,104.0,19.5,46.5,47.2,46.5,47.2
3,4.0,8.0,10.0,2.0,2.5,2.0,2.5,8.0,10.0,4.0,0,111.0,55.0,125.4,61.8,523.2,431.2,342.0,80.6,396.0,104.0,421.0,333.0,27.8,13.8,27.8,13.8,31.4,15.4,31.4,15.4,130.8,107.8,130.8,107.8,85.5,20.2,85.5,20.2,99.0,26.0,99.0,26.0,105.2,83.2,105.2,83.2
4,4.0,3.0,8.0,0.8,2.0,0.8,2.0,3.0,8.0,4.0,0,100.0,63.0,108.0,52.7,456.4,301.4,252.5,131.2,373.0,95.0,369.0,269.0,25.0,15.8,25.0,15.8,27.0,13.2,27.0,13.2,114.1,75.4,114.1,75.4,63.1,32.8,63.1,32.8,93.2,23.8,93.2,23.8,92.2,67.2,92.2,67.2
5,4.0,10.0,6.0,2.5,1.5,2.5,1.5,10.0,6.0,4.0,0,99.0,57.0,123.6,63.5,447.4,400.0,403.8,114.3,387.0,118.0,391.0,329.0,24.8,14.2,24.8,14.2,30.9,15.9,30.9,15.9,111.8,100.0,111.8,100.0,101.0,28.6,101.0,28.6,96.8,29.5,96.8,29.5,97.8,82.2,97.8,82.2
6,4.0,5.0,7.0,1.2,1.8,1.2,1.8,5.0,7.0,4.0,0,93.0,78.0,141.7,79.2,439.4,441.0,420.3,212.2,558.0,137.0,365.0,391.0,23.2,19.5,23.2,19.5,35.4,19.8,35.4,19.8,109.8,110.2,109.8,110.2,105.1,53.0,105.1,53.0,139.5,34.2,139.5,34.2,91.2,97.8,91.2,97.8
7,4.0,12.0,5.0,3.0,1.2,3.0,1.2,12.0,5.0,4.0,0,93.0,11.0,127.2,53.6,469.4,314.2,323.5,112.5,479.0,106.0,344.0,213.0,23.2,2.8,23.2,2.8,31.8,13.4,31.8,13.4,117.4,78.6,117.4,78.6,80.9,28.1,80.9,28.1,119.8,26.5,119.8,26.5,86.0,53.2,86.0,53.2
8,4.0,3.0,11.0,0.8,2.8,0.8,2.8,3.0,11.0,4.0,0,141.0,116.0,154.2,65.8,588.6,404.8,416.8,106.0,534.0,146.0,462.0,490.0,35.2,29.0,35.2,29.0,38.6,16.4,38.6,16.4,147.2,101.2,147.2,101.2,104.2,26.5,104.2,26.5,133.5,36.5,133.5,36.5,115.5,122.5,115.5,122.5
9,4.0,12.0,7.0,3.0,1.8,3.0,1.8,12.0,7.0,4.0,0,88.0,59.0,116.9,73.4,376.0,400.8,355.8,185.5,441.0,149.0,308.0,342.0,22.0,14.8,22.0,14.8,29.2,18.4,29.2,18.4,94.0,100.2,94.0,100.2,89.0,46.4,89.0,46.4,110.2,37.2,110.2,37.2,77.0,85.5,77.0,85.5
10,4.0,9.0,8.0,2.2,2.0,2.2,2.0,9.0,8.0,4.0,0,100.0,47.0,194.4,70.4,529.0,411.8,612.8,140.6,803.0,155.0,403.0,298.0,25.0,11.8,25.0,11.8,48.6,17.6,48.6,17.6,132.2,103.0,132.2,103.0,153.2,35.2,153.2,35.2,200.8,38.8,200.8,38.8,100.8,74.5,100.8,74.5
11,4.0,11.0,11.0,2.8,2.8,2.8,2.8,11.0,11.0,4.0,0,131.0,21.0,149.3,56.9,760.4,482.2,273.3,52.3,457.0,32.0,541.0,307.0,32.8,5.2,32.8,5.2,37.3,14.2,37.3,14.2,190.1,120.6,190.1,120.6,68.3,13.1,68.3,13.1,114.2,8.0,114.2,8.0,135.2,76.8,135.2,76.8
12,4.0,6.0,7.0,1.5,1.8,1.5,1.8,6.0,7.0,4.0,0,81.0,30.0,108.6,46.5,448.6,325.8,253.1,60.3,384.0,76.0,335.0,196.0,20.2,7.5,20.2,7.5,27.2,11.6,27.2,11.6,112.2,81.4,112.2,81.4,63.3,15.1,63.3,15.1,96.0,19.0,96.0,19.0,83.8,49.0,83.8,49.0
13,4.0,5.0,11.0,1.2,2.8,1.2,2.8,5.0,11.0,4.0,0,122.0,39.0,166.1,48.6,665.6,262.6,441.2,93.7,553.0,131.0,486.0,216.0,30.5,9.8,30.5,9.8,41.5,12.2,41.5,12.2,166.4,65.6,166.4,65.6,110.3,23.4,110.3,23.4,138.2,32.8,138.2,32.8,121.5,54.0,121.5,54.0
14,4.0,6.0,5.0,1.5,1.2,1.5,1.2,6.0,5.0,4.0,0,94.0,48.0,162.3,53.0,446.0,256.4,462.7,141.0,718.0,128.0,355.0,272.0,23.5,12.0,23.5,12.0,40.6,13.2,40.6,13.2,111.5,64.1,111.5,64.1,115.7,35.2,115.7,35.2,179.5,32.0,179.5,32.0,88.8,68.0,88.8,68.0
15,4.0,1.0,6.0,0.2,1.5,0.2,1.5,1.0,6.0,4.0,0,98.0,140.0,151.7,77.0,438.6,480.6,590.8,141.8,487.0,145.0,378.0,507.0,24.5,35.0,24.5,35.0,37.9,19.2,37.9,19.2,109.6,120.2,109.6,120.2,147.7,35.4,147.7,35.4,121.8,36.2,121.8,36.2,94.5,126.8,94.5,126.8
16,4.0,5.0,6.0,1.2,1.5,1.2,1.5,5.0,6.0,4.0,0,109.0,43.0,113.3,37.7,474.8,295.4,278.9,42.3,378.0,41.0,360.0,231.0,27.2,10.8,27.2,10.8,28.3,9.4,28.3,9.4,118.7,73.8,118.7,73.8,69.7,10.6,69.7,10.6,94.5,10.2,94.5,10.2,90.0,57.8,90.0,57.8
