team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
1,ARS,5,13.0,4.0,2.6,0.8,2.6,0.8,13.0,4.0,5,0,85.0,25.0,119.2,73.8,381.4,564.0,370.5,121.2,440.0,50.0,308.0,329.0,17.0,5.0,17.0,5.0,23.8,14.8,23.8,14.8,76.3,112.8,76.3,112.8,74.1,24.2,74.1,24.2,88.0,10.0,88.0,10.0,61.6,65.8,61.6,65.8,165.0,125.0,33.0,25.0,267.3,85.3,53.5,17.1,767.2,492.8,153.4,98.6,743.0,153.6,148.6,30.7,1165.0,209.0,233.0,41.8,621.0,537.0,124.2,107.4
2,AVL,5,4.0,9.0,0.8,1.8,0.8,1.8,4.0,9.0,5,0,128.0,113.0,178.9,91.0,588.6,503.4,448.4,196.0,750.0,210.0,449.0,523.0,25.6,22.6,25.6,22.6,35.8,18.2,35.8,18.2,117.7,100.7,117.7,100.7,89.7,39.2,89.7,39.2,150.0,42.0,150.0,42.0,89.8,104.6,89.8,104.6,108.0,45.0,21.6,9.0,158.4,85.0,31.7,17.0,532.6,532.2,106.5,106.4,509.1,210.7,101.8,42.1,541.0,105.0,108.2,21.0,462.0,362.0,92.4,72.4
3,BOU,5,2.0,16.0,0.4,3.2,0.4,3.2,2.0,16.0,5,0,178.0,171.0,258.2,97.9,817.4,517.4,828.5,274.5,933.0,188.0,624.0,661.0,35.6,34.2,35.6,34.2,51.6,19.6,51.6,19.6,163.5,103.5,163.5,103.5,165.7,54.9,165.7,54.9,186.6,37.6,186.6,37.6,124.8,132.2,124.8,132.2,87.0,63.0,17.4,12.6,81.2,66.2,16.2,13.2,335.8,502.2,67.2,100.4,227.8,104.3,45.6,20.9,250.0,53.0,50.0,10.6,305.0,420.0,61.0,84.0
4,BRE,5,10.0,7.0,2.0,1.4,2.0,1.4,10.0,7.0,5,0,114.0,59.0,190.7,95.9,586.2,561.0,555.5,274.7,764.0,122.0,443.0,418.0,22.8,11.8,22.8,11.8,38.1,19.2,38.1,19.2,117.2,112.2,117.2,112.2,111.1,54.9,111.1,54.9,152.8,24.4,152.8,24.4,88.6,83.6,88.6,83.6,156.0,84.0,31.2,16.8,188.3,75.3,37.7,15.1,661.8,471.4,132.4,94.3,556.0,103.2,111.2,20.6,670.0,176.0,134.0,35.2,557.0,406.0,111.4,81.2
5,BHA,5,6.0,3.0,1.2,0.6,1.2,0.6,6.0,3.0,5,0,86.0,62.0,128.1,78.6,344.6,408.6,421.6,197.1,520.0,179.0,300.0,354.0,17.2,12.4,17.2,12.4,25.6,15.7,25.6,15.7,68.9,81.7,68.9,81.7,84.3,39.4,84.3,39.4,104.0,35.8,104.0,35.8,60.0,70.8,60.0,70.8,147.0,111.0,29.4,22.2,192.8,58.0,38.6,11.6,596.4,372.6,119.3,74.5,617.2,115.8,123.4,23.2,713.0,90.0,142.6,18.0,489.0,451.0,97.8,90.2
6,CHE,5,6.0,8.0,1.2,1.6,1.2,1.6,6.0,8.0,5,0,130.0,78.0,165.4,100.4,642.8,570.6,432.2,208.1,579.0,223.0,441.0,407.0,26.0,15.6,26.0,15.6,33.1,20.1,33.1,20.1,128.6,114.1,128.6,114.1,86.4,41.6,86.4,41.6,115.8,44.6,115.8,44.6,88.2,81.4,88.2,81.4,99.0,96.0,19.8,19.2,172.3,123.5,34.5,24.7,513.4,702.6,102.7,140.5,497.6,306.0,99.5,61.2,708.0,224.0,141.6,44.8,348.0,559.0,69.6,111.8
7,CRY,5,7.0,9.0,1.4,1.8,1.4,1.8,7.0,9.0,5,0,142.0,83.0,209.5,98.9,669.8,517.8,679.2,275.5,756.0,197.0,570.0,466.0,28.4,16.6,28.4,16.6,41.9,19.8,41.9,19.8,134.0,103.6,134.0,103.6,135.8,55.1,135.8,55.1,151.2,39.4,151.2,39.4,114.0,93.2,114.0,93.2,111.0,47.0,22.2,9.4,152.6,74.8,30.5,15.0,524.2,541.4,104.8,108.3,436.5,151.4,87.3,30.3,563.0,52.0,112.6,10.4,413.0,360.0,82.6,72.0
8,EVE,5,4.0,6.0,0.8,1.2,0.8,1.2,4.0,6.0,5,0,128.0,86.0,196.5,96.1,592.4,528.8,610.6,265.5,770.0,166.0,430.0,452.0,25.6,17.2,25.6,17.2,39.3,19.2,39.3,19.2,118.5,105.8,118.5,105.8,122.1,53.1,122.1,53.1,154.0,33.2,154.0,33.2,86.0,90.4,86.0,90.4,77.0,72.0,15.4,14.4,147.6,107.9,29.5,21.6,411.0,632.6,82.2,126.5,416.2,222.7,83.2,44.5,649.0,221.0,129.8,44.2,301.0,409.0,60.2,81.8
9,FUL,5,8.0,7.0,1.6,1.4,1.6,1.4,8.0,7.0,5,0,124.0,83.0,197.3,71.0,560.6,454.2,542.7,133.5,875.0,122.0,427.0,413.0,24.8,16.6,24.8,16.6,39.5,14.2,39.5,14.2,112.1,90.8,112.1,90.8,108.5,26.7,108.5,26.7,175.0,24.4,175.0,24.4,85.4,82.6,85.4,82.6,126.0,66.0,25.2,13.2,184.2,65.9,36.8,13.2,567.4,518.2,113.5,103.6,473.4,133.7,94.7,26.7,799.0,5.0,159.8,1.0,421.0,401.0,84.2,80.2
10,LEI,5,6.0,11.0,1.2,2.2,1.2,2.2,6.0,11.0,5,0,150.0,77.0,177.8,62.8,727.8,396.6,500.1,152.2,550.0,79.0,574.0,408.0,30.0,15.4,30.0,15.4,35.6,12.6,35.6,12.6,145.6,79.3,145.6,79.3,100.0,30.4,100.0,30.4,110.0,15.8,110.0,15.8,114.8,81.6,114.8,81.6,105.0,35.0,21.0,7.0,141.7,64.9,28.3,13.0,500.4,391.4,100.1,78.3,488.8,158.9,97.8,31.8,433.0,98.0,86.6,19.6,420.0,338.0,84.0,67.6
11,LEE,5,8.0,5.0,1.6,1.0,1.6,1.0,8.0,5.0,5,0,114.0,66.0,173.4,80.8,590.4,482.8,557.6,166.2,588.0,159.0,427.0,365.0,22.8,13.2,22.8,13.2,34.7,16.2,34.7,16.2,118.1,96.6,118.1,96.6,111.5,33.2,111.5,33.2,117.6,31.8,117.6,31.8,85.4,73.0,85.4,73.0,136.0,73.0,27.2,14.6,192.4,72.7,38.5,14.5,662.0,480.6,132.4,96.1,579.2,118.1,115.8,23.6,692.0,126.0,138.4,25.2,434.0,406.0,86.8,81.2
12,LIV,5,15.0,6.0,3.0,1.2,3.0,1.2,15.0,6.0,5,0,120.0,22.0,135.0,75.4,591.4,605.4,328.3,112.7,431.0,34.0,456.0,323.0,24.0,4.4,24.0,4.4,27.0,15.1,27.0,15.1,118.3,121.1,118.3,121.1,65.7,22.5,65.7,22.5,86.2,6.8,86.2,6.8,91.2,64.6,91.2,64.6,169.0,90.0,33.8,18.0,279.8,118.5,56.0,23.7,843.0,513.8,168.6,102.8,738.9,411.1,147.8,82.2,1227.0,259.0,245.4,51.8,636.0,507.0,127.2,101.4
