team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,6.0,8.0,7.0,1.3,1.2,1.0,1.4,5.0,7.0,5.0,0,127.0,115.0,160.3,98.5,465.6,608.2,485.8,262.4,664.0,113.0,476.0,584.0,21.2,19.2,22.6,22.4,26.7,16.4,29.2,18.4,77.6,101.4,82.4,109.2,81.0,43.7,84.9,51.3,110.7,18.8,126.4,22.6,79.3,97.3,84.4,106.6
2,6.0,12.0,5.0,2.0,0.8,2.4,1.0,12.0,5.0,5.0,0,100.0,50.0,191.8,83.8,519.8,488.0,586.5,207.0,821.0,142.0,385.0,385.0,16.7,8.3,20.0,10.0,32.0,14.0,38.4,16.8,86.6,81.3,104.0,97.6,97.8,34.5,117.3,41.4,136.8,23.7,164.2,28.4,64.2,64.2,77.0,77.0
3,6.0,10.0,12.0,1.7,2.0,1.8,1.8,9.0,9.0,5.0,0,160.0,76.0,164.3,79.7,732.8,567.4,431.3,108.3,488.0,119.0,599.0,438.0,26.7,12.7,27.0,9.4,27.4,13.3,26.9,11.0,122.1,94.6,126.3,78.5,71.9,18.0,70.1,14.6,81.3,19.8,74.4,17.0,99.8,73.0,102.4,65.2
4,6.0,3.0,9.0,0.5,1.5,0.6,1.8,3.0,9.0,5.0,0,144.0,134.0,167.7,91.1,619.0,499.2,461.9,210.9,598.0,200.0,512.0,535.0,24.0,22.3,28.8,26.8,28.0,15.2,33.5,18.2,103.2,83.2,123.8,99.8,77.0,35.2,92.4,42.2,99.7,33.3,119.6,40.0,85.3,89.2,102.4,107.0
5,6.0,13.0,9.0,2.2,1.5,2.0,1.6,10.0,8.0,5.0,0,145.0,98.0,197.0,93.8,652.6,592.6,666.9,164.6,652.0,178.0,574.0,515.0,24.2,16.3,25.0,18.2,32.8,15.6,33.6,15.5,108.8,98.8,111.9,99.6,111.2,27.4,112.8,24.7,108.7,29.7,111.4,30.0,95.7,85.8,98.4,87.0
6,6.0,8.0,9.0,1.3,1.5,1.4,1.8,7.0,9.0,5.0,0,139.0,93.0,219.6,126.7,649.6,632.2,700.5,379.8,847.0,253.0,524.0,521.0,23.2,15.5,25.0,16.8,36.6,21.1,39.5,21.6,108.3,105.4,119.3,104.8,116.8,63.3,128.8,66.0,141.2,42.2,147.4,45.2,87.3,86.8,95.0,87.0
7,6.0,14.0,9.0,2.3,1.5,2.6,1.8,13.0,9.0,5.0,0,154.0,52.0,224.2,87.9,799.4,493.2,602.8,214.5,838.0,168.0,580.0,425.0,25.7,8.7,28.4,8.2,37.4,14.6,39.3,13.2,133.2,82.2,148.4,79.7,100.5,35.8,99.9,32.7,139.7,28.0,144.8,19.0,96.7,70.8,107.2,72.8
8,6.0,5.0,14.0,0.8,2.3,1.0,2.2,5.0,11.0,5.0,0,196.0,148.0,239.5,93.9,896.0,579.8,618.0,160.2,878.0,197.0,664.0,652.0,32.7,24.7,32.6,23.6,39.9,15.6,40.1,16.6,149.3,96.6,154.7,102.5,103.0,26.7,103.9,25.5,146.3,32.8,142.2,37.4,110.7,108.7,112.8,105.2
9,6.0,13.0,8.0,2.2,1.3,2.0,1.6,10.0,8.0,5.0,0,128.0,102.0,182.0,101.2,554.6,549.2,589.4,242.7,680.0,221.0,442.0,533.0,21.3,17.0,23.2,19.0,30.3,16.9,33.8,18.4,92.4,91.5,104.8,96.4,98.2,40.4,109.1,45.6,113.3,36.8,124.4,41.8,73.7,88.8,81.8,95.6
10,6.0,12.0,9.0,2.0,1.5,1.8,1.0,9.0,5.0,5.0,0,133.0,97.0,249.1,101.9,682.2,648.0,792.2,175.9,1016.0,198.0,505.0,515.0,22.2,16.2,20.0,16.4,41.5,17.0,36.4,16.7,113.7,108.0,100.6,111.2,132.0,29.3,129.1,24.8,169.3,33.0,134.4,31.4,84.2,85.8,73.4,88.4
11,6.0,15.0,14.0,2.5,2.3,2.2,2.2,11.0,11.0,5.0,0,164.0,48.0,203.6,106.1,924.6,774.6,468.6,154.5,644.0,127.0,667.0,482.0,27.3,8.0,25.4,8.8,33.9,17.7,33.7,18.7,154.1,129.1,141.3,131.4,78.1,25.8,82.8,29.8,107.3,21.2,113.2,25.0,111.2,80.3,104.4,81.4
12,6.0,8.0,8.0,1.3,1.3,1.6,1.6,8.0,8.0,5.0,0,113.0,62.0,147.5,76.7,577.2,535.0,392.5,100.0,507.0,129.0,471.0,349.0,18.8,10.3,22.6,12.4,24.6,12.8,29.5,15.3,96.2,89.2,115.4,107.0,65.4,16.7,78.5,20.0,84.5,21.5,101.4,25.8,78.5,58.2,94.2,69.8
13,6.0,9.0,12.0,1.5,2.0,1.8,2.4,9.0,12.0,5.0,0,151.0,92.0,203.5,91.1,776.2,579.8,534.6,174.3,719.0,158.0,596.0,497.0,25.2,15.3,30.2,18.4,33.9,15.2,40.7,18.2,129.4,96.6,155.2,116.0,89.1,29.0,106.9,34.9,119.8,26.3,143.8,31.6,99.3,82.8,119.2,99.4
