team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,9.0,13.0,11.3,17.3,34.4,105.2,32.1,57.8,47.0,9.0,51.0,88.0,9.0,13.0,9.0,13.0,11.3,17.3,11.3,17.3,34.4,105.2,34.4,105.2,32.1,57.8,32.1,57.8,47.0,9.0,47.0,9.0,51.0,88.0,51.0,88.0
2,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,0,36.0,11.0,64.5,24.5,182.6,89.6,212.9,110.6,250.0,45.0,150.0,77.0,36.0,11.0,36.0,11.0,64.5,24.5,64.5,24.5,182.6,89.6,182.6,89.6,212.9,110.6,212.9,110.6,250.0,45.0,250.0,45.0,150.0,77.0,150.0,77.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,17.0,15.0,21.2,12.6,71.2,73.8,63.9,40.5,76.0,12.0,59.0,81.0,17.0,15.0,17.0,15.0,21.2,12.6,21.2,12.6,71.2,73.8,71.2,73.8,63.9,40.5,63.9,40.5,76.0,12.0,76.0,12.0,59.0,81.0,59.0,81.0
4,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0,11.0,5.0,14.7,15.5,29.0,71.4,51.8,39.4,68.0,44.0,29.0,55.0,11.0,5.0,11.0,5.0,14.7,15.5,14.7,15.5,29.0,71.4,29.0,71.4,51.8,39.4,51.8,39.4,68.0,44.0,68.0,44.0,29.0,55.0,29.0,55.0
5,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0,13.0,6.0,17.0,16.3,32.2,70.4,57.4,34.1,88.0,58.0,32.0,59.0,13.0,6.0,13.0,6.0,17.0,16.3,17.0,16.3,32.2,70.4,32.2,70.4,57.4,34.1,57.4,34.1,88.0,58.0,88.0,58.0,32.0,59.0,32.0,59.0
6,1.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,1.0,0,48.0,35.0,50.4,18.6,217.6,142.4,106.6,30.0,178.0,12.0,164.0,148.0,48.0,35.0,48.0,35.0,50.4,18.6,50.4,18.6,217.6,142.4,217.6,142.4,106.6,30.0,106.6,30.0,178.0,12.0,178.0,12.0,164.0,148.0,164.0,148.0
7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,14.0,36.0,23.0,15.4,51.4,91.6,92.4,21.1,85.0,41.0,38.0,120.0,14.0,36.0,14.0,36.0,23.0,15.4,23.0,15.4,51.4,91.6,51.4,91.6,92.4,21.1,92.4,21.1,85.0,41.0,85.0,41.0,38.0,120.0,38.0,120.0
8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,16.0,30.0,24.6,11.7,67.6,77.0,68.2,1.5,110.0,38.0,51.0,111.0,16.0,30.0,16.0,30.0,24.6,11.7,24.6,11.7,67.6,77.0,67.6,77.0,68.2,1.5,68.2,1.5,110.0,38.0,110.0,38.0,51.0,111.0,51.0,111.0
9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,13.0,39.0,24.5,9.8,79.2,73.0,86.9,14.9,78.0,10.0,47.0,134.0,13.0,39.0,13.0,39.0,24.5,9.8,24.5,9.8,79.2,73.0,79.2,73.0,86.9,14.9,86.9,14.9,78.0,10.0,78.0,10.0,47.0,134.0,47.0,134.0
10,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,0,20.0,-1.0,32.3,14.6,107.6,112.8,99.3,26.6,118.0,7.0,82.0,70.0,20.0,-1.0,20.0,-1.0,32.3,14.6,32.3,14.6,107.6,112.8,107.6,112.8,99.3,26.6,99.3,26.6,118.0,7.0,118.0,7.0,82.0,70.0,82.0,70.0
