team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,17.0,24.0,27.0,1.4,1.6,1.6,2.0,8.0,10.0,5.0,0,438.0,240.0,723.9,309.1,2319.6,1705.2,2172.1,724.4,2758.0,656.0,1704.0,1355.0,25.8,14.1,28.2,13.2,42.6,18.2,46.4,16.7,136.4,100.3,155.2,103.7,127.8,42.6,141.5,24.4,162.2,38.6,168.0,38.8,100.2,79.7,111.4,73.6
2,17.0,23.0,30.0,1.4,1.8,1.2,2.0,6.0,10.0,5.0,0,419.0,293.0,825.0,362.9,2198.6,1816.8,2616.9,914.4,3441.0,906.0,1689.0,1482.0,24.6,17.2,25.4,19.0,48.5,21.4,46.8,23.5,129.3,106.9,133.9,108.9,153.9,53.8,136.8,57.9,202.4,53.3,197.8,68.6,99.4,87.2,106.0,90.8
3,17.0,19.0,24.0,1.1,1.4,0.8,1.8,4.0,9.0,5.0,0,431.0,286.0,731.6,313.7,2224.4,1732.0,2222.7,750.6,2869.0,652.0,1729.0,1491.0,25.4,16.8,32.6,14.6,43.0,18.4,49.4,17.7,130.8,101.9,166.8,94.1,130.8,44.2,137.3,43.4,168.8,38.4,190.0,39.2,101.7,87.7,128.6,86.2
4,17.0,21.0,25.0,1.2,1.5,1.2,1.6,6.0,8.0,5.0,0,438.0,292.0,671.4,255.0,2106.0,1678.0,1915.1,549.0,2699.0,319.0,1651.0,1491.0,25.8,17.2,24.4,19.4,39.5,15.0,39.7,18.4,123.9,98.7,122.0,120.9,112.6,32.3,103.6,37.3,158.8,18.8,171.6,26.2,97.1,87.7,99.4,94.8
5,17.0,22.0,29.0,1.3,1.7,1.0,2.2,5.0,11.0,5.0,0,473.0,289.0,658.8,279.7,2214.2,1684.6,1978.1,672.1,2405.0,438.0,1762.0,1558.0,27.8,17.0,32.8,19.2,38.8,16.4,41.0,14.3,130.2,99.1,154.9,91.6,116.4,39.5,117.3,29.7,141.5,25.8,138.2,21.2,103.6,91.6,120.6,94.0
6,17.0,31.0,25.0,1.8,1.5,0.8,1.6,4.0,8.0,5.0,0,390.0,243.0,516.9,304.5,1914.2,2140.0,1384.8,523.9,1880.0,371.0,1464.0,1486.0,22.9,14.3,25.6,22.6,30.4,17.9,37.5,20.0,112.6,125.9,132.8,139.6,81.5,30.8,86.0,33.5,110.6,21.8,157.2,26.0,86.1,87.4,96.8,100.4
7,17.0,15.0,19.0,0.9,1.1,1.0,0.6,5.0,3.0,5.0,0,365.0,360.0,614.5,327.0,1733.2,1707.4,2030.9,762.9,2386.0,801.0,1358.0,1612.0,21.5,21.2,18.4,15.8,36.2,19.2,32.0,18.5,102.0,100.4,86.7,87.4,119.5,44.9,105.1,43.8,140.4,47.1,128.4,54.2,79.9,94.8,71.0,79.8
8,17.0,20.0,29.0,1.2,1.7,1.4,2.2,7.0,11.0,5.0,0,452.0,302.0,577.9,287.0,2112.2,1920.2,1581.0,528.3,2084.0,420.0,1662.0,1553.0,26.6,17.8,31.6,14.8,34.0,16.9,47.4,19.0,124.2,113.0,164.9,111.7,93.0,31.1,142.8,41.7,122.6,24.7,165.8,36.6,97.8,91.4,122.4,90.2
9,17.0,40.0,11.0,2.4,0.6,2.2,0.6,11.0,3.0,5.0,0,296.0,154.0,446.3,284.0,1466.2,1728.2,1437.4,646.4,1575.0,462.0,1143.0,1316.0,17.4,9.1,15.8,7.2,26.2,16.7,25.5,20.7,86.2,101.7,75.8,120.7,84.6,38.0,86.4,51.1,92.6,27.2,93.4,34.8,67.2,77.4,64.8,70.8
10,17.0,42.0,14.0,2.5,0.8,2.8,0.8,14.0,4.0,5.0,0,300.0,137.0,424.4,299.1,1462.2,1985.4,1326.3,585.6,1477.0,416.0,1142.0,1274.0,17.6,8.1,16.8,7.8,25.0,17.6,25.3,16.7,86.0,116.8,78.8,121.2,78.0,34.4,89.8,26.0,86.9,24.5,85.4,18.8,67.2,74.9,66.6,80.0
11,17.0,47.0,19.0,2.8,1.1,2.4,1.2,12.0,6.0,5.0,0,378.0,126.0,446.8,269.9,1891.8,2089.8,1021.6,312.5,1555.0,294.0,1466.0,1332.0,22.2,7.4,22.4,7.4,26.3,15.9,25.9,15.0,111.3,122.9,107.6,127.0,60.1,18.4,71.0,12.7,91.5,17.3,80.6,10.0,86.2,78.4,85.6,75.4
12,17.0,26.0,20.0,1.5,1.2,2.0,1.6,10.0,8.0,5.0,0,338.0,306.0,506.2,295.6,1705.4,1948.6,1522.8,466.3,1849.0,542.0,1314.0,1457.0,19.9,18.0,21.4,12.6,29.8,17.4,35.6,19.6,100.3,114.6,110.0,122.6,89.6,27.4,101.8,34.3,108.8,31.9,144.8,39.0,77.3,85.7,90.6,83.6
13,17.0,17.0,24.0,1.0,1.4,1.2,1.2,6.0,6.0,5.0,0,419.0,340.0,716.4,342.7,2022.0,1761.0,2399.1,911.6,2743.0,751.0,1657.0,1658.0,24.6,20.0,24.6,17.0,42.1,20.2,44.1,18.5,118.9,103.6,119.3,96.1,141.1,53.6,139.9,48.9,161.4,44.2,181.8,39.6,97.5,97.5,89.2,99.4
14,17.0,18.0,35.0,1.1,2.1,1.4,1.4,7.0,7.0,5.0,0,475.0,358.0,801.4,341.6,2484.0,1846.6,2282.9,821.1,3252.0,747.0,1922.0,1703.0,27.9,21.1,18.8,15.0,47.1,20.1,38.3,23.7,146.1,108.6,97.1,127.2,134.3,48.3,117.7,48.6,191.3,43.9,167.6,60.4,113.1,100.2,78.8,84.8
15,17.0,21.0,16.0,1.2,0.9,1.6,1.4,8.0,7.0,5.0,0,351.0,279.0,517.1,280.1,1571.6,1770.6,1732.8,573.1,1884.0,449.0,1379.0,1481.0,20.6,16.4,21.2,18.0,30.4,16.5,32.1,16.6,92.4,104.2,105.8,117.2,101.9,33.7,105.3,26.5,110.8,26.4,110.4,21.8,81.1,87.1,86.8,91.8
16,17.0,18.0,36.0,1.1,2.1,1.4,1.4,7.0,7.0,5.0,0,483.0,301.0,728.4,321.4,2495.6,1947.4,1982.9,695.2,2811.0,565.0,1900.0,1475.0,28.4,17.7,24.6,15.6,42.8,18.9,32.6,18.9,146.8,114.6,119.3,115.9,116.6,40.9,98.8,29.8,165.4,33.2,108.6,42.8,111.8,86.8,92.4,83.4
17,17.0,32.0,24.0,1.9,1.4,2.8,1.4,14.0,7.0,5.0,0,390.0,211.0,665.3,324.9,2023.2,1878.6,1871.8,807.3,2770.0,561.0,1547.0,1401.0,22.9,12.4,22.4,5.8,39.1,19.1,36.1,16.4,119.0,110.5,114.5,96.1,110.1,47.5,111.7,32.9,162.9,33.0,136.6,35.0,91.0,82.4,92.6,61.8
18,17.0,9.0,32.0,0.5,1.9,0.2,1.8,1.0,9.0,5.0,0,470.0,442.0,658.8,284.4,2245.6,1845.0,1821.2,533.4,2523.0,463.0,1832.0,1913.0,27.6,26.0,27.8,30.6,38.8,16.7,33.4,14.9,132.1,108.5,117.8,100.6,107.1,31.4,72.4,24.9,148.4,27.2,143.6,24.0,107.8,112.5,93.8,116.6
19,17.0,19.0,28.0,1.1,1.6,1.0,1.6,5.0,8.0,5.0,0,453.0,321.0,649.3,345.3,2154.6,1944.0,1838.0,847.1,2499.0,656.0,1736.0,1667.0,26.6,18.9,28.2,16.4,38.2,20.3,39.6,18.6,126.7,114.4,132.7,108.2,108.1,49.8,120.9,41.8,147.0,38.6,141.4,36.2,102.1,98.1,110.6,90.6
20,17.0,24.0,21.0,1.4,1.2,1.6,1.2,8.0,6.0,5.0,0,352.0,204.0,578.0,307.9,1836.6,1944.4,1821.7,584.8,2120.0,551.0,1506.0,1341.0,20.7,12.0,20.2,10.0,34.0,18.1,30.3,17.3,108.0,114.4,109.1,129.0,107.2,34.4,93.7,20.3,124.7,32.4,100.2,23.4,88.6,78.9,91.8,72.6
