team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,33,42.0,63.0,1.3,1.9,1.2,3.2,7.0,19.0,6,0,930.0,612.0,1221.2,514.8,4555.2,3231.0,3606.7,1049.1,4067.0,864.0,3376.0,2844.0,28.2,18.6,35.5,12.2,37.0,15.6,41.5,13.8,138.0,97.9,180.5,96.0,109.3,31.8,117.0,22.2,123.2,26.2,117.5,19.8,102.3,86.2,138.8,65.8,748.0,397.0,22.7,12.0,1088.1,525.4,33.0,15.9,3539.8,3397.2,107.3,103.0,3677.6,811.0,111.4,24.6,3689.0,1038.0,111.8,31.4,2569.0,2535.0,77.8,76.8
12,LIV,32,61.0,39.0,1.9,1.2,2.3,1.7,14.0,10.0,6,0,772.0,432.0,1028.9,510.3,3640.0,3432.2,3005.2,1015.1,3647.0,646.0,2823.0,2771.0,24.1,13.5,28.7,12.5,32.2,16.0,42.6,16.6,113.8,107.3,136.1,106.8,93.9,31.7,145.9,39.0,114.0,20.2,143.8,19.8,88.2,86.6,112.5,94.8,876.0,640.0,27.4,20.0,1314.8,696.6,41.1,21.8,4150.8,3543.2,129.7,110.7,3644.1,2289.4,113.9,71.5,5371.0,1131.0,167.8,35.3,3305.0,3372.0,103.3,105.4
13,MCI,31,82.0,29.0,2.6,0.9,3.8,1.0,15.0,4.0,4,0,594.0,285.0,679.5,408.6,2444.8,2925.4,2071.1,699.8,2295.0,463.0,2130.0,2220.0,19.2,9.2,24.8,11.5,21.9,13.2,23.2,16.7,78.9,94.4,94.5,114.2,66.8,22.6,69.4,29.4,74.0,14.9,67.8,23.5,68.7,71.6,90.5,100.0,1119.0,561.0,36.1,18.1,1635.0,454.1,52.7,14.6,5431.8,2486.4,175.2,80.2,5224.9,1126.2,168.6,36.3,5697.0,933.0,183.8,30.1,4542.0,2786.0,146.5,89.9
14,MUN,31,48.0,39.0,1.6,1.3,1.4,0.8,7.0,4.0,5,0,775.0,425.0,1072.6,492.3,3476.4,3003.8,3190.0,1130.6,4065.0,781.0,2908.0,2566.0,25.0,13.7,27.8,16.6,34.6,15.9,30.7,15.0,112.1,96.9,113.8,88.6,102.9,36.5,89.4,44.8,131.1,25.2,104.4,16.4,93.8,82.8,110.2,96.6,859.0,624.0,27.7,20.1,1228.8,519.6,39.6,16.8,3938.8,3082.2,127.1,99.4,3908.4,1327.4,126.1,42.8,4469.0,776.0,144.2,25.0,2970.0,3160.0,95.8,101.9
15,NEW,32,58.0,26.0,1.8,0.8,3.2,1.2,19.0,7.0,6,0,602.0,459.0,875.3,437.5,2810.6,2901.8,2775.5,840.2,3177.0,626.0,2247.0,2607.0,18.8,14.3,15.7,7.2,27.4,13.7,17.8,7.7,87.8,90.7,67.1,45.4,86.7,26.3,55.7,19.2,99.3,19.6,55.0,12.2,70.2,81.5,63.2,58.2,954.0,712.0,29.8,22.2,1244.9,613.5,38.9,19.2,4067.8,2996.6,127.1,93.6,3201.3,2157.5,100.0,67.4,5171.0,974.0,161.6,30.4,3311.0,3255.0,103.5,101.7
16,NFO,33,29.0,60.0,0.9,1.8,1.2,1.8,7.0,11.0,6,0,954.0,661.0,1391.0,536.3,4377.4,3142.6,4508.3,1373.3,5044.0,842.0,3486.0,3096.0,28.9,20.0,31.3,22.0,42.2,16.2,44.7,21.6,132.6,95.2,140.7,126.2,136.6,41.6,144.2,62.6,152.8,25.5,162.8,27.8,105.6,93.8,117.2,112.3,690.0,473.0,20.9,14.3,793.4,511.7,24.0,15.5,2732.6,3401.8,82.8,103.1,2381.1,934.3,72.2,28.3,2861.0,778.0,86.7,23.6,2366.0,2702.0,71.7,81.9
17,SOU,33,27.0,57.0,0.8,1.7,0.8,2.2,4.0,11.0,5,0,918.0,814.0,1214.1,593.3,4182.2,3703.2,3707.5,1260.2,4282.0,957.0,3316.0,3600.0,27.8,24.7,37.6,27.6,36.8,18.0,38.1,13.7,126.7,112.2,141.2,82.6,112.4,38.2,117.8,30.5,129.8,29.0,122.6,23.4,100.5,109.1,137.6,116.6,679.0,375.0,20.6,11.4,925.8,470.9,28.0,14.3,3150.0,2984.0,95.4,90.4,3165.2,814.8,95.9,24.7,2973.0,907.0,90.1,27.5,2600.0,2312.0,78.8,70.1
18,TOT,33,60.0,53.0,1.8,1.6,1.6,2.6,8.0,13.0,5,0,850.0,438.0,1227.3,592.0,4024.6,3676.0,4107.2,1339.4,4165.0,901.0,3349.0,2959.0,25.8,13.3,31.0,14.8,37.2,17.9,35.2,18.2,122.0,111.4,127.2,107.6,124.5,40.6,123.0,42.2,126.2,27.3,102.4,31.6,101.5,89.7,131.8,90.4,754.0,713.0,22.8,21.6,1060.2,744.3,32.1,22.6,3776.4,3862.0,114.4,117.0,3097.3,1847.9,93.9,56.0,3730.0,1732.0,113.0,52.5,2979.0,3594.0,90.3,108.9
19,WHU,32,34.0,43.0,1.1,1.3,1.7,1.5,10.0,9.0,6,0,742.0,642.0,1036.3,572.2,3387.8,3474.4,3427.5,1271.8,3556.0,971.0,2945.0,3120.0,23.2,20.1,15.2,10.0,32.4,17.9,27.2,18.2,105.9,108.6,80.0,102.8,107.1,39.7,111.6,42.7,111.1,30.3,81.0,36.8,92.0,97.5,70.3,72.5,768.0,515.0,24.0,16.1,1076.8,486.6,33.6,15.2,3614.8,2855.8,113.0,89.2,3031.0,1318.7,94.7,41.2,4136.0,678.0,129.2,21.2,2748.0,2614.0,85.9,81.7
20,WOL,33,29.0,44.0,0.9,1.3,1.4,0.6,7.0,3.0,5,0,849.0,727.0,1220.7,578.2,3912.4,3398.2,3869.1,1320.6,4436.0,1051.0,3007.0,3296.0,25.7,22.0,21.0,12.6,37.0,17.5,36.4,19.8,118.6,103.0,104.0,126.3,117.2,40.0,131.2,40.7,134.4,31.8,129.4,31.0,91.1,99.9,76.6,83.6,657.0,576.0,19.9,17.4,959.7,501.8,29.1,15.2,3006.2,3462.0,91.1,104.9,3275.1,866.1,99.2,26.2,3338.0,679.0,101.2,20.6,2370.0,2955.0,71.8,89.6
