team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,33.0,49.0,41.0,1.5,1.2,2.0,1.0,10.0,5.0,5.0,0,818.0,478.0,1326.9,560.7,4126.6,3079.8,4137.2,1317.7,5027.0,1202.0,3152.0,2703.0,24.8,14.5,38.6,19.0,40.2,17.0,53.8,18.1,125.0,93.3,168.2,107.4,125.4,39.9,179.5,41.2,152.3,36.4,191.6,31.8,95.5,81.9,148.4,107.2
2,33.0,36.0,62.0,1.1,1.9,0.4,2.0,2.0,10.0,5.0,0,884.0,577.0,1520.6,612.4,4455.0,3245.2,4655.5,1543.8,6127.0,1346.0,3477.0,2842.0,26.8,17.5,32.0,28.6,46.1,18.6,37.7,16.5,135.0,98.3,131.2,88.2,141.1,46.8,124.5,48.9,185.7,40.8,123.0,27.4,105.4,86.1,117.0,113.6
3,33.0,32.0,59.0,1.0,1.8,0.8,2.8,4.0,14.0,5.0,0,957.0,653.0,1438.2,588.8,4717.4,3212.2,4269.4,1433.0,5416.0,1237.0,3698.0,3105.0,29.0,19.8,40.8,21.8,43.6,17.8,43.8,14.0,143.0,97.3,190.0,79.9,129.4,43.4,121.5,32.0,164.1,37.5,126.8,27.6,112.1,94.1,149.4,96.6
4,33.0,35.0,44.0,1.1,1.3,0.6,0.8,3.0,4.0,5.0,0,769.0,637.0,1157.0,512.3,3661.8,3323.2,3313.3,1080.7,4608.0,714.0,2871.0,3033.0,23.3,19.3,18.6,25.0,35.1,15.5,24.4,12.6,111.0,100.7,75.9,77.0,100.4,32.8,81.7,33.3,139.6,21.6,87.2,15.6,87.0,91.9,73.4,99.8
5,33.0,37.0,46.0,1.1,1.4,0.8,1.4,4.0,7.0,5.0,0,762.0,578.0,1155.5,552.9,3546.2,3032.0,3662.1,1348.2,4356.0,1141.0,2912.0,2918.0,23.1,17.5,11.6,11.4,35.0,16.8,19.3,14.8,107.5,91.9,51.1,76.7,111.0,40.8,76.4,20.6,132.0,34.6,65.8,50.0,88.2,88.4,44.8,55.0
6,33.0,60.0,44.0,1.8,1.3,2.6,1.0,13.0,5.0,5.0,0,734.0,514.0,974.5,579.3,3627.6,4066.0,2807.5,856.0,3337.0,863.0,2796.0,2954.0,22.2,15.6,23.8,13.2,29.5,17.6,32.3,18.3,109.9,123.2,107.8,116.1,85.1,25.9,110.7,24.4,101.1,26.2,106.2,42.8,84.7,89.5,89.2,87.0
7,33.0,28.0,40.0,0.8,1.2,0.6,1.6,3.0,8.0,5.0,0,748.0,676.0,1228.8,599.7,3656.2,3266.0,3884.6,1443.7,4750.0,1282.0,2861.0,3027.0,22.7,20.5,26.0,27.0,37.2,18.2,36.5,17.6,110.8,99.0,119.6,102.3,117.7,43.8,115.0,36.3,143.9,38.8,130.8,36.2,86.7,91.7,96.8,106.4
8,33.0,40.0,48.0,1.2,1.4,0.6,1.2,3.0,6.0,5.0,0,819.0,561.0,1075.8,555.1,3783.0,3548.6,3089.3,1112.4,3887.0,885.0,3107.0,2833.0,24.8,17.0,25.8,21.6,32.6,16.8,35.4,13.1,114.6,107.5,113.6,76.7,93.6,33.7,111.4,29.8,117.8,26.8,128.8,24.6,94.2,85.8,101.8,90.4
9,33.0,63.0,31.0,1.9,0.9,1.8,0.6,9.0,3.0,5.0,0,659.0,478.0,987.7,565.8,3208.0,3544.0,3074.9,1147.0,3618.0,962.0,2506.0,2842.0,20.0,14.5,16.8,16.6,29.9,17.2,19.6,14.3,97.2,107.4,70.8,95.2,93.2,34.8,63.0,18.2,109.6,29.2,62.6,29.0,75.9,86.1,53.8,80.0
10,33.0,72.0,25.0,2.2,0.8,1.6,1.0,8.0,5.0,5.0,0,598.0,314.0,804.7,501.0,2763.0,3508.4,2469.1,913.7,2833.0,579.0,2260.0,2558.0,18.1,9.5,23.8,15.0,24.4,15.2,25.5,12.3,83.7,106.3,89.4,95.8,74.8,27.7,73.6,19.2,85.8,17.6,92.4,7.2,68.5,77.5,82.2,91.2
11,33.0,81.0,34.0,2.4,1.0,2.6,1.0,13.0,5.0,5.0,0,723.0,361.0,872.2,538.8,3419.4,4043.6,2093.4,793.8,3223.0,546.0,2731.0,2833.0,21.9,10.9,29.8,20.4,26.4,16.3,37.4,19.4,103.6,122.5,124.2,143.0,63.4,24.0,78.8,34.3,97.7,16.6,172.0,17.2,82.8,85.8,99.6,121.4
12,33.0,56.0,33.0,1.7,1.0,2.8,0.6,14.0,3.0,5.0,0,634.0,577.0,938.2,536.6,3122.6,3516.6,2840.6,865.7,3434.0,990.0,2491.0,2870.0,19.2,17.5,17.0,7.6,28.4,16.3,22.3,11.3,94.6,106.6,81.9,86.5,86.1,26.2,70.1,17.2,104.1,30.0,70.6,10.4,75.5,87.0,69.6,63.6
13,33.0,35.0,45.0,1.1,1.4,2.2,0.8,11.0,4.0,5.0,0,825.0,686.0,1359.9,664.9,3964.6,3467.8,4488.8,1721.9,5165.0,1453.0,3172.0,3323.0,25.0,20.8,21.2,19.6,41.2,20.2,31.4,22.6,120.1,105.1,82.7,128.8,136.0,52.2,109.5,57.9,156.5,44.0,123.6,38.6,96.1,100.7,70.2,106.0
14,33.0,25.0,61.0,0.8,1.8,0.0,2.0,0.0,10.0,5.0,0,899.0,802.0,1432.3,638.4,4565.6,3436.4,4074.4,1544.3,5689.0,1397.0,3536.0,3479.0,27.2,24.3,29.6,40.0,43.4,19.4,38.4,18.1,138.4,104.1,140.7,106.2,123.5,46.8,104.9,35.6,172.4,42.3,139.2,39.2,107.2,105.4,107.2,145.6
