team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
11,LIV,13,39.0,11.0,3.0,0.8,3.4,1.0,17.0,5.0,5,0,228.0,73.0,381.3,220.4,1185.6,1593.8,1165.8,288.7,1457.0,317.0,889.0,886.0,17.5,5.6,18.6,3.8,29.3,17.0,27.5,16.0,91.2,122.6,90.0,110.7,89.7,22.2,82.7,25.8,112.1,24.4,102.0,23.8,68.4,68.2,69.2,68.2
12,MCI,13,27.0,7.0,2.1,0.5,2.2,0.8,11.0,4.0,5,0,232.0,165.0,265.7,181.6,991.0,1417.2,713.4,269.8,959.0,127.0,847.0,1083.0,17.8,12.7,18.8,13.2,20.4,14.0,21.0,14.5,76.2,109.0,87.6,109.7,54.9,20.8,57.1,20.1,73.8,9.8,66.0,14.8,65.2,83.3,71.4,85.6
13,MUN,13,21.0,22.0,1.6,1.7,1.0,2.4,5.0,12.0,5,0,320.0,229.0,490.6,222.7,1557.6,1403.8,1491.1,434.0,1859.0,384.0,1213.0,1218.0,24.6,17.6,31.0,22.4,37.7,17.1,50.0,16.8,119.8,108.0,155.1,92.4,114.7,33.4,148.4,48.0,143.0,29.5,196.0,27.8,93.3,93.7,120.6,104.4
14,NEW,13,15.0,29.0,1.2,2.2,1.0,2.0,5.0,10.0,5,0,385.0,239.0,578.1,260.3,1861.2,1416.4,1722.6,716.5,2196.0,472.0,1451.0,1228.0,29.6,18.4,24.4,26.8,44.5,20.0,37.7,24.3,143.2,109.0,109.6,122.9,132.5,55.1,122.6,67.6,168.9,36.3,145.6,52.2,111.6,94.5,89.4,113.0
15,NOR,13,7.0,27.0,0.5,2.1,1.0,2.2,5.0,11.0,5,0,395.0,351.0,582.9,254.5,1836.6,1272.0,1786.0,650.6,2210.0,621.0,1430.0,1449.0,30.4,27.0,28.8,24.4,44.8,19.6,44.7,21.0,141.3,97.8,144.6,107.5,137.4,50.0,150.5,39.8,170.0,47.8,151.4,62.0,110.0,111.5,109.0,107.0
16,SOU,13,11.0,18.0,0.8,1.4,1.0,1.6,5.0,8.0,5,0,299.0,278.0,440.6,232.0,1424.0,1430.6,1226.1,548.9,1755.0,339.0,1075.0,1242.0,23.0,21.4,22.6,19.0,33.9,17.8,32.9,18.1,109.5,110.0,104.6,123.5,94.3,42.2,98.1,40.8,135.0,26.1,127.4,16.6,82.7,95.5,74.6,93.2
17,TOT,13,11.0,17.0,0.8,1.3,0.4,1.0,2.0,5.0,5,0,273.0,268.0,478.0,227.0,1427.0,1289.2,1407.0,558.7,1947.0,418.0,1065.0,1310.0,21.0,20.6,20.4,21.4,36.8,17.5,32.5,10.8,109.8,99.2,110.4,70.0,108.2,43.0,90.1,26.0,149.8,32.2,124.2,12.2,81.9,100.8,82.0,89.2
18,WAT,13,18.0,24.0,1.4,1.8,2.2,1.8,11.0,9.0,5,0,369.0,282.0,534.3,236.1,1769.6,1319.2,1570.3,525.4,2002.0,512.0,1412.0,1381.0,28.4,21.7,26.8,17.0,41.1,18.2,41.7,19.0,136.1,101.5,139.2,114.7,120.8,40.4,117.4,46.0,154.0,39.4,159.6,29.0,108.6,106.2,102.2,105.6
19,WHU,13,24.0,16.0,1.8,1.2,1.8,1.2,9.0,6.0,5,0,297.0,162.0,468.6,244.4,1478.4,1428.2,1347.9,607.4,1866.0,407.0,1221.0,1084.0,22.8,12.5,22.6,14.4,36.0,18.8,35.7,20.7,113.7,109.9,110.8,106.1,103.7,46.7,110.4,59.8,143.5,31.3,135.6,40.8,93.9,83.4,98.0,89.6
20,WOL,13,12.0,12.0,0.9,0.9,0.8,0.8,4.0,4.0,5,0,277.0,278.0,417.2,187.6,1293.4,1183.0,1317.2,379.6,1570.0,313.0,1028.0,1288.0,21.3,21.4,21.0,19.8,32.1,14.4,37.6,13.8,99.5,91.0,102.9,84.4,101.3,29.2,128.1,26.7,120.8,24.1,145.4,27.4,79.1,99.1,83.4,92.6
