team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,9.0,9.0,10.0,1.0,1.1,0.2,1.0,1.0,5.0,5.0,0,192.0,196.0,278.5,150.3,728.6,843.2,906.0,416.8,1164.0,242.0,727.0,922.0,21.3,21.8,23.2,30.4,30.9,16.7,35.2,15.9,81.0,93.7,85.8,87.1,100.7,46.3,118.8,44.7,129.3,26.9,148.6,27.4,80.8,102.4,85.0,119.4
2,9.0,19.0,11.0,2.1,1.2,1.6,1.8,8.0,9.0,5.0,0,184.0,80.0,280.0,133.2,923.6,851.8,826.9,276.6,1063.0,201.0,690.0,606.0,20.4,8.9,27.8,14.6,31.1,14.8,36.8,16.7,102.6,94.6,132.9,113.2,91.9,30.7,106.4,29.2,118.1,22.3,129.4,24.6,76.7,67.3,100.8,83.4
3,9.0,13.0,15.0,1.4,1.7,1.0,1.0,5.0,5.0,5.0,0,220.0,137.0,239.5,123.5,954.6,878.4,711.4,160.8,740.0,192.0,821.0,713.0,24.4,15.2,21.8,16.4,26.6,13.7,22.8,12.3,106.1,97.6,86.3,89.4,79.0,17.9,73.9,16.0,82.2,21.3,68.8,17.6,91.2,79.2,80.0,76.0
4,9.0,4.0,12.0,0.4,1.3,0.2,0.8,1.0,4.0,5.0,0,215.0,220.0,302.9,143.1,955.6,739.4,935.0,338.7,1137.0,352.0,812.0,876.0,23.9,24.4,23.0,31.4,33.7,15.9,39.0,18.1,106.2,82.2,99.8,87.6,103.9,37.6,136.5,41.5,126.3,39.1,152.8,51.4,90.2,97.3,88.6,121.4
5,9.0,22.0,10.0,2.4,1.1,2.4,0.8,12.0,4.0,5.0,0,186.0,110.0,242.7,130.4,811.6,848.2,829.6,226.1,790.0,225.0,736.0,690.0,20.7,12.2,17.4,10.6,27.0,14.5,23.8,13.4,90.2,94.2,72.8,89.6,92.2,25.1,85.2,22.4,87.8,25.0,80.6,21.4,81.8,76.7,69.0,72.2
6,9.0,12.0,13.0,1.3,1.4,1.4,1.2,7.0,6.0,5.0,0,204.0,175.0,309.7,180.2,944.6,966.2,1011.1,476.7,1147.0,357.0,773.0,902.0,22.7,19.4,22.2,19.4,34.4,20.0,33.6,20.2,105.0,107.4,101.0,105.0,112.3,53.0,118.2,52.9,127.4,39.7,117.8,44.0,85.9,100.2,81.6,102.2
7,9.0,19.0,16.0,2.1,1.8,1.4,2.2,7.0,11.0,5.0,0,243.0,85.0,347.9,131.3,1274.2,789.0,935.5,319.3,1272.0,202.0,927.0,647.0,27.0,9.4,30.0,14.8,38.7,14.6,44.1,15.5,141.6,87.7,161.0,95.0,103.9,35.5,122.4,41.4,141.3,22.4,158.6,19.2,103.0,71.9,116.6,86.8
8,9.0,9.0,18.0,1.0,2.0,1.2,1.4,6.0,7.0,5.0,0,267.0,212.0,342.3,157.7,1273.2,956.8,817.9,368.3,1328.0,249.0,941.0,988.0,29.7,23.6,25.2,19.2,38.0,17.5,37.6,18.4,141.5,106.3,136.9,110.4,90.9,40.9,80.2,52.5,147.6,27.7,158.8,20.6,104.6,109.8,95.8,99.6
9,9.0,18.0,12.0,2.0,1.3,1.2,1.0,6.0,5.0,5.0,0,195.0,157.0,296.9,153.5,862.4,844.4,930.2,417.3,1181.0,275.0,670.0,814.0,21.7,17.4,21.4,19.6,33.0,17.1,36.0,16.0,95.8,93.8,97.3,88.7,103.4,46.4,114.9,46.4,131.2,30.6,148.0,25.2,74.4,90.4,72.4,94.4
10,9.0,14.0,17.0,1.6,1.9,1.0,1.8,5.0,9.0,5.0,0,232.0,163.0,354.0,144.5,1150.0,946.2,1043.6,221.0,1347.0,280.0,851.0,777.0,25.8,18.1,26.4,23.2,39.3,16.1,31.9,14.8,127.8,105.1,124.2,106.9,116.0,24.6,86.2,16.1,149.7,31.1,108.8,25.0,94.6,86.3,89.6,95.8
