team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,25.0,31.0,26.0,1.2,1.0,1.0,1.2,5.0,6.0,5.0,0,536.0,478.0,748.1,391.4,2182.8,2342.0,2470.4,896.6,2856.0,671.0,1984.0,2292.0,21.4,19.1,25.0,23.8,29.9,15.7,34.5,17.5,87.3,93.7,102.2,101.9,98.8,35.9,116.2,38.6,114.2,26.8,127.8,34.0,79.4,91.7,86.4,108.8
2,25.0,37.0,26.0,1.5,1.0,0.8,1.0,4.0,5.0,5.0,0,555.0,377.0,885.5,432.1,2642.8,2587.6,2751.0,862.9,3497.0,868.0,2085.0,2033.0,22.2,15.1,23.4,15.8,35.4,17.3,44.0,20.5,105.7,103.5,109.8,90.6,110.0,34.5,137.3,56.7,139.9,34.7,194.4,56.8,83.4,81.3,87.2,82.2
3,25.0,26.0,32.0,1.0,1.3,0.8,0.6,4.0,3.0,5.0,0,575.0,475.0,717.6,381.8,2467.0,2616.8,2183.7,599.1,2542.0,596.0,2135.0,2280.0,23.0,19.0,20.0,15.6,28.7,15.3,29.0,14.5,98.7,104.7,96.8,102.1,87.4,24.0,88.9,20.6,101.7,23.8,104.0,21.8,85.4,91.2,85.0,80.2
4,25.0,18.0,30.0,0.7,1.2,1.0,1.2,5.0,6.0,5.0,0,626.0,620.0,1054.6,439.6,2923.4,2304.0,3402.5,1116.6,4227.0,973.0,2465.0,2623.0,25.0,24.8,21.0,27.2,42.2,17.6,35.0,15.6,116.9,92.2,92.9,90.7,136.1,44.7,125.7,29.5,169.1,38.9,132.4,35.8,98.6,104.9,81.6,101.6
5,25.0,41.0,25.0,1.6,1.0,1.6,0.4,8.0,2.0,5.0,0,623.0,407.0,746.3,390.7,2618.8,2747.0,2331.6,593.6,2531.0,560.0,2188.0,2253.0,24.9,16.3,18.8,8.4,29.8,15.6,22.3,13.0,104.8,109.9,72.2,99.3,93.3,23.7,77.5,15.8,101.2,22.4,75.6,15.4,87.5,90.1,65.2,66.2
6,25.0,29.0,43.0,1.2,1.7,1.0,1.4,5.0,7.0,5.0,0,618.0,504.0,902.3,483.7,2950.2,2582.0,2662.6,1369.9,3419.0,877.0,2379.0,2411.0,24.7,20.2,27.0,25.0,36.1,19.4,45.9,24.5,118.0,103.3,122.7,119.9,106.5,54.8,144.0,74.2,136.8,35.1,194.0,51.0,95.2,96.4,106.2,112.8
7,25.0,37.0,33.0,1.5,1.3,1.6,2.2,8.0,11.0,5.0,0,566.0,335.0,861.9,393.6,2773.8,2237.2,2618.4,976.6,3224.0,713.0,2268.0,1984.0,22.6,13.4,28.6,22.4,34.5,15.7,43.4,22.0,111.0,89.5,133.6,119.4,104.7,39.1,143.0,53.4,129.0,28.5,156.6,46.6,90.7,79.4,123.2,113.2
8,25.0,21.0,32.0,0.8,1.3,1.2,1.0,6.0,5.0,5.0,0,519.0,486.0,680.1,359.1,2417.4,2139.4,1789.2,793.1,2593.0,654.0,1894.0,2131.0,20.8,19.4,14.6,20.0,27.2,14.4,13.8,14.8,96.7,85.6,57.9,86.2,71.6,31.7,40.6,25.3,103.7,26.2,40.0,36.0,75.8,85.2,48.0,81.8
9,25.0,44.0,27.0,1.8,1.1,1.6,1.0,8.0,5.0,5.0,0,565.0,364.0,812.6,436.8,2619.4,2530.8,2524.4,950.6,2995.0,889.0,2040.0,2100.0,22.6,14.6,22.2,12.6,32.5,17.5,34.6,19.5,104.8,101.2,106.3,114.0,101.0,38.0,105.3,32.9,119.8,35.6,135.8,47.6,81.6,84.0,91.4,79.0
10,25.0,43.0,43.0,1.7,1.7,2.2,1.6,11.0,8.0,5.0,0,631.0,400.0,955.2,427.2,3057.2,2629.2,2918.9,699.6,3576.0,940.0,2293.0,1964.0,25.2,16.0,24.8,15.2,38.2,17.1,34.3,17.1,122.3,105.2,108.6,111.6,116.8,28.0,112.0,26.2,143.0,37.6,122.0,32.8,91.7,78.6,89.0,78.2
