team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,23.0,30.0,32.0,1.3,1.4,1.2,1.0,6.0,5.0,5.0,0,551.0,332.0,897.8,392.4,2881.6,2188.0,2654.8,885.7,3459.0,847.0,2118.0,1834.0,24.0,14.4,20.0,10.4,39.0,17.1,31.9,13.4,125.3,95.1,108.3,77.3,115.4,38.5,88.3,24.2,150.4,36.8,123.2,33.0,92.1,79.7,77.2,63.4
2,23.0,29.0,44.0,1.3,1.9,1.0,2.2,5.0,11.0,5.0,0,612.0,371.0,1126.0,468.2,3180.2,2356.0,3465.0,1189.6,4635.0,1147.0,2476.0,1941.0,26.6,16.1,32.4,11.8,49.0,20.4,51.8,16.8,138.3,102.4,165.5,83.2,150.6,51.7,152.3,47.7,201.5,49.9,202.6,37.2,107.6,84.4,133.8,74.2
3,23.0,20.0,36.0,0.9,1.6,0.2,2.2,1.0,11.0,5.0,0,639.0,458.0,1004.6,385.2,3159.6,2226.6,3018.1,916.5,3872.0,705.0,2482.0,2161.0,27.8,19.9,36.6,28.0,43.7,16.8,52.3,12.9,137.4,96.8,174.3,87.7,131.2,39.8,154.3,31.9,168.4,30.6,194.4,9.4,107.9,94.0,139.6,113.0
4,23.0,26.0,31.0,1.1,1.4,1.0,1.0,5.0,5.0,5.0,0,553.0,426.0,854.7,363.2,2658.0,2388.2,2418.4,764.8,3481.0,475.0,2078.0,2126.0,24.0,18.5,19.8,17.4,37.2,15.8,33.9,18.1,115.6,103.8,98.0,121.4,105.2,33.2,92.9,34.0,151.4,20.6,148.8,25.4,90.4,92.4,72.6,95.2
5,23.0,26.0,38.0,1.1,1.6,0.6,1.8,3.0,9.0,5.0,0,630.0,440.0,891.6,387.3,2935.0,2227.4,2657.4,977.5,3334.0,663.0,2374.0,2204.0,27.4,19.1,28.2,28.6,38.8,16.8,44.4,19.5,127.6,96.8,133.6,94.9,115.5,42.5,127.7,57.3,145.0,28.8,182.6,42.2,103.2,95.8,111.6,117.2
6,23.0,39.0,30.0,1.7,1.3,1.2,1.0,6.0,5.0,5.0,0,503.0,356.0,670.0,390.2,2482.2,2773.6,1821.4,611.4,2417.0,510.0,1875.0,2033.0,21.9,15.5,21.0,21.8,29.1,17.0,27.6,14.8,107.9,120.6,104.4,108.4,79.2,26.6,77.2,13.3,105.1,22.2,95.6,27.0,81.5,88.4,74.2,95.8
7,23.0,22.0,26.0,1.0,1.1,1.4,1.2,7.0,6.0,5.0,0,503.0,437.0,865.3,419.1,2477.6,2273.6,2750.3,1006.9,3431.0,910.0,1949.0,2053.0,21.9,19.0,23.2,7.4,37.6,18.2,45.6,14.6,107.7,98.8,131.7,87.9,119.6,43.8,134.2,38.8,149.2,39.6,189.8,19.2,84.7,89.3,104.4,59.0
8,23.0,26.0,33.0,1.1,1.4,1.2,0.8,6.0,4.0,5.0,0,564.0,393.0,747.7,404.9,2619.2,2636.2,2116.7,837.4,2737.0,572.0,2114.0,2022.0,24.5,17.1,18.6,12.4,32.5,17.6,29.8,21.7,113.9,114.6,85.0,131.1,92.0,36.4,94.9,56.5,119.0,24.9,118.0,28.8,91.9,87.9,77.0,72.8
9,23.0,48.0,23.0,2.1,1.0,1.4,1.8,7.0,9.0,5.0,0,462.0,263.0,699.8,397.7,2308.6,2409.0,2129.8,928.6,2577.0,637.0,1798.0,1854.0,20.1,11.4,25.6,19.6,30.4,17.3,34.7,19.8,100.4,104.7,124.7,122.4,92.6,40.4,96.0,42.2,112.0,27.7,126.6,33.2,78.2,80.6,97.6,93.0
10,23.0,52.0,14.0,2.3,0.6,2.0,0.0,10.0,0.0,5.0,0,357.0,179.0,498.6,364.8,1694.0,2441.6,1579.0,723.7,1733.0,478.0,1364.0,1701.0,15.5,7.8,11.4,8.4,21.7,15.9,14.8,13.1,73.6,106.2,46.4,91.2,68.6,31.5,50.5,27.6,75.4,20.8,51.2,12.4,59.3,74.0,44.4,85.4
