team,team_name,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5,total_points_scored_atk,total_points_scored_def,total_points_scored_pg_atk,total_points_scored_pg_def,ict_index_scored_atk,ict_index_scored_def,ict_index_scored_pg_atk,ict_index_scored_pg_def,influence_scored_atk,influence_scored_def,influence_scored_pg_atk,influence_scored_pg_def,creativity_scored_atk,creativity_scored_def,creativity_scored_pg_atk,creativity_scored_pg_def,threat_scored_atk,threat_scored_def,threat_scored_pg_atk,threat_scored_pg_def,bps_scored_atk,bps_scored_def,bps_scored_pg_atk,bps_scored_pg_def
11,LEE,14,15.0,19.0,1.1,1.4,1.0,1.8,5.0,9.0,5,0,335.0,201.0,464.0,188.0,1605.4,1163.8,1317.2,410.0,1718.0,303.0,1217.0,985.0,23.9,14.4,32.0,20.4,33.1,13.4,41.0,15.7,114.7,83.1,143.7,101.2,94.1,29.3,114.2,32.6,122.7,21.6,152.6,22.4,86.9,70.4,109.4,91.4,274.0,157.0,19.6,11.2,434.9,183.6,31.1,13.1,1353.8,1191.8,96.7,85.1,1378.5,312.9,98.5,22.4,1640.0,326.0,117.1,23.3,930.0,934.0,66.4,66.7
12,LIV,14,23.0,15.0,1.6,1.1,1.0,1.2,5.0,6.0,5,0,298.0,139.0,409.5,182.0,1508.4,1431.2,1020.4,251.6,1567.0,132.0,1086.0,967.0,21.3,9.9,23.6,16.0,29.2,13.0,40.0,15.0,107.7,102.2,130.2,111.5,72.9,18.0,98.7,23.1,111.9,9.4,170.8,14.4,77.6,69.1,87.6,90.0,323.0,233.0,23.1,16.6,579.5,266.3,41.4,19.0,1615.8,1292.2,115.4,92.3,1612.9,871.4,115.2,62.2,2572.0,497.0,183.7,35.5,1217.0,1202.0,86.9,85.9
13,MCI,14,37.0,11.0,2.6,0.8,1.6,0.4,8.0,2.0,5,0,225.0,88.0,262.4,145.0,972.6,1089.6,747.4,215.7,913.0,144.0,833.0,815.0,16.1,6.3,14.6,11.4,18.7,10.4,18.9,10.2,69.5,77.8,61.0,79.8,53.4,15.4,66.8,9.8,65.2,10.3,61.8,13.0,59.5,58.2,52.4,66.4,474.0,280.0,33.9,20.0,695.0,195.7,49.6,14.0,2333.2,1055.4,166.7,75.4,2162.9,479.5,154.5,34.2,2453.0,421.0,175.2,30.1,1909.0,1297.0,136.4,92.6
14,MUN,14,17.0,16.0,1.2,1.1,1.2,0.4,6.0,2.0,5,0,299.0,167.0,459.6,181.6,1357.0,1090.0,1375.8,385.7,1863.0,338.0,1134.0,959.0,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2,321.0,211.0,22.9,15.1,480.1,203.2,34.3,14.5,1494.0,1166.2,106.7,83.3,1547.7,544.4,110.6,38.9,1781.0,318.0,127.2,22.7,1144.0,1115.0,81.7,79.6
15,NEW,14,24.0,10.0,1.7,0.7,2.4,0.4,12.0,2.0,5,0,256.0,169.0,420.8,194.8,1291.8,1228.2,1240.9,412.9,1677.0,303.0,969.0,1028.0,18.3,12.1,14.6,11.6,30.1,13.9,24.5,13.8,92.3,87.7,64.0,82.9,88.6,29.5,83.3,30.0,119.8,21.6,99.0,25.0,69.2,73.4,54.8,77.2,382.0,317.0,27.3,22.6,550.9,272.2,39.4,19.4,1691.2,1336.6,120.8,95.5,1414.7,889.6,101.0,63.5,2396.0,498.0,171.1,35.6,1296.0,1390.0,92.6,99.3
16,NFO,14,8.0,28.0,0.6,2.0,0.4,1.4,2.0,7.0,5,0,396.0,335.0,641.2,214.4,1920.4,1216.6,2025.3,541.5,2464.0,382.0,1468.0,1376.0,28.3,23.9,28.0,25.8,45.8,15.3,49.1,15.1,137.2,86.9,119.8,81.8,144.7,38.7,166.8,39.9,176.0,27.3,205.0,28.6,104.9,98.3,94.8,102.6,243.0,184.0,17.4,13.1,279.8,220.1,20.0,15.7,927.6,1433.8,66.3,102.4,817.8,457.4,58.4,32.7,1065.0,311.0,76.1,22.2,824.0,1105.0,58.9,78.9
17,SOU,14,11.0,20.0,0.8,1.4,0.6,1.4,3.0,7.0,5,0,333.0,300.0,528.5,241.6,1645.6,1505.6,1535.4,487.3,2117.0,420.0,1179.0,1376.0,23.8,21.4,25.4,24.8,37.8,17.3,44.8,19.7,117.5,107.5,122.8,117.2,109.7,34.8,139.8,53.3,151.2,30.0,186.2,25.6,84.2,98.3,89.6,112.0,259.0,150.0,18.5,10.7,392.3,201.8,28.0,14.4,1245.8,1274.0,89.0,91.0,1278.6,343.3,91.3,24.5,1412.0,401.0,100.9,28.6,1033.0,856.0,73.8,61.1
18,TOT,14,26.0,16.0,1.9,1.1,1.4,1.2,7.0,6.0,5,0,286.0,149.0,488.5,253.9,1392.2,1550.8,1745.3,601.3,1750.0,385.0,1180.0,1096.0,20.4,10.6,24.0,13.8,34.9,18.1,38.1,17.9,99.4,110.8,116.7,109.7,124.7,43.0,128.9,40.1,125.0,27.5,134.8,29.2,84.3,78.3,95.2,85.6,311.0,308.0,22.2,22.0,495.5,326.1,35.4,23.3,1657.4,1581.4,118.4,113.0,1422.1,768.7,101.6,54.9,1878.0,910.0,134.1,65.0,1226.0,1464.0,87.6,104.6
19,WHU,14,11.0,13.0,0.8,0.9,1.2,0.8,6.0,4.0,5,0,281.0,306.0,398.9,233.4,1182.0,1479.2,1249.8,536.3,1569.0,318.0,1085.0,1336.0,20.1,21.9,19.2,22.0,28.5,16.7,33.9,16.8,84.4,105.7,96.4,120.6,89.3,38.3,99.6,35.2,112.1,22.7,144.6,12.4,77.5,95.4,77.6,98.0,273.0,218.0,19.5,15.6,434.1,202.2,31.0,14.4,1312.6,1099.2,93.8,78.5,1159.0,606.0,82.8,43.3,1878.0,311.0,134.1,22.2,993.0,1073.0,70.9,76.6
20,WOL,14,6.0,19.0,0.4,1.4,0.6,2.0,3.0,10.0,5,0,348.0,322.0,483.5,198.3,1630.6,1228.8,1416.0,429.0,1798.0,319.0,1212.0,1337.0,24.9,23.0,30.8,22.2,34.5,14.2,38.2,16.2,116.5,87.8,148.9,97.3,101.1,30.6,109.0,33.8,128.4,22.8,124.6,30.4,86.6,95.5,110.0,90.6,235.0,209.0,16.8,14.9,406.9,185.7,29.1,13.3,1051.0,1229.2,75.1,87.8,1462.1,380.9,104.4,27.2,1563.0,243.0,111.6,17.4,804.0,1112.0,57.4,79.4
