team,games_played,GS_tot,GA_tot,GS_pg,GA_pg,GS_last5_pg,GA_last5_pg,GS_last5,GA_last5,games_played_last5,points_conceded,total_points_conceded_atk,total_points_conceded_def,ict_index_conceded_atk,ict_index_conceded_def,influence_conceded_atk,influence_conceded_def,creativity_conceded_atk,creativity_conceded_def,threat_conceded_atk,threat_conceded_def,bps_conceded_atk,bps_conceded_def,total_points_conceded_pg_atk,total_points_conceded_pg_def,total_points_conceded_pg_atk_last5,total_points_conceded_pg_def_last5,ict_index_conceded_pg_atk,ict_index_conceded_pg_def,ict_index_conceded_pg_atk_last5,ict_index_conceded_pg_def_last5,influence_conceded_pg_atk,influence_conceded_pg_def,influence_conceded_pg_atk_last5,influence_conceded_pg_def_last5,creativity_conceded_pg_atk,creativity_conceded_pg_def,creativity_conceded_pg_atk_last5,creativity_conceded_pg_def_last5,threat_conceded_pg_atk,threat_conceded_pg_def,threat_conceded_pg_atk_last5,threat_conceded_pg_def_last5,bps_conceded_pg_atk,bps_conceded_pg_def,bps_conceded_pg_atk_last5,bps_conceded_pg_def_last5
1,23.0,27.0,23.0,1.2,1.0,1.4,0.8,7.0,4.0,5.0,0,490.0,433.0,680.1,353.9,2003.6,2145.8,2244.8,827.1,2580.0,562.0,1807.0,2058.0,21.3,18.8,20.4,15.8,29.6,15.4,28.5,12.4,87.1,93.3,91.3,78.3,97.6,36.0,93.4,32.1,112.2,24.4,101.2,13.0,78.6,89.5,72.0,73.0
2,23.0,36.0,24.0,1.6,1.0,1.4,1.6,7.0,8.0,5.0,0,506.0,331.0,799.8,385.5,2441.8,2391.4,2474.6,726.4,3117.0,736.0,1906.0,1824.0,22.0,14.4,40.2,29.8,34.8,16.8,63.7,28.1,106.2,104.0,182.3,153.6,107.6,31.6,205.7,52.4,135.5,32.0,252.6,75.4,82.9,79.3,150.4,136.2
3,23.0,25.0,30.0,1.1,1.3,0.8,0.2,4.0,1.0,5.0,0,524.0,429.0,676.0,354.4,2232.0,2355.6,2091.8,593.5,2452.0,590.0,1957.0,2075.0,22.8,18.6,16.0,15.6,29.4,15.4,29.5,15.3,97.0,102.4,71.9,90.6,91.0,25.8,102.6,31.4,106.6,25.6,119.8,30.6,85.1,90.2,70.4,81.2
4,23.0,14.0,29.0,0.6,1.3,1.0,1.6,5.0,8.0,5.0,0,598.0,586.0,998.3,420.7,2792.0,2184.2,3226.4,1069.1,3973.0,951.0,2361.0,2472.0,26.0,25.5,40.6,37.0,43.4,18.3,71.5,29.4,121.4,95.0,186.9,142.8,140.3,46.5,242.4,73.5,172.7,41.4,288.0,77.2,102.6,107.5,162.8,152.4
5,23.0,38.0,24.0,1.6,1.0,1.2,0.6,6.0,3.0,5.0,0,571.0,386.0,677.9,358.8,2392.8,2527.0,2096.0,544.2,2304.0,509.0,2020.0,2097.0,24.8,16.8,33.4,27.2,29.5,15.6,37.4,22.6,104.0,109.9,131.3,172.4,91.1,23.7,117.9,26.9,100.2,22.1,126.0,26.6,87.8,91.2,108.8,138.2
6,23.0,27.0,39.0,1.2,1.7,1.0,2.0,5.0,10.0,5.0,0,547.0,441.0,789.8,422.0,2656.2,2278.0,2343.0,1173.7,2900.0,761.0,2134.0,2148.0,23.8,19.2,19.4,16.0,34.3,18.4,34.4,16.0,115.5,99.0,100.5,80.3,101.9,51.0,109.1,42.3,126.1,33.1,134.0,36.8,92.8,93.4,83.2,79.0
7,23.0,34.0,28.0,1.5,1.2,1.2,1.4,6.0,7.0,5.0,0,507.0,270.0,768.2,340.7,2519.2,1938.0,2284.6,856.0,2878.0,605.0,1995.0,1703.0,22.0,11.7,21.8,11.4,33.4,14.8,33.7,15.1,109.5,84.3,109.6,76.2,99.3,37.2,100.2,39.6,125.1,26.3,126.8,34.4,86.7,74.0,87.0,70.6
8,23.0,17.0,31.0,0.7,1.4,0.6,1.4,3.0,7.0,5.0,0,510.0,472.0,673.2,342.3,2377.0,2051.6,1763.3,777.7,2591.0,590.0,1864.0,2073.0,22.2,20.5,16.0,24.0,29.3,14.9,21.3,15.3,103.4,89.2,68.3,85.3,76.7,33.8,65.4,34.9,112.6,25.6,80.0,32.4,81.0,90.1,55.4,94.4
9,23.0,39.0,25.0,1.7,1.1,1.6,0.8,8.0,4.0,5.0,0,517.0,355.0,735.7,399.0,2411.8,2332.2,2345.4,839.7,2610.0,820.0,1844.0,1976.0,22.5,15.4,26.4,22.0,32.0,17.4,42.4,27.4,104.9,101.4,128.0,157.4,102.0,36.5,154.3,45.6,113.5,35.6,143.2,71.2,80.2,85.9,102.4,123.0
10,23.0,38.0,38.0,1.6,1.6,1.6,1.0,8.0,5.0,5.0,0,567.0,352.0,884.1,387.2,2815.6,2391.4,2700.6,630.0,3325.0,846.0,2080.0,1771.0,24.6,15.3,22.6,14.0,38.4,16.8,32.4,15.3,122.4,104.0,99.6,95.6,117.4,27.4,115.9,22.5,144.6,36.8,108.0,34.8,90.4,77.0,83.2,75.2
