web_name,opponent_3,predicted_points_3,opponent_4,predicted_points_4,opponent_5,predicted_points_5,opponent_6,predicted_points_6,opponent_7,predicted_points_7,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Walker,SHU,4.91,FUL,6.22,WHU,4.65,NFO,5.41,WOL,5.84,5.41,6.0,6.0,369,100.0,0.0,58621,1,-1,1,-1,0,2,7.5,6.5,6,Kyle,False,0,0,51,58621.jpg,Walker,7.2,False,0.0,a,13,43,12,278690,171053,35002,15346,1.2,2.4,180,0,0,2,0,0,0,0,0,0,0,0,51,10.8,30.8,6.0,4.8,2,0.0,0.09,0.09,0.59,223,90,73,18,183,54,173,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.3,0.0,154,13,28,7,34,11,53,17,1.0,1.0,15.0,1,0,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,2.4,25.5,5.4,15.4,3.0,6.0,2.4,25.5,5.4,15.4,3.0,2,20,0,0.5,2.5,0.5,2.5,31.5,53.8,192.0,176.6,169.5,110.0,29.5,21.4,138.6,33.6,41.0,122.5,31.5,53.8,192.0,176.6,169.5,110.0,29.5,21.4,138.6,33.6,41.0,122.5,5.84
Mitoma,WHU,6.08,NEW,5.45,MUN,4.53,BOU,5.02,AVL,5.8,5.38,8.5,8.5,143,100.0,0.0,451340,1,-1,1,-1,1,3,8.5,8.5,12,Kaoru,True,0,0,66,451340.jpg,Mitoma,42.6,False,0.0,a,5,36,17,531641,379900,129032,25776,1.3,2.6,170,1,2,0,2,0,0,0,1,0,0,3,66,93.2,111.0,57.0,26.2,2,0.55,1.29,1.84,3.33,5,3,5,4,31,16,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.68,0.97,1.76,1.06,43,28,6,4,6,4,5,3,1.06,0.0,20.0,0,1,80.0,0.0,0.0,2.0,2.0,1.0,2.0,170.0,85.0,0.0,0.0,2.0,1.0,13.1,33.0,46.6,55.5,28.5,8.5,13.1,33.0,46.6,55.5,28.5,3,2,0,2.5,2.5,2.5,2.5,31.0,36.4,142.0,91.4,131.5,128.0,6.0,16.4,90.0,57.2,16.0,75.0,31.0,36.4,142.0,91.4,131.5,128.0,6.0,16.4,90.0,57.2,16.0,75.0,5.8
Saka,FUL,6.43,MUN,5.16,EVE,5.62,TOT,4.86,BOU,4.61,5.34,6.5,6.5,19,100.0,0.0,223340,0,0,1,-1,1,3,7.0,7.0,3,Bukayo,False,0,0,86,223340.jpg,Saka,66.4,False,0.0,a,1,3,13,594424,120849,66347,39703,0.8,1.5,178,1,0,1,1,0,0,0,0,0,0,3,52,64.4,76.5,69.0,21.0,2,0.35,0.28,0.63,1.98,20,7,13,10,18,10,10,6,1.0,0.0,0.0,0.0,2.0,0.0,0.18,0.0,0.14,0.32,1.0,0.51,7,5,24,10,27,10,2,1,1.01,0.51,8.0,0,1,88.0,0.0,0.0,2.0,2.0,1.0,2.0,178.0,89.0,0.0,0.0,2.0,1.0,10.5,26.0,32.2,38.25,34.5,6.5,10.5,26.0,32.2,38.25,34.5,2,3,0,1.0,2.0,1.0,2.0,27.5,46.2,139.4,141.4,181.5,103.5,11.5,21.1,101.4,75.3,34.5,75.0,27.5,46.2,139.4,141.4,181.5,103.5,11.5,21.1,101.4,75.3,34.5,75.0,4.61
Rúben,SHU,5.17,FUL,5.58,WHU,5.14,NFO,4.59,WOL,6.2,5.34,7.0,3.5,350,100.0,0.0,171314,0,0,0,0,0,2,5.0,4.0,7,Rúben,False,0,0,55,171314.jpg,Gato Alves Dias,6.7,False,0.0,a,13,43,7,91081,56821,141128,20011,0.6,1.3,90,0,0,1,0,0,0,0,0,0,0,1,28,10.6,1.9,0.0,1.3,1,0.0,0.01,0.01,0.29,225,91,236,80,643,217,275,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.29,0.0,105,8,79,28,17,4,55,19,1.0,1.0,15.0,1,0,90.0,0.0,1.0,1.0,1.0,0.5,1.0,90.0,90.0,0.0,1.0,1.0,0.5,1.3,28.0,10.6,1.9,0.0,7.0,1.3,28.0,10.6,1.9,0.0,2,20,0,0.5,2.5,0.5,2.5,31.5,53.8,192.0,176.6,169.5,110.0,29.5,21.4,138.6,33.6,41.0,122.5,31.5,53.8,192.0,176.6,169.5,110.0,29.5,21.4,138.6,33.6,41.0,122.5,6.2
Estupiñan,WHU,5.96,NEW,5.93,MUN,3.93,BOU,4.79,AVL,5.76,5.27,9.0,9.0,131,100.0,0.0,204214,1,-1,2,-2,1,2,9.0,9.0,11,Pervis,True,0,0,52,204214.jpg,Estupiñán,61.1,False,0.0,a,5,36,18,844243,482471,46325,10855,1.7,3.5,180,1,2,0,2,0,0,0,2,0,0,4,67,103.0,101.7,64.0,26.8,2,0.36,0.91,1.27,3.51,4,1,7,1,21,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.46,0.64,1.76,1.0,153,12,4,1,4,1,3,1,1.0,0.0,20.0,1,0,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,13.4,33.5,51.5,50.85,32.0,9.0,13.4,33.5,51.5,50.85,32.0,3,2,0,2.5,2.5,2.5,2.5,31.0,36.4,142.0,91.4,131.5,128.0,6.0,16.4,90.0,57.2,16.0,75.0,31.0,36.4,142.0,91.4,131.5,128.0,6.0,16.4,90.0,57.2,16.0,75.0,5.76
Mbeumo,CRY,5.9,BOU,4.97,NEW,5.42,EVE,4.6,NFO,5.34,5.25,11.5,11.5,108,100.0,100.0,446008,1,-1,1,-1,1,3,11.5,11.5,16,Bryan,True,0,2023-08-06T23:30:05.510200Z,66,446008.jpg,Mbeumo,18.3,False,0.0,a,4,94,23,872238,615097,40834,14309,1.7,3.5,180,3,0,1,2,0,0,0,0,0,0,3,57,109.2,22.1,115.0,24.6,2,3.14,0.27,3.41,1.72,3,2,104,70,2,1,4,3,1.0,0.0,3.0,0.0,2.0,0.0,1.57,0.0,0.14,1.71,0.86,1.0,42,27,2,2,2,2,20,7,1.0,0.5,10.0,0,1,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,12.3,28.5,54.6,11.05,57.5,11.5,12.3,28.5,54.6,11.05,57.5,2,16,0,1.5,1.5,1.5,1.5,23.5,42.0,153.1,154.0,114.5,107.0,8.5,19.0,142.8,18.2,29.0,60.5,23.5,42.0,153.1,154.0,114.5,107.0,8.5,19.0,142.8,18.2,29.0,60.5,5.34
Bowen,BHA,5.41,LUT,5.46,MCI,5.37,LIV,4.83,SHU,5.06,5.23,5.5,5.5,526,100.0,0.0,178186,0,0,0,0,0,3,5.5,5.5,2,Jarrod,False,0,0,70,178186.jpg,Bowen,4.8,False,0.0,a,19,21,11,73915,16348,60212,30133,0.8,1.6,180,1,0,0,2,0,0,0,1,0,0,3,33,49.2,44.3,79.0,17.2,2,0.6,0.37,0.97,3.82,51,19,42,30,11,6,21,15,1.0,0.0,4.0,0.0,4.0,0.0,0.3,0.0,0.18,0.48,1.91,1.0,29,17,41,17,47,18,74,21,1.0,0.0,7.0,0,1,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,8.6,16.5,24.6,22.15,39.5,5.5,8.6,16.5,24.6,22.15,39.5,2,17,1,0.5,1.5,0.5,1.5,25.0,42.5,123.2,168.5,133.0,102.0,28.0,24.4,125.1,57.0,62.0,111.5,25.0,42.5,123.2,168.5,133.0,102.0,28.0,24.4,125.1,57.0,62.0,111.5,5.06
Wissa,CRY,5.59,BOU,5.25,NEW,5.71,EVE,4.39,NFO,5.13,5.21,10.0,10.0,119,100.0,0.0,216646,1,-1,1,-1,2,4,10.0,10.0,11,Yoane,True,0,0,61,216646.jpg,Wissa,12.2,False,0.0,a,4,94,20,614885,464791,49836,21517,1.6,3.3,149,2,1,1,2,0,0,0,0,0,0,5,69,84.2,23.8,113.0,22.1,2,1.67,0.07,1.74,1.38,9,1,97,10,3,2,9,3,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.04,1.05,0.83,1.21,57,20,3,1,3,1,32,6,1.21,0.6,10.0,0,1,78.0,0.0,0.0,2.0,2.0,1.0,2.0,149.0,74.0,0.0,0.0,2.0,1.0,11.05,34.5,42.1,11.9,56.5,10.0,11.05,34.5,42.1,11.9,56.5,2,16,0,1.5,1.5,1.5,1.5,23.5,42.0,153.1,154.0,114.5,107.0,8.5,19.0,142.8,18.2,29.0,60.5,23.5,42.0,153.1,154.0,114.5,107.0,8.5,19.0,142.8,18.2,29.0,60.5,5.13
J.Alvarez,SHU,4.34,FUL,5.63,WHU,4.52,NFO,6.78,WOL,4.69,5.19,6.0,6.0,343,100.0,0.0,461358,0,0,0,0,0,4,7.5,6.5,7,Julián,False,0,0,65,461358.jpg,Álvarez,7.6,False,0.0,a,13,43,12,282794,208371,77853,25884,0.9,1.8,180,1,1,2,0,0,0,0,1,0,0,2,58,69.0,112.3,49.0,23.0,2,0.5,0.39,0.89,0.59,14,4,4,1,40,16,7,1,0.0,0.0,0.0,0.0,3.0,0.0,0.25,0.0,0.2,0.45,0.3,0.0,53,19,32,8,38,9,50,9,1.0,1.0,15.0,0,1,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,11.5,29.0,34.5,56.15,24.5,6.0,11.5,29.0,34.5,56.15,24.5,2,20,0,0.5,2.5,0.5,2.5,31.5,53.8,192.0,176.6,169.5,110.0,29.5,21.4,138.6,33.6,41.0,122.5,31.5,53.8,192.0,176.6,169.5,110.0,29.5,21.4,138.6,33.6,41.0,122.5,4.69
R.Varane,NFO,5.72,ARS,5.35,BHA,4.22,BUR,5.33,CRY,4.93,5.11,7.5,7.5,395,100.0,0.0,90152,0,0,0,0,1,2,8.0,8.0,1,Raphaël,True,0,0,50,90152.jpg,Varane,6.0,False,0.0,a,14,1,15,242996,104461,35795,22157,1.5,3.0,180,1,0,1,2,0,0,0,0,0,0,2,55,62.0,3.0,58.0,12.3,2,0.58,0.01,0.59,4.07,23,4,219,69,28,3,43,5,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.29,2.04,1.0,178,21,9,2,9,2,60,22,1.0,0.5,18.0,1,0,90.0,0.0,0.0,2.0,2.0,1.0,2.0,180.0,90.0,0.0,0.0,2.0,1.0,6.15,27.5,31.0,1.5,29.0,7.5,6.15,27.5,31.0,1.5,29.0,2,8,1,0.5,0.5,0.5,0.5,19.0,17.9,50.1,68.4,61.5,56.5,21.5,6.6,54.5,12.0,0.0,89.0,19.0,17.9,50.1,68.4,61.5,56.5,21.5,6.6,54.5,12.0,0.0,89.0,4.93
Grealish,SHU,5.1,FUL,5.58,WHU,4.0,NFO,5.66,WOL,5.16,5.1,3.0,1.5,354,100.0,0.0,114283,0,0,-1,1,0,3,3.0,2.0,3,Jack,False,0,0,74,114283.jpg,Grealish,4.4,False,0.0,a,13,43,3,22940,9037,148165,36988,0.2,0.4,90,0,0,1,0,0,0,0,0,0,0,0,7,12.6,9.5,19.0,4.1,1,0.09,0.04,0.13,0.29,213,88,188,105,104,62,196,89,4.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.04,0.13,0.29,0.0,23,14,207,97,103,38,77,24,1.0,1.0,15.0,0,1,90.0,0.0,1.0,1.0,1.0,0.5,1.0,90.0,90.0,0.0,1.0,1.0,0.5,4.1,7.0,12.6,9.5,19.0,3.0,4.1,7.0,12.6,9.5,19.0,2,20,0,0.5,2.5,0.5,2.5,31.5,53.8,192.0,176.6,169.5,110.0,29.5,21.4,138.6,33.6,41.0,122.5,31.5,53.8,192.0,176.6,169.5,110.0,29.5,21.4,138.6,33.6,41.0,122.5,5.16
