web_name,opponent,element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5
Cairney,10,3,0,1,1.2,1.9,3.82,7.09,8.0,5.53,1.0,1.5,1.8,3.56,8.8,6.56,13.22,15.8,3,0,1.4,1.7,1.0,1.2,26.1,14.2,23.2,22.6,36.3,14.8,36.9,18.9,117.2,84.5,94.4,97.3,107.7,39.1,122.4,67.7,137.9,23.8,152.6,23.4,95.9,81.0,87.0,103.2
Aubameyang,13,4,0,1,2.1,2.04,5.8,5.11,9.75,6.12,1.0,2.0,1.0,1.18,1.5,1.55,1.5,9.0,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Rodrigo,19,3,0,1,5.5,7.57,25.15,10.68,40.2,15.87,2.5,2.5,6.2,7.56,20.0,30.28,10.2,35.2,2,1,0.7,1.2,0.4,2.0,23.4,22.5,33.8,27.0,31.7,16.4,42.4,17.0,102.7,104.5,156.8,109.0,96.4,35.3,121.9,35.9,118.6,23.6,145.8,25.0,90.2,98.4,127.8,116.6
Broja,13,4,0,1,1.8,1.64,5.38,1.52,9.42,4.67,0.0,0.0,1.33,1.53,1.0,4.4,4.4,6.33,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Dawson,11,2,1,0,2.1,2.51,14.17,2.34,8.57,12.86,1.0,1.0,0.8,3.08,9.6,16.04,3.1,11.6,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Cresswell,11,2,1,0,2.4,5.11,17.94,29.24,3.81,17.31,1.0,1.0,1.2,3.76,14.0,14.44,22.44,0.6,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Chalobah,9,2,1,0,2.7,1.86,11.91,1.33,5.33,15.78,0.5,1.0,0.5,0.97,9.75,8.15,1.08,0.5,2,0,1.6,1.5,1.4,1.0,25.4,12.7,24.0,13.6,38.2,14.9,32.3,15.6,123.8,85.6,111.1,101.2,102.2,33.3,92.5,31.7,156.6,30.7,120.0,24.2,92.8,73.1,89.6,78.0
Fabianski,11,1,1,0,3.6,2.21,22.15,0.0,0.0,17.24,1.5,1.5,3.0,2.48,17.8,24.84,0.0,0.0,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Aguerd,11,2,1,0,2.0,3.2,14.8,10.7,6.0,13.0,0.0,0.0,2.0,3.2,13.0,14.8,10.7,6.0,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Gazzaniga,10,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.4,1.7,1.0,1.2,26.1,14.2,23.2,22.6,36.3,14.8,36.9,18.9,117.2,84.5,94.4,97.3,107.7,39.1,122.4,67.7,137.9,23.8,152.6,23.4,95.9,81.0,87.0,103.2
Maddison,9,3,0,1,5.9,9.91,33.29,32.65,33.0,21.62,0.0,0.0,6.33,10.0,24.33,28.4,37.67,33.67,2,1,1.6,1.5,1.4,1.0,25.4,12.7,24.0,13.6,38.2,14.9,32.3,15.6,123.8,85.6,111.1,101.2,102.2,33.3,92.5,31.7,156.6,30.7,120.0,24.2,92.8,73.1,89.6,78.0
Vinícius,10,4,0,1,1.2,1.64,1.36,4.08,11.2,2.3,0.5,0.5,1.67,3.43,3.33,3.87,5.13,25.33,3,0,1.4,1.7,1.0,1.2,26.1,14.2,23.2,22.6,36.3,14.8,36.9,18.9,117.2,84.5,94.4,97.3,107.7,39.1,122.4,67.7,137.9,23.8,152.6,23.4,95.9,81.0,87.0,103.2
Mbabu,10,2,1,0,1.2,1.3,6.63,6.28,0.0,6.5,0.0,-0.5,1.0,0.1,3.0,0.6,0.3,0.0,3,0,1.4,1.7,1.0,1.2,26.1,14.2,23.2,22.6,36.3,14.8,36.9,18.9,117.2,84.5,94.4,97.3,107.7,39.1,122.4,67.7,137.9,23.8,152.6,23.4,95.9,81.0,87.0,103.2
Gallagher,13,3,0,1,1.7,3.09,10.36,11.38,9.21,8.64,0.5,1.0,1.6,3.56,8.4,11.36,9.88,14.2,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Chalobah,6,3,0,1,0.0,0.73,1.4,0.1,5.67,-0.33,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.1,1.0,0.8,1.4,19.1,15.3,21.2,24.4,28.0,14.2,32.6,16.8,89.2,86.3,89.9,101.4,83.3,30.6,108.9,30.7,107.9,24.4,129.4,35.2,65.8,74.2,70.6,96.6
Bettinelli,13,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Kehrer,11,2,1,0,2.4,2.07,12.55,3.09,4.92,14.15,0.5,0.5,1.0,1.97,8.0,12.15,1.48,6.0,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Coufal,11,2,1,0,1.8,2.79,12.64,13.63,1.55,11.27,0.0,0.0,0.0,4.3,10.5,20.3,21.85,1.0,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Werner,13,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Zouma,11,2,1,0,3.4,2.71,16.61,0.33,10.07,15.57,0.0,0.0,1.33,1.6,10.67,8.6,0.2,7.0,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Ødegaard,15,3,0,1,6.7,9.48,29.99,32.02,32.67,25.07,12.0,12.5,10.6,12.88,34.6,45.24,43.0,40.4,3,1,1.8,0.6,2.4,0.2,17.7,12.6,15.2,11.8,29.0,14.4,23.6,14.5,87.6,90.4,65.0,94.7,91.5,28.0,90.4,19.6,111.7,25.4,81.4,31.0,67.6,76.8,58.4,81.8
Randolph,11,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Harris,6,3,0,1,1.0,0.07,0.2,0.53,0.0,2.33,0.5,0.5,1.0,0.1,2.5,0.3,0.65,0.0,3,1,1.1,1.0,0.8,1.4,19.1,15.3,21.2,24.4,28.0,14.2,32.6,16.8,89.2,86.3,89.9,101.4,83.3,30.6,108.9,30.7,107.9,24.4,129.4,35.2,65.8,74.2,70.6,96.6
Francois,6,3,0,1,1.0,0.1,1.0,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.1,1.0,0.8,1.4,19.1,15.3,21.2,24.4,28.0,14.2,32.6,16.8,89.2,86.3,89.9,101.4,83.3,30.6,108.9,30.7,107.9,24.4,129.4,35.2,65.8,74.2,70.6,96.6
Kurzawa,10,2,1,0,0.0,0.6,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.4,1.7,1.0,1.2,26.1,14.2,23.2,22.6,36.3,14.8,36.9,18.9,117.2,84.5,94.4,97.3,107.7,39.1,122.4,67.7,137.9,23.8,152.6,23.4,95.9,81.0,87.0,103.2
Saka,15,3,0,1,5.7,8.83,27.24,31.25,29.81,19.81,7.5,8.0,5.4,8.26,20.0,29.28,39.24,14.0,3,1,1.8,0.6,2.4,0.2,17.7,12.6,15.2,11.8,29.0,14.4,23.6,14.5,87.6,90.4,65.0,94.7,91.5,28.0,90.4,19.6,111.7,25.4,81.4,31.0,67.6,76.8,58.4,81.8
Azpilicueta,9,2,1,0,2.5,3.0,13.17,11.52,5.15,12.15,1.0,2.0,1.0,2.62,7.0,15.75,6.17,4.0,2,0,1.6,1.5,1.4,1.0,25.4,12.7,24.0,13.6,38.2,14.9,32.3,15.6,123.8,85.6,111.1,101.2,102.2,33.3,92.5,31.7,156.6,30.7,120.0,24.2,92.8,73.1,89.6,78.0
Areola,11,1,1,0,1.0,0.05,0.7,0.0,0.0,3.0,0.0,0.0,1.0,0.1,4.0,1.4,0.0,0.0,2,0,1.3,1.6,2.0,2.2,25.9,14.4,30.0,14.4,35.7,14.4,47.1,20.1,125.4,84.0,156.4,96.0,99.1,34.3,123.6,65.2,132.9,25.6,190.8,40.0,92.5,73.7,105.2,87.8
Wan-Bissaka,3,2,1,0,5.3,3.03,12.2,13.43,4.67,19.33,7.5,7.5,7.5,4.4,27.0,16.8,20.15,7.0,2,1,1.0,2.0,1.6,2.2,27.1,24.3,30.8,20.4,41.0,19.2,44.8,22.0,124.6,99.6,144.0,113.3,132.2,46.3,151.6,42.5,153.6,45.8,153.0,63.8,99.6,108.9,109.8,105.0
Loftus-Cheek,13,3,0,1,1.8,2.89,8.84,9.23,10.64,8.21,0.0,0.0,1.0,1.97,7.33,4.47,9.73,5.33,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Onomah,6,3,0,1,1.0,0.15,1.0,0.3,0.0,2.0,0.0,-0.5,1.0,0.0,3.0,0.0,0.0,0.0,3,1,1.1,1.0,0.8,1.4,19.1,15.3,21.2,24.4,28.0,14.2,32.6,16.8,89.2,86.3,89.9,101.4,83.3,30.6,108.9,30.7,107.9,24.4,129.4,35.2,65.8,74.2,70.6,96.6
W.Fofana,13,2,1,0,1.0,2.72,16.85,3.45,6.5,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
March,8,3,0,1,3.6,6.44,17.06,20.98,26.44,13.12,7.0,7.0,4.0,6.44,14.2,20.72,23.4,20.4,2,0,0.7,1.1,0.4,1.6,23.9,18.7,29.4,23.8,40.2,17.8,50.8,15.8,108.1,89.1,132.8,92.9,128.5,51.2,164.9,42.5,166.1,37.6,211.2,22.0,82.1,88.1,100.4,101.0
Joelinton,1,3,0,1,3.5,5.8,19.03,16.85,22.13,12.87,8.0,7.5,6.5,8.1,22.0,30.9,19.05,31.25,4,0,2.2,0.8,3.0,0.6,16.9,5.5,16.0,4.8,22.4,12.1,20.5,13.2,75.9,87.9,66.2,98.8,64.9,20.2,59.6,17.5,83.1,12.6,79.4,15.6,60.7,56.4,57.6,61.2
Alonso,13,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Kenedy,13,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Chukwuemeka,13,3,0,1,1.0,1.08,1.9,3.08,5.75,3.0,0.5,1.0,1.0,0.0,3.0,0.2,0.0,0.0,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
Ampadu,13,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,2.4,0.9,1.6,1.0,17.1,7.5,18.8,12.0,19.6,11.6,22.9,15.7,73.2,89.3,80.8,123.4,53.7,14.5,61.0,13.2,69.6,12.1,86.6,20.6,61.2,61.2,63.2,75.2
