id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,0,24,100.0,100.0,0,69140,0,0,-3,3,0.8,0,2,1.5,1.5,0,Shkodran,1.0,2,0,7.5,False,19.8,90,0,2019-11-28T23:00:21.541666Z,52,0,0,0,69140.jpg,4.0,0,0,Mustafi,0.3,False,0.0,a,1,3,54.0,4,7545,97,31196,173,0.2,0.8,Mustafi,0,4,1,0,0.0,0.0,14.0,1.0,1.0,0.07,1.0,90.0,90.0,0.0,4.0,1.0,0.2,7.5,24.0,19.8,0.8,54.0,4.0,7.5,24.0,19.8,0.8,54.0,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
2,0,26,100.0,75.0,0,98745,0,0,-1,1,22.7,0,2,0.5,0.5,0,Héctor,0.2,6,0,6.9,False,30.8,262,0,2019-11-27T11:30:17.257265Z,54,0,0,0,98745.jpg,0.3,0,0,Bellerín,0.3,False,0.0,a,1,3,15.0,1,33378,142,28480,1123,0.0,0.2,Bellerín,2,4,1,0,90.0,6.0,6.0,3.0,3.0,0.33,3.0,262.0,87.0,1.0,1.0,3.0,0.75,2.3,8.67,10.27,7.57,5.0,0.33,2.3,8.67,10.27,7.57,5.0,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
3,1,165,100.0,100.0,1,111457,-1,1,-3,3,133.2,0,2,1.5,1.5,2,Sead,1.0,13,0,32.8,False,145.0,828,0,2019-11-21T14:30:19.207005Z,52,0,0,0,111457.jpg,1.8,0,0,Kolasinac,0.7,False,0.0,a,1,3,51.0,22,44868,295,104614,654,0.2,4.2,Kolasinac,2,4,1,0,71.0,3.0,3.0,12.0,9.0,0.75,4.0,254.0,64.0,1.0,1.0,3.0,0.75,2.73,13.75,12.08,11.1,4.25,1.25,2.02,13.5,9.75,5.95,4.5,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
4,3,92,100.0,100.0,1,154043,-1,1,-4,4,108.2,1,2,0.5,0.5,0,Ainsley,0.0,10,0,27.1,False,136.4,490,0,2019-09-22T18:00:10.824841Z,46,0,0,0,154043.jpg,2.8,1,0,Maitland-Niles,2.8,False,0.0,a,1,3,31.0,17,544553,111,552500,3571,0.0,3.7,Maitland-Niles,0,4,1,0,0.0,0.0,10.0,6.0,5.0,0.33,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.52,15.33,22.73,18.03,5.17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
5,2,205,100.0,0.0,2,39476,-1,1,-1,1,30.1,0,2,0.5,0.5,0,Sokratis,0.0,19,1,40.9,False,307.4,1170,0,0,49,0,0,0,39476.jpg,2.4,0,0,Papastathopoulos,1.7,False,0.0,a,1,3,71.0,31,106047,241,128220,2767,0.0,6.3,Sokratis,4,4,1,0,90.0,0.0,2.0,13.0,13.0,0.87,3.0,270.0,90.0,0.0,2.0,3.0,0.6,3.15,15.77,23.65,2.32,5.46,0.67,4.5,14.67,29.73,1.67,13.33,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
6,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.3,False,0.0,u,1,3,12.0,10,28007,2,87327,95,0.0,2.0,Monreal,0,4,1,0,0.0,12.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.33,18.0,15.73,13.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
7,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,0.0,u,1,3,0.0,0,452,10,12356,30,0.0,0.0,Koscielny,0,4,1,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
8,0,0,100.0,100.0,0,233963,0,0,-1,1,0.0,0,2,0.5,0.5,0,Konstantinos,0.0,0,0,0.0,False,0.0,0,0,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,0.0,a,1,3,0.0,0,670,10,3991,28,0.0,0.0,Mavropanos,0,4,1,0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
9,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,0.0,u,1,3,0.0,0,281,4,2395,8,0.0,0.0,Jenkinson,0,4,1,0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
10,0,9,100.0,100.0,0,156074,0,0,0,0,0.4,0,2,0.7,0.7,0,Rob,0.2,2,0,1.1,False,8.4,76,0,2019-11-22T10:00:21.031396Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,0.0,a,1,3,2.0,1,10142,76,10508,200,0.0,0.2,Holding,0,4,1,0,0.0,4.0,10.0,1.0,1.0,0.09,1.0,76.0,76.0,1.0,3.0,1.0,0.25,1.1,9.0,8.4,0.4,2.0,1.0,1.1,9.0,8.4,0.4,2.0,2.0,16.0,1.0,1.1,2.2,1.6,1.6,28.7,43.6,150.1,116.4,170.2,114.9,16.6,19.0,114.6,44.6,30.4,85.8,23.6,44.1,123.2,123.8,194.0,102.6,13.4,20.9,111.7,55.8,41.6,81.4
