web_name,opponent_4,predicted_points_4,opponent_5,predicted_points_5,opponent_6,predicted_points_6,opponent_7,predicted_points_7,opponent_8,predicted_points_8,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Estupiñan,NEW,8.34,MUN,7.14,BOU,7.04,AVL,8.64,LIV,8.21,7.87,6.3,6.3,131,100.0,0.0,204214,1,-1,3,-3,1,2,5.8,6.3,1,Pervis,False,0,0,53,204214.jpg,Estupiñán,64.2,False,0,a,5,36,19,1352663,184113,187542,125114,1.2,3.6,270,1,2,0,5,0,0,0,2,0,0,4,83,118.2,138.5,84.0,34.0,3,0.36,1.08,1.44,6.84,6,2,11,1,33,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.36,0.48,2.28,1.67,154,12,17,4,21,6,3,1,1.0,0.0,19,1,0,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,11.33,27.67,39.4,46.17,28.0,6.33,11.33,27.67,39.4,46.17,28.0,4,11,1,2.0,1.0,2.0,1.0,19.0,29.2,87.3,101.9,105.3,73.3,16.0,22.4,128.7,72.3,22.3,96.7,19.0,29.2,87.3,101.9,105.3,73.3,16.0,22.4,128.7,72.3,22.3,96.7,8.21
Andersen,WOL,5.48,AVL,8.2,FUL,6.29,MUN,5.81,NFO,9.16,6.99,7.3,7.3,220,100.0,0.0,174874,1,-1,1,-1,2,2,7.3,7.3,11,Joachim,True,0,0,46,174874.jpg,Andersen,6.0,False,0,a,8,31,22,410284,257584,52651,17473,1.6,4.8,270,1,0,1,2,0,0,0,0,0,0,6,83,136.2,84.2,61.0,28.1,3,0.2,0.26,0.46,3.46,4,1,21,7,52,4,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.09,0.16,1.15,0.67,319,36,7,1,8,1,63,25,1.0,0.33,4,1,0,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,9.37,27.67,45.4,28.07,20.33,7.33,9.37,27.67,45.4,28.07,20.33,2,16,1,1.7,2.0,1.7,2.0,29.0,47.8,172.5,162.5,144.7,115.7,6.7,17.6,123.9,30.2,21.3,64.3,29.0,47.8,172.5,162.5,144.7,115.7,6.7,17.6,123.9,30.2,21.3,64.3,9.16
March,NEW,6.77,MUN,6.4,BOU,6.85,AVL,7.67,LIV,6.96,6.93,8.7,8.7,140,100.0,0.0,109345,0,0,1,-1,1,3,8.2,8.7,2,Solly,True,0,0,66,109345.jpg,March,10.6,False,0,a,5,36,26,794532,91252,169443,109811,1.3,3.9,234,3,0,1,4,0,0,0,0,0,0,4,83,140.6,71.3,112.0,32.5,3,1.57,0.26,1.83,5.27,3,2,32,21,11,6,9,6,2.0,0.0,2.0,0.0,0.0,0.0,0.6,0.0,0.1,0.7,2.03,1.54,41,26,2,2,2,2,36,15,1.15,0.38,19,0,1,71.0,0.0,0.0,3.0,3.0,1.0,3.0,234.0,78.0,0.0,0.0,3.0,1.0,10.83,27.67,46.87,23.77,37.33,8.67,10.83,27.67,46.87,23.77,37.33,4,11,1,2.0,1.0,2.0,1.0,19.0,29.2,87.3,101.9,105.3,73.3,16.0,22.4,128.7,72.3,22.3,96.7,19.0,29.2,87.3,101.9,105.3,73.3,16.0,22.4,128.7,72.3,22.3,96.7,6.96
Mbeumo,BOU,6.09,NEW,5.76,EVE,8.19,NFO,7.58,MUN,6.29,6.78,8.3,8.3,108,100.0,100.0,446008,1,-1,3,-3,1,3,8.3,8.3,2,Bryan,True,0,2023-08-06T23:30:05.510200Z,68,446008.jpg,Mbeumo,25.4,False,0,a,4,94,25,1633369,225859,144718,86353,1.2,3.7,270,3,0,1,3,0,0,0,0,0,0,3,67,120.2,63.1,126.0,30.9,3,3.18,0.52,3.7,2.52,5,3,43,31,6,2,11,8,1.0,0.0,3.0,0.0,2.0,0.0,1.06,0.0,0.17,1.23,0.84,1.0,39,24,3,3,3,3,13,5,1.0,0.33,8,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,10.3,22.33,40.07,21.03,42.0,8.33,10.3,22.33,40.07,21.03,42.0,4,14,0,1.3,1.3,1.3,1.3,21.0,38.6,109.0,138.9,138.3,90.3,20.0,25.9,159.3,48.8,50.7,97.3,21.0,38.6,109.0,138.9,138.3,90.3,20.0,25.9,159.3,48.8,50.7,97.3,6.29
Foden,FUL,5.96,WHU,7.36,NFO,7.91,WOL,5.43,ARS,6.68,6.67,5.3,5.3,353,100.0,0.0,209244,0,0,1,-1,0,3,6.3,6.8,4,Phil,False,0,0,76,209244.jpg,Foden,13.9,False,0,a,13,43,16,694561,85214,241572,99305,0.7,2.1,184,0,2,2,0,0,0,0,0,0,0,3,57,69.0,146.3,70.0,28.6,2,0.62,0.82,1.44,1.0,51,19,6,5,46,26,14,11,2.0,0.0,4.0,0.0,0.0,0.0,0.3,0.0,0.4,0.7,0.49,0.0,20,12,28,12,34,14,26,9,0.98,0.98,17,0,1,4.0,0.0,1.0,3.0,2.0,0.67,3.0,184.0,61.0,0.0,1.0,2.0,0.67,9.53,19.0,23.0,48.77,23.33,5.33,9.53,19.0,23.0,48.77,23.33,4,1,0,1.7,1.0,1.7,1.0,21.3,24.3,91.7,71.1,80.0,72.0,7.3,13.7,97.7,24.3,15.7,64.0,21.3,24.3,91.7,71.1,80.0,72.0,7.3,13.7,97.7,24.3,15.7,64.0,6.68
Ward-Prowse,LUT,6.5,MCI,5.12,LIV,7.15,SHU,6.39,NEW,8.02,6.64,7.5,7.5,664,100.0,0.0,101178,0,0,0,0,0,3,8.0,7.5,6,James,False,0,0,60,101178.jpg,Ward-Prowse,5.0,False,0,a,19,21,15,441728,253345,35706,19735,1.2,2.5,170,1,2,0,2,0,0,0,1,0,0,1,54,93.8,26.3,51.0,17.1,2,0.95,0.12,1.07,3.84,28,13,126,82,65,37,53,34,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.06,0.56,2.03,1.06,63,38,6,6,7,7,76,22,1.06,0.0,5,0,1,90.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,27.0,46.9,13.15,25.5,0.0,0.0,0.0,0.0,0.0,0.0,4,15,1,2.0,1.3,2.0,1.3,25.3,30.4,102.7,111.0,90.3,100.7,13.7,15.7,81.6,51.0,23.3,85.3,25.3,30.4,102.7,111.0,90.3,100.7,13.7,15.7,81.6,51.0,23.3,85.3,8.02
Rodrigo,FUL,5.79,WHU,5.92,NFO,9.59,WOL,6.0,ARS,4.82,6.42,8.7,8.7,365,100.0,0.0,220566,1,-1,2,-2,1,3,9.7,10.2,10,Rodrigo,True,0,0,57,220566.jpg,Hernandez,12.2,False,0,a,13,43,26,804701,177600,156810,40128,1.5,4.6,270,2,1,2,1,0,0,0,0,0,0,5,100,142.4,46.5,103.0,29.2,3,0.77,0.33,1.1,1.32,2,1,71,51,18,10,12,9,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.11,0.37,0.44,0.33,86,53,1,1,1,1,31,13,1.0,0.67,17,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,9.73,33.33,47.47,15.5,34.33,8.67,9.73,33.33,47.47,15.5,34.33,4,1,0,1.7,1.0,1.7,1.0,21.3,24.3,91.7,71.1,80.0,72.0,7.3,13.7,97.7,24.3,15.7,64.0,21.3,24.3,91.7,71.1,80.0,72.0,7.3,13.7,97.7,24.3,15.7,64.0,4.82
J.Alvarez,FUL,5.8,WHU,4.93,NFO,7.96,WOL,6.6,ARS,6.49,6.36,4.7,4.7,343,100.0,0.0,461358,0,0,1,-1,0,4,5.7,6.2,2,Julián,False,0,0,66,461358.jpg,Álvarez,9.6,False,0,a,13,43,14,562127,99824,180237,69375,0.7,2.1,270,1,1,2,1,0,0,0,1,0,0,2,65,82.4,167.2,113.0,36.2,3,1.29,0.57,1.86,1.32,36,5,2,1,10,5,3,1,3.0,0.0,2.0,0.0,3.0,0.0,0.43,0.0,0.19,0.62,0.44,0.33,44,15,50,10,57,10,43,7,1.0,0.67,17,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,12.07,21.67,27.47,55.73,37.67,4.67,12.07,21.67,27.47,55.73,37.67,4,1,0,1.7,1.0,1.7,1.0,21.3,24.3,91.7,71.1,80.0,72.0,7.3,13.7,97.7,24.3,15.7,64.0,21.3,24.3,91.7,71.1,80.0,72.0,7.3,13.7,97.7,24.3,15.7,64.0,6.49
Sterling,NFO,7.02,BOU,5.99,AVL,6.9,FUL,5.09,BUR,6.1,6.22,7.7,7.7,216,100.0,0.0,103955,2,-2,2,-2,1,3,7.7,8.2,19,Raheem,True,0,0,72,103955.jpg,Sterling,13.3,False,0,a,7,8,23,1049854,869832,70940,22269,1.1,3.2,260,2,1,1,4,0,0,0,0,0,0,3,73,100.4,82.8,126.0,31.0,3,0.85,0.53,1.38,3.46,25,11,23,15,7,3,10,7,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.18,0.47,1.2,1.38,28,16,5,5,5,5,28,11,1.04,0.35,12,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,260.0,87.0,0.0,0.0,3.0,1.0,10.33,24.33,33.47,27.6,42.0,7.67,10.33,24.33,33.47,27.6,42.0,2,6,0,0.5,3.0,0.5,3.0,35.5,46.3,152.8,176.8,134.0,139.0,31.0,20.4,113.6,26.4,64.0,125.5,35.5,46.3,152.8,176.8,134.0,139.0,31.0,20.4,113.6,26.4,64.0,125.5,6.1
B.Fernandes,ARS,6.68,BHA,5.94,BUR,4.03,CRY,7.49,BRE,6.68,6.16,5.3,5.3,373,100.0,0.0,141746,0,0,0,0,1,3,5.3,5.8,12,Bruno,False,0,0,85,141746.jpg,Borges Fernandes,22.4,False,0,a,14,1,16,248567,108237,613281,98326,0.6,1.9,270,1,1,1,4,0,0,0,2,0,0,3,61,108.4,145.8,81.0,33.4,3,2.0,1.69,3.69,5.31,15,8,7,6,36,19,7,4,2.0,0.0,3.0,0.0,1.0,0.0,0.67,0.0,0.56,1.23,1.77,1.33,8,6,30,14,36,16,15,6,1.0,0.33,16,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,11.13,20.33,36.13,48.6,27.0,5.33,11.13,20.33,36.13,48.6,27.0,3,4,1,2.0,1.0,2.0,1.0,16.7,30.8,86.9,115.5,106.3,70.3,13.7,17.6,107.6,42.3,26.3,79.0,16.7,30.8,86.9,115.5,106.3,70.3,13.7,17.6,107.6,42.3,26.3,79.0,6.68
