web_name,opponent,element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5
Sambi,12,3,0,1,1.3,0.75,3.57,3.88,0.0,7.17,1.0,0.5,1.5,1.12,9.25,5.35,5.75,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Martinelli,12,3,0,1,5.4,10.36,25.32,30.99,47.25,19.25,3.5,3.0,4.75,10.1,17.5,23.55,28.9,48.25,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Pablo Marí,12,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Torreira,12,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Nelson,12,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Turner,12,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Fábio Vieira,12,3,0,1,4.0,3.83,16.2,10.5,11.67,12.67,5.5,5.0,4.0,3.83,12.67,16.2,10.5,11.67,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Saliba,12,2,1,0,5.6,3.69,25.7,3.52,7.75,22.88,8.0,7.5,4.25,3.85,19.25,23.95,3.78,10.75,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Marquinhos,12,3,0,1,1.0,0.0,0.0,0.2,0.0,3.0,0.5,0.0,1.0,0.0,3.0,0.0,0.2,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Jesus,12,4,0,1,5.9,12.59,34.8,21.5,69.5,21.25,7.0,6.5,5.25,12.58,20.75,34.65,21.1,70.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Zinchenko,12,2,1,0,4.4,3.42,15.08,11.7,7.6,21.4,1.0,0.5,1.5,1.7,13.5,7.2,7.4,2.5,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Smith,12,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Nwaneri,12,3,0,1,1.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Sousa,12,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.0,1.0,1.0,0.8,20.0,6.6,16.8,8.2,23.3,11.9,18.9,9.7,95.2,97.1,79.7,80.4,58.5,15.1,47.6,9.8,79.2,6.7,61.8,6.6,72.0,57.4,58.2,52.2
Coutinho,16,3,0,1,1.6,3.61,5.72,11.51,19.0,5.25,2.5,3.0,1.75,3.55,3.75,5.4,9.42,21.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Ings,16,4,0,1,1.9,2.5,5.14,5.19,15.29,4.43,1.0,1.5,1.0,0.5,1.67,0.73,4.0,1.33,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Martínez,16,1,1,0,4.2,2.62,26.25,0.0,0.0,19.25,6.0,6.5,4.5,2.12,19.75,21.4,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Chambers,16,2,1,0,1.5,1.55,15.0,0.3,0.0,10.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Digne,16,2,1,0,1.7,3.9,15.94,17.6,5.43,11.14,3.5,0.0,3.0,2.2,12.67,18.07,3.97,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Traoré,16,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Olsen,16,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Sanson,16,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
McGinn,16,3,0,1,2.0,2.69,11.25,8.88,6.75,10.88,3.0,3.5,2.25,2.02,8.75,10.9,4.65,4.75,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Hause,16,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Mings,16,2,1,0,3.5,2.5,17.73,2.17,5.0,17.0,7.5,8.0,4.5,2.95,18.5,19.0,2.82,7.5,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Watkins,16,4,0,1,3.5,5.38,14.85,9.43,29.38,9.5,2.0,2.5,2.0,5.1,3.25,9.15,7.85,34.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Nakamba,16,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Buendía,16,3,0,1,2.1,3.45,9.65,12.34,12.25,7.75,1.0,1.5,1.25,1.75,4.5,3.5,6.75,7.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Cash,16,2,1,0,1.0,2.63,11.73,10.7,3.83,9.17,0.0,0.5,0.5,1.65,4.5,6.3,8.2,2.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Konsa,16,2,1,0,2.5,1.45,12.38,0.7,1.38,12.38,6.5,7.0,3.75,1.35,12.75,10.45,0.8,2.25,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Bailey,16,3,0,1,3.0,4.05,10.9,12.82,16.5,8.62,2.5,1.5,3.75,4.52,9.25,12.6,8.38,24.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Douglas Luiz,16,3,0,1,2.6,2.73,13.0,12.14,2.14,11.57,2.5,3.0,3.5,3.55,16.25,20.0,13.68,1.75,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Ramsey,16,3,0,1,3.0,4.54,16.98,15.95,12.38,12.88,6.5,7.0,4.75,5.95,15.0,24.6,15.6,19.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Iroegbunam,16,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Diego Carlos,16,2,1,0,1.5,2.9,11.5,1.4,16.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
El Ghazi,16,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Davis,16,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Kamara,16,3,0,1,1.7,1.97,14.29,4.79,0.71,10.0,0.5,0.0,1.67,1.37,7.0,12.87,0.97,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Archer,16,4,0,1,1.0,0.15,0.1,0.75,1.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Philogene-Bidace,16,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Guilbert,16,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Bednarek,16,2,1,0,0.7,2.6,16.0,7.23,2.67,13.33,0.5,1.0,1.0,1.0,11.0,9.6,0.6,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Dendoncker,16,3,0,1,1.6,2.2,7.96,5.8,8.2,8.8,0.5,1.0,1.0,0.1,3.0,1.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Augustinsson,16,2,1,0,0.0,0.2,1.6,0.3,0.0,-1.0,0.0,0.0,0.0,0.2,-1.0,1.6,0.3,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Kesler Hayden,16,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Young,16,2,1,0,3.8,3.62,11.8,20.52,3.75,16.0,6.5,7.0,5.0,4.83,21.33,15.73,27.37,5.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Bogarde,16,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.7,2.3,0.8,3.2,28.4,22.9,34.4,19.2,43.9,15.4,41.2,12.2,146.8,89.8,163.7,80.6,132.3,38.0,115.8,22.0,159.9,26.6,132.2,19.4,110.4,95.9,133.8,83.2
Smith,10,2,1,0,2.4,2.24,12.08,6.92,3.25,12.5,5.0,4.5,4.25,1.75,17.5,12.3,4.7,0.5,2,1,1.6,2.4,1.6,2.4,30.0,10.9,29.8,10.4,36.7,12.9,36.6,12.3,149.1,77.0,143.6,70.9,96.3,28.4,93.7,23.9,121.8,23.1,129.2,27.4,113.3,69.3,107.0,66.6
Stanislas,10,3,0,1,1.0,0.0,0.0,0.15,0.5,2.5,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.6,2.4,1.6,2.4,30.0,10.9,29.8,10.4,36.7,12.9,36.6,12.3,149.1,77.0,143.6,70.9,96.3,28.4,93.7,23.9,121.8,23.1,129.2,27.4,113.3,69.3,107.0,66.6
Fredericks,10,2,1,0,1.0,0.55,4.5,0.75,0.0,3.0,0.0,-0.4,1.0,0.55,3.0,4.5,0.75,0.0,2,1,1.6,2.4,1.6,2.4,30.0,10.9,29.8,10.4,36.7,12.9,36.6,12.3,149.1,77.0,143.6,70.9,96.3,28.4,93.7,23.9,121.8,23.1,129.2,27.4,113.3,69.3,107.0,66.6
Brooks,10,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.6,2.4,1.6,2.4,30.0,10.9,29.8,10.4,36.7,12.9,36.6,12.3,149.1,77.0,143.6,70.9,96.3,28.4,93.7,23.9,121.8,23.1,129.2,27.4,113.3,69.3,107.0,66.6
Lowe,10,3,0,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.6,2.4,1.6,2.4,30.0,10.9,29.8,10.4,36.7,12.9,36.6,12.3,149.1,77.0,143.6,70.9,96.3,28.4,93.7,23.9,121.8,23.1,129.2,27.4,113.3,69.3,107.0,66.6
