id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,100.0,0.0,80201,0,0,-2,2,0,1,0.5,0.5,0,Bernd,0.0,False,0,0,48,80201.jpg,1.3,Leno,1.3,False,0.0,a,1,3,4,51718,1104,132818,6264,0.0,0.8,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,146,19,541,55,521,52,270,19,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,0.0,0.0,3.0,3.0,3.0,0.5,2.0,180.0,90.0,0.0,3.0,2.0,0.4,2.63,16.0,26.33,0.0,0.0,1.5,3.35,18.5,33.6,0.0,0.0,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
2,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,1.0,False,0.0,u,1,3,0,19017,0,48570,1899,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,412,37,400,18,351,14,419,37,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
3,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,0.0,u,1,3,0,914,0,19340,172,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,605,246,604,246,603,246,605,246,0.0,0.0,0.0,0.0,0.0,0.0,17,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
4,100.0,100.0,54694,0,0,-1,1,0,4,6.5,6.5,7,Pierre-Emerick,6.0,False,0,2021-08-13T14:30:14.477664Z,99,54694.jpg,4.0,Aubameyang,2.1,False,0.0,a,1,3,20,183003,17111,247857,6779,0.6,2.0,Aubameyang,357,2,0,2,5,0,0,0,0,0,0,4,69,86.8,65.9,215.0,36.7,125,13,104,17,17,9,39,13,0.0,0.0,0.0,0.0,1.0,0.0,17,0,1,90.0,1.0,1.0,5.0,4.0,0.8,5.0,357.0,71.0,0.0,1.0,4.0,0.8,7.34,13.8,17.36,13.18,43.0,4.0,7.34,13.8,17.36,13.18,43.0,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
5,100.0,0.0,58822,0,0,-2,2,0,2,0.8,0.8,0,Cédric,0.3,False,0,0,43,58822.jpg,0.3,Soares,0.2,False,0.0,a,1,3,1,9281,242,17078,646,0.1,0.2,Cédric,188,0,0,0,7,0,0,0,1,0,0,0,21,30.8,36.1,1.0,6.8,272,107,171,42,328,112,286,98,0.0,0.0,5.0,0.0,0.0,0.0,17,1,0,0.0,0.0,4.0,3.0,2.0,0.33,3.0,188.0,63.0,0.0,3.0,2.0,0.4,2.27,7.0,10.27,12.03,0.33,0.33,2.27,7.0,10.27,12.03,0.33,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
6,100.0,100.0,59966,0,0,-1,1,0,4,0.5,0.5,0,Alexandre,0.0,False,0,2021-08-13T14:30:14.582063Z,84,59966.jpg,1.0,Lacazette,1.0,False,0.0,a,1,3,1,20526,653,141644,2374,0.0,0.1,Lacazette,31,0,0,0,1,0,0,0,0,0,0,0,-1,1.0,0.3,0.0,0.1,391,52,372,54,610,85,402,56,0.0,0.0,3.0,0.0,2.0,0.0,17,0,1,0.0,2.0,4.0,1.0,0.0,0.0,1.0,31.0,31.0,1.0,4.0,0.0,0.0,0.1,-1.0,1.0,0.3,0.0,1.0,0.1,-1.0,1.0,0.3,0.0,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
7,0.0,100.0,84450,0,0,-1,1,0,3,0.0,1.2,2,Granit,0.7,False,Knee injury - Expected back 01 Jan,2021-09-26T22:30:11.256623Z,49,84450.jpg,1.0,Xhaka,0.4,False,0.0,i,1,3,4,16288,410,67338,1613,0.1,0.8,Xhaka,295,0,0,0,10,0,0,0,0,1,0,0,35,42.2,53.2,9.0,10.4,247,98,127,78,266,143,227,108,0.0,0.0,4.0,0.0,0.0,0.0,17,0,1,81.0,2.0,1.0,4.0,3.0,0.75,3.0,205.0,68.0,2.0,1.0,2.0,0.67,2.6,8.75,10.55,13.3,2.25,0.67,1.97,7.33,9.0,9.5,1.33,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
8,100.0,0.0,92371,0,0,-2,2,0,2,0.5,0.5,0,Pablo,0.0,False,0,0,43,92371.jpg,0.5,Marí,0.1,False,0.0,a,1,3,1,4556,74,10317,354,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,201,82,270,84,249,70,267,90,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,0.0,0.0,4.0,2.0,2.0,0.33,1.0,90.0,90.0,0.0,4.0,1.0,0.2,3.95,17.5,27.7,6.15,5.5,0.0,5.4,21.0,38.8,11.0,4.0,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
9,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.3,False,0.0,u,1,3,0,3737,0,64838,917,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,548,198,543,198,523,195,551,198,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
10,100.0,0.0,101184,0,0,-2,2,0,2,0.5,0.5,0,Calum,0.0,False,0,0,43,101184.jpg,0.5,Chambers,0.2,False,0.0,a,1,3,1,7345,159,22600,724,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,234,93,239,72,247,68,274,94,0.0,0.0,0.0,0.0,0.0,0.0,17,1,0,0.0,0.0,4.0,2.0,2.0,0.33,1.0,90.0,90.0,0.0,4.0,1.0,0.2,3.75,13.5,22.7,8.6,6.0,0.0,3.3,13.0,32.2,0.4,0.0,2,4,0,1.3,0.8,1.2,0.8,20.8,31.6,92.5,111.2,112.7,77.0,13.2,13.0,88.6,26.1,15.5,74.5,21.2,33.1,95.6,113.0,121.6,78.2,13.6,11.6,83.1,24.8,8.0,77.2
