web_name,opponent_29,predicted_points_29,opponent_30,predicted_points_30,opponent_31,predicted_points_31,opponent_32,predicted_points_32,opponent_33,predicted_points_33,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Salah,MCI,16.61,ARS,11.07,LEE,9.44,NFO,9.12,WHU,9.84,11.22,5.9,9.7,283,100.0,0.0,118748,0,0,-2,2,4,3,19.4,0.0,0,Mohamed,True,0,0,128,118748.jpg,Salah,26.7,False,0,a,12,14,154,5089518,178049,8201596,39832,0.8,12.0,2316,11,8,10,28,0,0,1,1,0,0,16,393,654.6,617.0,1114.0,238.6,26,12.45,4.82,17.27,34.4,16,6,16,13,3,1,4,2,0.0,0.0,2.0,0.0,2.0,0.0,0.48,0.0,0.19,0.67,1.34,1.09,1,1,1,1,9,4,10,5,1.01,0.39,0.0,0,1,0.0,0.0,3.0,26.0,25.0,0.89,5.0,450.0,90.0,0.0,1.0,4.0,0.8,9.18,15.12,25.18,23.73,42.85,7.6,8.82,22.6,35.4,24.08,28.6,3,19,0,0.9,1.3,1.2,1.8,25.0,33.6,111.8,106.1,118.1,97.0,22.4,17.8,109.9,39.1,28.8,103.3,27.8,38.8,134.4,126.6,126.5,114.0,27.5,19.7,117.3,44.0,35.8,123.0,9.84
Darwin,MCI,13.45,ARS,6.71,LEE,8.12,NFO,7.54,WHU,7.67,8.7,4.0,5.3,297,100.0,100.0,447203,0,0,-2,2,1,4,10.6,0.0,0,Darwin,False,0,2023-03-18T00:30:08.948141Z,88,447203.jpg,Núñez Ribeiro,9.0,False,0,a,12,14,81,3921341,24971,5022498,71236,0.6,9.2,1342,8,4,4,18,0,0,0,1,1,0,8,259,402.0,271.7,978.0,164.0,16,10.28,2.18,12.46,23.29,95,8,97,10,8,5,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.15,0.84,1.56,1.21,10,5,35,6,61,10,47,8,1.07,0.27,0.0,0,1,0.0,3.0,9.0,20.0,16.0,0.64,4.0,288.0,72.0,0.0,1.0,4.0,0.8,8.2,12.95,20.1,13.58,48.9,5.25,7.25,21.0,27.3,9.1,36.0,3,19,0,0.9,1.3,1.2,1.8,25.0,33.6,111.8,106.1,118.1,97.0,22.4,17.8,109.9,39.1,28.8,103.3,27.8,38.8,134.4,126.6,126.5,114.0,27.5,19.7,117.3,44.0,35.8,123.0,7.67
Isak,WHU,13.92,BRE,5.0,AVL,6.49,TOT,7.43,EVE,4.81,7.53,5.2,7.0,594,100.0,100.0,219168,1,-1,-3,3,1,4,15.0,7.5,13,Alexander,False,0,2023-02-01T02:00:08.516238Z,67,219168.jpg,Isak,5.0,False,0,a,15,4,52,1593261,301783,1142372,9550,1.0,7.8,621,6,0,2,7,0,0,0,1,0,0,12,177,267.6,103.8,413.0,78.4,7,5.62,0.24,5.86,7.32,191,16,223,34,51,18,121,19,0.0,0.0,0.0,0.0,2.0,0.0,0.81,0.0,0.03,0.84,1.06,1.01,49,21,12,1,15,4,72,10,1.01,0.29,16.0,0,1,90.0,11.0,6.0,10.0,7.0,0.54,4.0,248.0,62.0,0.0,2.0,3.0,0.6,7.84,17.7,26.76,10.38,41.3,5.75,8.0,23.0,31.85,5.18,43.0,2,8,0,0.8,1.4,1.0,1.7,25.2,37.5,111.8,117.7,146.3,87.5,18.2,16.5,89.6,45.3,29.6,89.4,17.7,20.1,76.0,56.4,68.2,63.7,10.0,11.8,73.4,32.6,12.3,65.2,4.81
Jesus,LEE,8.96,LIV,6.13,WHU,7.52,SOU,8.29,MCI,6.69,7.52,4.4,0.5,28,100.0,100.0,205651,0,0,-1,1,1,4,1.0,1.0,1,Gabriel,False,0,2022-12-04T08:30:06.137006Z,79,205651.jpg,Fernando de Jesus,25.2,False,0,a,1,3,71,2890009,21933,7840282,14819,0.1,9.0,1258,5,6,7,11,0,0,0,4,0,0,7,222,384.4,284.0,910.0,157.7,14,8.23,1.76,9.99,11.91,108,11,87,9,11,7,25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.13,0.72,0.85,0.79,22,13,325,45,35,6,11,4,1.0,0.5,7.0,0,1,25.0,10.0,4.0,16.0,14.0,0.78,2.0,38.0,19.0,3.0,2.0,0.0,0.0,9.86,13.88,24.02,17.75,56.88,1.0,1.65,1.5,3.2,1.45,13.0,5,13,0,2.5,0.9,2.0,0.5,18.3,21.7,76.6,66.4,75.0,65.5,8.8,12.7,91.4,21.6,13.7,67.4,20.8,23.4,74.9,77.8,82.8,69.2,10.0,16.2,115.3,33.8,12.2,85.2,6.69
Toney,BHA,11.17,NEW,6.53,WOL,6.23,AVL,6.99,CHE,6.28,7.44,5.8,5.8,80,100.0,100.0,144485,1,-1,9,-9,5,4,11.6,5.8,2,Ivan,False,0,2022-12-31T08:30:07.566449Z,79,144485.jpg,Toney,41.3,False,0,a,4,94,145,10248397,119582,6593539,95931,0.7,18.4,2241,16,4,9,31,0,0,0,9,0,0,28,479,729.4,320.3,993.0,203.9,25,14.89,2.88,17.77,30.37,8,3,71,5,7,4,9,3,0.0,0.0,1.0,0.0,1.0,0.0,0.6,0.0,0.12,0.72,1.22,1.24,19,10,27,4,10,3,5,2,1.0,0.36,10.0,0,1,90.0,0.0,4.0,25.0,24.0,0.86,5.0,450.0,90.0,0.0,1.0,4.0,0.8,8.16,19.16,29.18,12.81,39.72,5.0,5.5,13.4,20.4,6.4,28.6,4,6,0,1.1,1.0,1.2,1.2,23.1,32.2,108.8,99.2,114.3,80.1,20.5,17.0,109.7,32.8,27.2,96.3,22.2,28.0,113.0,90.4,77.0,87.6,19.4,17.2,114.6,31.9,25.6,101.0,6.28
Firmino,CHE,11.48,ARS,4.97,LEE,7.6,NFO,5.1,WHU,6.56,7.14,4.3,3.3,279,100.0,100.0,92217,0,0,0,0,2,4,6.6,0.0,0,Roberto,False,0,2022-12-23T01:00:07.624026Z,80,92217.jpg,Firmino,2.8,False,0,a,12,14,82,1857044,6448,1831865,3449,0.4,10.2,1024,8,4,3,13,0,0,0,0,0,0,9,348,465.6,284.8,679.0,143.1,11,4.46,1.87,6.33,15.47,64,6,86,8,22,9,35,10,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.16,0.55,1.36,1.14,16,9,95,15,45,8,108,14,0.97,0.26,0.0,0,1,0.0,7.0,9.0,18.0,12.0,0.57,4.0,86.0,22.0,0.0,5.0,0.0,0.0,7.95,19.33,25.87,15.82,37.72,3.0,3.3,13.25,15.85,8.15,9.25,3,19,0,0.9,1.3,1.2,1.8,25.0,33.6,111.8,106.1,118.1,97.0,22.4,17.8,109.9,39.1,28.8,103.3,27.8,38.8,134.4,126.6,126.5,114.0,27.5,19.7,117.3,44.0,35.8,123.0,6.56
Barnes,AVL,10.84,BOU,5.72,MCI,6.13,WOL,5.89,LEE,6.63,7.04,4.1,2.7,264,100.0,100.0,201666,0,0,-3,3,0,3,5.4,2.7,7,Harvey,False,0,2023-03-04T21:30:08.566162Z,67,201666.jpg,Barnes,2.1,False,0,a,10,13,102,548594,46454,544994,7952,0.4,15.2,2035,9,2,6,35,0,0,0,2,0,0,0,261,438.2,250.2,721.0,140.9,24,7.54,1.83,9.37,36.17,73,28,106,77,19,11,36,24,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.08,0.41,1.6,1.55,48,25,126,48,52,22,124,43,1.06,0.27,4.0,0,1,90.0,3.0,3.0,25.0,22.0,0.88,5.0,339.0,68.0,1.0,1.0,3.0,0.75,5.64,10.44,17.53,10.01,28.84,2.4,4.04,7.6,12.72,12.78,14.8,2,11,0,1.3,1.6,1.4,1.2,26.6,36.0,128.6,107.6,124.5,94.2,20.0,16.0,98.3,33.9,27.6,90.7,24.6,40.9,127.2,155.5,126.8,95.8,29.2,20.7,121.5,40.3,44.8,121.0,6.63
Rodrigo,ARS,10.25,CRY,6.52,LIV,7.43,FUL,6.6,LEI,4.33,7.03,5.0,2.3,225,100.0,100.0,80954,0,0,3,-3,3,3,4.1,2.3,6,Rodrigo,False,0,2023-02-02T15:30:08.709753Z,63,80954.jpg,Moreno,4.2,False,0,a,11,2,99,4562514,28848,4623643,7392,0.4,15.7,1343,11,1,4,25,0,0,0,3,0,0,6,285,462.6,206.3,731.0,139.4,17,6.85,0.72,7.57,23.96,68,27,125,86,16,8,37,25,0.0,0.0,2.0,0.0,4.0,0.0,0.46,0.0,0.05,0.51,1.61,1.68,60,30,139,54,18,10,80,23,1.14,0.27,20.0,0,1,23.0,9.0,4.0,20.0,15.0,0.79,2.0,47.0,24.0,3.0,2.0,0.0,0.0,6.97,14.25,23.13,10.32,36.55,3.5,3.15,10.0,18.3,0.85,12.5,3,10,1,1.4,1.7,0.4,1.8,28.8,38.3,131.2,117.8,135.0,104.6,17.7,15.7,91.8,42.0,22.8,93.3,41.2,50.0,196.2,157.4,148.8,143.2,33.2,20.0,125.4,54.7,19.6,141.4,4.33
Luis Díaz,MCI,10.5,ARS,4.8,LEE,7.42,NFO,5.28,WHU,6.29,6.86,4.9,0.0,293,0.0,0.0,244731,0,0,-2,2,1,3,0.0,0.0,0,Luis,False,Lack of match fitness - Expected back 17 Apr,2023-03-31T15:00:09.298898Z,78,244731.jpg,Díaz,5.9,False,0,i,12,14,39,2346763,1400,3955203,1898,0.0,5.0,613,3,2,2,8,0,0,0,2,0,0,4,109,174.8,99.5,279.0,55.3,7,1.74,0.85,2.59,7.87,260,110,231,132,91,57,196,101,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.12,0.38,1.16,1.17,24,11,744,322,20,12,62,20,1.03,0.29,0.0,0,1,0.0,19.0,3.0,8.0,6.0,0.67,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.91,13.62,21.85,12.44,34.88,0.0,0.0,0.0,0.0,0.0,0.0,3,19,0,0.9,1.3,1.2,1.8,25.0,33.6,111.8,106.1,118.1,97.0,22.4,17.8,109.9,39.1,28.8,103.3,27.8,38.8,134.4,126.6,126.5,114.0,27.5,19.7,117.3,44.0,35.8,123.0,6.29
Maddison,CRY,9.98,BOU,5.2,MCI,6.6,WOL,5.65,LEE,5.92,6.67,5.2,2.3,261,100.0,100.0,172780,0,0,2,-2,1,3,4.6,2.3,4,James,False,0,2023-02-23T16:00:08.530659Z,82,172780.jpg,Maddison,10.8,False,0,a,10,13,105,4051557,189765,3491440,32664,0.3,12.8,1630,9,6,4,35,0,0,0,8,0,0,8,409,588.2,664.3,547.0,180.3,19,4.08,4.22,8.3,28.55,27,13,12,10,32,17,17,12,2.0,0.0,1.0,0.0,0.0,0.0,0.23,0.0,0.23,0.46,1.58,1.93,15,7,140,55,16,8,38,10,1.05,0.22,4.0,0,1,89.0,7.0,3.0,20.0,18.0,0.86,4.0,358.0,90.0,1.0,0.0,4.0,1.0,9.02,20.45,29.41,33.21,27.35,2.25,8.08,15.0,16.8,46.2,17.5,2,11,0,1.3,1.6,1.4,1.2,26.6,36.0,128.6,107.6,124.5,94.2,20.0,16.0,98.3,33.9,27.6,90.7,24.6,40.9,127.2,155.5,126.8,95.8,29.2,20.7,121.5,40.3,44.8,121.0,5.92
