id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,0.0,n,1,3,0.0,0,3324,6,50940,409,0.0,0.0,Özil,0,10,0,1,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
2,0,0,0.0,0.0,0,39476,0,0,-1,1,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,49,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,0.0,n,1,3,0.0,0,10219,3,18445,100,0.0,0.0,Sokratis,0,10,1,0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
3,0,51,100.0,100.0,0,41270,0,0,0,0,9.8,0,2,0.5,0.5,0,David,0.0,5,0,9.7,False,66.6,319,0,2020-10-25T21:30:13.186040Z,55,0,0,0,41270.jpg,1.4,0,0,Luiz Moreira Marinho,0.9,False,0.0,a,1,3,21.0,7,36653,1427,71371,2668,0.0,1.3,David Luiz,0,10,1,0,0.0,1.0,4.0,5.0,4.0,0.5,2.0,138.0,69.0,0.0,3.0,2.0,0.4,1.94,10.2,13.32,1.96,4.2,1.5,2.5,12.0,11.7,2.9,10.5,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
4,1,115,100.0,100.0,3,54694,-1,1,-4,4,162.2,0,3,4.8,4.8,3,Pierre-Emerick,4.3,10,2,49.1,False,139.0,806,0,2020-10-08T09:00:12.305506Z,116,0,0,0,54694.jpg,3.7,0,0,Aubameyang,11.8,False,0.0,a,1,3,190.0,33,456043,4120,2766476,73832,0.4,2.8,Aubameyang,2,10,0,1,90.0,0.0,0.0,9.0,9.0,1.0,5.0,446.0,89.0,0.0,0.0,5.0,1.0,5.46,12.78,15.44,18.02,21.11,3.4,5.06,12.2,12.16,21.0,17.4,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
5,0,0,100.0,100.0,0,58822,0,0,-3,3,0.0,0,2,0.5,0.5,0,Cédric,0.0,0,0,0.0,False,0.0,0,0,2020-09-23T09:00:14.881983Z,47,0,0,0,58822.jpg,0.0,0,0,Soares,0.2,False,0.0,a,1,3,0.0,0,3086,101,32016,364,0.0,0.0,Cédric,0,10,1,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
6,3,88,100.0,0.0,2,59966,-1,1,-2,2,73.8,0,4,1.8,1.8,0,Alexandre,1.3,5,3,38.3,False,126.4,485,0,0,83,0,0,0,59966.jpg,3.9,0,0,Lacazette,3.0,False,0.0,a,1,3,186.0,27,267543,1206,391216,15250,0.2,3.3,Lacazette,1,10,0,1,0.0,0.0,3.0,7.0,6.0,0.67,4.0,250.0,62.0,0.0,2.0,3.0,0.6,5.47,12.57,18.06,10.54,26.57,1.5,2.67,2.0,3.6,11.0,13.0,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
7,0,13,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,0.8,0.8,0,Shkodran,0.3,1,0,1.3,False,11.6,44,0,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,0.0,a,1,3,0.0,2,11132,193,10936,183,0.1,0.4,Mustafi,0,10,1,0,0.0,4.0,5.0,2.0,0.0,0.0,2.0,44.0,22.0,0.0,5.0,0.0,0.0,0.65,6.5,5.8,0.5,0.0,1.0,0.65,6.5,5.8,0.5,0.0,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
8,5,179,100.0,0.0,3,80201,0,0,0,0,0.0,2,1,6.8,6.8,10,Bernd,6.3,10,0,20.3,False,202.8,810,0,0,50,0,0,0,80201.jpg,4.2,0,25,Leno,9.0,False,0.0,a,1,3,0.0,38,388285,10446,365874,9262,1.3,7.6,Leno,0,10,1,0,90.0,0.0,0.0,9.0,9.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.26,19.89,22.53,0.0,0.0,4.8,2.48,19.6,24.76,0.0,0.0,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
9,0,57,100.0,0.0,2,84450,0,0,-2,2,34.5,0,3,1.5,1.5,3,Granit,1.0,6,0,12.7,False,62.6,497,0,0,53,0,0,0,84450.jpg,1.9,0,0,Xhaka,0.5,False,0.0,a,1,3,30.0,13,21890,398,53617,860,0.2,2.5,Xhaka,1,10,0,1,90.0,0.0,3.0,7.0,6.0,0.67,3.0,262.0,87.0,0.0,2.0,3.0,0.6,1.81,8.14,8.94,4.93,4.29,2.0,1.6,8.33,10.4,2.4,3.0,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
10,0,0,25.0,25.0,0,92371,0,0,-1,1,0.0,0,2,0.1,0.1,0,Pablo,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,0.0,d,1,3,0.0,0,305,10,743,18,0.0,0.0,Marí,0,10,1,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,2.0,1.3,1.2,1.0,21.7,33.0,95.8,103.4,131.2,74.4,17.4,17.1,93.8,46.4,30.6,90.4,21.4,36.0,97.3,114.9,148.0,72.4,19.6,16.0,88.7,46.4,25.2,94.4
