id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
11,34,739,100.0,100.0,10,54694,0,0,-1,1,465.4,64,5,4,4,5.2,5.7,2,Pierre-Emerick,4.7,42,20,266.6,13,6,False,911.6,11,3,3046,0,2020-01-08T14:00:18.333339Z,109,0,0,0,54694.jpg,5.4,1,0,Aubameyang,22.4,False,0.0,a,1,3,1292.0,9,7,189,3817372,50299,4095338,26509,0.4,17.3,Aubameyang,3,2,0,1,90.0,1.0,3.0,35.0,33.0,0.92,5.0,392.0,78.0,0.0,1.0,4.0,0.8,7.62,21.11,26.05,13.3,36.91,3.0,4.68,11.6,11.6,10.36,24.8,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
12,16,378,100.0,100.0,5,59966,0,0,-3,3,337.4,118,19,2,4,5.4,5.9,1,Alexandre,4.9,24,10,173.0,49,19,False,536.4,108,14,1811,0,2019-09-01T18:30:14.246208Z,92,0,0,0,59966.jpg,3.9,0,0,Lacazette,2.4,False,0.0,a,1,3,853.0,34,19,114,449282,12650,546844,5532,0.5,12.4,Lacazette,8,2,0,1,90.0,4.0,12.0,29.0,21.0,0.64,5.0,314.0,63.0,0.0,1.0,4.0,0.8,5.97,13.03,18.5,11.63,29.41,5.6,5.6,18.0,28.12,7.86,19.8,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
13,1,58,100.0,100.0,3,205533,0,0,-2,2,56.0,332,51,0,4,1.8,2.3,2,Edward,1.3,8,2,34.1,344,52,False,80.2,389,50,595,0,2020-07-07T22:00:20.841098Z,43,0,0,0,205533.jpg,2.0,1,0,Nketiah,1.5,False,0.0,a,1,3,208.0,190,51,24,329197,6164,330831,2471,0.3,5.6,Nketiah,0,2,0,1,90.0,23.0,7.0,11.0,7.0,0.5,3.0,176.0,59.0,2.0,1.0,2.0,0.67,3.1,5.27,7.29,5.09,18.91,0.67,2.0,-1.67,1.07,0.93,19.33,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
14,10,591,0.0,0.0,7,80201,0,0,-2,2,0.0,634,66,1,1,0.0,0.0,0,Bernd,0.0,39,0,84.1,187,8,False,843.2,23,8,2649,Knee injury - Expected back 01 Aug,2020-06-20T16:00:17.901135Z,48,0,0,1,80201.jpg,3.8,0,113,Leno,4.2,False,0.0,i,1,3,0.0,628,63,114,737082,87,862823,2677,0.0,23.8,Leno,2,2,1,0,0.0,7.0,1.0,30.0,29.0,0.97,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.8,19.7,28.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
15,1,256,100.0,100.0,5,37605,0,0,-6,6,582.9,36,29,0,3,0.5,1.0,0,Mesut,0.0,20,1,99.8,145,77,False,223.6,292,121,1439,0,2020-06-28T19:30:23.392750Z,69,0,0,0,37605.jpg,2.9,0,0,Özil,1.1,False,0.0,a,1,3,190.0,205,110,53,246217,156,307487,360,0.0,7.7,Özil,1,2,0,1,0.0,7.0,12.0,18.0,18.0,0.6,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.54,14.22,12.42,32.38,10.56,0.0,0.0,0.0,0.0,0.0,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
16,0,3,0.0,0.0,1,57249,0,0,-3,3,33.9,369,184,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,429,185,False,5.4,479,202,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:14.832021Z,67,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.7,False,0.0,n,1,3,46.0,349,168,4,23253,31,117359,38,0.0,0.6,Mkhitaryan,1,2,0,1,0.0,34.0,2.0,3.0,1.0,0.33,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.87,1.0,1.8,11.3,15.33,0.0,0.0,0.0,0.0,0.0,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
18,2,396,100.0,100.0,10,84450,0,0,-4,4,295.9,138,85,0,3,3.9,4.4,1,Granit,3.4,29,1,88.5,172,88,False,475.0,139,54,2496,0,2020-06-17T22:00:16.575871Z,51,0,0,0,84450.jpg,2.4,0,0,Xhaka,0.8,False,0.0,a,1,3,110.0,265,135,72,81646,1459,137114,952,0.7,14.1,Xhaka,9,2,0,1,45.0,3.0,6.0,30.0,28.0,0.82,5.0,405.0,81.0,0.0,1.0,4.0,0.8,2.95,13.2,15.83,9.86,3.67,2.2,2.54,12.6,17.68,7.56,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
19,0,245,100.0,100.0,3,198849,0,0,-3,3,205.5,192,121,0,3,0.6,1.1,0,Lucas,0.1,23,1,69.6,226,114,False,281.8,248,99,1483,0,2020-06-19T01:30:19.551092Z,47,0,0,0,198849.jpg,1.6,0,0,Torreira,1.0,False,0.0,a,1,3,207.0,192,103,45,100201,102,181319,207,0.0,9.6,Torreira,7,2,0,1,45.0,6.0,16.0,28.0,15.0,0.48,4.0,118.0,30.0,0.0,4.0,1.0,0.2,2.49,8.75,10.06,7.34,7.39,0.25,0.57,1.75,2.5,1.2,2.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
20,0,0,0.0,0.0,0,153256,0,0,-3,3,0.0,550,219,6,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,568,221,False,0.0,564,218,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Aug,2019-08-31T11:30:14.714406Z,42,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,0.0,n,1,3,0.0,524,208,0,131075,71,132236,349,0.0,0.0,Elneny,0,2,0,1,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
21,2,272,100.0,0.0,3,242166,0,0,-4,4,235.1,172,107,0,3,0.5,1.0,0,Matteo,0.0,31,0,71.6,222,111,False,333.6,218,88,1744,0,0,41,0,0,0,242166.jpg,2.0,0,0,Guendouzi,7.2,False,0.0,a,1,3,146.0,239,125,48,1291824,14474,1210444,11402,0.0,11.7,Guendouzi,6,2,0,1,0.0,0.0,19.0,24.0,18.0,0.49,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.98,11.33,13.9,9.8,6.08,0.0,0.0,0.0,0.0,0.0,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
106,10,488,100.0,100.0,8,41270,0,0,-3,3,106.1,267,76,2,2,2.9,3.4,1,David,2.4,40,2,98.3,149,38,False,684.0,53,18,2719,0,2020-06-28T16:30:14.772979Z,57,0,0,0,41270.jpg,2.9,2,0,Luiz Moreira Marinho,5.1,False,0.0,a,1,3,191.0,203,43,93,345931,9007,650827,2642,0.4,16.3,David Luiz,5,2,1,0,59.0,1.0,6.0,32.0,30.0,0.83,5.0,419.0,84.0,0.0,0.0,5.0,1.0,3.07,15.25,21.38,3.32,5.97,2.2,2.18,12.6,18.88,0.24,2.6,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
427,1,156,100.0,0.0,3,98980,1,-1,-1,1,0.0,574,56,0,1,4.9,5.4,2,Emiliano,4.4,7,0,22.7,378,24,False,225.6,290,24,680,0,0,44,0,0,0,98980.jpg,4.0,0,30,Martínez,3.6,False,0.0,a,1,3,0.0,556,51,32,290553,20949,55475,3150,1.0,7.3,Martínez,1,2,1,0,90.0,0.0,29.0,8.0,8.0,0.22,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.84,19.5,28.2,0.0,0.0,3.6,3.26,20.0,32.4,0.0,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
467,5,197,0.0,0.0,3,101184,0,0,-2,2,113.5,258,71,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,266,84,False,272.0,256,101,1102,Knee injury - Unknown return date,2019-12-29T14:30:27.183032Z,43,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,0.0,i,1,3,203.0,197,39,42,140659,10,173787,84,0.0,9.8,Chambers,5,2,1,0,0.0,18.0,8.0,14.0,11.0,0.58,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.19,14.07,19.43,8.11,14.5,0.0,0.0,0.0,0.0,0.0,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
469,3,295,100.0,100.0,7,182539,0,0,-3,3,412.5,90,65,1,3,2.8,3.3,2,Daniel,2.3,19,0,87.2,180,91,False,328.6,223,90,1616,0,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.4,0,0,Ceballos Fernández,3.0,False,0.0,a,1,3,130.0,248,129,55,1032735,1427,1166459,873,0.4,10.6,Ceballos,1,2,0,1,90.0,9.0,11.0,23.0,17.0,0.61,5.0,374.0,75.0,0.0,1.0,4.0,0.8,3.79,12.83,14.29,17.93,5.65,2.0,3.8,12.6,13.72,18.68,5.4,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
486,3,286,100.0,100.0,4,58822,0,0,-2,2,218.9,184,42,0,2,3.1,3.6,2,Cédric,2.6,20,1,68.7,229,67,False,349.0,204,75,1553,0,2020-06-19T23:30:18.204187Z,48,0,0,0,58822.jpg,2.9,0,0,Soares,0.3,False,0.0,a,1,3,118.0,261,73,61,38336,2389,40945,641,0.5,12.7,Cédric,1,2,1,0,78.0,12.0,8.0,21.0,17.0,0.68,4.0,234.0,58.0,0.0,2.0,3.0,0.6,3.27,13.62,16.62,10.42,5.62,2.75,0.9,10.5,3.85,4.27,1.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
488,9,341,100.0,100.0,5,195735,0,0,-6,6,605.2,30,24,2,3,1.6,2.1,1,Nicolas,1.1,28,5,170.6,50,27,False,485.4,135,50,1933,0,2019-12-11T12:30:12.556688Z,89,0,0,0,195735.jpg,3.5,0,0,Pépé,3.1,False,0.0,a,1,3,614.0,57,30,104,687063,3297,850418,3315,0.1,11.7,Pépé,4,2,0,1,30.0,0.0,16.0,30.0,21.0,0.57,3.0,189.0,63.0,0.0,3.0,2.0,0.4,5.69,11.37,16.18,20.17,20.47,1.33,2.4,2.67,2.33,11.3,10.67,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
489,0,98,100.0,100.0,2,200641,0,0,-2,2,133.8,244,142,0,3,1.6,2.1,0,Reiss,1.1,7,1,39.8,331,146,False,101.4,378,160,604,0,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,0.0,a,1,3,163.0,222,117,29,15212,207,20497,325,0.2,5.5,Nelson,1,2,0,1,0.0,6.0,25.0,15.0,6.0,0.19,2.0,63.0,32.0,0.0,4.0,1.0,0.2,2.65,6.53,6.76,8.92,10.87,3.5,2.95,12.5,18.4,0.65,10.5,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
490,0,145,100.0,100.0,1,200089,0,0,-3,3,165.1,219,133,0,3,2.5,3.0,0,Joseph,2.0,15,1,54.5,279,133,False,176.8,322,137,782,0,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.4,0,0,Willock,0.2,False,0.0,a,1,3,206.0,193,104,40,31333,120,35833,173,0.4,8.5,Willock,2,2,0,1,11.0,1.0,31.0,27.0,5.0,0.14,5.0,82.0,16.0,0.0,5.0,0.0,0.0,2.02,5.37,6.55,6.11,7.63,1.4,1.72,3.8,6.6,5.36,5.6,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
504,5,129,0.0,0.0,2,444145,-1,1,-3,3,36.6,364,54,0,4,0.0,0.0,0,Gabriel Teodoro,0.0,9,3,42.5,322,46,False,162.8,332,39,656,Knee injury - Unknown return date,2020-06-24T13:00:17.558412Z,42,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,1.8,False,0.0,i,1,3,226.0,175,48,39,579057,1185,555792,2144,0.0,9.3,Martinelli,1,2,0,1,0.0,9.0,22.0,14.0,6.0,0.21,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.04,9.21,11.63,2.61,16.14,0.0,0.0,0.0,0.0,0.0,0.0,2,8,1,1.2,1.4,0.6,1.2,24.7,32.8,112.8,94.7,121.3,94.1,17.2,16.8,105.6,35.6,26.5,86.9,24.0,33.0,92.7,100.0,138.6,90.8,21.0,15.0,85.4,44.0,20.8,94.6
