web_name,opponent,element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5
Smith Rowe,19,3,0,1,1.0,1.7,3.95,9.18,4.5,4.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Saka,19,3,0,1,5.4,8.6,24.44,31.11,30.5,18.29,0.0,0.5,3.25,5.53,10.25,13.95,33.67,7.75,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Tomiyasu,19,2,1,0,1.9,1.31,7.07,3.91,2.18,10.0,0.0,0.2,4.0,3.45,22.0,13.0,11.55,10.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Ramsdale,19,1,1,0,4.1,1.71,16.97,0.0,0.0,18.43,0.0,0.5,5.0,1.35,20.25,13.4,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Gabriel,19,2,1,0,5.1,3.99,23.54,2.24,14.07,22.43,0.0,0.5,7.0,4.02,26.25,25.8,1.75,12.75,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Tavares,19,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Sambi,19,3,0,1,1.3,0.75,3.57,3.88,0.0,7.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Martinelli,19,3,0,1,5.5,8.41,23.14,23.06,38.0,17.79,0.0,0.5,4.75,4.68,14.0,15.6,9.1,22.25,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Pablo Marí,19,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Torreira,19,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Nelson,19,3,0,1,10.0,10.05,45.4,15.5,39.5,26.5,0.0,0.0,10.0,10.05,26.5,45.4,15.5,39.5,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Turner,19,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Fábio Vieira,19,3,0,1,2.8,2.55,9.02,7.64,8.88,7.75,0.0,0.5,2.67,2.27,6.33,6.0,4.77,12.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Saliba,19,2,1,0,5.3,3.0,21.77,3.48,4.71,22.86,0.0,0.5,5.75,2.35,25.5,17.55,4.75,1.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Marquinhos,19,3,0,1,1.0,0.0,0.0,0.2,0.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Jesus,19,4,0,1,4.9,11.03,27.0,20.08,63.14,15.64,0.0,0.0,3.75,10.85,8.75,21.55,20.75,66.25,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Zinchenko,19,2,1,0,5.1,3.36,14.86,12.67,6.14,22.86,0.0,0.2,7.0,3.2,26.5,14.3,15.1,2.5,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Smith,19,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Nwaneri,19,3,0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Sousa,19,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Hein,19,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.1,0.6,1.2,21.8,22.0,25.0,26.8,30.0,16.2,38.9,16.0,94.0,103.9,123.0,106.4,92.7,34.8,114.0,36.6,113.4,23.3,151.8,17.8,83.8,95.9,100.0,111.2
Coutinho,12,3,0,1,1.5,2.8,4.52,9.01,14.5,4.67,0.0,-1.0,1.0,0.25,2.0,1.6,0.55,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Ings,12,4,0,1,3.3,5.05,15.64,7.54,27.57,11.29,0.0,-1.0,6.0,8.66,25.0,34.0,13.6,39.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Martínez,12,1,1,0,3.3,2.47,23.16,1.53,0.0,17.33,0.0,0.0,2.6,2.5,15.4,20.48,4.6,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Chambers,12,2,1,0,1.3,1.03,10.0,0.2,0.0,7.33,0.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Digne,12,2,1,0,2.5,3.42,16.94,12.55,4.7,11.3,0.0,-1.0,4.33,2.3,11.67,19.27,0.77,3.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Traoré,12,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Olsen,12,1,1,0,-1.0,1.6,16.2,0.0,0.0,9.0,0.0,-0.8,-1.0,1.6,9.0,16.2,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Sanson,12,3,0,1,1.0,0.0,0.0,0.3,0.0,3.0,0.0,-1.0,1.0,0.0,3.0,0.0,0.3,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
McGinn,12,3,0,1,1.9,2.74,9.73,7.04,10.67,8.6,0.0,-1.0,1.8,1.28,6.6,6.92,3.8,2.2,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Hause,12,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Mings,12,2,1,0,2.6,2.19,16.69,2.4,2.77,14.54,0.0,-1.0,2.0,1.76,12.6,16.08,0.16,1.2,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Watkins,12,4,0,1,3.3,6.05,14.66,11.64,34.14,8.07,0.0,-1.0,3.5,7.8,10.25,18.9,13.65,45.25,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Nakamba,12,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Buendía,12,3,0,1,2.0,3.61,8.16,12.13,15.67,7.07,0.0,-1.0,2.0,3.58,5.6,4.88,10.84,20.2,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Cash,12,2,1,0,1.4,2.56,10.92,10.61,4.08,10.38,0.0,-1.0,1.8,1.86,10.0,9.16,3.96,5.6,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Konsa,12,2,1,0,2.2,1.97,14.08,4.05,1.53,13.6,0.0,-1.0,2.2,2.62,16.2,17.0,8.54,0.8,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Bailey,12,3,0,1,3.4,4.53,13.49,14.44,17.29,9.64,0.0,-1.0,4.4,5.24,11.2,19.76,12.94,20.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Douglas Luiz,12,3,0,1,2.6,3.18,13.44,13.69,4.71,12.14,0.0,-1.0,3.0,3.02,13.0,14.44,12.9,3.2,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Ramsey,12,3,0,1,3.1,3.69,15.35,10.71,10.87,12.2,0.0,0.0,4.0,2.48,12.2,15.4,3.3,6.2,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Iroegbunam,12,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Diego Carlos,12,2,1,0,1.5,2.9,11.5,1.4,16.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
El Ghazi,12,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Davis,12,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Kamara,12,3,0,1,1.6,1.81,13.49,3.94,0.78,9.22,0.0,-1.0,1.0,1.25,6.5,10.7,1.0,1.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Archer,12,4,0,1,1.0,0.15,0.3,0.4,1.0,2.17,0.0,-1.0,1.0,0.0,1.33,0.07,0.03,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Philogene-Bidace,12,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Guilbert,12,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Bednarek,12,2,1,0,0.8,2.12,13.65,5.5,2.0,11.75,0.0,-1.0,1.0,0.7,7.0,6.6,0.3,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Dendoncker,12,3,0,1,1.6,1.68,7.33,4.74,4.58,7.33,0.0,-1.0,1.8,1.48,7.6,8.8,2.96,2.8,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Augustinsson,12,2,1,0,0.5,0.1,1.0,0.15,0.0,1.0,0.0,-1.0,1.0,0.0,3.0,0.4,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Kesler Hayden,12,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Young,12,2,1,0,3.2,3.05,14.47,12.13,3.73,13.0,0.0,-1.0,1.6,1.68,8.2,10.12,4.48,2.2,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Bogarde,12,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.8,1.1,1.4,1.0,21.2,9.5,21.0,15.6,29.3,14.4,31.2,20.5,108.6,102.5,112.1,125.0,74.5,24.6,82.5,47.1,110.4,16.5,117.4,32.8,79.3,70.4,80.4,94.2
Smith,6,2,1,0,2.5,2.71,15.43,7.59,3.93,14.0,0.0,-0.5,3.2,3.06,17.8,19.2,11.36,0.0,4,0,1.1,1.1,0.4,1.4,19.8,15.3,23.4,28.8,28.4,14.2,35.0,17.5,93.1,85.0,100.8,102.8,82.4,32.5,110.3,42.7,108.8,24.0,140.4,28.8,68.4,75.1,74.0,110.6
Stanislas,6,3,0,1,1.0,0.98,2.5,5.72,1.75,3.25,0.0,-0.5,1.0,1.95,4.0,5.0,11.3,3.0,4,0,1.1,1.1,0.4,1.4,19.8,15.3,23.4,28.8,28.4,14.2,35.0,17.5,93.1,85.0,100.8,102.8,82.4,32.5,110.3,42.7,108.8,24.0,140.4,28.8,68.4,75.1,74.0,110.6
Fredericks,6,2,1,0,1.1,0.99,5.52,3.18,1.0,5.5,0.0,-0.5,1.25,1.33,6.75,6.7,4.92,1.5,4,0,1.1,1.1,0.4,1.4,19.8,15.3,23.4,28.8,28.4,14.2,35.0,17.5,93.1,85.0,100.8,102.8,82.4,32.5,110.3,42.7,108.8,24.0,140.4,28.8,68.4,75.1,74.0,110.6
Brooks,6,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.1,1.1,0.4,1.4,19.8,15.3,23.4,28.8,28.4,14.2,35.0,17.5,93.1,85.0,100.8,102.8,82.4,32.5,110.3,42.7,108.8,24.0,140.4,28.8,68.4,75.1,74.0,110.6
