id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,0.0,n,1,3,0.0,0,3414,14,53004,157,0.0,0.0,Özil,0,3.0,0,1,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
2,0,0,0.0,0.0,0,39476,0,0,-2,2,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,48,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,0.0,n,1,3,0.0,0,10257,7,18851,31,0.0,0.0,Sokratis,0,3.0,1,0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
3,0,70,75.0,75.0,0,41270,0,0,-1,1,25.8,0,2,1.0,0.6,0,David,0.3,9,0,16.5,False,99.4,479,Illness - 75% chance of playing,2020-12-26T18:00:15.638627Z,54,0,0,0,41270.jpg,1.1,0,0,Luiz Moreira Marinho,0.7,False,0.0,d,1,3,40.0,9,39111,70,89790,1406,0.1,1.7,David Luiz,0,3.0,1,0,0.0,6.0,5.0,8.0,5.0,0.5,2.0,115.0,58.0,3.0,1.0,1.0,0.5,2.06,8.75,12.42,3.22,5.0,1.0,2.4,9.0,13.7,1.35,9.0,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
4,4,146,100.0,100.0,4,54694,0,0,-6,6,208.8,1,3,3.5,3.0,3,Pierre-Emerick,2.5,16,3,80.1,False,191.2,1256,0,2020-12-19T20:30:20.434896Z,114,1,0,0,54694.jpg,3.6,0,0,Aubameyang,7.3,False,0.0,a,1,3,401.0,50,506972,13134,3148618,11821,0.2,4.4,Aubameyang,2,3.0,0,1,90.0,1.0,1.0,14.0,14.0,0.93,3.0,270.0,90.0,1.0,1.0,3.0,0.75,5.72,10.43,13.66,14.91,28.64,4.33,7.07,7.67,16.6,12.67,41.33,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
5,0,3,100.0,100.0,0,58822,0,0,-4,4,0.0,0,2,1.2,0.7,0,Cédric,0.2,0,0,0.0,False,0.0,5,0,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,1.0,0,0,Soares,0.2,False,0.0,a,1,3,0.0,1,3930,82,34645,230,0.0,0.2,Cédric,0,3.0,1,0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
6,7,161,100.0,0.0,2,59966,0,0,-3,3,126.9,0,4,4.0,3.5,7,Alexandre,3.0,8,5,68.1,False,221.4,771,0,0,82,0,0,0,59966.jpg,3.5,0,0,Lacazette,3.3,False,0.0,a,1,3,335.0,46,359305,48218,464794,8092,0.4,5.6,Lacazette,2,3.0,0,1,24.0,0.0,7.0,13.0,9.0,0.56,4.0,187.0,47.0,0.0,3.0,2.0,0.4,5.24,12.38,17.03,9.76,25.77,4.25,5.32,16.25,20.55,9.43,23.0,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
7,0,16,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,1.2,0.7,0,Shkodran,0.2,1,0,1.3,False,11.6,45,0,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,0.0,a,1,3,0.0,3,12624,238,12432,181,0.0,0.6,Mustafi,0,3.0,1,0,0.0,4.0,12.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.43,5.33,3.87,0.33,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
8,6,293,100.0,0.0,4,80201,0,0,-1,1,0.0,2,1,4.3,3.8,6,Bernd,3.3,19,0,33.4,False,333.4,1440,0,0,49,0,0,1,80201.jpg,3.8,0,38,Leno,7.8,False,0.0,a,1,3,0.0,60,516119,63617,578542,14585,0.7,12.2,Leno,0,3.0,1,0,90.0,0.0,0.0,16.0,16.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.09,18.31,20.84,0.0,0.0,3.8,2.0,18.2,19.88,0.0,0.0,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
9,1,122,100.0,100.0,3,84450,0,0,-3,3,57.0,0,3,2.7,2.2,3,Granit,1.7,12,1,27.3,False,149.4,904,0,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,2.1,1,0,Xhaka,0.4,False,0.0,a,1,3,67.0,25,28199,2249,63754,1127,0.3,4.8,Xhaka,2,3.0,0,1,90.0,1.0,4.0,12.0,11.0,0.73,3.0,237.0,79.0,1.0,1.0,3.0,0.75,2.28,10.17,12.45,4.75,5.58,3.0,3.23,13.67,17.27,3.6,11.67,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
10,1,34,100.0,100.0,1,92371,0,0,-1,1,10.9,0,2,2.3,1.8,7,Pablo,1.3,1,0,5.5,False,40.4,180,0,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,4.0,0,0,Marí,0.1,False,0.0,a,1,3,4.0,8,10604,7629,2074,776,0.3,1.8,Marí,1,3.0,1,0,90.0,9.0,5.0,2.0,2.0,0.29,2.0,180.0,90.0,0.0,3.0,2.0,0.4,2.75,17.0,20.2,5.45,2.0,4.0,2.75,17.0,20.2,5.45,2.0,3.0,19.0,1.0,1.4,1.3,1.0,1.4,22.6,33.1,107.4,102.6,121.2,90.1,14.0,16.0,103.0,37.6,19.3,87.4,23.4,32.2,102.6,102.1,117.2,92.6,21.2,17.3,109.8,30.6,32.4,101.8
