web_name,opponent,element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5
Turner,16,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Fábio Vieira,16,3,0,1,2.5,2.32,9.43,7.88,5.83,7.33,1.0,2.0,1.0,1.58,2.25,3.45,7.7,4.5,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Saliba,16,2,1,0,4.8,3.16,23.24,2.79,5.64,21.36,2.2,3.2,2.25,1.97,16.5,17.3,1.22,1.0,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Marquinhos,16,3,0,1,1.0,0.0,0.0,0.2,0.0,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Jesus,16,4,0,1,5.1,10.72,27.62,18.41,61.09,16.09,4.2,5.2,4.25,8.0,9.0,17.9,10.85,51.25,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Zinchenko,16,2,1,0,4.4,3.42,15.08,11.7,7.6,21.4,0.5,0.8,2.0,2.7,15.0,12.2,11.6,3.0,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Smith,16,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Nwaneri,16,3,0,1,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Sousa,16,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.6,1.8,0.4,1.2,25.5,23.2,24.8,26.0,42.1,15.5,40.9,14.9,124.5,88.4,104.5,83.0,136.0,38.7,142.0,39.3,160.5,27.5,162.8,26.6,97.5,95.4,87.8,99.6
Coutinho,15,3,0,1,1.5,3.02,4.69,9.74,15.82,4.73,1.4,1.4,1.75,3.08,4.75,4.45,7.77,18.5,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Ings,15,4,0,1,2.7,4.86,12.51,7.35,29.09,8.45,3.6,3.6,3.6,7.44,13.2,20.72,10.98,42.6,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Martínez,15,1,1,0,3.8,2.63,25.52,0.83,0.0,19.25,3.6,3.6,3.6,2.36,20.2,21.72,2.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Chambers,15,2,1,0,1.3,1.03,10.0,0.2,0.0,7.33,0.2,0.2,1.0,0.0,2.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Digne,15,2,1,0,1.7,3.9,15.94,17.6,5.43,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Traoré,15,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Olsen,15,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Sanson,15,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
McGinn,15,3,0,1,1.8,3.29,11.27,8.64,13.0,9.75,1.8,1.8,1.8,4.36,8.2,12.28,7.44,23.8,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Hause,15,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Mings,15,2,1,0,3.2,2.28,16.06,3.1,3.6,15.9,3.4,3.4,3.4,2.1,15.6,12.44,3.7,4.8,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Watkins,15,4,0,1,3.3,6.54,15.2,11.48,38.67,7.83,2.8,2.8,2.8,9.4,2.8,14.36,15.66,64.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Nakamba,15,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Buendía,15,3,0,1,2.0,3.65,9.0,13.43,13.92,7.25,1.6,1.6,1.6,3.64,6.0,6.56,15.02,14.8,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Cash,15,2,1,0,1.5,2.8,10.98,12.03,5.0,10.5,1.8,1.8,2.25,3.05,12.5,9.85,14.02,6.75,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Konsa,15,2,1,0,2.4,2.05,13.7,5.02,1.75,13.5,3.0,3.0,3.0,3.08,16.0,16.04,11.32,3.4,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Bailey,15,3,0,1,3.5,4.8,13.22,15.96,18.55,10.36,3.4,3.4,4.25,6.2,11.75,15.6,22.92,23.25,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Douglas Luiz,15,3,0,1,2.5,3.36,13.4,15.02,5.27,11.36,2.6,2.6,2.6,4.6,13.8,15.8,21.66,8.6,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Ramsey,15,3,0,1,2.5,3.75,14.08,12.18,11.17,10.92,1.8,1.8,1.8,2.66,7.4,8.48,8.48,9.6,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Iroegbunam,15,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Diego Carlos,15,2,1,0,1.5,2.9,11.5,1.4,16.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
El Ghazi,15,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Davis,15,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Kamara,15,3,0,1,1.7,1.97,14.29,4.79,0.71,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Archer,15,4,0,1,1.0,0.18,0.32,0.48,1.2,2.2,0.6,0.6,1.0,0.2,1.67,0.47,0.3,1.33,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Philogene-Bidace,15,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Guilbert,15,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Bednarek,15,2,1,0,0.8,2.12,13.65,5.5,2.0,11.75,0.4,0.4,1.0,0.85,9.0,8.1,0.45,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Dendoncker,15,3,0,1,1.6,1.88,6.64,5.94,6.11,7.44,1.2,1.2,1.5,1.47,5.75,5.0,6.12,3.5,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Augustinsson,15,2,1,0,0.0,0.2,1.6,0.3,0.0,-1.0,0.0,0.0,0.0,0.2,-1.0,1.6,0.3,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Kesler Hayden,15,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Young,15,2,1,0,4.2,3.95,18.25,16.41,4.62,16.75,5.4,5.4,5.4,5.22,20.6,24.12,22.22,5.6,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Bogarde,15,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.5,0.8,2.4,0.6,18.6,12.9,15.0,12.0,31.1,14.4,25.6,13.9,96.3,88.8,76.8,84.2,91.9,31.3,83.9,29.1,123.3,23.3,97.0,25.0,71.2,74.9,58.8,75.4
Smith,18,2,1,0,2.1,2.58,13.7,6.98,4.92,12.5,2.8,1.8,2.8,3.22,16.0,16.68,8.74,6.6,3,1,1.8,1.1,1.0,1.4,20.0,10.5,26.4,14.2,35.3,18.2,45.3,17.9,94.6,109.3,123.8,104.2,129.6,44.2,159.3,45.1,128.6,28.2,170.2,29.2,82.6,78.1,104.4,86.4
Stanislas,18,3,0,1,1.0,1.3,3.33,7.63,2.33,3.33,0.2,-0.8,1.0,3.9,5.0,10.0,22.6,6.0,3,1,1.8,1.1,1.0,1.4,20.0,10.5,26.4,14.2,35.3,18.2,45.3,17.9,94.6,109.3,123.8,104.2,129.6,44.2,159.3,45.1,128.6,28.2,170.2,29.2,82.6,78.1,104.4,86.4
Fredericks,18,2,1,0,1.2,1.15,5.77,4.13,1.33,5.83,1.0,0.0,1.25,1.45,7.25,6.4,5.82,2.0,3,1,1.8,1.1,1.0,1.4,20.0,10.5,26.4,14.2,35.3,18.2,45.3,17.9,94.6,109.3,123.8,104.2,129.6,44.2,159.3,45.1,128.6,28.2,170.2,29.2,82.6,78.1,104.4,86.4
Brooks,18,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.8,1.1,1.0,1.4,20.0,10.5,26.4,14.2,35.3,18.2,45.3,17.9,94.6,109.3,123.8,104.2,129.6,44.2,159.3,45.1,128.6,28.2,170.2,29.2,82.6,78.1,104.4,86.4
Lowe,18,3,0,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.8,1.1,1.0,1.4,20.0,10.5,26.4,14.2,35.3,18.2,45.3,17.9,94.6,109.3,123.8,104.2,129.6,44.2,159.3,45.1,128.6,28.2,170.2,29.2,82.6,78.1,104.4,86.4
