id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,100.0,0.0,80201,0,0,-3,3,0,1,0.5,0.5,0,Bernd,0.0,False,0,0,47,80201.jpg,1.3,Leno,1.1,False,0.0,a,1,3,4,56530,1011,158306,4521,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,224,23,555,57,539,54,322,23,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,6.0,3.0,3.0,0.33,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.63,16.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
2,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.8,False,0.0,u,1,3,0,19017,0,58477,1666,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,432,39,413,18,373,14,435,39,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
3,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,0.0,u,1,3,0,914,0,19955,116,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,613,250,613,250,613,250,613,250,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
4,100.0,100.0,54694,1,-1,0,0,0,4,6.2,6.2,6,Pierre-Emerick,5.7,False,0,2021-08-13T14:30:14.477664Z,100,54694.jpg,4.6,Aubameyang,4.8,False,0.0,a,1,3,37,471451,105192,315603,23967,0.6,3.7,Aubameyang,608,4,1,3,8,0,0,1,1,0,0,7,134,182.8,109.1,356.0,64.7,59,6,91,13,5,3,20,7,0.0,0.0,0.0,0.0,1.0,0.0,2,0,1,90.0,1.0,1.0,8.0,7.0,0.88,5.0,431.0,86.0,0.0,0.0,5.0,1.0,8.09,16.75,22.85,13.64,44.5,5.2,9.2,19.8,28.4,16.78,46.8,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
5,100.0,0.0,58822,-1,1,-3,3,0,2,0.5,0.5,0,Cédric,0.0,False,0,0,42,58822.jpg,0.3,Soares,0.2,False,0.0,a,1,3,1,10339,328,20121,684,0.0,0.2,Cédric,188,0,0,0,7,0,0,0,1,0,0,0,21,30.8,36.1,1.0,6.8,318,123,217,58,351,123,333,116,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,7.0,3.0,2.0,0.22,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.27,7.0,10.27,12.03,0.33,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
6,100.0,100.0,59966,0,0,-2,2,0,4,3.2,3.2,2,Alexandre,2.7,False,0,2021-08-13T14:30:14.582063Z,83,59966.jpg,2.2,Lacazette,1.0,False,0.0,a,1,3,9,34446,5089,152973,3741,0.3,1.1,Lacazette,139,1,0,1,2,0,0,0,0,0,0,0,36,48.6,57.9,72.0,17.8,284,36,163,30,142,41,231,39,0.0,0.0,5.0,0.0,2.0,0.0,2,0,1,67.0,2.0,6.0,4.0,1.0,0.14,3.0,108.0,36.0,0.0,4.0,1.0,0.2,4.45,9.0,12.15,14.48,18.0,2.67,5.9,12.33,15.87,19.2,24.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
7,0.0,0.0,84450,0,0,-1,1,0,3,0.0,0.0,0,Granit,0.0,False,Knee injury - Expected back 01 Jan,2021-09-26T22:30:11.256623Z,49,84450.jpg,1.0,Xhaka,0.3,False,0.0,i,1,3,4,16517,46,75040,1054,0.0,0.8,Xhaka,295,0,0,0,10,0,0,0,0,1,0,0,35,42.2,53.2,9.0,10.4,300,122,169,100,313,160,296,134,0.0,0.0,4.0,0.0,0.0,0.0,2,0,1,0.0,5.0,1.0,4.0,3.0,0.75,1.0,81.0,81.0,3.0,1.0,1.0,0.5,2.6,8.75,10.55,13.3,2.25,2.0,1.1,15.0,9.0,2.2,0.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
8,75.0,0.0,92371,0,0,-2,2,0,2,0.4,0.5,0,Pablo,0.0,False,Illness - 75% chance of playing,2021-10-26T22:00:11.791357Z,43,92371.jpg,0.5,Marí,0.1,False,0.0,d,1,3,1,4864,55,11964,406,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,268,106,310,105,300,95,321,111,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,1.0,6.0,2.0,2.0,0.25,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.95,17.5,27.7,6.15,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
9,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.2,False,0.0,u,1,3,0,3737,0,68016,530,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,565,204,558,204,544,199,566,204,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
10,100.0,0.0,101184,-1,1,-3,3,0,2,0.5,0.5,0,Calum,0.0,False,0,0,42,101184.jpg,0.5,Chambers,0.2,False,0.0,a,1,3,1,8430,448,26099,622,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,295,117,285,93,295,91,324,112,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,7.0,2.0,2.0,0.22,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.75,13.5,22.7,8.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,1.7,1.7,2.2,1.8,25.3,42.7,128.8,144.6,154.1,101.2,11.4,17.5,95.6,41.4,37.8,78.0,24.2,39.3,127.9,136.4,129.2,96.6,7.2,16.7,102.6,33.0,31.0,67.2
