web_name,opponent,element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5
Cédric,17,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Xhaka,17,3,0,1,4.5,5.81,21.96,20.59,15.6,18.9,4.7,5.2,4.75,5.15,19.0,21.6,16.62,13.5,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Elneny,17,3,0,1,2.0,0.8,4.2,3.8,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Holding,17,2,1,0,1.0,0.07,0.8,0.03,0.0,3.67,0.3,0.8,1.0,0.0,3.0,0.2,0.1,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Partey,17,3,0,1,3.7,4.14,19.46,12.77,9.14,17.57,5.0,5.5,4.5,4.45,21.0,23.75,16.98,3.75,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Ødegaard,17,3,0,1,5.1,7.93,23.8,24.61,30.78,20.33,4.0,4.5,4.0,7.33,16.67,19.07,19.7,34.33,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Tierney,17,2,1,0,1.8,1.43,5.76,4.24,4.33,7.22,1.0,1.5,2.25,1.28,9.25,5.4,4.6,2.5,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Pépé,17,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
White,17,2,1,0,4.1,2.87,16.32,10.57,1.9,19.1,4.0,4.5,4.5,3.95,20.5,21.35,15.6,2.75,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Nketiah,17,4,0,1,1.0,1.53,1.92,2.47,11.3,2.0,1.0,1.5,1.0,0.28,1.5,0.05,0.47,2.75,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Smith Rowe,17,3,0,1,1.0,1.7,3.95,9.18,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Saka,17,3,0,1,6.3,9.83,28.64,30.08,39.6,21.5,8.7,6.9,8.75,12.2,29.25,43.0,33.2,45.75,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Tomiyasu,17,2,1,0,1.4,0.83,5.76,2.21,0.44,7.33,2.7,3.2,2.25,1.08,12.0,8.75,1.9,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Ramsdale,17,1,1,0,3.8,1.85,18.4,0.0,0.0,17.7,4.3,4.8,4.75,2.12,20.75,21.1,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Gabriel,17,2,1,0,4.4,3.97,22.64,2.44,14.6,20.9,3.7,4.2,4.25,2.93,21.5,22.9,1.4,5.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Tavares,17,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Sambi,17,3,0,1,1.3,0.75,3.57,3.88,0.0,7.17,0.3,0.8,1.0,0.4,3.5,1.6,2.2,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Martinelli,17,3,0,1,5.8,9.91,26.16,28.64,44.3,19.3,6.3,6.8,5.5,8.1,16.75,24.45,22.57,34.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Pablo Marí,17,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Torreira,17,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Nelson,17,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Turner,17,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Fábio Vieira,17,3,0,1,2.8,2.72,10.84,9.36,7.0,8.6,1.0,1.5,3.25,3.0,9.75,12.35,11.4,6.25,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Saliba,17,2,1,0,5.1,3.26,23.46,2.97,6.2,21.8,2.3,2.8,5.5,3.65,23.0,25.4,1.22,9.75,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Marquinhos,17,3,0,1,1.0,0.0,0.0,0.2,0.0,3.0,0.0,0.5,1.0,0.0,3.0,0.0,0.2,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Jesus,17,4,0,1,5.4,11.1,29.18,19.81,61.9,18.4,5.0,5.5,5.25,9.4,18.25,25.8,10.88,57.25,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Zinchenko,17,2,1,0,4.4,3.42,15.08,11.7,7.6,21.4,0.7,0.9,2.0,2.7,15.0,12.2,11.6,3.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Smith,17,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Nwaneri,17,3,0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Sousa,17,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.8,1.5,0.6,1.6,24.1,20.5,27.4,24.2,38.0,17.3,45.8,20.3,119.6,104.8,136.0,115.8,107.6,35.8,130.2,54.5,154.0,32.2,192.6,31.8,85.6,94.7,95.0,103.4
Coutinho,4,3,0,1,1.6,3.31,5.1,10.7,17.4,5.2,1.5,1.5,2.0,4.48,6.0,6.7,12.6,25.5,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Ings,4,4,0,1,1.8,3.86,6.04,4.87,28.0,3.8,1.5,1.5,1.4,4.48,1.8,5.28,4.86,35.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Martínez,4,1,1,0,3.5,2.52,25.2,0.0,0.0,18.45,2.8,2.8,3.4,1.8,18.8,18.16,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Chambers,4,2,1,0,1.5,1.55,15.0,0.3,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Digne,4,2,1,0,1.7,3.9,15.94,17.6,5.43,11.14,0.0,0.0,7.0,2.6,23.0,21.4,4.6,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Traoré,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Olsen,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Sanson,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
McGinn,4,3,0,1,1.9,3.53,11.69,9.43,14.18,10.0,2.0,2.0,2.2,4.92,9.8,15.0,10.06,24.2,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Hause,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Mings,4,2,1,0,2.4,2.34,16.49,3.41,3.56,14.22,1.8,1.8,3.2,2.58,14.6,14.12,5.7,6.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Watkins,4,4,0,1,3.1,5.65,12.51,11.07,32.82,7.0,2.0,2.0,2.0,7.14,1.4,8.92,14.9,47.6,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Nakamba,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Buendía,4,3,0,1,1.9,3.4,9.07,12.56,12.18,7.27,1.2,1.2,1.2,2.7,6.0,5.96,12.68,8.2,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Cash,4,2,1,0,1.0,2.68,10.78,13.19,2.78,9.33,0.8,0.8,1.0,2.77,9.67,8.87,18.17,0.67,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Konsa,4,2,1,0,2.1,2.01,12.69,5.45,1.91,12.45,2.2,2.2,3.2,2.76,15.6,12.88,11.32,3.4,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Bailey,4,3,0,1,2.6,4.08,9.2,15.22,16.1,7.5,1.0,1.0,1.75,4.6,3.0,3.65,19.67,22.5,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Douglas Luiz,4,3,0,1,2.1,2.97,11.6,13.21,5.0,10.3,1.8,0.0,1.6,3.68,11.0,12.72,17.28,7.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Ramsey,4,3,0,1,2.6,4.05,15.15,13.25,12.0,11.55,2.0,2.0,3.6,4.56,11.8,17.08,9.04,19.4,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Iroegbunam,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Diego Carlos,4,2,1,0,1.5,2.9,11.5,1.4,16.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
El Ghazi,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Davis,4,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Kamara,4,3,0,1,1.7,1.97,14.29,4.79,0.71,10.0,0.0,0.0,1.0,1.3,4.0,12.6,0.8,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Archer,4,4,0,1,1.0,0.22,0.4,0.57,1.5,2.5,0.5,0.5,1.0,0.3,2.0,0.7,0.4,2.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Philogene-Bidace,4,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Guilbert,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Bednarek,4,2,1,0,0.8,2.12,13.65,5.5,2.0,11.75,0.5,0.5,1.0,0.85,9.0,8.1,0.45,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Dendoncker,4,3,0,1,1.4,1.62,5.52,5.31,5.38,6.62,0.8,0.8,1.0,0.52,3.0,1.35,3.38,0.5,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Augustinsson,4,2,1,0,0.0,0.2,1.6,0.3,0.0,-1.0,0.0,0.0,0.0,0.2,-1.0,1.6,0.3,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Kesler Hayden,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
Young,4,2,1,0,4.0,4.03,17.71,18.03,4.29,15.86,5.2,5.2,5.2,5.32,19.8,21.72,25.14,6.0,2,1,1.5,1.4,0.6,1.6,22.7,16.4,27.2,26.6,37.5,16.5,43.3,17.0,110.4,95.8,119.1,99.2,119.5,44.9,146.5,44.1,145.7,23.9,167.6,26.4,84.4,87.7,96.0,111.4
