web_name,predicted_points_6,predicted_points_7,predicted_points_8,predicted_points_9,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Aït-Nouri,3.56,3.26,3.16,4.17,3.54,1.8,1.4,487,100.0,0.0,448514,0,0,-1,1,0,2,1.4,1.9,1,Rayan,False,0,0,44,448514.jpg,Aït-Nouri,1.3,False,0.0,a,20,39,7,47205,2756,102217,14879,0.3,1.6,280,0,0,1,3,1,0,0,1,0,0,0,37,46.6,69.4,37.0,15.3,198,81,72,13,143,32,130,36,0.0,0.0,0.0,0.0,0.0,0.0,3,2,17,1,1.4,1.8,1.4,1.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,24.4,39.2,127.3,106.3,159.8,91.8,18.6,19.0,120.5,29.3,40.0,99.8,1,0,30.0,0.0,2.0,4.0,3.0,0.6,4.0,280.0,70.0,0.0,2.0,3.0,0.6,3.82,9.25,11.65,17.35,9.25,1.75,3.82,9.25,11.65,17.35,9.25
Turner,3.96,3.24,3.4,3.55,3.54,0.0,0.0,24,100.0,0.0,224068,0,0,-1,1,0,1,0.0,0.5,0,Matt,False,0,0,39,224068.jpg,Turner,1.2,False,0.0,a,1,3,0,47039,19306,40529,6931,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,382,26,359,7,307,4,385,26,0.0,0.0,0.0,0.0,0.0,0.0,2,4,14,0,1.0,1.4,1.0,1.4,26.2,41.9,122.2,134.4,163.0,103.8,16.2,14.6,88.9,23.9,32.2,77.6,26.2,41.9,122.2,134.4,163.0,103.8,16.2,14.6,88.9,23.9,32.2,77.6,1,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roerslev,4.32,3.09,3.53,3.23,3.54,6.0,1.2,90,100.0,100.0,226956,0,0,-1,1,0,2,1.7,1.2,0,Mads,False,0,2022-08-24T16:30:05.907130Z,44,226956.jpg,Roerslev Rasmussen,0.1,False,0.0,a,4,94,6,1148,199,2598,342,0.3,1.4,90,0,0,1,0,0,0,0,0,0,0,0,20,19.4,1.5,0.0,2.1,271,105,311,111,431,180,316,110,0.0,0.0,0.0,0.0,0.0,0.0,7,2,11,1,1.6,1.0,1.6,1.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,1,0,0.0,1.0,3.0,1.0,1.0,0.25,1.0,90.0,90.0,1.0,3.0,1.0,0.25,2.1,20.0,19.4,1.5,0.0,6.0,2.1,20.0,19.4,1.5,0.0
Trippier,3.34,4.7,3.18,2.93,3.54,4.4,4.4,357,100.0,75.0,77794,0,0,1,-1,0,2,4.4,2.6,0,Kieran,False,0,2022-08-30T14:30:06.751009Z,51,77794.jpg,Trippier,27.8,False,0.0,a,15,4,22,1509936,238481,795859,158164,0.9,4.3,450,1,0,2,6,0,0,0,2,0,0,2,103,123.6,102.8,24.0,25.1,31,4,43,10,188,50,57,7,1.0,0.0,1.0,0.0,0.0,0.0,12,2,7,1,1.4,1.8,1.4,1.8,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,5.02,20.6,24.72,20.56,4.8,4.4,5.02,20.6,24.72,20.56,4.8
Guaita,3.17,4.55,2.63,3.82,3.54,1.6,1.6,152,100.0,0.0,40836,0,0,0,0,0,1,1.6,1.6,2,Vicente,False,0,0,45,40836.jpg,Guaita,1.3,False,0.0,a,7,31,8,30199,3300,45296,5749,0.4,1.8,450,0,0,0,9,0,0,0,1,0,11,0,68,99.4,0.0,0.0,9.9,68,13,484,42,454,39,215,14,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,1.98,13.6,19.88,0.0,0.0,1.6,1.98,13.6,19.88,0.0,0.0
Mara,2.69,4.07,3.26,4.13,3.54,2.0,1.2,528,100.0,0.0,476888,0,0,0,0,0,4,1.2,0.7,0,Sékou,False,0,0,55,476888.jpg,Mara,0.1,False,0.0,a,17,20,6,8448,530,9247,1830,0.2,1.1,91,0,1,0,1,0,0,0,0,0,0,0,17,24.4,14.4,35.0,7.2,255,26,222,32,153,35,248,31,0.0,0.0,0.0,0.0,0.0,0.0,6,2,20,0,0.4,0.8,0.4,0.8,20.4,32.5,90.5,94.9,139.2,66.2,26.6,15.0,97.6,33.6,17.8,111.0,20.4,32.5,90.5,94.9,139.2,66.2,26.6,15.0,97.6,33.6,17.8,111.0,0,1,0.0,0.0,3.0,3.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.67,8.13,4.8,11.67,0.0,0.0,0.0,0.0,0.0,0.0
Wissa,4.85,2.84,3.47,2.95,3.53,3.2,3.2,89,100.0,0.0,216646,0,0,-1,1,0,3,3.7,3.2,7,Yoane,False,0,0,54,216646.jpg,Wissa,0.2,False,0.0,a,4,94,16,11858,4157,14519,1351,0.6,3.0,261,1,1,0,5,0,0,0,1,0,0,1,36,57.8,19.3,66.0,13.9,168,65,203,114,81,50,151,85,0.0,0.0,0.0,0.0,0.0,0.0,7,2,11,1,1.6,1.0,1.6,1.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,0,1,11.0,0.0,2.0,5.0,3.0,0.6,5.0,261.0,52.0,0.0,2.0,3.0,0.6,2.78,7.2,11.56,3.86,13.2,3.2,2.78,7.2,11.56,3.86,13.2
Ramsdale,3.73,3.48,2.77,4.12,3.53,3.4,3.4,15,75.0,0.0,225321,0,0,0,0,0,1,2.5,3.9,2,Aaron,False,Muscle injury - 75% chance of playing,2022-08-31T22:30:06.428076Z,50,225321.jpg,Ramsdale,12.7,False,0.0,d,1,3,17,333992,15560,570139,156126,0.7,3.4,450,0,0,2,4,0,0,0,0,0,8,0,80,74.4,0.0,0.0,7.5,126,16,591,58,584,58,246,16,0.0,0.0,0.0,0.0,0.0,0.0,2,4,14,0,1.0,1.4,1.0,1.4,26.2,41.9,122.2,134.4,163.0,103.8,16.2,14.6,88.9,23.9,32.2,77.6,26.2,41.9,122.2,134.4,163.0,103.8,16.2,14.6,88.9,23.9,32.2,77.6,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,1.5,16.0,14.88,0.0,0.0,3.4,1.5,16.0,14.88,0.0,0.0
Ødegaard,3.86,3.03,3.09,4.13,3.53,6.4,6.4,7,75.0,0.0,184029,0,0,1,-1,1,3,4.8,6.9,1,Martin,False,Knock - 75% chance of playing,2022-08-31T22:30:06.412548Z,66,184029.jpg,Ødegaard,18.4,False,0.0,d,1,3,32,1158037,137632,804317,318560,1.0,4.8,423,3,0,2,4,0,0,0,1,0,0,6,124,150.0,115.6,160.0,42.6,19,9,33,24,20,15,17,12,4.0,0.0,1.0,0.0,0.0,0.0,2,4,14,0,1.0,1.4,1.0,1.4,26.2,41.9,122.2,134.4,163.0,103.8,16.2,14.6,88.9,23.9,32.2,77.6,26.2,41.9,122.2,134.4,163.0,103.8,16.2,14.6,88.9,23.9,32.2,77.6,0,1,80.0,0.0,0.0,5.0,5.0,1.0,5.0,423.0,85.0,0.0,0.0,5.0,1.0,8.52,24.8,30.0,23.12,32.0,6.4,8.52,24.8,30.0,23.12,32.0
Iheanacho,3.44,3.25,3.9,3.49,3.52,1.8,1.4,262,100.0,0.0,173515,-1,1,-3,3,0,4,1.4,0.9,1,Kelechi,False,0,0,62,173515.jpg,Iheanacho,0.5,False,0.0,a,10,13,7,19417,1571,69128,6947,0.2,1.1,83,0,1,0,3,0,0,0,0,0,0,0,16,19.2,43.6,26.0,8.7,273,29,130,12,184,38,232,29,0.0,0.0,0.0,0.0,3.0,0.0,14,2,5,0,1.2,0.6,1.2,0.6,17.2,25.6,68.9,84.3,104.0,60.0,12.4,15.7,81.7,39.4,35.8,70.8,17.2,25.6,68.9,84.3,104.0,60.0,12.4,15.7,81.7,39.4,35.8,70.8,0,1,14.0,0.0,5.0,4.0,0.0,0.0,4.0,83.0,21.0,0.0,5.0,0.0,0.0,2.17,4.0,4.8,10.9,6.5,1.75,2.17,4.0,4.8,10.9,6.5
Højbjerg,3.37,3.8,3.2,3.69,3.52,3.8,3.8,433,100.0,0.0,132015,0,0,0,0,1,3,4.8,4.3,2,Pierre-Emile,False,0,0,55,132015.jpg,Højbjerg,1.6,False,0.0,a,18,6,19,134034,12818,96736,13746,0.7,3.5,450,1,0,2,4,0,0,0,1,0,0,3,100,152.4,100.9,25.0,27.8,15,6,45,32,186,100,44,34,0.0,0.0,0.0,0.0,0.0,0.0,19,2,9,1,1.6,1.4,1.6,1.4,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,0,1,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,5.56,20.0,30.48,20.18,5.0,3.8,5.56,20.0,30.48,20.18,5.0
Davies,3.74,3.58,3.14,3.6,3.52,3.8,3.8,432,100.0,0.0,115556,0,0,0,0,0,2,4.8,4.3,1,Ben,False,0,0,50,115556.jpg,Davies,1.0,False,0.0,a,18,6,19,42635,7228,33007,5608,0.8,3.8,445,0,1,2,4,0,0,0,1,0,0,0,98,101.4,56.9,47.0,20.5,65,20,100,23,117,20,84,19,0.0,0.0,0.0,0.0,0.0,0.0,19,2,9,1,1.6,1.4,1.6,1.4,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,445.0,89.0,0.0,0.0,5.0,1.0,4.1,19.6,20.28,11.38,9.4,3.8,4.1,19.6,20.28,11.38,9.4
Tavernier,3.72,3.6,2.73,4.02,3.52,2.4,2.4,535,100.0,0.0,201658,-1,1,-1,1,0,3,2.4,1.9,3,Marcus,False,0,0,49,201658.jpg,Tavernier,0.1,False,0.0,a,3,91,12,7558,1401,7478,906,0.5,2.4,434,0,0,2,16,0,0,0,0,0,0,0,54,47.4,121.2,33.0,20.1,195,80,28,21,158,85,86,54,1.0,0.0,1.0,0.0,0.0,0.0,20,2,16,0,0.4,2.2,0.4,2.2,26.6,51.3,150.6,158.9,203.0,108.4,30.4,19.2,105.9,53.1,33.4,121.6,26.6,51.3,150.6,158.9,203.0,108.4,30.4,19.2,105.9,53.1,33.4,121.6,0,1,90.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03,13.5,11.85,30.3,8.25,0.0,0.0,0.0,0.0,0.0,0.0
Lenglet,4.09,3.66,2.51,3.8,3.51,1.0,0.2,513,100.0,100.0,171101,0,0,-1,1,0,2,1.2,0.7,0,Clément,False,0,2022-08-12T14:00:05.943518Z,49,171101.jpg,Lenglet,0.3,False,0.0,a,18,6,1,6195,1364,31079,2377,0.0,0.2,4,0,0,0,0,0,0,0,0,0,0,0,3,2.6,0.1,0.0,0.3,353,132,348,129,561,215,363,133,0.0,0.0,0.0,0.0,0.0,0.0,19,2,9,1,1.6,1.4,1.6,1.4,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,1,0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,0.0,0.3,3.0,2.6,0.1,0.0,1.0,0.3,3.0,2.6,0.1,0.0
Targett,3.46,4.64,3.2,2.71,3.5,3.3,2.0,367,100.0,100.0,169359,0,0,-1,1,0,2,2.0,1.0,1,Matt,False,0,2022-08-14T00:00:05.991636Z,49,169359.jpg,Targett,0.7,False,0.0,a,15,4,10,31968,6861,88577,3947,0.4,2.0,205,0,0,1,2,0,0,0,0,0,0,2,56,52.8,67.3,8.0,12.8,179,76,75,15,250,80,166,47,2.0,0.0,0.0,0.0,0.0,0.0,12,2,7,1,1.4,1.8,1.4,1.8,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,1,0,90.0,1.0,2.0,3.0,2.0,0.5,3.0,205.0,68.0,1.0,2.0,2.0,0.5,4.27,18.67,17.6,22.43,2.67,3.33,4.27,18.67,17.6,22.43,2.67
Mateta,3.49,3.82,2.79,3.84,3.49,1.8,1.4,168,100.0,0.0,231747,0,0,-1,1,0,4,1.4,1.4,1,Jean-Philippe,False,0,0,54,231747.jpg,Mateta,0.6,False,0.0,a,7,31,7,30245,2797,54027,8857,0.3,1.3,121,1,0,0,2,0,0,0,1,0,0,0,30,37.4,34.8,51.0,12.3,226,19,151,17,112,27,179,25,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,0,1,53.0,0.0,4.0,4.0,1.0,0.2,4.0,121.0,30.0,0.0,4.0,1.0,0.2,3.08,7.5,9.35,8.7,12.75,1.75,3.08,7.5,9.35,8.7,12.75
Matthews,3.64,4.3,2.81,3.19,3.48,0.0,0.0,495,0.0,0.0,169593,0,0,0,0,0,1,0.0,0.0,0,Remi,False,Joined St Johnstone on loan - Expected back 01 Jul,2022-07-28T16:30:04.783610Z,40,169593.jpg,Matthews,0.0,False,0.0,u,7,31,0,0,0,1217,130,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,405,41,383,23,331,20,408,41,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,1,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnstone,3.64,4.3,2.81,3.19,3.48,0.0,0.0,175,100.0,100.0,101982,0,0,0,0,0,1,0.0,0.0,0,Sam,False,0,2022-08-01T17:30:04.756681Z,45,101982.jpg,Johnstone,0.1,False,0.0,a,7,31,0,1133,157,4269,599,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506,60,493,44,467,42,510,60,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,1,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butland,3.64,4.3,2.81,3.19,3.48,0.0,0.0,162,25.0,25.0,105666,-1,1,-1,1,0,1,0.0,0.0,0,Jack,False,Hand injury - 25% chance of playing,2022-08-01T17:30:04.731748Z,44,105666.jpg,Butland,0.1,False,0.0,d,7,31,0,440,51,4195,377,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,462,57,446,39,405,36,467,57,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,1,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whitworth,3.64,4.3,2.81,3.19,3.48,0.0,0.0,590,100.0,0.0,487818,0,0,0,0,0,1,0.0,0.0,0,Joseph,False,0,0,40,487818.jpg,Whitworth,0.1,False,0.0,a,7,31,0,8599,1204,2852,899,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,436,53,415,35,365,32,440,53,0.0,0.0,0.0,0.0,0.0,0.0,4,3,15,0,1.4,1.2,1.4,1.2,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,25.8,41.4,126.7,117.4,169.8,97.6,11.6,15.3,89.8,34.5,28.6,73.8,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis-Potter,4.76,2.69,3.36,3.03,3.46,2.0,1.6,515,100.0,100.0,249231,0,0,-2,2,0,3,2.1,1.6,2,Keane,False,0,2022-08-24T16:30:06.311957Z,53,249231.jpg,Lewis-Potter,0.1,False,0.0,a,4,94,8,1778,316,6125,531,0.3,1.5,150,0,1,0,2,0,0,0,0,0,0,0,26,29.2,43.7,44.0,11.6,244,103,129,84,124,74,190,97,0.0,0.0,0.0,0.0,0.0,0.0,7,2,11,1,1.6,1.0,1.6,1.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,22.8,34.7,118.1,111.5,117.6,85.4,13.2,16.2,96.6,33.2,31.8,73.0,0,1,67.0,1.0,3.0,4.0,1.0,0.25,4.0,150.0,38.0,1.0,3.0,1.0,0.25,2.9,6.5,7.3,10.92,11.0,2.0,2.9,6.5,7.3,10.92,11.0
Van Dijk,3.44,3.23,4.2,2.97,3.46,3.6,3.6,280,100.0,0.0,97032,0,0,0,0,1,2,4.6,4.6,2,Virgil,False,0,0,65,97032.jpg,van Dijk,14.1,False,0.0,a,12,14,18,239454,49448,466799,56388,0.6,2.8,450,1,0,1,6,0,0,0,0,0,0,0,97,114.2,22.6,70.0,20.7,49,15,194,56,76,7,83,18,0.0,0.0,0.0,0.0,0.0,0.0,15,2,8,0,0.8,1.2,0.8,1.2,25.6,39.3,118.5,122.1,154.0,86.0,17.2,19.2,105.8,53.1,33.2,90.4,25.6,39.3,118.5,122.1,154.0,86.0,17.2,19.2,105.8,53.1,33.2,90.4,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,4.14,19.4,22.84,4.52,14.0,3.6,4.14,19.4,22.84,4.52,14.0
Burn,3.14,4.88,2.8,3.0,3.46,3.4,3.4,358,100.0,0.0,78916,0,0,0,0,0,2,3.4,2.4,1,Dan,False,0,0,45,78916.jpg,Burn,1.5,False,0.0,a,15,4,17,90876,14835,58209,7924,0.8,3.8,424,0,0,2,6,0,0,0,0,0,0,1,79,79.2,27.4,44.0,15.1,110,43,176,51,123,22,133,37,0.0,0.0,0.0,0.0,0.0,0.0,12,2,7,1,1.4,1.8,1.4,1.8,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,1,0,90.0,0.0,0.0,5.0,5.0,1.0,5.0,424.0,85.0,0.0,0.0,5.0,1.0,3.02,15.8,15.84,5.48,8.8,3.4,3.02,15.8,15.84,5.48,8.8
Kurzawa,3.02,3.63,3.09,4.0,3.44,0.0,0.0,613,100.0,0.0,89068,0,0,0,0,0,2,1.0,1.5,0,Layvin,False,0,0,45,89068.jpg,Kurzawa,0.0,False,0.0,a,9,54,0,1235,1235,144,144,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,504,203,491,202,465,190,508,203,0.0,0.0,0.0,0.0,0.0,0.0,5,4,18,0,2.0,0.8,2.0,0.8,17.8,32.7,80.2,130.7,115.8,73.4,10.8,21.2,119.2,50.7,42.0,78.0,17.8,32.7,80.2,130.7,115.8,73.4,10.8,21.2,119.2,50.7,42.0,78.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malacia,3.5,3.22,4.06,2.97,3.44,3.4,3.4,504,100.0,0.0,222690,0,0,-1,1,0,2,3.4,3.9,5,Tyrell,False,0,0,44,222690.jpg,Malacia,3.5,False,0.0,a,14,1,17,202630,51079,109220,14231,0.8,3.9,316,0,0,2,1,0,0,0,1,0,0,2,65,54.2,16.4,14.0,8.5,173,75,216,65,225,65,234,82,4.0,0.0,0.0,0.0,0.0,0.0,10,3,1,1,2.6,0.8,2.6,0.8,17.0,23.8,76.3,74.1,88.0,61.6,5.0,14.8,112.8,24.2,10.0,65.8,17.0,23.8,76.3,74.1,88.0,61.6,5.0,14.8,112.8,24.2,10.0,65.8,1,0,90.0,0.0,2.0,5.0,3.0,0.6,5.0,316.0,63.0,0.0,2.0,3.0,0.6,1.7,13.0,10.84,3.28,2.8,3.4,1.7,13.0,10.84,3.28,2.8
Botman,3.18,4.48,2.81,3.26,3.43,2.8,2.2,377,100.0,0.0,220237,0,0,0,0,0,2,2.2,1.2,0,Sven,False,0,0,45,220237.jpg,Botman,1.8,False,0.0,a,15,4,11,45035,6108,89239,12095,0.5,2.4,271,0,0,1,4,0,0,0,0,0,0,1,57,39.6,11.8,12.0,6.4,220,91,239,75,231,69,263,93,0.0,0.0,0.0,0.0,0.0,0.0,12,2,7,1,1.4,1.8,1.4,1.8,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,28.4,41.9,134.0,135.8,151.2,114.0,16.6,19.8,103.6,55.1,39.4,93.2,1,0,0.0,0.0,2.0,4.0,3.0,0.6,4.0,271.0,68.0,0.0,2.0,3.0,0.6,1.6,14.25,9.9,2.95,3.0,2.75,1.6,14.25,9.9,2.95,3.0
Samba,3.23,3.67,3.81,3.01,3.43,0.0,0.0,382,0.0,0.0,102836,0,0,0,0,0,1,0.0,0.0,0,Brice,False,Transferred to RC Lens,2022-07-06T13:30:03.861018Z,45,102836.jpg,Samba,0.0,False,0.0,u,16,17,0,0,0,140,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,507,61,494,45,468,43,511,61,0.0,0.0,0.0,0.0,0.0,0.0,13,2,3,1,0.4,3.2,0.4,3.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,1,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hennessey,3.23,3.67,3.81,3.01,3.43,0.0,0.0,518,100.0,0.0,20066,0,0,0,0,0,1,0.0,-1.5,0,Wayne,False,0,0,40,20066.jpg,Hennessey,1.9,False,0.0,a,16,17,0,15240,1631,46123,6085,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,388,27,365,8,313,5,391,27,0.0,0.0,0.0,0.0,0.0,0.0,13,2,3,1,0.4,3.2,0.4,3.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,35.6,51.6,163.5,165.7,186.6,124.8,34.2,19.6,103.5,54.9,37.6,132.2,1,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doherty,4.03,3.58,2.44,3.66,3.43,1.0,0.2,429,100.0,0.0,87835,-1,1,-4,4,0,2,1.2,0.7,0,Matt,False,0,0,46,87835.jpg,Doherty,0.3,False,0.0,a,18,6,1,7522,1058,59124,3023,0.0,0.2,3,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,335,123,546,213,530,209,355,130,0.0,0.0,0.0,0.0,0.0,0.0,19,2,9,1,1.6,1.4,1.6,1.4,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,24.8,39.5,112.1,108.5,175.0,85.4,16.6,14.2,90.8,26.7,24.4,82.6,1,0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,5.0,0.0,0.0,0.5,3.0,5.0,0.0,0.0,1.0,0.5,3.0,5.0,0.0,0.0
