id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
527,0,0,0.0,0.0,0,113534,0,0,0,0,0.0,0,1,0.0,0.0,0,Matt,0.0,0,0,0.0,False,0.0,0,Transferred to Hibernian,2021-01-09T10:26:30.856796Z,40,0,0,0,113534.jpg,0.0,0,0,Macey,1.0,False,0.0,u,1,3,0.0,0,171821,0,142593,1326,0.0,0.0,Macey,0,17,1,0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
3,0,206,100.0,100.0,3,41270,0,0,-1,1,44.2,0,2,3.2,3.2,2,David,3.2,17,1,37.9,False,224.6,1254,0,2021-02-02T20:30:22.388696Z,54,0,0,0,41270.jpg,2.2,1,0,Luiz Moreira Marinho,1.1,False,0.0,a,1,3,113.0,39,72910,10456,111069,1688,0.6,7.2,David Luiz,1,17,1,0,90.0,6.0,8.0,18.0,14.0,0.64,5.0,368.0,74.0,0.0,1.0,4.0,0.8,2.11,11.44,12.48,2.46,6.28,2.8,2.6,13.6,18.36,2.7,5.0,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
4,10,288,100.0,100.0,7,54694,1,-1,-5,5,260.9,2,3,2.8,2.8,0,Pierre-Emerick,2.8,20,9,139.0,False,408.4,1851,0,2021-01-23T16:00:22.555453Z,115,1,0,0,54694.jpg,4.5,0,0,Aubameyang,13.1,False,0.0,a,1,3,723.0,104,1009940,227800,3353786,13738,0.2,9.0,Aubameyang,2,17,0,1,0.0,3.0,5.0,23.0,20.0,0.8,4.0,277.0,69.0,0.0,2.0,3.0,0.6,6.04,12.52,17.76,11.34,31.43,7.75,8.5,20.0,33.3,8.42,43.5,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
5,3,121,100.0,100.0,2,58822,0,0,-4,4,112.3,0,2,1.0,1.0,2,Cédric,1.0,8,0,26.5,False,103.4,699,0,2020-09-23T09:00:14.881983Z,46,0,0,0,58822.jpg,3.1,0,0,Soares,0.3,False,0.0,a,1,3,49.0,28,28262,1503,50803,604,0.2,6.1,Cédric,1,17,1,0,90.0,0.0,20.0,9.0,8.0,0.29,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.94,13.44,11.49,12.48,5.44,1.67,2.93,11.0,12.27,8.67,8.33,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
6,15,343,100.0,100.0,6,59966,0,0,-4,4,240.0,2,4,4.5,4.5,8,Alexandre,4.5,13,10,137.7,False,475.0,1527,0,2021-01-30T23:00:18.185183Z,81,0,0,0,59966.jpg,4.1,0,0,Lacazette,6.8,False,0.0,a,1,3,665.0,98,1370489,131588,1300944,8297,0.6,12.1,Lacazette,2,17,0,1,87.0,0.0,11.0,24.0,17.0,0.61,4.0,213.0,53.0,0.0,3.0,2.0,0.4,5.74,14.29,19.79,10.0,27.71,4.5,4.42,16.5,18.5,1.6,24.25,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
7,0,16,0.0,0.0,0,69140,0,0,0,0,1.0,0,2,0.0,0.0,0,Shkodran,0.0,1,0,1.3,False,11.6,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,0.0,u,1,3,0.0,3,13464,0,14402,30,0.0,0.6,Mustafi,0,17,1,0,0.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.43,5.33,3.87,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
8,8,488,100.0,100.0,8,80201,0,0,0,0,0.0,2,1,2.8,2.8,2,Bernd,2.8,28,0,54.7,False,546.4,2411,0,2021-02-02T20:30:22.406559Z,50,0,0,1,80201.jpg,3.7,1,67,Leno,6.8,False,0.0,a,1,3,0.0,101,857540,13029,1005862,6026,0.6,20.2,Leno,0,17,1,0,90.0,0.0,1.0,27.0,27.0,0.96,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.03,18.07,20.24,0.0,0.0,2.6,2.02,15.6,20.08,0.0,0.0,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
9,1,307,100.0,100.0,7,84450,0,0,-3,3,232.5,0,3,1.5,1.5,1,Granit,1.5,22,1,69.4,False,344.8,1984,0,2020-12-13T22:30:16.182130Z,52,0,0,0,84450.jpg,2.3,1,0,Xhaka,0.5,False,0.0,a,1,3,116.0,55,42643,2715,78233,588,0.3,10.6,Xhaka,6,17,0,1,90.0,1.0,4.0,24.0,23.0,0.85,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.89,12.79,14.37,9.69,4.83,2.2,3.12,12.6,13.44,16.12,1.4,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
10,1,105,100.0,100.0,2,92371,0,0,-1,1,23.2,0,2,1.5,1.5,0,Pablo,1.5,4,0,13.8,False,101.6,540,0,2021-01-14T22:00:26.195009Z,44,0,0,0,92371.jpg,3.3,0,0,Marí,0.1,False,0.0,a,1,3,14.0,20,34870,315,30180,517,0.3,4.5,Marí,1,17,1,0,0.0,14.0,8.0,6.0,6.0,0.43,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.3,17.5,16.93,3.87,2.33,2.0,2.13,14.0,14.2,3.83,3.33,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
11,15,385,100.0,100.0,6,98745,0,0,1,-1,327.0,3,2,0.2,0.2,0,Héctor,0.2,23,1,86.2,False,346.4,1910,0,2020-12-13T22:30:16.198432Z,51,0,0,0,98745.jpg,3.8,0,0,Bellerín,4.3,False,0.0,a,1,3,188.0,83,1000835,13388,1082031,10138,0.0,16.3,Bellerín,8,17,1,0,0.0,0.0,6.0,22.0,22.0,0.79,2.0,180.0,90.0,0.0,3.0,2.0,0.4,3.92,17.5,15.75,14.86,8.55,5.0,5.0,18.5,25.8,9.25,15.0,4,11,1,1.7,1.3,0.8,1.4,25.2,30.8,122.9,79.1,105.9,94.9,17.1,16.9,123.9,25.3,19.6,96.1,27.6,32.7,131.8,73.8,121.6,100.0,29.2,20.1,140.4,38.3,21.4,129.2
