web_name,opponent_19,predicted_points_19,opponent_20,predicted_points_20,opponent_21,predicted_points_21,opponent_22,predicted_points_22,opponent_23,predicted_points_23,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
Tete,CHE,11.74,NEW,5.49,TOT,6.09,CHE,4.37,NFO,6.78,6.89,2.8,5.5,215,100.0,100.0,167074,0,0,-1,1,0,2,10.5,5.5,5,Kenny,False,0,2022-11-05T18:00:07.270680Z,44,167074.jpg,Tete,0.4,False,0.0,a,9,54,31,89658,17786,75690,939,1.2,7.0,888,0,4,2,13,0,0,0,5,0,0,0,161,263.6,142.2,55.0,46.2,10,0.2847,0.8436100000000001,1.1283100000000001,14.4599,90,25,124,26,239,63,137,28,0.0,0.0,0.0,0.0,0.0,0.0,0.02885,0.0,0.0855,0.11435999999999999,1.46553,1.32,452,105,39,12,161,48,260,94,1.0135100000000001,0.2027,17,1,0,90.0,5.0,3.0,11.0,10.0,0.77,4.0,284.0,71.0,0.0,2.0,3.0,0.6,4.2,14.64,23.96,12.93,5.0,3.0,4.68,15.0,18.75,19.75,8.0,3,10,0,1.4,1.7,1.0,1.2,26.1,36.3,117.2,107.7,137.9,95.9,14.2,14.8,84.5,39.1,23.8,81.0,23.2,36.9,94.4,122.4,152.6,87.0,22.6,18.9,97.3,67.7,23.4,103.2
Mahrez,CHE,3.9,TOT,11.0,WOL,4.69,TOT,6.06,AVL,8.66,6.86,3.3,7.0,303,100.0,0.0,103025,0,0,-5,5,0,3,7.5,8.0,8,Riyad,False,0,0,75,103025.jpg,Mahrez,1.6,False,0.0,a,13,43,36,144458,15648,548551,3955,0.9,4.8,545,1,3,2,8,0,0,0,1,0,0,4,142,126.2,277.3,217.0,62.1,6,1.7557,1.57245,3.32815,3.1171,239,104,44,36,81,51,90,61,2.0,0.0,3.0,0.0,2.0,0.0,0.28993,0.0,0.25966999999999996,0.5496,0.51475,1.32,27,14,20,10,128,56,131,42,0.9908299999999999,0.33028,8,0,1,90.0,0.0,12.0,11.0,6.0,0.33,2.0,177.0,88.0,0.0,3.0,2.0,0.4,5.65,12.91,11.47,25.21,19.73,7.0,12.5,29.5,24.9,68.15,32.0,4,6,0,1.1,1.0,0.8,1.4,19.1,28.0,89.2,83.3,107.9,65.8,15.3,14.2,86.3,30.6,24.4,74.2,21.2,32.6,89.9,108.9,129.4,70.6,24.4,16.8,101.4,30.7,35.2,96.6
Koulibaly,MCI,8.41,CRY,7.34,LIV,7.13,FUL,5.41,WHU,5.32,6.72,3.4,4.0,520,100.0,100.0,86129,0,0,0,0,0,2,8.0,5.0,2,Kalidou,False,0,2022-10-23T00:00:07.587931Z,55,86129.jpg,Koulibaly,6.8,False,0.0,a,6,8,37,920571,31687,1416785,11017,0.7,6.7,922,1,0,4,10,0,0,0,2,1,0,2,194,215.6,62.2,92.0,37.1,10,0.4188,0.32632,0.74512,11.6979,144,48,221,60,188,32,195,51,0.0,0.0,0.0,0.0,0.0,0.0,0.04088,0.0,0.03185,0.07272999999999999,1.14188,0.98,107,12,83,27,112,30,49,18,0.97614,0.39046,16,1,0,90.0,1.0,7.0,11.0,10.0,0.59,3.0,270.0,90.0,0.0,2.0,3.0,0.6,3.37,17.64,19.6,5.65,8.36,3.0,2.47,14.0,12.93,8.3,3.33,5,13,1,2.4,0.9,1.6,1.0,17.1,19.6,73.2,53.7,69.6,61.2,7.5,11.6,89.3,14.5,12.1,61.2,18.8,22.9,80.8,61.0,86.6,63.2,12.0,15.7,123.4,13.2,20.6,75.2
De Bruyne,CHE,3.43,MUN,11.16,WOL,4.35,TOT,5.26,AVL,9.39,6.72,5.8,1.5,301,100.0,0.0,61366,-1,1,5,-5,2,3,2.0,2.5,1,Kevin,False,0,0,125,61366.jpg,De Bruyne,36.5,False,0.0,a,13,43,93,5038225,25883,3248317,239772,0.1,7.4,1310,3,10,5,14,0,0,0,1,0,0,13,374,480.8,838.1,410.0,173.0,15,2.8922,7.56837,10.46057,10.0046,8,1,1,1,31,19,3,1,1.0,0.0,1.0,0.0,3.0,0.0,0.1987,0.0,0.5199600000000001,0.71867,0.68734,0.96,2,2,189,94,14,7,6,3,1.03053,0.34351,8,0,1,90.0,0.0,3.0,16.0,15.0,0.83,5.0,450.0,90.0,0.0,0.0,5.0,1.0,10.81,23.38,30.05,52.38,25.62,4.6,12.34,20.2,26.8,67.24,29.2,4,6,0,1.1,1.0,0.8,1.4,19.1,28.0,89.2,83.3,107.9,65.8,15.3,14.2,86.3,30.6,24.4,74.2,21.2,32.6,89.9,108.9,129.4,70.6,24.4,16.8,101.4,30.7,35.2,96.6
Salah,BRE,3.2,BHA,9.44,CHE,7.15,WOL,6.62,EVE,7.19,6.72,6.0,7.0,283,100.0,0.0,118748,1,-1,-1,1,3,3,8.0,8.0,2,Mohamed,True,0,0,129,118748.jpg,Salah,35.0,False,0.0,a,12,14,96,3465231,122793,5691386,68629,0.5,7.4,1417,7,5,4,18,0,0,0,0,0,0,10,218,412.0,419.5,820.0,165.3,16,8.7829,2.47514,11.25804,20.9165,22,8,14,9,5,1,4,2,0.0,0.0,0.0,0.0,2.0,0.0,0.55784,0.0,0.15721,0.71505,1.3285,1.14,1,1,22,11,11,4,8,5,1.01623,0.25406,10,0,1,90.0,0.0,2.0,16.0,16.0,0.89,5.0,450.0,90.0,0.0,0.0,5.0,1.0,10.33,13.62,25.75,26.22,51.25,7.6,11.82,19.8,37.36,15.82,65.0,3,4,0,1.5,1.5,1.8,1.2,23.2,39.5,114.7,124.1,156.9,86.5,15.6,18.6,99.0,52.0,34.2,87.0,19.6,39.7,100.0,132.2,167.0,75.6,9.4,24.1,106.2,76.0,58.4,76.8
Cucurella,MCI,8.45,CRY,7.16,LIV,7.36,FUL,4.87,WHU,4.82,6.53,2.6,4.0,112,100.0,100.0,179268,0,0,2,-2,0,2,8.0,5.0,2,Marc,False,0,2022-09-30T14:00:06.792994Z,52,179268.jpg,Cucurella Saseta,11.5,False,0.0,a,6,8,39,2146137,186318,1844206,21924,0.8,7.5,1026,0,2,3,14,0,0,0,2,0,0,1,214,212.0,168.1,62.0,44.2,13,0.3283,0.62469,0.95299,17.4167,147,51,100,17,233,60,145,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0288,0.0,0.0548,0.0836,1.52778,1.23,164,18,79,25,194,66,36,12,1.14035,0.26316,16,1,0,90.0,0.0,7.0,15.0,11.0,0.61,5.0,350.0,70.0,0.0,1.0,4.0,0.8,2.95,14.27,14.13,11.21,4.13,2.4,2.1,13.0,11.52,5.46,4.0,2,9,0,1.6,1.5,1.4,1.0,25.4,38.2,123.8,102.2,156.6,92.8,12.7,14.9,85.6,33.3,30.7,73.1,24.0,32.3,111.1,92.5,120.0,89.6,13.6,15.6,101.2,31.7,24.2,78.0
Palhinha,LEI,10.73,NEW,6.31,TOT,4.67,CHE,4.8,NFO,4.93,6.29,3.2,6.5,220,100.0,100.0,154296,0,0,0,0,1,3,12.5,6.5,10,João,False,0,2022-09-17T09:00:06.233478Z,50,154296.jpg,Palhinha Gonçalves,0.4,False,0.0,a,9,54,51,66977,17650,50570,1119,1.3,10.2,1415,3,0,4,23,0,0,0,5,0,0,5,212,326.8,33.5,234.0,59.6,16,1.2766,0.19308,1.4696799999999999,26.0864,60,25,296,154,72,46,98,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0812,0.0,0.01228,0.09348,1.6592099999999999,1.46,191,108,23,12,131,58,259,87,1.01767,0.25442,17,0,1,90.0,0.0,2.0,16.0,16.0,0.89,5.0,434.0,87.0,0.0,0.0,5.0,1.0,3.72,13.25,20.42,2.09,14.62,4.0,4.28,14.8,23.52,2.06,17.0,3,6,1,1.1,1.0,0.8,1.4,19.1,28.0,89.2,83.3,107.9,65.8,15.3,14.2,86.3,30.6,24.4,74.2,21.2,32.6,89.9,108.9,129.4,70.6,24.4,16.8,101.4,30.7,35.2,96.6
Thiago Silva,FUL,8.88,CRY,5.85,LIV,6.72,FUL,4.61,WHU,5.27,6.27,3.3,4.0,128,100.0,100.0,51090,0,0,-1,1,0,2,8.0,5.0,2,Thiago,False,0,2022-10-16T22:30:07.046029Z,54,51090.jpg,Emiliano da Silva,7.7,False,0.0,a,6,8,46,773039,75588,709688,15343,0.7,8.5,1253,0,2,3,18,0,0,0,1,0,0,6,285,373.8,50.9,64.0,48.8,13,0.4518,0.49025,0.94205,19.1277,35,4,247,71,231,58,130,26,0.0,0.0,0.0,0.0,0.0,0.0,0.03245,0.0,0.035210000000000005,0.06767000000000001,1.3739,1.29,123,13,81,26,123,35,43,15,0.93376,0.21548,16,1,0,90.0,0.0,4.0,14.0,14.0,0.78,5.0,443.0,89.0,0.0,0.0,5.0,1.0,3.49,20.36,26.7,3.64,4.57,2.4,2.94,17.4,25.72,1.3,2.4,2,9,0,1.6,1.5,1.4,1.0,25.4,38.2,123.8,102.2,156.6,92.8,12.7,14.9,85.6,33.3,30.7,73.1,24.0,32.3,111.1,92.5,120.0,89.6,13.6,15.6,101.2,31.7,24.2,78.0
Foden,CHE,3.94,MUN,7.98,WOL,5.79,TOT,4.25,AVL,8.79,6.15,4.9,1.0,314,100.0,0.0,209244,-1,1,2,-2,2,3,1.5,2.0,1,Phil,False,0,0,82,209244.jpg,Foden,15.6,False,0.0,a,13,43,78,4022764,16291,3168035,245596,0.1,9.5,925,7,4,2,11,0,0,0,1,0,0,6,291,406.2,379.0,452.0,123.8,11,3.7447,2.05287,5.7975699999999994,8.1857,24,10,20,15,22,13,17,10,3.0,0.0,0.0,0.0,0.0,0.0,0.36435,0.0,0.19974,0.56409,0.79645,1.07,14,6,257,123,26,13,25,10,1.07027,0.19459,8,0,1,3.0,0.0,8.0,16.0,10.0,0.56,5.0,149.0,30.0,0.0,4.0,1.0,0.2,7.74,18.19,25.39,23.69,28.25,2.6,4.42,7.6,10.24,10.56,23.4,4,6,0,1.1,1.0,0.8,1.4,19.1,28.0,89.2,83.3,107.9,65.8,15.3,14.2,86.3,30.6,24.4,74.2,21.2,32.6,89.9,108.9,129.4,70.6,24.4,16.8,101.4,30.7,35.2,96.6
Ødegaard,NEW,5.45,TOT,5.37,MUN,4.18,EVE,5.23,MCI,10.41,6.13,6.7,12.0,7,100.0,100.0,184029,1,-1,1,-1,4,3,12.5,12.5,13,Martin,True,0,2022-09-18T20:00:06.315087Z,66,184029.jpg,Ødegaard,22.1,False,0.0,a,1,3,101,3066401,367293,2294422,15110,1.8,15.3,1252,7,5,6,13,0,0,0,2,0,0,17,376,449.8,480.3,490.0,142.2,15,4.5925,3.97902,8.57152,12.7416,11,2,8,6,17,9,8,3,4.0,0.0,1.0,0.0,0.0,0.0,0.33013000000000003,0.0,0.28603,0.61616,0.9159299999999999,0.93,52,27,1,1,5,2,16,7,1.07827,0.43131,5,0,1,86.0,0.0,3.0,15.0,15.0,0.83,5.0,442.0,88.0,0.0,0.0,5.0,1.0,9.48,25.07,29.99,32.02,32.67,10.6,12.88,34.6,45.24,43.0,40.4,3,15,1,1.8,0.6,2.4,0.2,17.7,29.0,87.6,91.5,111.7,67.6,12.6,14.4,90.4,28.0,25.4,76.8,15.2,23.6,65.0,90.4,81.4,58.4,11.8,14.5,94.7,19.6,31.0,81.8
