web_name,opponent_20,predicted_points_20,opponent_21,predicted_points_21,opponent_22,predicted_points_22,opponent_23,predicted_points_23,opponent_24,predicted_points_24,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
Podence,WHU,3.51,MCI,4.6,LIV,4.77,SOU,3.45,BOU,4.13,4.09,3.3,5.0,483,100.0,0.0,200600,0,0,-2,2,1,3,5.0,5.0,7,Daniel,False,,2023-01-05T00:30:07.923604Z,53,200600.jpg,Castelo Podence,0.7,False,0,a,20,39,59,238999,2092,287213,3906,0.9,11.1,1214,4,1,3,23,0,0,0,4,0,0,7,163,265.4,353.5,439.0,105.6,15,2.5764,1.31215,3.88855,17.4506,101,45,32,26,28,16,30,21,5.0,0.0,0.0,0.0,0.0,0.0,0.191,0.0,0.09728,0.28828,1.2937,1.71,150,84,35,17,120,54,210,66,1.11203,0.22241,2,0,1,45.0,0.0,6.0,18.0,13.0,0.68,5.0,264.0,53.0,0.0,3.0,2.0,0.4,5.87,9.06,14.74,19.64,24.39,4.0,5.28,12.2,18.48,10.92,23.8,2,19,1,0.8,1.3,0.8,2.2,24.0,32.2,105.6,98.0,118.4,91.5,21.5,16.6,102.8,35.2,27.3,96.6,34.8,42.4,164.8,122.6,136.2,130.6,20.6,16.2,94.7,26.6,40.2,100.0
Gray,SOU,3.49,WHU,3.89,ARS,4.91,LIV,4.96,LEE,3.18,4.09,3.2,5.7,189,100.0,0.0,172632,0,0,-2,2,0,3,5.7,5.7,7,Demarai,False,,0,53,172632.jpg,Gray,0.7,False,0,a,8,11,57,165073,17219,190042,4653,1.1,10.8,1499,3,0,4,22,0,0,0,1,0,0,4,191,259.4,379.1,457.0,109.4,17,3.3834,2.5434799999999997,5.926880000000001,27.4097,111,49,23,17,24,14,28,19,1.0,0.0,1.0,0.0,3.0,0.0,0.20314,0.0,0.15271,0.35585,1.64568,1.32,148,82,26,13,132,58,214,68,1.02068,0.24016,5,0,1,90.0,0.0,2.0,18.0,17.0,0.89,5.0,394.0,79.0,0.0,1.0,4.0,0.8,6.08,10.61,14.41,21.06,25.39,4.2,5.56,15.8,19.32,17.72,18.6,2,17,1,0.8,1.7,0.8,2.6,25.9,36.5,123.8,101.7,140.5,91.2,21.8,17.2,109.4,37.0,25.5,98.8,31.8,33.1,141.5,79.3,110.6,110.6,22.8,17.1,114.4,43.1,13.0,100.4
Welbeck,LIV,4.37,LEI,4.44,BOU,4.22,CRY,3.74,FUL,3.64,4.08,2.8,0.0,103,100.0,0.0,50175,0,0,0,0,0,4,-1.0,0.0,0,Danny,False,,2022-12-22T09:30:07.736567Z,65,50175.jpg,Welbeck,0.9,False,0,a,5,36,37,384557,1267,408075,4279,0.0,5.7,995,0,4,4,14,0,0,0,0,0,0,2,93,102.4,176.6,388.0,66.8,11,3.0028,1.1493799999999998,4.15218,13.0755,269,26,103,12,36,15,88,17,0.0,0.0,0.0,0.0,0.0,0.0,0.27161,0.0,0.10396,0.37557,1.18271,1.27,56,26,675,75,172,22,188,30,0.99497,0.36181,8,0,1,0.0,2.0,6.0,13.0,11.0,0.65,2.0,83.0,42.0,2.0,2.0,1.0,0.33,5.14,7.15,7.88,13.58,29.85,1.0,1.1,1.0,3.7,0.55,6.5,4,12,1,1.8,1.2,2.2,1.4,22.1,29.8,110.2,75.6,112.3,80.8,9.3,15.1,104.6,26.6,19.2,70.8,24.4,31.3,116.9,83.3,113.2,89.8,7.4,20.9,111.3,50.6,46.6,75.8
Rodák,NEW,2.33,TOT,3.76,CHE,3.85,NFO,5.45,BHA,4.99,4.08,3.5,0.0,213,100.0,0.0,155529,0,0,-2,2,0,1,0.0,-0.5,0,Marek,False,,0,43,155529.jpg,Rodák,0.2,False,0,a,9,54,7,15283,200,22987,385,0.0,1.6,180,0,0,1,2,0,0,0,0,0,2,0,33,19.0,0.0,0.0,1.9,2,0.0,0.00203,0.00203,2.1194,390,27,550,56,522,47,423,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00102,0.00102,1.0597,1.0,526,28,476,66,95,16,367,45,1.0,0.5,6,1,0,0.0,0.0,17.0,2.0,2.0,0.11,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.95,16.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15,0,1.7,0.6,1.6,0.2,17.5,29.9,86.3,96.1,116.4,66.0,13.6,14.2,89.1,27.9,25.0,79.1,15.2,29.3,69.5,117.1,107.0,56.8,18.0,15.1,92.9,23.5,34.4,95.0
Iversen,NFO,4.64,BHA,3.94,AVL,4.39,TOT,3.47,MUN,3.84,4.06,0.0,0.0,548,100.0,0.0,207270,0,0,-1,1,0,1,0.5,0.0,0,Daniel,False,,0,39,207270.jpg,Iversen,3.2,False,0,a,10,13,0,561933,1890,542355,8025,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,485,36,469,20,427,11,485,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673,64,380,31,495,36,95,17,0.0,0.0,9,1,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,0,0.7,1.8,1.0,1.2,27.4,41.7,126.0,131.3,160.3,98.5,21.2,15.0,88.2,35.7,25.6,92.3,25.0,30.3,94.7,93.7,116.4,80.6,13.4,14.1,91.6,27.4,21.0,75.6
Smithies,NFO,4.64,BHA,3.94,AVL,4.39,TOT,3.47,MUN,3.84,4.06,0.0,0.0,581,100.0,0.0,45220,0,0,0,0,0,1,0.5,0.0,0,Alex,False,,0,40,45220.jpg,Smithies,0.1,False,0,a,10,13,0,7619,71,6064,187,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,502,45,487,30,445,21,502,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,35,398,41,512,45,493,57,0.0,0.0,9,1,0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,0,0.7,1.8,1.0,1.2,27.4,41.7,126.0,131.3,160.3,98.5,21.2,15.0,88.2,35.7,25.6,92.3,25.0,30.3,94.7,93.7,116.4,80.6,13.4,14.1,91.6,27.4,21.0,75.6
Tavernier,BRE,2.91,NFO,3.2,BHA,6.23,NEW,3.73,WOL,4.16,4.05,4.1,0.0,535,25.0,50.0,201658,-1,1,-3,3,2,3,0.0,0.0,0,Marcus,False,Hamstring injury - 25% chance of playing,2022-12-21T00:30:08.864114Z,47,201658.jpg,Tavernier,0.3,False,0,d,3,91,61,151672,261,133450,9937,0.0,13.0,1283,2,4,4,31,0,0,0,1,0,0,6,201,280.6,265.9,297.0,84.4,15,1.6534,1.02265,2.67605,23.5051,88,38,52,43,53,34,52,37,1.0,0.0,1.0,0.0,0.0,0.0,0.11598,0.0,0.07174,0.18772,1.64884,2.17,305,186,608,249,55,25,308,110,1.05222,0.28059,14,0,1,0.0,3.0,1.0,14.0,14.0,0.93,2.0,169.0,84.0,3.0,0.0,2.0,1.0,6.03,14.36,20.04,18.99,21.21,15.0,16.2,38.0,73.4,27.65,60.5,3,4,0,1.6,1.5,2.2,1.2,22.8,39.6,113.5,124.5,158.5,86.0,15.2,19.1,99.7,53.9,37.6,86.8,19.8,41.4,100.7,138.8,175.6,83.6,8.4,27.4,108.0,87.8,78.4,81.2
Turner,TOT,3.09,MUN,4.4,EVE,2.76,MCI,5.93,AVL,3.97,4.03,0.0,0.0,24,100.0,100.0,224068,0,0,-1,1,0,1,0.0,0.5,0,Matt,False,,2022-10-27T22:30:07.060057Z,39,224068.jpg,Turner,1.5,False,0,a,1,3,0,182902,3986,164515,5051,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,490,40,474,24,432,15,490,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678,68,385,35,500,40,144,25,0.0,0.0,15,1,0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,0,2.0,1.3,2.2,1.8,22.7,36.1,110.7,120.2,130.2,89.4,10.8,17.8,108.3,41.8,27.6,80.6,29.2,39.4,142.2,107.6,144.6,103.8,11.4,16.8,101.4,38.6,27.8,87.0
Hein,TOT,3.09,MUN,4.4,EVE,2.76,BRE,5.93,AVL,3.97,4.03,0.0,0.0,655,100.0,0.0,463748,0,0,0,0,0,1,0.0,0.5,0,Karl,False,,0,40,463748.jpg,Hein,0.0,False,0,a,1,3,0,1598,136,867,124,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,534,61,519,46,479,37,534,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636,51,432,57,545,61,608,64,0.0,0.0,15,1,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,0,2.0,1.3,2.2,1.8,22.7,36.1,110.7,120.2,130.2,89.4,10.8,17.8,108.3,41.8,27.6,80.6,29.2,39.4,142.2,107.6,144.6,103.8,11.4,16.8,101.4,38.6,27.8,87.0
Maguire,MCI,5.51,ARS,3.26,CRY,3.43,LEE,5.16,LEI,2.81,4.03,2.0,3.0,330,100.0,100.0,95658,0,0,-3,3,0,2,5.0,3.0,7,Harry,False,,2022-12-22T09:30:08.286223Z,47,95658.jpg,Maguire,0.4,False,0,a,14,1,14,26655,2137,94006,1099,0.6,3.0,384,0,0,2,6,0,0,0,3,0,0,1,92,105.6,17.0,40.0,16.2,4,0.2216,0.03779,0.25939,5.137,265,101,345,122,286,89,323,107,0.0,0.0,0.0,0.0,0.0,0.0,0.05194,0.0,0.00886,0.06079,1.20398,1.41,295,47,113,38,271,97,278,98,0.9375,0.46875,3,1,0,90.0,6.0,9.0,7.0,4.0,0.31,3.0,104.0,35.0,1.0,3.0,1.0,0.25,2.31,13.14,15.09,2.43,5.71,3.0,1.0,13.0,9.07,0.23,0.67,3,7,0,0.9,1.3,0.8,1.8,23.6,33.5,101.4,101.5,132.9,83.6,19.0,16.1,92.7,37.5,30.5,89.6,29.2,34.2,117.9,95.3,128.4,96.6,26.8,16.5,103.2,32.4,29.4,113.8
Chalobah,CRY,3.9,LIV,4.83,FUL,3.15,WHU,2.98,SOU,5.2,4.01,2.4,0.2,141,100.0,100.0,180736,-1,1,-4,4,0,2,0.7,0.4,0,Trevoh,False,,2022-08-31T08:30:06.535126Z,46,180736.jpg,Chalobah,0.6,False,0,a,6,8,24,139471,605,145975,8740,0.0,5.2,800,0,0,3,10,1,0,0,2,0,0,0,147,119.2,22.8,55.0,19.7,9,0.4049,0.07509,0.47998999999999997,14.2226,252,96,329,112,249,68,298,99,0.0,0.0,0.0,0.0,0.0,0.0,0.04555,0.0,0.00845,0.054,1.60004,1.12,322,57,360,122,215,76,230,83,1.0125,0.3375,9,1,0,78.0,0.0,10.0,10.0,9.0,0.47,4.0,260.0,65.0,0.0,2.0,3.0,0.6,1.97,14.7,11.92,2.28,5.5,1.0,1.6,9.25,10.25,3.45,2.25,2,7,1,0.9,1.3,0.8,1.8,23.6,33.5,101.4,101.5,132.9,83.6,19.0,16.1,92.7,37.5,30.5,89.6,29.2,34.2,117.9,95.3,128.4,96.6,26.8,16.5,103.2,32.4,29.4,113.8
Gazzaniga,NEW,2.49,TOT,3.43,CHE,3.91,NFO,4.56,BHA,5.59,4.0,0.0,0.0,207,0.0,0.0,102884,0,0,0,0,0,1,0.0,0.0,0,Paulo,False,Season-long loan to Girona,2022-09-02T10:43:49.391716Z,40,102884.jpg,Gazzaniga Farias,1.5,False,0,u,9,54,0,17125,0,393224,2476,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,504,47,489,32,447,23,504,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601,37,400,43,514,47,143,24,0.0,0.0,6,1,0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15,0,1.7,0.6,1.6,0.2,17.5,29.9,86.3,96.1,116.4,66.0,13.6,14.2,89.1,27.9,25.0,79.1,15.2,29.3,69.5,117.1,107.0,56.8,18.0,15.1,92.9,23.5,34.4,95.0
Bettinelli,CRY,3.12,LIV,5.55,FUL,3.75,WHU,3.31,SOU,4.29,4.0,0.0,0.0,635,100.0,0.0,122074,0,0,0,0,0,1,0.5,0.0,0,Marcus,False,,0,40,122074.jpg,Bettinelli,0.0,False,0,a,6,8,0,3099,116,1996,141,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,506,49,491,34,449,25,506,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604,39,402,45,516,49,577,61,0.0,0.0,9,1,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0.9,1.3,0.8,1.8,23.6,33.5,101.4,101.5,132.9,83.6,19.0,16.1,92.7,37.5,30.5,89.6,29.2,34.2,117.9,95.3,128.4,96.6,26.8,16.5,103.2,32.4,29.4,113.8
Kovár,CRY,6.01,ARS,4.0,CRY,2.77,LEE,4.28,LEI,2.93,4.0,0.0,0.0,615,0.0,0.0,446189,0,0,0,0,0,1,0.0,0.0,0,Matej,False,Season-long loan to Sparta Prague,2022-09-13T08:38:21.873120Z,40,446189.jpg,Kovár,0.0,False,0,u,14,1,0,256,0,336,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,528,58,513,43,473,34,528,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630,48,426,54,539,58,655,70,0.0,0.0,3,1,0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0.9,1.3,0.8,1.8,23.6,33.5,101.4,101.5,132.9,83.6,19.0,16.1,92.7,37.5,30.5,89.6,29.2,34.2,117.9,95.3,128.4,96.6,26.8,16.5,103.2,32.4,29.4,113.8
Havertz,CRY,3.16,LIV,5.32,FUL,3.32,WHU,3.93,SOU,4.17,3.98,3.2,4.5,145,100.0,0.0,219847,0,0,-2,2,1,4,5.0,9.0,4,Kai,False,,0,78,219847.jpg,Havertz,5.9,False,0,a,6,8,55,950915,46531,815258,134455,0.6,7.1,1241,4,1,4,17,0,0,0,3,0,0,8,175,268.2,240.6,504.0,101.4,15,4.1455,1.11465,5.26015,20.0071,97,8,68,7,20,9,32,9,0.0,0.0,0.0,0.0,3.0,0.0,0.30064,0.0,0.08084,0.38148,1.45096,1.23,24,13,50,8,139,18,58,8,1.08783,0.29009,9,0,1,180.0,0.0,6.0,17.0,13.0,0.68,6.0,440.0,73.0,0.0,1.0,4.0,0.8,5.96,10.29,15.78,14.15,29.65,3.5,7.12,14.0,18.17,22.1,31.0,2,7,1,0.9,1.3,0.8,1.8,23.6,33.5,101.4,101.5,132.9,83.6,19.0,16.1,92.7,37.5,30.5,89.6,29.2,34.2,117.9,95.3,128.4,96.6,26.8,16.5,103.2,32.4,29.4,113.8
H.Davies,BHA,6.45,CHE,3.48,WOL,3.81,EVE,3.65,NEW,2.53,3.98,0.0,0.0,592,100.0,0.0,464353,0,0,0,0,0,1,1.0,1.0,0,Harvey,False,,0,40,464353.jpg,Davies,0.0,False,0,a,12,14,0,1398,47,1397,58,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,535,62,520,47,480,38,535,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637,52,433,58,546,62,571,60,0.0,0.0,4,1,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1.7,1.3,2.6,2.0,21.9,27.6,99.9,75.0,101.8,80.0,11.5,12.3,78.5,24.0,20.7,67.2,27.0,33.2,128.2,76.8,128.8,100.0,4.0,13.4,82.8,28.3,22.2,50.4
Adrián,BHA,6.45,CHE,3.48,WOL,3.81,EVE,3.65,NEW,2.53,3.98,0.0,0.0,497,100.0,0.0,60706,0,0,-1,1,0,1,1.0,1.0,0,Adrián,False,,0,39,60706.jpg,San Miguel del Castillo,0.7,False,0,a,12,14,0,48922,639,61210,1238,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,478,35,461,18,418,9,478,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,62,372,30,488,35,219,33,0.0,0.0,4,1,0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1.7,1.3,2.6,2.0,21.9,27.6,99.9,75.0,101.8,80.0,11.5,12.3,78.5,24.0,20.7,67.2,27.0,33.2,128.2,76.8,128.8,100.0,4.0,13.4,82.8,28.3,22.2,50.4
Bowen,WOL,3.26,EVE,3.46,NEW,4.99,CHE,4.59,TOT,3.62,3.98,3.2,3.7,465,100.0,100.0,178186,0,0,-5,5,1,3,3.7,3.7,5,Jarrod,False,,2022-10-27T22:30:07.660785Z,80,178186.jpg,Bowen,2.3,False,0,a,19,21,58,804145,6276,1207121,13239,0.5,7.2,1611,2,3,3,24,0,0,1,1,0,0,3,157,242.0,352.3,601.0,119.6,18,5.0822,1.9235099999999998,7.0057100000000005,20.8953,133,55,33,27,15,7,23,16,2.0,0.0,0.0,0.0,4.0,0.0,0.28392,0.0,0.10746,0.39138,1.16734,1.34,18,9,87,40,140,63,113,39,1.00559,0.1676,11,0,1,90.0,0.0,1.0,18.0,18.0,0.95,5.0,450.0,90.0,0.0,0.0,5.0,1.0,6.64,8.72,13.44,19.57,33.39,3.0,5.92,8.0,8.24,25.72,25.2,2,20,0,0.6,1.4,1.0,1.6,25.8,36.0,118.6,104.1,138.4,89.3,23.0,14.9,89.5,33.0,26.1,96.8,28.6,40.3,124.6,112.4,166.2,96.8,22.8,17.0,94.4,39.4,35.4,100.6
Kelleher,BHA,6.45,CHE,3.48,WOL,3.81,EVE,3.65,NEW,2.53,3.98,0.0,0.0,289,100.0,100.0,200720,0,0,0,0,0,1,1.0,1.0,0,Caoimhin,False,,2022-07-29T22:30:04.925323Z,40,200720.jpg,Kelleher,0.2,False,0,a,12,14,0,10865,449,15313,531,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,515,54,500,39,458,30,515,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613,44,411,50,525,54,359,43,0.0,0.0,4,1,0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0,1.7,1.3,2.6,2.0,21.9,27.6,99.9,75.0,101.8,80.0,11.5,12.3,78.5,24.0,20.7,67.2,27.0,33.2,128.2,76.8,128.8,100.0,4.0,13.4,82.8,28.3,22.2,50.4
Dier,MCI,7.21,FUL,2.43,MCI,2.67,LEI,3.1,WHU,4.45,3.97,3.4,2.3,430,100.0,0.0,93264,0,0,2,-2,0,2,4.1,2.8,6,Eric,False,,0,52,93264.jpg,Dier,6.7,False,0,a,18,6,57,1389717,20857,1144129,34242,0.4,11.0,1464,2,0,5,21,0,0,0,1,0,0,1,324,377.2,77.2,192.0,64.7,16,0.7833,0.3466,1.1299,19.0575,38,6,205,53,105,12,93,12,0.0,0.0,2.0,0.0,0.0,0.0,0.04815,0.0,0.02131,0.06946,1.17157,1.29,161,17,147,53,109,27,51,19,0.98361,0.30738,7,1,0,90.0,0.0,3.0,17.0,16.0,0.84,4.0,360.0,90.0,0.0,1.0,4.0,0.8,3.81,19.06,22.19,4.54,11.29,2.25,4.03,19.75,21.5,9.6,9.25,5,13,0,2.4,0.8,1.6,1.0,16.2,18.6,69.3,50.9,65.9,58.0,7.1,11.0,84.6,13.7,11.5,58.0,16.4,18.1,68.9,43.8,67.8,53.8,9.4,12.7,103.6,9.1,14.8,57.4
Nketiah,TOT,3.47,MUN,3.72,EVE,4.07,MCI,4.95,AVL,3.6,3.96,1.8,5.0,11,100.0,0.0,205533,1,-1,-4,4,0,4,5.0,5.5,1,Eddie,False,,0,66,205533.jpg,Nketiah,3.4,False,0,a,1,3,27,519488,80930,247952,42836,0.8,4.1,411,2,0,1,4,0,0,0,1,0,0,2,79,92.4,47.7,273.0,40.9,3,1.9609,0.22857,2.18947,4.559,285,29,263,40,62,21,179,26,0.0,0.0,0.0,0.0,0.0,0.0,0.42939,0.0,0.05005,0.47945,0.99832,0.88,54,24,37,5,310,43,89,14,0.65693,0.21898,15,0,1,90.0,0.0,16.0,15.0,3.0,0.16,3.0,270.0,90.0,0.0,2.0,3.0,0.6,2.73,5.27,6.16,3.18,18.2,5.0,7.17,18.67,23.2,3.27,45.33,4,18,0,2.0,1.3,2.2,1.8,22.7,36.1,110.7,120.2,130.2,89.4,10.8,17.8,108.3,41.8,27.6,80.6,29.2,39.4,142.2,107.6,144.6,103.8,11.4,16.8,101.4,38.6,27.8,87.0
Alisson,BHA,5.1,CHE,5.26,WOL,2.72,EVE,3.52,NEW,3.22,3.96,4.2,2.3,281,100.0,0.0,116535,0,0,0,0,1,1,3.3,3.3,2,Alisson,False,,0,55,116535.jpg,Ramses Becker,14.7,False,0,a,12,14,72,1184937,12045,1677391,100498,0.4,13.1,1530,0,1,4,22,0,1,0,0,0,57,7,371,517.2,10.1,0.0,52.7,17,0.0,0.024380000000000002,0.024380000000000002,24.2768,7,4,371,5,688,72,129,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35294,0.00143,0.00143,1.42805,1.29,111,2,148,16,49,7,24,3,1.0,0.23529,4,1,0,90.0,0.0,2.0,17.0,17.0,0.89,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.1,21.82,30.42,0.59,0.0,2.6,3.36,18.4,33.6,0.0,0.0,3,5,0,1.7,1.3,2.6,2.0,21.9,27.6,99.9,75.0,101.8,80.0,11.5,12.3,78.5,24.0,20.7,67.2,27.0,33.2,128.2,76.8,128.8,100.0,4.0,13.4,82.8,28.3,22.2,50.4
Ward,MUN,8.4,NEW,3.22,MUN,3.47,BHA,2.88,BRE,1.85,3.96,2.4,2.0,156,100.0,0.0,55494,0,0,0,0,1,2,3.5,1.5,0,Joel,False,,0,45,55494.jpg,Ward,0.3,False,0,a,7,31,36,62815,1605,58829,2034,0.4,8.0,1223,0,0,4,20,0,0,0,4,0,0,3,192,215.6,51.0,34.0,30.2,13,0.0279,0.19343,0.22133000000000003,20.2298,155,55,253,75,301,97,248,80,0.0,0.0,0.0,0.0,0.0,0.0,0.00205,0.0,0.01423,0.01629,1.4887,1.47,328,59,159,58,212,74,306,110,0.95666,0.29436,18,1,0,90.0,0.0,6.0,15.0,13.0,0.68,4.0,233.0,58.0,0.0,3.0,2.0,0.4,2.01,12.8,14.37,3.4,2.27,1.5,2.3,8.5,13.9,3.68,5.5,4,6,0,1.1,1.1,0.8,1.2,22.2,31.3,103.0,93.7,116.6,77.2,18.5,16.0,99.9,34.0,25.3,86.8,30.6,40.4,129.7,135.6,140.0,103.4,36.4,22.5,146.5,39.8,37.6,143.0
