id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,0,0,100.0,0.0,0,69140,0,0,-2,2,0.0,0,2,0.5,0.0,0,Shkodran,0.0,0,0,0.0,False,0.0,0,0,0,53,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.4,False,0.0,a,1,3,0.0,0,5319,258,26215,840,0.0,0.0,Mustafi,0,12,1,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
2,0,0,100.0,100.0,0,98745,0,0,-1,1,0.0,0,2,0.5,0.0,0,Héctor,0.0,0,0,0.0,False,0.0,0,0,2019-06-25T11:30:06.897107Z,54,0,0,0,98745.jpg,0.0,0,0,Bellerín,0.2,False,0.0,a,1,3,0.0,0,10066,4193,6583,829,0.0,0.0,Bellerín,0,12,1,0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
3,0,68,100.0,100.0,0,111457,0,0,-1,1,74.1,0,2,2.3,1.8,2,Sead,1.8,7,0,17.6,False,79.2,379,0,2019-09-19T23:30:10.394662Z,54,0,0,0,111457.jpg,1.6,0,0,Kolasinac,0.8,False,0.0,a,1,3,23.0,8,25820,2647,71782,2217,0.3,1.5,Kolasinac,1,12,1,0,90.0,1.0,2.0,5.0,4.0,0.67,4.0,360.0,90.0,0.0,1.0,4.0,0.8,3.52,13.6,15.84,14.82,4.6,1.75,4.32,16.5,19.25,18.45,5.75,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
4,3,92,100.0,100.0,1,154043,0,0,1,-1,108.2,1,2,1.0,0.5,0,Ainsley,0.5,10,0,27.1,False,136.4,490,0,2019-09-22T18:00:10.824841Z,51,0,0,0,154043.jpg,2.8,1,0,Maitland-Niles,5.5,False,0.0,a,1,3,31.0,17,534934,4214,355091,29720,0.1,3.3,Maitland-Niles,0,12,1,0,0.0,0.0,2.0,6.0,5.0,0.71,4.0,310.0,78.0,0.0,2.0,3.0,0.6,4.52,15.33,22.73,18.03,5.17,0.75,4.45,10.25,20.65,19.02,6.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
5,2,102,100.0,0.0,1,39476,0,0,0,0,23.3,0,2,1.5,1.0,2,Sokratis,1.0,11,0,16.6,False,132.6,630,0,0,50,0,0,0,39476.jpg,2.1,0,0,Papastathopoulos,1.8,False,0.0,a,1,3,10.0,15,69289,3460,79003,4730,0.2,3.0,Sokratis,1,12,1,0,90.0,0.0,0.0,7.0,7.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.37,14.57,18.94,3.33,1.43,1.0,2.16,10.8,17.68,2.3,1.6,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
6,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.3,False,0.0,u,1,3,12.0,10,27886,19,82668,1502,0.0,2.0,Monreal,0,12,1,0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,90.0,90.0,4.0,0.0,1.0,1.0,3.33,18.0,15.73,13.6,4.0,1.0,1.5,9.0,9.8,1.2,4.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
7,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,0.0,u,1,3,0.0,0,297,15,11769,141,0.0,0.0,Koscielny,0,12,1,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
8,0,0,100.0,100.0,0,233963,0,0,-1,1,0.0,0,2,0.5,0.0,0,Konstantinos,0.0,0,0,0.0,False,0.0,0,0,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,0.0,a,1,3,0.0,0,292,54,3382,61,0.0,0.0,Mavropanos,0,12,1,0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
9,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,0.0,u,1,3,0.0,0,160,13,2133,44,0.0,0.0,Jenkinson,0,12,1,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
10,0,0,100.0,100.0,0,156074,0,0,0,0,0.0,0,2,0.5,0.0,0,Rob,0.0,0,0,0.0,False,0.0,0,0,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,0.0,0,0,Holding,0.2,False,0.0,a,1,3,0.0,0,6555,1362,4647,530,0.0,0.0,Holding,0,12,1,0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
11,10,215,100.0,0.0,1,54694,0,0,0,0,106.8,1,4,9.5,9.0,9,Pierre-Emerick,9.0,11,7,72.3,True,280.4,630,0,0,110,0,0,0,54694.jpg,7.6,0,0,Aubameyang,25.2,False,0.0,a,1,3,337.0,53,718541,126339,823933,13978,0.8,4.8,Aubameyang,2,12,0,1,90.0,0.0,0.0,7.0,7.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,10.33,30.71,40.06,15.26,48.14,8.2,10.14,33.0,40.16,16.28,45.2,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
12,2,49,0.0,0.0,0,59966,0,0,-2,2,24.4,0,4,0.0,0.0,0,Alexandre,1.2,3,2,23.3,False,78.8,145,Ankle injury - Expected back 21 Oct,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,4.7,0,0,Lacazette,1.5,False,0.0,i,1,3,129.0,14,71240,200,217933,4511,0.1,1.5,Lacazette,1,12,0,1,0.0,3.0,2.0,3.0,2.0,0.5,2.0,75.0,38.0,3.0,1.0,1.0,0.5,7.77,16.33,26.27,8.13,43.0,3.0,6.35,11.5,21.3,6.3,35.5,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
13,0,0,0.0,0.0,0,205533,0,0,-1,1,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,44,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.8,False,0.0,n,1,3,0.0,0,31252,757,84296,2891,0.0,0.0,Nketiah,0,12,0,1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
14,1,130,100.0,0.0,1,80201,0,0,0,0,0.0,0,1,3.0,2.5,3,Bernd,2.5,11,0,19.4,False,194.4,630,0,0,50,0,0,0,80201.jpg,3.0,0,32,Leno,6.0,False,0.0,a,1,3,0.0,21,231697,19914,220548,10082,0.5,4.2,Leno,2,12,1,0,90.0,0.0,0.0,7.0,7.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.77,18.57,27.77,0.0,0.0,2.2,3.0,17.6,30.0,0.0,0.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
15,0,15,100.0,100.0,0,37605,0,0,-2,2,18.8,0,3,1.0,0.5,0,Mesut,0.5,1,0,2.7,False,6.4,70,0,2019-08-09T17:00:13.419733Z,73,0,0,0,37605.jpg,2.0,0,0,Özil,0.7,False,0.0,a,1,3,2.0,2,13447,1293,82509,2772,0.1,0.3,Özil,0,12,0,1,0.0,3.0,3.0,1.0,1.0,0.25,1.0,70.0,70.0,1.0,3.0,1.0,0.25,2.7,15.0,6.4,18.8,2.0,2.0,2.7,15.0,6.4,18.8,2.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
16,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.2,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.9,False,0.0,n,1,3,46.0,4,22499,37,107697,1799,0.0,0.6,Mkhitaryan,1,12,0,1,0.0,4.0,2.0,3.0,1.0,0.33,2.0,27.0,14.0,4.0,1.0,0.0,0.0,2.87,1.0,1.8,11.3,15.33,1.0,2.2,1.5,2.6,7.25,12.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
18,0,65,100.0,100.0,1,84450,0,0,-2,2,84.7,0,3,1.7,1.2,1,Granit,1.2,10,0,20.0,False,90.0,521,0,2019-09-08T21:00:18.761460Z,53,0,0,0,84450.jpg,1.5,0,0,Xhaka,0.8,False,0.0,a,1,3,25.0,9,24529,1745,76628,2474,0.2,1.7,Xhaka,4,12,0,1,90.0,1.0,0.0,6.0,6.0,1.0,5.0,431.0,86.0,0.0,0.0,5.0,1.0,3.33,10.83,15.0,14.12,4.17,1.4,3.1,10.8,14.84,12.1,4.0,2,7,1,0.9,1.0,1.2,1.2,18.3,32.3,89.6,100.3,133.6,61.0,23.0,20.0,110.7,50.0,39.7,103.1,20.8,35.8,107.4,102.6,148.8,72.6,14.2,18.3,101.9,55.4,26.0,83.6
