web_name,opponent,element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5
Lewis,14,2,1,0,1.8,1.33,4.57,6.67,2.0,8.67,2.7,6.9,2.67,2.17,14.33,5.87,12.4,3.33,4,0,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Perišić,1,2,1,0,3.2,5.0,14.4,24.67,11.0,13.39,4.0,7.5,2.8,6.0,15.2,17.8,28.3,13.8,4,1,2.1,0.7,2.0,0.6,16.8,7.0,16.8,11.2,22.0,12.5,21.2,13.3,74.9,88.2,67.0,87.6,63.6,22.9,62.8,28.2,82.0,13.2,83.0,16.8,59.6,59.9,57.6,72.2
Akanji,18,2,1,0,3.2,2.85,13.76,5.62,9.09,17.27,1.7,4.9,2.4,3.18,14.8,15.0,8.48,8.4,3,1,2.0,1.3,2.2,1.8,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0
De Bruyne,18,3,0,1,5.6,10.73,29.52,52.18,25.53,23.06,2.0,5.5,3.0,11.02,17.0,20.76,63.02,26.2,3,1,2.0,1.3,2.2,1.8,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0
Laporte,14,2,1,0,2.2,3.52,12.7,12.75,10.0,14.0,0.0,1.5,1.0,8.4,17.0,31.8,28.3,24.0,4,0,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Zaha,6,3,0,1,4.4,7.41,23.15,16.45,34.5,10.69,2.3,4.1,3.8,6.16,6.2,15.52,17.66,28.4,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Kulusevski,13,3,0,1,4.3,6.99,19.54,25.03,25.3,14.6,0.7,0.7,3.67,8.07,14.0,21.87,30.03,28.67,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Cancelo,14,2,1,0,4.5,4.86,16.44,15.44,17.12,18.25,0.7,2.9,0.25,3.48,2.0,3.75,8.82,23.75,4,0,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Fernandes,13,3,0,1,3.9,8.67,22.16,38.12,26.38,16.38,5.0,9.0,5.25,10.87,21.75,24.4,47.55,37.0,5,1,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Højbjerg,1,3,0,1,4.3,5.1,26.0,15.44,9.59,19.59,5.0,9.5,3.8,5.08,17.6,23.4,13.72,13.6,4,1,2.1,0.7,2.0,0.6,16.8,7.0,16.8,11.2,22.0,12.5,21.2,13.3,74.9,88.2,67.0,87.6,63.6,22.9,62.8,28.2,82.0,13.2,83.0,16.8,59.6,59.9,57.6,72.2
Foden,14,3,0,1,4.6,7.39,24.09,23.09,26.71,17.18,1.0,3.5,2.6,4.78,7.2,10.84,13.16,23.8,4,0,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Rodri,14,3,0,1,3.2,5.56,22.42,18.38,14.75,17.75,4.3,10.1,3.4,7.72,20.6,28.12,26.38,22.6,4,0,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Guaita,6,1,1,0,3.4,2.37,23.75,0.0,0.0,17.82,3.3,6.1,2.8,2.02,17.0,20.24,0.0,0.0,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Richarlison,13,4,0,1,2.1,3.93,8.5,12.45,18.3,5.8,0.0,-0.2,2.0,5.8,2.0,5.8,15.2,37.0,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
De Gea,7,1,1,0,4.2,2.28,22.12,0.59,0.0,19.12,7.0,13.0,5.2,2.76,21.6,27.36,0.0,0.0,3,0,0.9,1.3,0.8,1.8,23.6,19.0,29.2,26.8,33.5,16.1,34.2,16.5,101.4,92.7,117.9,103.2,101.5,37.5,95.3,32.4,132.9,30.5,128.4,29.4,83.6,89.6,96.6,113.8
Gündogan,18,3,0,1,3.4,6.19,16.56,24.59,21.0,14.33,2.0,5.5,2.6,4.58,9.2,12.8,16.3,17.2,3,1,2.0,1.3,2.2,1.8,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0
Antony,13,3,0,1,4.2,7.4,19.82,14.86,39.38,13.5,2.0,3.0,3.0,6.5,3.0,5.8,5.5,54.0,5,1,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Ortega,14,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Carson,18,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2.0,1.3,2.2,1.8,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0
Eze,14,3,0,1,4.2,5.86,16.62,25.55,16.41,15.88,3.7,6.9,3.8,6.06,13.2,16.52,23.8,20.4,3,1,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Ward,14,2,1,0,2.4,2.01,14.37,3.4,2.27,12.8,2.0,3.5,1.5,2.3,8.5,13.9,3.68,5.5,3,1,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Bernardo,18,3,0,1,4.1,5.83,19.44,20.85,18.0,16.81,0.7,2.9,1.25,5.8,13.0,13.6,23.45,21.0,3,1,2.0,1.3,2.2,1.8,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0
Olise,6,3,0,1,3.3,5.0,14.09,22.26,13.5,12.69,5.3,10.1,5.6,7.14,19.0,21.6,27.92,21.8,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Andersen,6,2,1,0,2.8,3.79,25.29,3.46,9.0,17.06,2.0,3.5,2.0,2.66,15.8,20.2,0.86,5.6,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Austin,13,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Ayew,14,3,0,1,2.5,3.75,12.04,12.56,12.82,8.29,4.7,8.9,3.2,5.12,13.0,15.68,11.72,23.8,3,1,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Lenglet,1,2,1,0,2.2,3.11,18.65,6.09,6.36,15.0,4.0,7.5,2.6,3.24,17.0,22.24,6.88,3.4,4,1,2.1,0.7,2.0,0.6,16.8,7.0,16.8,11.2,22.0,12.5,21.2,13.3,74.9,88.2,67.0,87.6,63.6,22.9,62.8,28.2,82.0,13.2,83.0,16.8,59.6,59.9,57.6,72.2
Guéhi,6,2,1,0,2.2,2.46,18.16,2.06,4.25,15.25,2.0,3.5,2.25,2.22,14.5,16.3,1.25,4.75,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Clyne,14,2,1,0,1.7,1.45,8.96,5.25,0.36,10.73,2.7,4.9,2.4,1.5,14.8,10.28,3.96,0.8,3,1,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Casemiro,7,3,0,1,3.6,4.74,22.9,13.21,11.21,14.36,6.7,12.4,4.8,7.16,18.8,28.68,19.66,23.0,3,0,0.9,1.3,0.8,1.8,23.6,19.0,29.2,26.8,33.5,16.1,34.2,16.5,101.4,92.7,117.9,103.2,101.5,37.5,95.3,32.4,132.9,30.5,128.4,29.4,83.6,89.6,96.6,113.8
Matthews,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Edouard,6,4,0,1,2.7,4.66,14.77,10.25,21.67,8.53,0.7,0.9,1.0,2.67,0.67,4.93,7.53,15.0,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Lloris,13,1,1,0,3.7,2.14,21.44,0.0,0.0,18.65,2.7,4.9,2.75,2.2,16.25,22.0,0.0,0.0,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Martial,13,4,0,1,3.9,4.97,19.23,9.07,22.25,13.88,3.3,4.2,2.6,3.8,5.2,9.32,6.7,23.2,5,1,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Eriksen,7,3,0,1,4.0,5.13,17.06,21.48,12.81,16.25,4.7,8.4,5.8,5.92,23.2,22.96,23.78,12.4,3,0,0.9,1.3,0.8,1.8,23.6,19.0,29.2,26.8,33.5,16.1,34.2,16.5,101.4,92.7,117.9,103.2,101.5,37.5,95.3,32.4,132.9,30.5,128.4,29.4,83.6,89.6,96.6,113.8
Bryan,13,3,0,1,2.7,2.83,10.07,9.1,9.0,6.33,2.3,4.1,3.5,3.95,7.0,14.1,12.9,12.5,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Goodman,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Johnstone,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Whitworth,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.1,1.1,0.8,1.2,22.2,18.5,30.6,36.4,31.3,16.0,40.4,22.5,103.0,99.9,129.7,146.5,93.7,34.0,135.6,39.8,116.6,25.3,140.0,37.6,77.2,86.8,103.4,143.0
Walker,18,2,1,0,3.0,1.84,9.05,8.56,0.75,15.38,0.3,2.1,1.0,0.5,7.0,3.0,1.6,0.0,3,1,2.0,1.3,2.2,1.8,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0
Salah,5,3,0,1,5.8,10.11,24.6,26.57,49.88,13.53,5.3,6.3,6.6,10.02,17.6,30.48,19.26,50.6,3,0,1.7,1.3,2.6,2.0,21.9,11.5,27.0,4.0,27.6,12.3,33.2,13.4,99.9,78.5,128.2,82.8,75.0,24.0,76.8,28.3,101.8,20.7,128.8,22.2,80.0,67.2,100.0,50.4
Begović,17,1,1,0,9.0,3.6,36.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.8,1.7,0.8,2.6,25.9,21.8,31.8,22.8,36.5,17.2,33.1,17.1,123.8,109.4,141.5,114.4,101.7,37.0,79.3,43.1,140.5,25.5,110.6,13.0,91.2,98.8,110.6,100.4
Dier,13,2,1,0,3.4,3.81,22.19,4.54,11.29,19.06,2.3,4.1,2.25,4.03,19.75,21.5,9.6,9.25,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
R.Sessegnon,13,2,1,0,2.4,3.53,9.91,6.26,19.07,8.0,0.7,0.9,1.0,1.67,5.0,1.67,4.03,11.0,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Sergio Gómez,18,2,1,0,1.4,1.88,8.8,6.5,3.6,5.2,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2.0,1.3,2.2,1.8,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0
Forster,1,1,1,0,2.0,2.2,21.6,0.0,0.0,15.0,0.7,0.9,2.0,2.2,15.0,21.6,0.0,0.0,4,1,2.1,0.7,2.0,0.6,16.8,7.0,16.8,11.2,22.0,12.5,21.2,13.3,74.9,88.2,67.0,87.6,63.6,22.9,62.8,28.2,82.0,13.2,83.0,16.8,59.6,59.9,57.6,72.2
Garnacho,7,3,0,1,2.2,4.14,11.8,4.78,25.0,6.0,1.7,2.4,2.4,4.14,5.4,11.8,4.78,25.0,3,0,0.9,1.3,0.8,1.8,23.6,19.0,29.2,26.8,33.5,16.1,34.2,16.5,101.4,92.7,117.9,103.2,101.5,37.5,95.3,32.4,132.9,30.5,128.4,29.4,83.6,89.6,96.6,113.8
Malacia,7,2,1,0,3.1,1.88,10.44,4.18,4.09,12.73,4.7,8.4,4.25,2.72,15.5,12.7,6.7,7.75,3,0,0.9,1.3,0.8,1.8,23.6,19.0,29.2,26.8,33.5,16.1,34.2,16.5,101.4,92.7,117.9,103.2,101.5,37.5,95.3,32.4,132.9,30.5,128.4,29.4,83.6,89.6,96.6,113.8
Steffen,18,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2.0,1.3,2.2,1.8,22.7,10.8,29.2,11.4,36.1,17.8,39.4,16.8,110.7,108.3,142.2,101.4,120.2,41.8,107.6,38.6,130.2,27.6,144.6,27.8,89.4,80.6,103.8,87.0
Álvarez,14,4,0,1,2.5,2.91,10.63,6.16,12.38,8.77,0.3,2.1,3.67,4.47,11.67,15.0,8.93,20.67,4,0,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Tsimikas,5,2,1,0,1.9,3.72,10.52,16.74,9.83,9.25,0.3,1.3,0.67,5.5,4.67,9.47,24.83,20.67,3,0,1.7,1.3,2.6,2.0,21.9,11.5,27.0,4.0,27.6,12.3,33.2,13.4,99.9,78.5,128.2,82.8,75.0,24.0,76.8,28.3,101.8,20.7,128.8,22.2,80.0,67.2,100.0,50.4
Mitchell,14,2,1,0,2.2,1.99,11.01,5.31,3.47,10.67,-1.0,-2.5,-0.33,2.77,2.33,7.13,5.07,15.33,3,1,1.4,1.0,2.0,0.8,21.0,12.0,19.8,12.2,31.6,13.7,28.3,15.7,95.5,86.4,91.4,110.2,91.0,27.8,70.7,28.6,129.9,22.3,121.0,17.2,79.2,70.3,74.2,75.4
Romero,13,2,1,0,2.7,2.69,16.54,5.14,5.2,15.2,2.0,3.5,3.0,1.5,16.0,12.1,2.85,0.0,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
Ronaldo,7,4,0,1,2.0,3.56,6.38,8.32,21.8,4.2,0.0,0.0,1.0,3.4,-1.0,1.6,1.9,30.0,3,0,0.9,1.3,0.8,1.8,23.6,19.0,29.2,26.8,33.5,16.1,34.2,16.5,101.4,92.7,117.9,103.2,101.5,37.5,95.3,32.4,132.9,30.5,128.4,29.4,83.6,89.6,96.6,113.8
Darwin,5,4,0,1,4.0,8.89,19.92,14.63,55.31,11.62,2.7,1.9,5.6,10.62,16.2,24.32,18.04,63.8,3,0,1.7,1.3,2.6,2.0,21.9,11.5,27.0,4.0,27.6,12.3,33.2,13.4,99.9,78.5,128.2,82.8,75.0,24.0,76.8,28.3,101.8,20.7,128.8,22.2,80.0,67.2,100.0,50.4
Reguilón,1,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,2.1,0.7,2.0,0.6,16.8,7.0,16.8,11.2,22.0,12.5,21.2,13.3,74.9,88.2,67.0,87.6,63.6,22.9,62.8,28.2,82.0,13.2,83.0,16.8,59.6,59.9,57.6,72.2
Rodon,13,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2.4,0.8,1.6,1.0,16.2,7.1,16.4,9.4,18.6,11.0,18.1,12.7,69.3,84.6,68.9,103.6,50.9,13.7,43.8,9.1,65.9,11.5,67.8,14.8,58.0,58.0,53.8,57.4
H.Davies,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.7,1.3,2.6,2.0,21.9,11.5,27.0,4.0,27.6,12.3,33.2,13.4,99.9,78.5,128.2,82.8,75.0,24.0,76.8,28.3,101.8,20.7,128.8,22.2,80.0,67.2,100.0,50.4
