web_name,opponent_39,predicted_points_39,opponent_40,predicted_points_40,opponent_41,predicted_points_41,opponent_42,predicted_points_42,opponent_43,predicted_points_43,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Xhaka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.1,5.2,3,100.0,100.0,84450,0,0,-2,2,2,3,5.3,5.7,15,Granit,False,0,2023-04-22T08:30:07.774962Z,48,84450.jpg,Xhaka,2.7,False,0,a,1,3,153,942505,0,832169,0,1.1,31.9,2992,7,8,13,35,0,0,0,4,0,0,15,634,647.0,673.3,498.0,182.0,36,4.65,3.89,8.54,36.52,60,23,32,25,62,38,41,28,0.0,0.0,2.0,0.0,0.0,0.0,0.14,0.0,0.12,0.26,1.1,1.05,265,157,25,15,47,23,118,41,1.08,0.39,20,0,1,74.0,1.0,4.0,37.0,33.0,0.89,5.0,375.0,75.0,0.0,0.0,5.0,1.0,4.92,17.14,17.49,18.2,13.46,6.8,4.08,22.0,15.08,12.98,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garnacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.1,1.8,569,100.0,100.0,493105,0,0,-4,4,0,3,1.2,1.8,2,Alejandro,False,0,2023-03-15T00:30:09.291165Z,41,493105.jpg,Garnacho,1.5,False,0,a,14,1,39,397380,0,245956,0,0.4,9.5,557,3,2,0,13,0,0,0,3,0,0,0,81,153.8,58.5,266.0,47.9,5,2.97,0.95,3.92,8.02,337,137,357,186,141,84,287,129,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.15,0.63,1.3,2.1,645,338,178,81,287,113,158,55,0.81,0.0,9,0,1,66.0,8.0,26.0,15.0,3.0,0.1,3.0,112.0,37.0,1.0,3.0,1.0,0.25,3.19,5.4,10.25,3.9,17.73,3.0,4.0,5.67,12.47,4.93,22.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8,1.8,331,100.0,0.0,101582,0,0,-4,4,1,3,1.2,1.8,5,Frederico,False,0,0,51,101582.jpg,Rodrigues de Paula Santos,0.5,False,0,a,14,1,62,58994,0,126223,0,0.4,12.2,1228,2,3,4,22,0,0,0,6,0,0,2,272,282.2,335.9,213.0,83.0,12,2.03,1.77,3.8,21.86,240,100,107,79,170,102,168,93,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.13,0.28,1.6,1.61,171,97,201,95,364,154,278,91,0.88,0.29,9,0,1,65.0,0.0,28.0,32.0,10.0,0.26,5.0,189.0,38.0,0.0,3.0,2.0,0.4,2.59,8.5,8.82,10.5,6.66,2.4,1.58,10.4,5.72,7.64,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,332,50.0,50.0,106760,0,0,3,-3,4,2,2.4,2.0,0,Luke,False,Back injury - 50% chance of playing,2023-05-25T22:00:12.627114Z,53,106760.jpg,Shaw,19.2,False,0,d,14,1,124,5515072,0,3556992,0,0.8,23.4,2552,1,4,12,35,0,0,0,8,0,0,20,626,572.8,547.7,118.0,124.2,30,1.09,2.9,3.99,37.85,85,23,47,7,249,65,92,12,3.0,0.0,4.0,0.0,0.0,0.0,0.04,0.0,0.1,0.14,1.33,1.23,136,16,53,14,54,7,14,4,1.06,0.42,9,1,0,0.0,4.0,10.0,31.0,24.0,0.71,6.0,495.0,82.0,1.0,0.0,4.0,1.0,4.01,20.19,18.48,17.67,3.81,4.67,3.9,22.33,22.9,13.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernandes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.8,5.8,333,100.0,100.0,141746,0,0,-5,5,4,3,5.3,5.8,10,Bruno,False,0,2023-04-24T22:00:08.072491Z,95,141746.jpg,Borges Fernandes,13.3,False,0,a,14,1,176,3866605,0,2805980,0,0.6,18.5,3317,8,9,18,39,0,0,0,6,0,0,23,748,948.0,1532.3,948.0,343.1,37,9.33,10.7,20.03,49.13,11,4,2,1,17,7,4,2,2.0,0.0,3.0,0.0,2.0,0.0,0.25,0.0,0.29,0.54,1.33,1.06,8,5,18,11,16,7,31,9,1.0,0.49,9,0,1,83.0,1.0,5.0,37.0,32.0,0.86,7.0,618.0,88.0,0.0,0.0,5.0,1.0,9.27,20.22,25.62,41.41,25.62,6.0,10.61,23.71,27.49,46.53,31.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Telles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,334,0.0,0.0,152590,0,0,0,0,0,2,0.0,0.0,0,Alex,False,Joined Sevilla on loan - Expected back 01 Jul,2022-08-04T16:30:05.499124Z,50,152590.jpg,Telles,0.0,False,0,u,14,1,0,0,0,6561,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,759,260,758,260,753,260,760,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,22,731,255,761,260,631,230,0.0,0.0,9,1,0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.9,2.2,335,100.0,100.0,176297,0,0,7,-7,5,3,2.8,2.2,2,Marcus,True,0,2023-05-12T13:30:09.746071Z,72,176297.jpg,Rashford,37.8,False,0,a,14,1,205,10735832,0,7923759,0,0.3,28.5,2880,17,7,13,39,0,0,0,2,0,0,21,530,887.8,459.7,1427.0,277.6,32,15.27,2.86,18.13,43.46,16,7,67,56,4,2,10,7,0.0,0.0,2.0,0.0,3.0,0.0,0.48,0.0,0.09,0.57,1.36,1.22,33,17,165,75,6,2,3,1,1.0,0.41,9,0,1,76.0,4.0,5.0,35.0,29.0,0.85,5.0,402.0,80.0,1.0,0.0,4.0,1.0,7.93,15.14,25.37,13.13,40.77,3.8,10.36,9.6,27.12,20.74,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Van de Beek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.1,0.0,336,0.0,0.0,180184,0,0,-4,4,0,3,0.0,0.0,0,Donny,False,Knee injury - Expected back 01 Jul,2023-01-04T00:30:08.623291Z,51,180184.jpg,van de Beek,0.1,False,0,i,14,1,8,8330,0,53666,0,0.0,1.6,162,0,0,0,3,0,0,0,0,0,0,0,21,11.2,40.2,54.0,10.5,2,0.1,0.14,0.24,1.58,484,215,379,196,347,172,449,205,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.08,0.14,0.88,1.67,175,100,742,320,466,207,402,143,1.11,0.0,9,0,1,0.0,27.0,10.0,7.0,1.0,0.09,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.5,3.0,1.6,5.74,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lindelöf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.9,3.8,337,100.0,100.0,184667,0,0,-4,4,0,2,4.2,3.8,2,Victor,False,0,2022-12-30T14:30:07.711871Z,41,184667.jpg,Lindelöf,1.6,False,0,a,14,1,57,218943,0,62095,0,0.9,13.9,1359,0,0,6,16,0,0,0,1,0,0,3,327,265.0,53.5,19.0,33.9,14,0.25,0.39,0.64,19.97,258,100,364,123,422,153,344,122,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.05,1.32,1.06,637,179,58,15,163,52,152,53,0.93,0.4,9,1,0,90.0,3.0,22.0,18.0,13.0,0.37,7.0,630.0,90.0,0.0,0.0,5.0,1.0,1.88,18.17,14.72,2.97,1.06,3.86,2.73,21.0,19.2,6.44,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
McTominay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0.4,338,100.0,100.0,195851,0,0,-1,1,0,3,0.3,0.4,0,Scott,False,0,2023-04-13T10:00:08.968532Z,49,195851.jpg,McTominay,0.2,False,0,a,14,1,36,28257,0,48255,0,0.1,7.3,1149,1,0,4,20,0,0,0,8,0,0,2,146,242.2,122.8,156.0,51.7,10,1.96,0.99,2.95,22.38,276,115,254,149,212,124,272,121,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.08,0.23,1.75,1.57,239,138,350,166,418,182,386,138,0.78,0.31,9,0,1,23.0,10.0,18.0,22.0,10.0,0.36,2.0,31.0,16.0,3.0,2.0,0.0,0.0,2.35,6.64,11.01,5.58,7.09,1.0,2.25,2.5,5.3,5.25,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
