id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,100.0,100.0,80201,0,0,-5,5,0,1,-0.5,0.0,0,Bernd,0.0,False,0,2021-12-06T23:00:13.342729Z,45,80201.jpg,1.3,Leno,0.9,False,0.0,a,1,3,4,61850,303,183450,525,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,330,26,551,61,531,55,386,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,3.0,14.0,3.0,3.0,0.18,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.63,16.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
23,100.0,100.0,226597,0,0,3,-3,2,2,4.0,0.0,0,Gabriel,4.5,False,0,2021-08-04T10:30:07.822243Z,53,226597.jpg,5.1,Magalhães,6.2,False,0.0,a,1,3,81,764674,32740,274328,23335,0.8,15.3,Gabriel,1418,2,0,9,14,0,0,0,2,0,0,8,354,352.8,43.1,194.0,58.9,50,14,279,83,111,17,114,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,2.0,2.0,16.0,16.0,0.89,4.0,338.0,84.0,0.0,1.0,4.0,0.8,3.68,22.12,22.05,2.69,12.12,6.25,3.45,24.5,18.25,0.7,15.5,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
24,0.0,0.0,233963,0,0,0,0,0,2,0.0,0.0,0,Konstantinos,0.0,False,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,233963.jpg,0.0,Mavropanos,0.0,False,0.0,u,1,3,0,0,0,43,0,0.0,0.0,Mavropanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,585,219,579,219,563,216,586,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
25,0.0,0.0,242166,0,0,0,0,0,3,0.0,0.0,0,Mattéo,0.0,False,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,242166.jpg,0.0,Guendouzi,0.0,False,0.0,u,1,3,0,0,0,123,0,0.0,0.0,Guendouzi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588,225,583,226,567,222,589,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
26,100.0,100.0,444145,0,0,-1,1,1,3,6.0,0.0,0,Gabriel Teodoro,6.5,False,0,2021-12-08T00:00:12.645467Z,54,444145.jpg,4.6,Martinelli Silva,7.0,False,0.0,a,1,3,55,842385,30352,217622,45886,1.2,10.2,Martinelli,687,4,3,4,7,0,0,0,1,0,0,3,173,235.0,200.2,287.0,72.3,137,47,92,61,63,35,75,46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,11.0,12.0,8.0,0.42,4.0,342.0,86.0,0.0,1.0,4.0,0.8,6.02,14.42,19.58,16.68,23.92,7.75,11.1,25.0,41.4,28.42,41.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
27,0.0,0.0,462424,0,0,0,0,0,2,0.0,0.0,0,William,0.0,False,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,462424.jpg,0.0,Saliba,0.0,False,0.0,u,1,3,0,0,0,178,1,0.0,0.0,Saliba,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,610,221,603,221,589,218,610,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
466,100.0,0.0,437626,0,0,-2,2,1,2,0.0,0.0,0,Nuno,0.5,False,0,0,43,437626.jpg,2.4,Varela Tavares,0.5,False,0.0,a,1,3,31,101288,713,88599,2759,0.1,7.2,Tavares,619,0,1,3,10,0,0,0,1,0,0,2,128,110.8,94.1,122.0,32.7,286,109,202,48,172,36,245,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,14.0,13.0,6.0,0.3,2.0,7.0,4.0,0.0,5.0,0.0,0.0,2.52,9.85,8.52,7.24,9.38,1.0,0.1,2.5,0.4,0.6,0.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
478,100.0,100.0,437742,0,0,-2,2,0,3,-0.3,0.0,0,Albert,0.2,False,0,2021-12-18T22:30:10.850943Z,48,437742.jpg,1.8,Sambi Lokonga,0.1,False,0.0,a,1,3,23,20585,60,31125,188,0.0,4.8,Sambi Lokonga,816,0,0,6,8,0,0,0,4,0,0,0,127,140.2,179.8,67.0,38.8,244,95,110,72,250,133,212,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,10.0,13.0,9.0,0.47,1.0,9.0,9.0,1.0,4.0,0.0,0.0,2.98,9.77,10.78,13.83,5.15,1.0,0.0,3.0,0.0,0.2,0.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
530,100.0,100.0,232223,0,0,-3,3,0,4,-0.5,0.0,0,Folarin,0.0,False,0,2021-11-17T15:30:15.307723Z,47,232223.jpg,1.0,Balogun,0.3,False,0.0,a,1,3,2,61437,620,73249,758,0.0,0.4,Balogun,69,0,0,0,1,0,0,0,0,0,0,0,2,4.2,3.7,17.0,1.9,444,56,395,56,354,56,437,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,19.0,2.0,1.0,0.05,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.95,1.0,2.1,1.85,8.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
531,0.0,0.0,200641,0,0,0,0,0,3,0.0,0.0,0,Reiss,0.0,False,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,200641.jpg,1.0,Nelson,0.0,False,0.0,u,1,3,1,468,0,1053,0,0.0,0.2,Nelson,19,0,0,0,1,0,0,0,0,0,0,0,4,4.0,11.6,20.0,3.6,445,190,370,182,345,172,418,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,2.6,0.6,3.8,0.6,18.0,21.8,80.4,60.5,77.6,66.9,10.0,13.6,106.9,18.3,10.6,76.0,17.8,20.6,80.4,49.7,77.0,65.4,4.0,12.4,98.1,16.1,9.8,62.6
