id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
11,75.0,0.0,111457,0,0,-1,1,0,2,0.5,-0.8,-1,Sead,-0.3,False,Knock - 75% chance of playing,2021-09-09T11:30:14.107791Z,44,111457.jpg,-1.0,Kolasinac,0.1,False,0.0,d,1,3,-1,1322,706,4978,1559,-0.1,-0.2,Kolasinac,90,0,0,0,5,0,0,0,1,0,0,0,3,4.0,0.0,0.0,0.4,294,108,378,147,328,124,321,110,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,90.0,0.0,2.0,1.0,1.0,0.33,1.0,90.0,90.0,0.0,2.0,1.0,0.33,0.4,3.0,4.0,0.0,0.0,-1.0,0.4,3.0,4.0,0.0,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
12,0.0,0.0,153256,0,0,0,0,0,3,0.0,-0.2,1,Mohamed Naser,0.3,False,Muscle injury - Expected back 02 Oct,2021-09-03T11:30:15.140806Z,45,153256.jpg,1.0,El Sayed Elneny,0.5,False,0.0,i,1,3,1,12361,5893,26424,10663,0.1,0.2,Elneny,45,0,0,0,2,0,0,0,0,0,0,0,2,3.4,0.3,0.0,0.4,301,139,307,155,381,148,322,151,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,45.0,1.0,2.0,1.0,0.0,0.0,1.0,45.0,45.0,1.0,2.0,0.0,0.0,0.4,2.0,3.4,0.3,0.0,1.0,0.4,2.0,3.4,0.3,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
13,100.0,0.0,154043,0,0,-1,1,0,3,1.3,-0.2,1,Ainsley,0.3,False,0,0,54,154043.jpg,1.0,Maitland-Niles,0.1,False,0.0,a,1,3,1,651,236,3461,834,0.1,0.2,Maitland-Niles,19,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.1,0.0,0.1,329,154,323,159,537,216,339,159,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,19.0,0.0,3.0,1.0,0.0,0.0,1.0,19.0,19.0,0.0,3.0,0.0,0.0,0.1,3.0,0.4,0.1,0.0,1.0,0.1,3.0,0.4,0.1,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
14,100.0,0.0,156074,-1,1,-2,2,0,2,1.0,-0.5,0,Rob,0.0,False,0,0,43,156074.jpg,0.0,Holding,1.2,False,0.0,a,1,3,0,14543,9661,80482,21028,0.0,0.0,Holding,180,0,0,0,7,0,0,0,1,0,0,0,25,67.4,0.5,6.0,7.4,66,18,293,98,210,58,168,56,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,90.0,0.0,1.0,2.0,2.0,0.67,2.0,180.0,90.0,0.0,1.0,2.0,0.67,3.7,12.5,33.7,0.25,3.0,0.0,3.7,12.5,33.7,0.25,3.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
15,100.0,0.0,167199,0,0,0,0,0,3,1.0,0.0,0,Thomas,0.0,False,0,2021-08-04T10:30:07.806099Z,50,167199.jpg,0.0,Partey,0.1,False,0.0,a,1,3,0,1939,1458,3120,857,0.0,0.0,Partey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,204,521,208,503,201,528,207,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
16,100.0,100.0,192895,0,0,-1,1,0,2,1.7,0.2,0,Kieran,0.7,False,0,2021-08-22T23:00:07.798838Z,49,192895.jpg,0.7,Tierney,5.6,False,0.0,a,1,3,2,111222,85433,278393,75119,0.1,0.4,Tierney,245,0,0,0,9,0,0,0,0,0,0,0,38,48.0,103.4,45.0,19.7,126,50,13,4,71,13,45,6,2.0,0.0,0.0,0.0,0.0,0.0,12,1,0,90.0,0.0,0.0,3.0,3.0,1.0,3.0,245.0,82.0,0.0,0.0,3.0,1.0,6.57,12.67,16.0,34.47,15.0,0.67,6.57,12.67,16.0,34.47,15.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
17,100.0,0.0,195735,-1,1,-3,3,0,3,2.3,0.8,0,Nicolas,1.3,False,0,2021-08-28T18:30:11.395641Z,72,195735.jpg,2.0,Pépé,1.4,False,0.0,a,1,3,4,23651,13082,181398,36932,0.2,0.6,Pépé,180,0,0,0,4,0,0,0,0,0,0,0,13,10.2,52.2,51.0,11.4,256,110,59,36,65,36,99,56,1.0,0.0,1.0,0.0,3.0,0.0,12,0,1,0.0,0.0,1.0,2.0,2.0,0.67,2.0,180.0,90.0,0.0,1.0,2.0,0.67,5.7,6.5,5.1,26.1,25.5,2.0,5.7,6.5,5.1,26.1,25.5,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
18,0.0,0.0,198849,0,0,0,0,0,3,0.0,0.0,0,Lucas,0.0,False,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,198849.jpg,0.0,Torreira,0.3,False,0.0,u,1,3,0,6292,0,22364,7806,0.0,0.0,Torreira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,440,168,435,174,399,157,447,173,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
20,100.0,0.0,205533,-1,1,-1,1,0,4,1.0,0.0,0,Edward,0.0,False,0,2021-08-08T18:00:05.173437Z,54,205533.jpg,0.0,Nketiah,0.1,False,0.0,a,1,3,0,1580,723,5276,1285,0.0,0.0,Nketiah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,552,66,551,68,541,64,557,69,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
21,75.0,0.0,209289,0,0,-1,1,0,3,2.2,1.5,2,Emile,2.0,False,Illness - 75% chance of playing,2021-09-08T10:00:09.013082Z,54,209289.jpg,2.0,Smith Rowe,4.4,False,0.0,d,1,3,6,105076,57768,289799,111023,0.4,1.1,Smith Rowe,270,0,0,0,9,0,0,0,0,0,0,0,36,33.6,42.2,62.0,13.7,173,64,79,51,53,32,77,43,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,90.0,0.0,0.0,3.0,3.0,1.0,3.0,270.0,90.0,0.0,0.0,3.0,1.0,4.57,12.0,11.2,14.07,20.67,2.0,4.57,12.0,11.2,14.07,20.67,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
22,100.0,100.0,223340,0,0,-2,2,0,3,2.3,0.8,1,Bukayo,1.3,False,0,2021-08-26T10:30:09.768229Z,63,223340.jpg,1.3,Saka,7.6,False,0.0,a,1,3,4,100363,68350,609376,131247,0.2,0.6,Saka,136,0,0,0,6,0,0,0,0,0,0,0,12,15.6,29.6,27.0,7.1,227,93,112,69,117,64,179,85,3.0,0.0,6.0,0.0,0.0,0.0,12,0,1,45.0,0.0,2.0,3.0,1.0,0.33,3.0,136.0,45.0,0.0,2.0,1.0,0.33,2.37,4.0,5.2,9.87,9.0,1.33,2.37,4.0,5.2,9.87,9.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
23,100.0,50.0,226597,0,0,0,0,0,2,1.0,-0.2,0,Gabriel,0.0,False,0,2021-08-04T10:30:07.822243Z,50,226597.jpg,0.0,Magalhães,0.1,False,0.0,a,1,3,0,2477,2124,3847,960,0.0,0.0,Gabriel,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,529,197,528,196,512,193,535,197,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
24,0.0,0.0,233963,0,0,0,0,0,2,0.0,0.0,0,Konstantinos,0.0,False,Season long loan to Stuttgart,2021-07-02T08:43:27.623007Z,45,233963.jpg,0.0,Mavropanos,0.0,False,0.0,u,1,3,0,0,0,37,10,0.0,0.0,Mavropanos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,466,180,459,179,425,168,471,179,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
25,0.0,0.0,242166,0,0,0,0,0,3,0.0,0.0,0,Mattéo,0.0,False,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,242166.jpg,0.0,Guendouzi,0.0,False,0.0,u,1,3,0,0,0,94,21,0.0,0.0,Guendouzi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,470,178,463,182,429,166,475,181,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
26,100.0,0.0,444145,0,0,-1,1,0,3,2.3,0.8,0,Gabriel Teodoro,1.3,False,0,0,54,444145.jpg,2.0,Martinelli Silva,0.3,False,0.0,a,1,3,4,6477,1783,17475,5040,0.2,0.7,Martinelli,148,0,0,0,3,0,0,0,0,0,0,0,16,9.4,38.4,13.0,6.1,264,113,88,56,166,93,195,92,0.0,0.0,0.0,0.0,0.0,0.0,12,0,1,0.0,0.0,1.0,2.0,2.0,0.67,2.0,148.0,74.0,0.0,1.0,2.0,0.67,3.05,8.0,4.7,19.2,6.5,2.0,3.05,8.0,4.7,19.2,6.5,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
27,0.0,0.0,462424,0,0,0,0,0,2,0.0,0.0,0,William,0.0,False,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,462424.jpg,0.0,Saliba,0.0,False,0.0,u,1,3,0,0,0,141,28,0.0,0.0,Saliba,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,484,183,477,182,445,172,489,182,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
67,100.0,25.0,198869,0,0,-1,1,0,2,1.3,-0.1,0,Ben,0.3,False,0,2021-08-22T23:00:07.913439Z,44,198869.jpg,1.0,White,12.2,False,0.0,a,1,3,1,96364,63711,905712,226736,0.1,0.2,White,90,0,0,0,2,0,0,0,0,0,0,0,12,10.8,0.5,0.0,1.1,251,100,294,99,341,136,302,104,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,90.0,90.0,1.0,1.0,1.0,0.5,1.1,12.0,10.8,0.5,0.0,1.0,1.1,12.0,10.8,0.5,0.0,2,15,1,0.3,3.3,0.3,3.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3,39.0,44.7,168.2,114.5,165.3,131.3,30.0,18.9,96.0,54.6,38.0,114.3
