id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,100.0,0.0,80201,0,0,-4,4,0,1,0.5,0.0,0,Bernd,0.0,False,0,0,46,80201.jpg,1.3,Leno,0.9,False,0.0,a,1,3,4,60023,273,174333,1030,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,286,24,581,59,566,54,355,24,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0.0,0.0,11.0,3.0,3.0,0.21,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.63,16.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
2,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.7,False,0.0,u,1,3,0,19017,0,65593,478,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,42,443,22,405,14,460,42,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
3,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,0.0,u,1,3,0,914,0,20226,23,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,631,259,630,259,630,259,631,259,0.0,0.0,0.0,0.0,0.0,0.0,13,0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
4,100.0,100.0,54694,0,0,-2,2,0,4,1.5,1.0,2,Pierre-Emerick,1.0,False,0,2021-11-19T16:30:08.907928Z,98,54694.jpg,3.3,Aubameyang,3.2,False,0.0,a,1,3,43,705152,4115,691066,27925,0.1,4.4,Aubameyang,1031,4,1,6,15,0,0,2,3,0,0,7,130,217.6,132.1,560.0,91.0,99,10,118,19,4,2,22,8,0.0,0.0,0.0,0.0,1.0,0.0,13,0,1,78.0,1.0,1.0,13.0,12.0,0.92,5.0,423.0,85.0,0.0,0.0,5.0,1.0,7.0,10.0,16.74,10.16,43.08,1.2,5.26,-0.8,6.96,4.6,40.8,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
5,100.0,0.0,58822,0,0,-3,3,0,2,0.5,0.0,0,Cédric,0.0,False,0,0,42,58822.jpg,0.3,Soares,0.2,False,0.0,a,1,3,1,11557,100,22603,216,0.0,0.2,Cédric,188,0,0,0,7,0,0,0,1,0,0,0,21,30.8,36.1,1.0,6.8,360,136,266,79,384,141,367,129,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0.0,0.0,12.0,3.0,2.0,0.14,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.27,7.0,10.27,12.03,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
6,100.0,100.0,59966,0,0,-2,2,0,4,2.0,1.5,1,Alexandre,1.5,False,0,2021-08-13T14:30:14.582063Z,83,59966.jpg,1.8,Lacazette,1.1,False,0.0,a,1,3,16,61942,1044,179526,2621,0.2,1.9,Lacazette,355,1,0,2,4,0,0,0,0,0,0,0,52,66.0,97.2,119.0,28.1,311,38,155,28,133,39,230,38,0.0,0.0,5.0,0.0,2.0,0.0,13,0,1,11.0,2.0,8.0,9.0,4.0,0.33,5.0,216.0,43.0,0.0,2.0,3.0,0.6,3.12,5.78,7.33,10.8,13.22,1.4,2.06,3.2,3.48,7.86,9.4,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
7,0.0,0.0,84450,0,0,-2,2,0,3,0.0,0.0,0,Granit,0.0,False,Knee injury - Expected back 16 Jan,2021-09-26T22:30:11.256623Z,48,84450.jpg,1.0,Xhaka,0.3,False,0.0,i,1,3,4,16729,22,77663,172,0.0,0.8,Xhaka,295,0,0,0,10,0,0,0,0,1,0,0,35,42.2,53.2,9.0,10.4,341,147,232,136,347,174,338,154,0.0,0.0,4.0,0.0,0.0,0.0,13,0,1,0.0,10.0,1.0,4.0,3.0,0.75,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.6,8.75,10.55,13.3,2.25,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
8,100.0,100.0,92371,0,0,-3,3,0,2,0.5,0.0,0,Pablo,0.0,False,0,2021-10-26T22:00:11.791357Z,42,92371.jpg,0.5,Marí,0.1,False,0.0,a,1,3,1,5143,29,13159,82,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,320,121,341,121,341,117,354,123,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0.0,1.0,11.0,2.0,2.0,0.15,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.95,17.5,27.7,6.15,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
9,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.2,False,0.0,u,1,3,0,3737,0,69387,91,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,593,212,586,212,574,210,593,212,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
10,100.0,0.0,101184,0,0,-3,3,0,2,0.5,0.0,0,Calum,0.0,False,0,0,42,101184.jpg,0.5,Chambers,0.2,False,0.0,a,1,3,1,9499,73,28695,209,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,334,127,321,108,338,114,358,124,0.0,0.0,0.0,0.0,0.0,0.0,13,1,0,0.0,0.0,12.0,2.0,2.0,0.14,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.75,13.5,22.7,8.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,1.2,1.7,0.4,2.0,25.1,36.4,126.2,106.1,132.1,100.0,20.9,17.8,108.6,39.9,29.4,100.4,28.2,33.0,128.9,80.1,121.8,104.8,29.0,19.1,115.2,48.4,28.0,123.6
