id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
576,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,421,194,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,468,199,False,9.8,459,192,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,0.0,n,1,3,0.0,535,215,4,5796,79,4033,89,0.0,0.9,Smith Rowe,0,14,0,1,0.0,11.0,3.0,1.0,1.0,0.25,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.6,13.0,9.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
585,0,0,0.0,0.0,0,232233,0,0,-1,1,0.0,574,78,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,586,77,False,0.0,582,77,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-16T10:30:19.626655Z,44,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,0.0,n,1,3,0.0,553,74,0,739,20,650,23,0.0,0.0,John-Jules,0,14,0,1,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
617,1,31,0.0,0.0,1,92371,0,0,-4,4,1.7,447,165,0,2,0.0,0.0,0,Pablo,0.2,0,0,3.0,455,164,False,27.8,429,159,113,Ankle injury - Expected back 25 Sep,2020-06-17T22:00:17.468334Z,46,0,0,0,92371.jpg,4.0,0,0,Marí,0.0,False,0.0,i,1,3,0.0,595,210,8,13671,4,11381,535,0.0,1.7,Marí,0,14,1,0,0.0,3.0,4.0,2.0,1.0,0.2,2.0,113.0,56.0,3.0,1.0,1.0,0.5,1.5,15.5,13.9,0.85,0.0,4.0,1.5,15.5,13.9,0.85,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
636,0,0,100.0,0.0,0,209037,0,0,0,0,0.0,504,191,0,2,0.0,1.0,0,Zech,0.0,0,0,0.0,523,190,False,0.0,519,190,0,0,0,40,0,0,0,209037.jpg,0.0,0,0,Medley,0.0,False,0.0,a,1,3,0.0,469,180,0,893,230,244,96,0.0,0.0,Medley,0,14,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
646,0,0,100.0,0.0,0,113534,0,0,0,0,0.0,499,23,0,1,0.0,1.0,0,Matt,0.0,0,0,0.0,518,44,False,0.0,514,44,0,0,0,40,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,0.0,a,1,3,0.0,464,14,0,496,268,92,68,0.0,0.0,Macey,0,14,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
515,3,123,100.0,100.0,2,192895,0,0,-2,2,92.1,266,76,0,2,4.0,5.0,6,Kieran,4.0,10,0,22.0,371,134,False,90.0,372,142,548,0,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,2.3,0,0,Tierney,0.5,False,0.0,a,1,3,37.0,348,125,21,93184,3505,118525,754,0.8,4.0,Tierney,2,14,1,0,90.0,18.0,7.0,9.0,6.0,0.46,4.0,252.0,63.0,2.0,0.0,3.0,1.0,2.44,13.67,10.0,10.23,4.11,4.0,1.42,18.0,8.5,4.25,1.5,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
21,2,272,100.0,0.0,3,242166,0,0,-3,3,235.1,151,95,0,3,1.0,2.0,0,Matteo,1.0,31,0,71.6,189,99,False,333.6,188,76,1744,0,0,42,0,0,0,242166.jpg,2.0,0,0,Guendouzi,7.7,False,0.0,a,1,3,146.0,222,117,48,1214387,14716,1084467,22810,0.2,11.4,Guendouzi,6,14,0,1,0.0,0.0,14.0,24.0,18.0,0.56,2.0,156.0,78.0,0.0,4.0,1.0,0.2,2.98,11.33,13.9,9.8,6.08,2.0,0.9,10.0,6.8,1.8,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
20,0,0,0.0,0.0,0,153256,0,0,-3,3,0.0,541,216,6,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,558,217,False,0.0,554,213,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Aug,2019-08-31T11:30:14.714406Z,42,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,0.0,n,1,3,0.0,510,206,0,129483,654,128401,653,0.0,0.0,Elneny,0,14,0,1,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
19,0,238,100.0,50.0,3,198849,0,0,-3,3,200.7,178,112,0,3,0.0,0.5,0,Lucas,0.0,20,1,67.3,206,106,False,271.8,236,93,1365,0,2020-06-19T01:30:19.551092Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.1,False,0.0,a,1,3,199.0,175,96,44,99584,41,179217,730,0.0,9.4,Torreira,4,14,0,1,0.0,6.0,12.0,24.0,14.0,0.54,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.8,9.92,11.32,8.36,8.29,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
3,1,268,100.0,100.0,3,111457,0,0,-3,3,163.2,202,52,0,2,2.0,3.0,6,Sead,2.0,21,0,44.3,295,101,False,215.2,271,108,1303,0,2020-02-23T18:30:13.672943Z,52,0,0,0,111457.jpg,2.1,0,0,Kolasinac,0.5,False,0.0,a,1,3,67.0,304,99,43,61097,206,131804,316,0.4,8.3,Kolasinac,3,14,1,0,90.0,13.0,5.0,20.0,14.0,0.74,3.0,200.0,67.0,2.0,1.0,2.0,0.67,2.22,13.4,10.76,8.16,3.35,2.67,1.03,15.33,8.4,1.97,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
4,3,222,100.0,100.0,3,154043,0,0,-5,5,158.3,212,54,1,2,0.5,1.5,0,Ainsley,0.5,20,0,45.9,289,98,False,269.4,239,95,1243,0,2019-09-22T18:00:10.824841Z,45,0,0,0,154043.jpg,2.4,1,0,Maitland-Niles,2.3,False,0.0,a,1,3,37.0,347,124,38,607238,489,646243,1427,0.1,8.4,Maitland-Niles,3,14,1,0,0.0,0.0,19.0,16.0,13.0,0.41,2.0,33.0,16.0,0.0,5.0,0.0,0.0,2.87,13.88,16.84,9.89,2.31,1.0,0.5,3.0,3.8,1.45,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
5,5,305,100.0,100.0,4,39476,0,0,-2,2,36.8,345,117,1,2,0.0,1.0,0,Sokratis,0.0,25,2,58.5,235,70,False,436.2,129,49,1696,0,2020-06-18T18:00:15.974146Z,48,0,0,0,39476.jpg,3.0,0,0,Papastathopoulos,1.4,False,0.0,a,1,3,110.0,252,70,57,180454,240,223759,1723,0.0,11.9,Sokratis,6,14,1,0,0.0,4.0,9.0,19.0,19.0,0.68,1.0,90.0,90.0,1.0,3.0,1.0,0.25,3.08,16.05,22.96,1.94,5.79,5.0,1.4,19.0,4.6,5.0,4.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
6,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,338,115,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,405,146,False,47.2,405,151,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.2,False,0.0,u,1,3,12.0,400,147,10,28221,4,89185,16,0.0,2.0,Monreal,0,14,1,0,0.0,29.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.33,18.0,15.73,13.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
7,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,625,216,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,631,216,False,0.0,628,216,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,0.0,u,1,3,0.0,620,215,0,715,5,12838,10,0.0,0.0,Koscielny,0,14,1,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
8,0,0,0.0,0.0,0,233963,0,0,-2,2,0.0,564,212,0,2,0.0,0.0,0,Konstantinos,0.0,0,0,0.0,577,212,False,0.0,573,212,0,Joined Nuremberg on loan until the end of the season on 13/1. - Expected back 01 Aug,2020-01-13T14:30:21.309535Z,43,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,0.0,n,1,3,0.0,541,205,0,1150,6,5006,5,0.0,0.0,Mavropanos,0,14,1,0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
9,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,579,213,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,591,213,False,0.0,587,213,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,0.0,u,1,3,0.0,559,207,0,482,4,2671,5,0.0,0.0,Jenkinson,0,14,1,0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
10,2,60,100.0,100.0,1,156074,0,0,-1,1,2.4,439,161,0,2,2.5,3.5,1,Rob,2.5,5,0,7.7,419,152,False,68.2,386,148,310,0,2019-12-09T10:00:19.335279Z,44,0,0,0,156074.jpg,2.4,0,0,Holding,0.2,False,0.0,a,1,3,6.0,416,153,12,21234,1073,17266,772,0.6,2.7,Holding,0,14,1,0,45.0,9.0,20.0,5.0,3.0,0.13,3.0,225.0,75.0,0.0,3.0,2.0,0.4,1.54,12.0,13.64,0.48,1.2,3.33,2.03,15.67,18.27,0.67,1.33,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
11,32,681,100.0,100.0,9,54694,0,0,0,0,413.6,64,5,4,4,5.5,6.5,16,Pierre-Emerick,5.5,38,19,243.2,10,3,True,853.6,8,1,2654,0,2020-01-08T14:00:18.333339Z,110,0,0,0,54694.jpg,5.8,1,0,Aubameyang,24.3,False,0.0,a,1,3,1168.0,9,7,174,3610293,41233,3716879,75690,0.5,15.8,Aubameyang,3,14,0,1,81.0,1.0,2.0,30.0,29.0,0.94,5.0,441.0,88.0,0.0,1.0,4.0,0.8,8.11,22.7,28.45,13.79,38.93,4.8,7.58,18.4,23.84,13.26,39.0,3.0,16.0,0.0,1.3,1.7,1.4,1.4,26.3,38.4,133.7,104.8,145.4,100.7,15.7,16.6,106.8,31.0,27.6,82.2,25.2,34.0,112.5,86.5,141.4,89.8,19.2,12.8,83.5,21.9,21.6,81.8
