web_name,opponent,element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5
Smith Rowe,6,3,0,1,1.0,1.7,3.95,9.18,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Saka,6,3,0,1,5.7,8.93,25.92,28.72,34.75,19.33,7.2,7.2,7.25,8.4,22.25,33.2,16.45,34.25,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Tomiyasu,6,2,1,0,1.9,1.31,7.07,3.91,2.18,10.0,3.8,1.9,3.75,2.75,21.75,15.05,7.48,5.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Ramsdale,6,1,1,0,3.8,1.77,17.53,0.0,0.0,17.75,4.8,4.8,4.75,1.88,20.75,18.45,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Gabriel,6,2,1,0,4.3,3.76,22.52,2.41,12.67,20.92,4.2,4.2,4.25,3.43,22.5,27.15,1.4,5.75,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Tavares,6,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Sambi,6,3,0,1,1.3,0.75,3.57,3.88,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Martinelli,6,3,0,1,5.7,9.31,25.78,25.51,41.83,18.83,6.2,6.2,6.25,7.2,18.0,26.7,14.55,31.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Pablo Marí,6,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Torreira,6,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Nelson,6,3,0,1,19.0,20.1,90.8,31.0,79.0,50.0,4.8,4.8,19.0,20.1,50.0,90.8,31.0,79.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Turner,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Fábio Vieira,6,3,0,1,2.3,2.31,8.09,6.91,8.14,6.43,1.0,1.0,1.0,1.17,1.75,2.0,4.22,5.5,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Saliba,6,2,1,0,5.0,3.12,22.47,3.52,5.17,22.17,3.8,3.8,3.75,1.97,20.75,16.0,3.5,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Marquinhos,6,3,0,1,1.0,0.0,0.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Jesus,6,4,0,1,5.4,11.52,29.62,20.67,64.92,17.33,4.5,4.5,4.5,9.4,9.5,19.25,19.0,55.75,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Zinchenko,6,2,1,0,4.4,3.42,15.08,11.7,7.6,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Smith,6,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Nwaneri,6,3,0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Sousa,6,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Hein,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1.2,1.1,1.4,1.0,19.1,12.1,19.2,16.2,28.0,13.6,34.7,15.6,93.5,83.2,88.9,96.0,78.7,31.9,104.9,46.8,108.3,20.9,154.4,13.2,67.9,66.8,63.8,84.4
Coutinho,14,3,0,1,1.5,2.8,4.52,9.01,14.5,4.67,1.0,1.0,1.25,1.18,3.5,2.1,4.0,5.5,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Ings,14,4,0,1,2.7,4.61,11.72,7.62,27.0,7.92,3.8,3.8,3.8,7.56,12.8,20.92,11.04,43.4,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Martínez,14,1,1,0,3.6,2.46,23.88,0.77,0.0,18.23,2.6,2.0,2.6,2.2,16.6,20.08,2.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Chambers,14,2,1,0,1.3,1.03,10.0,0.2,0.0,7.33,0.2,0.2,1.0,0.0,2.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Digne,14,2,1,0,1.6,3.49,14.7,15.41,4.75,10.25,0.2,0.2,1.0,0.6,4.0,6.0,0.1,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Traoré,14,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Olsen,14,1,1,0,-1.0,1.6,16.2,0.0,0.0,9.0,-0.2,-0.2,-1.0,1.6,9.0,16.2,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Sanson,14,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
McGinn,14,3,0,1,1.8,3.05,10.45,8.02,12.0,9.15,1.4,1.4,1.4,3.62,6.4,9.16,6.64,20.4,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Hause,14,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Mings,14,2,1,0,2.9,2.19,15.82,2.82,3.27,15.36,2.2,2.2,2.2,1.82,13.4,13.52,3.6,1.2,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Watkins,14,4,0,1,3.2,6.21,14.34,11.51,36.15,7.54,2.6,2.6,2.6,7.54,4.4,13.52,14.84,47.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Nakamba,14,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Buendía,14,3,0,1,2.0,3.89,8.71,12.8,17.31,7.08,1.8,1.8,1.8,4.6,6.0,7.2,13.54,25.4,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Cash,14,2,1,0,1.4,2.68,10.93,11.37,4.55,10.27,1.8,1.8,1.8,2.74,11.6,9.96,12.18,5.4,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Konsa,14,2,1,0,2.2,1.99,13.66,4.63,1.62,13.46,1.8,1.8,1.8,2.86,15.2,15.72,10.92,2.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Bailey,14,3,0,1,3.4,4.55,12.22,15.55,17.5,9.67,3.4,3.4,4.25,5.55,11.75,14.85,21.0,19.5,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Douglas Luiz,14,3,0,1,2.4,3.19,13.12,14.0,4.83,11.5,2.2,2.2,2.2,3.84,11.4,13.28,16.6,8.6,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Ramsey,14,3,0,1,2.4,3.48,13.23,11.26,10.31,10.31,1.4,1.4,1.4,1.8,6.2,7.24,3.76,7.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Iroegbunam,14,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Diego Carlos,14,2,1,0,1.5,2.9,11.5,1.4,16.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
El Ghazi,14,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Davis,14,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Kamara,14,3,0,1,1.7,1.97,14.29,4.79,0.71,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Archer,14,4,0,1,1.0,0.18,0.32,0.48,1.2,2.2,0.6,0.6,1.0,0.2,1.67,0.47,0.3,1.33,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Philogene-Bidace,14,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Guilbert,14,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Bednarek,14,2,1,0,0.8,2.12,13.65,5.5,2.0,11.75,0.2,0.2,1.0,0.7,7.0,6.6,0.3,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Dendoncker,14,3,0,1,1.6,1.82,6.96,5.64,5.5,7.6,1.6,1.6,1.6,1.44,6.4,5.96,5.48,2.8,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Augustinsson,14,2,1,0,0.0,0.2,1.6,0.3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Kesler Hayden,14,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Young,14,2,1,0,3.8,3.64,17.38,14.74,4.11,15.33,3.8,3.8,3.8,3.66,14.8,21.84,10.12,4.4,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Bogarde,14,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1.2,1.1,1.2,0.4,21.4,11.9,17.4,14.2,32.8,13.0,23.4,16.1,96.9,77.9,62.0,92.9,98.3,27.6,69.3,41.9,133.1,24.1,102.4,26.2,81.0,68.5,52.8,85.2
Smith,11,2,1,0,2.3,2.72,14.94,7.56,4.54,13.31,2.2,1.7,2.2,3.48,14.6,19.52,8.58,6.6,2,0,1.1,1.4,1.0,1.8,23.9,14.4,32.0,20.4,33.1,13.4,41.0,15.7,114.7,83.1,143.7,101.2,94.1,29.3,114.2,32.6,122.7,21.6,152.6,22.4,86.9,70.4,109.4,91.4
Stanislas,11,3,0,1,1.0,1.3,3.33,7.63,2.33,3.33,0.2,-0.3,1.0,3.9,5.0,10.0,22.6,6.0,2,0,1.1,1.4,1.0,1.8,23.9,14.4,32.0,20.4,33.1,13.4,41.0,15.7,114.7,83.1,143.7,101.2,94.1,29.3,114.2,32.6,122.7,21.6,152.6,22.4,86.9,70.4,109.4,91.4
Fredericks,11,2,1,0,1.1,1.01,5.23,3.59,1.14,5.43,1.2,0.7,1.2,1.2,6.4,5.52,4.72,1.6,2,0,1.1,1.4,1.0,1.8,23.9,14.4,32.0,20.4,33.1,13.4,41.0,15.7,114.7,83.1,143.7,101.2,94.1,29.3,114.2,32.6,122.7,21.6,152.6,22.4,86.9,70.4,109.4,91.4
Brooks,11,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.1,1.4,1.0,1.8,23.9,14.4,32.0,20.4,33.1,13.4,41.0,15.7,114.7,83.1,143.7,101.2,94.1,29.3,114.2,32.6,122.7,21.6,152.6,22.4,86.9,70.4,109.4,91.4
